Iteration	Posterior	Likelihood	Prior	extinction[1]	extinction[2]	extinction[3]	extinction[4]	log_extinction[1]	log_extinction[2]	log_extinction[3]	log_extinction[4]	log_speciation[1]	log_speciation[2]	log_speciation[3]	log_speciation[4]	rate_12	rate_14	rate_21	rate_23	rate_32	rate_34	rate_41	rate_43	rate_category_prior[1]	rate_category_prior[2]	rate_category_prior[3]	rate_category_prior[4]	speciation[1]	speciation[2]	speciation[3]	speciation[4]
0	-59227.65	-59228.21	0.5598733	0.0104783	0.101272	0.0580425	0.0478281	-4.55844	-2.28994	-2.84658	-3.04014	-1.91385	-1.77386	-1.77307	-2.24332	0.04430005	0.05450049	0.06051752	0.004071858	0.1438497	7.040593e-05	0.231907	0.06897686	0.265976	0.265638	0.211013	0.257373	0.147512	0.169677	0.169811	0.106106
1	-59745.06	-59746.5	1.438815	0.0696379	0.0361965	0.0228736	0.510601	-2.66445	-3.31879	-3.77777	-0.672168	-1.95515	-1.77386	-3.25314	-2.24332	0.0144239	0.1012005	0.01558727	0.004756542	0.09666391	7.040593e-05	0.231907	0.06897686	0.174279	0.174058	0.483022	0.168642	0.141544	0.169677	0.0386527	0.106106
2	-59634.13	-59632.5	-1.631053	0.0368645	0.092941	0.0391671	0.316045	-3.30051	-2.37579	-3.23992	-1.15187	-1.70973	-1.21574	-2.42663	-1.06311	0.0144239	0.1012005	0.02366303	0.01410753	0.1698828	0.006717965	0.231907	0.06897686	0.174279	0.174058	0.483022	0.168642	0.180915	0.296489	0.0883344	0.345381
3	-61423.46	-61426.13	2.666433	0.131843	0.0177359	0.0881707	0.162051	-2.02614	-4.03217	-2.42848	-1.81985	-1.29859	-1.99143	0.244505	-3.45018	0.002723175	0.1012005	0.0008264869	0.00107246	0.1698828	0.006717965	0.231907	0.0004372057	0.174279	0.174058	0.483022	0.168642	0.272917	0.1365	1.27699	0.0317401
4	-60868.12	-60867.68	-0.4478221	0.131843	0.0799789	0.0881707	0.162051	-2.02614	-2.52599	-2.42848	-1.81985	-1.96443	-1.99143	-3.44392	-3.32221	0.04837965	0.1012005	0.00718856	0.0103793	0.1698828	0.001910786	1.848432	0.002027966	0.201236	0.188221	0.428178	0.182365	0.140236	0.1365	0.0319391	0.0360731
5	-59792.52	-59792.97	0.4506554	0.16263	0.115378	0.0881707	0.162051	-1.81628	-2.15954	-2.42848	-1.81985	-1.42602	-1.97416	-1.10044	-3.32221	0.008670687	0.1012005	0.004268998	0.04395922	0.1698828	0.3165563	0.2342868	0.0002329014	0.201236	0.188221	0.428178	0.182365	0.240263	0.138877	0.332726	0.0360731
6	-59697.16	-59699.37	2.202674	0.0523	0.168633	0.182852	0.162051	-2.95076	-1.78003	-1.69908	-1.81985	-2.17501	-1.97416	-1.10044	-0.8953	0.01628895	0.007350344	0.004268998	0.03122086	0.03999643	0.3165563	0.2342868	0.0002329014	0.0876707	0.214982	0.489055	0.208293	0.113607	0.138877	0.332726	0.408485
7	-60462.38	-60460.19	-2.185055	0.0523	0.107394	0.0325293	0.162051	-2.95076	-2.23125	-3.42561	-1.81985	-2.45901	-2.1008	-2.19029	-0.8953	0.02681774	0.02889867	0.01010471	0.1812457	0.03378935	0.3165563	0.2475491	0.02439842	0.0876707	0.214982	0.489055	0.208293	0.08552	0.122358	0.111884	0.408485
8	-59916.26	-59915.19	-1.067962	0.0723002	0.00658428	0.0325293	0.162051	-2.62693	-5.02307	-3.42561	-1.81985	-2.01472	-1.51418	-2.19029	-0.708811	0.02681774	0.0008968399	0.04258992	0.1642361	0.0001833511	0.07411787	0.244467	0.07249407	0.0876707	0.214982	0.489055	0.208293	0.133358	0.219988	0.111884	0.492229
9	-60270.48	-60267.23	-3.250367	0.0553407	0.104439	0.121329	0.00986148	-2.89425	-2.25915	-2.10925	-4.61912	-1.88467	-2.01549	-1.87497	-0.708811	0.2146325	0.02582367	0.1367461	0.01308111	8.684263e-05	0.0654942	0.9759666	0.1156279	0.0876707	0.214982	0.489055	0.208293	0.151879	0.133255	0.153359	0.492229
10	-61129.03	-61122.61	-6.418132	0.0553407	0.179873	0.180271	0.190788	-2.89425	-1.7155	-1.7133	-1.65659	-1.50459	-4.38037	-3.18203	-3.02085	0.2146325	0.05939271	0.1782098	0.06575067	8.684263e-05	0.4385192	0.9759666	0.3341729	0.0876707	0.214982	0.489055	0.208293	0.222109	0.0125208	0.0415014	0.0487596
11	-60566.56	-60561.64	-4.920628	0.0254427	0.179873	0.0236323	0.190788	-3.67133	-1.7155	-3.74514	-1.65659	-1.29427	-2.30387	-1.35717	-4.1533	0.2146325	0.02350778	0.1782098	0.06575067	8.684263e-05	0.4385192	0.2264556	0.2057663	0.0674148	0.165312	0.320324	0.44695	0.274099	0.0998713	0.257388	0.0157125
12	-60732.92	-60725.37	-7.5498	0.126387	0.0387749	0.0239789	0.0275994	-2.06841	-3.24998	-3.73058	-3.58996	-1.38608	-1.70036	-1.35717	-4.1533	0.2146325	0.04132743	0.1782098	0.1033453	0.002902415	0.3597778	0.928457	0.04241902	0.106398	0.260904	0.505554	0.127144	0.250055	0.182618	0.257388	0.0157125
13	-60867.18	-60861.84	-5.339988	0.126387	0.042021	0.0308863	0.154154	-2.06841	-3.16959	-3.47744	-1.8698	-1.38608	-1.93778	-2.64093	-2.9173	0.09083118	0.04132743	0.1782098	0.1033453	0.0009482069	1.380461	0.6204108	0.04241902	0.131991	0.0831227	0.62716	0.157727	0.250055	0.144023	0.0712946	0.0540795
14	-60370.09	-60364.97	-5.115627	0.0221806	0.0262441	0.0308863	0.149062	-3.80854	-3.64031	-3.47744	-1.9034	-2.7784	-1.93778	-3.20216	-1.34519	0.09083118	0.05522542	0.1782098	0.1033453	0.02206521	0.2096703	0.6204108	0.003882472	0.29141	0.183518	0.176842	0.34823	0.0621377	0.144023	0.0406744	0.260489
15	-60410.41	-60404.42	-5.990176	0.0262315	0.0692562	0.030536	0.0815542	-3.64079	-2.66994	-3.48885	-2.50649	-1.60646	-1.45376	-2.91008	-1.34519	0.09445838	0.05522542	0.07678864	0.08672782	0.06403156	0.1005384	0.32919	0.3616295	0.449395	0.142602	0.137414	0.27059	0.200596	0.23369	0.0544715	0.260489
16	-60035.07	-60027.76	-7.309255	0.044367	0.0692562	0.0758213	0.687518	-3.11526	-2.66994	-2.57938	-0.374668	-1.73388	-2.09477	-0.697129	-3.35334	0.09445838	0.05522542	0.07678864	0.04828485	0.1738802	0.579909	0.04844859	0.3187461	0.449395	0.142602	0.137414	0.27059	0.176598	0.123099	0.498013	0.0349674
17	-61385.3	-61372	-13.30269	0.0667312	0.109707	0.0758213	0.23792	-2.70708	-2.20994	-2.57938	-1.43582	-1.73388	-2.09477	-0.82286	-1.40799	0.6198652	0.05522542	3.350161	0.04828485	0.4284559	0.579909	0.04265153	0.4326612	0.571574	0.181371	0.174773	0.0722816	0.176598	0.123099	0.439174	0.244634
18	-61303.91	-61288.9	-15.0114	0.0321959	0.10725	0.0758213	0.0760011	-3.43592	-2.23259	-2.57938	-2.57701	-1.73388	-1.71176	-3.23837	-1.40799	1.187922	0.02257105	3.937967	0.04828485	0.4284559	0.579909	0.3494238	0.2384669	0.546225	0.316558	0.0970707	0.0401459	0.176598	0.180548	0.0392277	0.244634
19	-60614.59	-60606.34	-8.253928	0.0731106	0.127536	0.0758213	0.122343	-2.61578	-2.05936	-2.57938	-2.10092	-1.86381	-1.71176	-2.44432	-1.15799	0.8170586	0.02257105	1.166497	0.0227605	0.02409397	0.579909	0.3494238	0.2384669	0.471276	0.410335	0.0837513	0.0346374	0.15508	0.180548	0.0867849	0.314115
20	-60404.75	-60397.33	-7.421735	0.0731106	0.126575	0.10096	0.122343	-2.61578	-2.06692	-2.29303	-2.10092	-2.15425	-1.71176	-1.80533	-1.15799	0.8170586	0.01593399	1.166497	0.007210725	0.02409397	0.3459904	0.3494238	0.406195	0.377256	0.527974	0.0670429	0.0277272	0.11599	0.180548	0.16442	0.314115
21	-60420.29	-60413.55	-6.743508	0.0252452	0.0704316	0.128556	0.156885	-3.67912	-2.65311	-2.05139	-1.85224	-1.73034	-1.57841	-1.71295	-3.60121	0.8170586	0.01779521	1.166497	0.0178225	0.04531417	0.03918615	0.3494238	0.06971999	0.279418	0.165869	0.0496559	0.505057	0.177224	0.206303	0.180332	0.0272908
22	-60900.81	-60889.06	-11.74777	0.145554	0.0704316	0.2104	0.0192566	-1.92721	-2.65311	-1.55875	-3.9499	-2.06193	-1.39376	-3.52576	-1.51286	0.9589907	0.01779521	1.166497	0.2174907	1.089378	0.03918615	0.3494238	0.09839959	0.294621	0.120485	0.0523577	0.532536	0.127208	0.248142	0.0294295	0.220279
23	-61516.85	-61499.87	-16.98111	0.185964	0.115293	0.0166936	0.0338009	-1.6822	-2.16028	-4.09273	-3.38727	-2.53934	-1.39376	-1.21038	-2.57656	0.9589907	0.2487518	1.166497	0.3642622	1.089378	0.7533156	0.8500944	0.09839959	0.294621	0.120485	0.0523577	0.532536	0.0789187	0.248142	0.298084	0.0760351
24	-61204.6	-61184.34	-20.25952	0.025043	0.0287663	0.0231968	0.0338009	-3.68716	-3.54855	-3.76374	-3.38727	-3.24973	-1.29558	-1.21038	-0.925663	0.9589907	0.2503354	1.166497	0.07744957	0.9469453	0.7533156	0.8500944	1.534537	0.294621	0.120485	0.0523577	0.532536	0.0387846	0.273739	0.298084	0.396268
