Iteration	Posterior	Likelihood	Prior	extinction[1]	extinction[2]	extinction[3]	extinction[4]	log_extinction[1]	log_extinction[2]	log_extinction[3]	log_extinction[4]	log_speciation[1]	log_speciation[2]	log_speciation[3]	log_speciation[4]	rate_12	rate_14	rate_21	rate_23	rate_32	rate_34	rate_41	rate_43	rate_category_prior[1]	rate_category_prior[2]	rate_category_prior[3]	rate_category_prior[4]	speciation[1]	speciation[2]	speciation[3]	speciation[4]
0	-58705.02	-58706.68	1.666001	0.0593861	0.102348	0.0461419	0.0398944	-2.8237	-2.27938	-3.07603	-3.22152	-1.75524	-1.80873	-1.6415	-1.9122	0.00710136	0.01208809	0.01582637	0.019567	0.136028	0.01417966	0.08512009	0.06117116	0.118124	0.187533	0.635366	0.0589758	0.172866	0.163862	0.19369	0.147754
1	-58666.5	-58669.35	2.854481	0.0593861	0.0426066	0.0286924	0.0565529	-2.8237	-3.15575	-3.55112	-2.87258	-1.92335	-1.78347	-1.56127	-2.44854	0.00710136	0.01208809	0.01141347	0.019567	0.03179971	0.01417966	0.05358452	0.03654378	0.118124	0.187533	0.635366	0.0589758	0.146116	0.168054	0.209869	0.0864201
2	-58694.08	-58696.65	2.568139	0.0593861	0.0426066	0.0115451	0.120605	-2.8237	-3.15575	-4.4615	-2.11523	-1.8456	-2.18878	-1.5921	-1.54336	0.00710136	0.01208809	0.01141347	0.002018062	0.03179971	0.01417966	0.09096727	0.03654378	0.115211	0.182908	0.619695	0.0821855	0.157931	0.112054	0.203499	0.213661
3	-58657.82	-58658.21	0.3961841	0.0593861	0.0618417	0.0115451	0.116174	-2.8237	-2.78318	-4.4615	-2.15267	-1.83096	-1.8319	-1.49901	-1.68323	0.00710136	0.01208809	0.02491122	0.0153402	0.03179971	0.07045422	0.09096727	0.03654378	0.116587	0.173151	0.627095	0.0831669	0.16026	0.160109	0.223351	0.185774
4	-58558.61	-58560.82	2.213987	0.0593861	0.0191553	0.150275	0.135138	-2.8237	-3.95518	-1.89529	-2.00146	-1.8805	-1.99112	-1.50355	-1.68323	0.00710136	0.01208809	0.02150084	0.0153402	0.03934005	0.05297909	0.04465335	0.01294721	0.116587	0.173151	0.627095	0.0831669	0.152514	0.136542	0.222339	0.185774
5	-58668.09	-58672.43	4.344517	0.0538531	0.0701826	0.0326899	0.135138	-2.9215	-2.65666	-3.42069	-2.00146	-1.83297	-1.49461	-1.50355	-2.16474	0.01115542	0.01208809	0.02150084	0.003470101	0.01528587	0.05297909	0.04465335	0.00338558	0.0782071	0.180674	0.654339	0.08678	0.159938	0.224336	0.222339	0.114779
6	-58609.44	-58611.69	2.252389	0.0538531	0.0254771	0.0286353	0.0392846	-2.9215	-3.66997	-3.55312	-3.23692	-1.83297	-1.91927	-2.13781	-2.34534	0.01115542	0.01224407	0.02860359	0.003470101	0.01528587	0.05297909	0.01613696	0.1173227	0.128525	0.296919	0.431941	0.142614	0.159938	0.146714	0.117913	0.0958147
7	-58723.45	-58724.81	1.36176	0.0427621	0.00907626	0.160936	0.0392846	-3.1521	-4.70209	-1.82675	-3.23692	-2.05753	-1.89781	-2.7371	-1.80763	0.01438603	0.01224407	0.02860359	0.01572389	0.007388946	0.002822489	0.06404352	0.1173227	0.128525	0.296919	0.431941	0.142614	0.127769	0.149897	0.0647578	0.164043
8	-58764.01	-58766.73	2.723195	0.0307231	0.0420719	0.194851	0.0311858	-3.48274	-3.16838	-1.63552	-3.46779	-2.05753	-1.87597	-2.66543	-1.57783	0.01145215	0.01224407	0.01802872	0.004813273	0.01002848	0.009064818	0.07253475	0.1173227	0.196906	0.0770072	0.6891	0.0369876	0.127769	0.153207	0.0695697	0.206423
9	-58789.47	-58791.23	1.756701	0.0288426	0.0420719	0.064164	0.0530737	-3.5459	-3.16838	-2.74631	-2.93607	-2.04908	-1.69074	-3.4168	-1.44436	0.01145215	0.01224407	0.0281916	0.004556046	0.0219233	0.1107974	0.008181441	0.1173227	0.260828	0.134045	0.540743	0.0643835	0.128854	0.184383	0.0328172	0.235897
