Iteration	Posterior	Likelihood	Prior	extinction[1]	extinction[2]	extinction[3]	extinction[4]	log_extinction[1]	log_extinction[2]	log_extinction[3]	log_extinction[4]	log_speciation[1]	log_speciation[2]	log_speciation[3]	log_speciation[4]	rate_12	rate_14	rate_21	rate_23	rate_32	rate_34	rate_41	rate_43	rate_category_prior[1]	rate_category_prior[2]	rate_category_prior[3]	rate_category_prior[4]	speciation[1]	speciation[2]	speciation[3]	speciation[4]
0	-58308.13	-58305.41	-2.715329	0.00269749	0.0133904	0.036151	0.00764801	-5.91543	-4.31322	-3.32005	-4.87331	-2.11313	-1.96689	-2.10667	-2.07403	0.00790498	0.003544502	0.02501388	0.008721333	0.02069301	0.01213346	0.05377219	0.003985088	0.370287	0.283841	0.0849562	0.260915	0.120859	0.139892	0.121642	0.125678
1	-58316.43	-58310.97	-5.460401	0.00269749	0.00489012	0.0154109	0.00810429	-5.91543	-5.32054	-4.17268	-4.81536	-2.11313	-1.95716	-2.3125	-2.08321	0.00790498	0.003544502	0.02230795	0.008721333	0.02020384	0.01887388	0.05377219	0.003985088	0.37274	0.285722	0.085519	0.256019	0.120859	0.141259	0.0990131	0.12453
2	-58320.57	-58316.11	-4.455421	0.00269749	0.0129634	0.00697558	0.00810429	-5.91543	-4.34562	-4.96534	-4.81536	-2.1276	-1.95716	-2.3125	-2.08321	0.009196579	0.003316114	0.01923296	0.007260302	0.02020384	0.01127094	0.06637584	0.00245235	0.318539	0.244174	0.0730833	0.364204	0.119122	0.141259	0.0990131	0.12453
3	-58317.27	-58310.64	-6.637987	0.00193163	0.0150587	0.00697558	0.00467894	-6.24939	-4.1958	-4.96534	-5.36468	-2.13607	-1.94272	-2.3125	-2.07457	0.009196579	0.003112792	0.01923296	0.01052109	0.02320346	0.01493626	0.06647511	0.00245235	0.102433	0.318374	0.119568	0.459625	0.118118	0.143313	0.0990131	0.12561
4	-58316.73	-58308.54	-8.188535	0.00144087	0.012283	0.00697558	0.00467894	-6.54251	-4.39954	-4.96534	-5.36468	-2.13607	-1.94272	-2.29051	-2.07457	0.008580751	0.003270202	0.02106086	0.009157518	0.02621935	0.01493626	0.06647511	0.005019437	0.102433	0.318374	0.119568	0.459625	0.118118	0.143313	0.101215	0.12561
5	-58317.61	-58306.11	-11.49976	0.000439289	0.012283	0.0119469	0.00445707	-7.73035	-4.39954	-4.42728	-5.41326	-2.11392	-1.97371	-2.17739	-2.0628	0.009027389	0.004580358	0.02106086	0.009397718	0.02302999	0.01149418	0.06320994	0.005019437	0.0778955	0.242109	0.330472	0.349524	0.120764	0.13894	0.113337	0.127098
6	-58317.83	-58308.72	-9.115236	0.000439289	0.0162309	0.0119469	0.0139187	-7.73035	-4.12084	-4.42728	-4.27452	-2.11488	-1.96308	-2.10982	-2.19165	0.009027389	0.004580358	0.02391365	0.01003975	0.02302999	0.01264433	0.0581168	0.005019437	0.0872442	0.271166	0.370133	0.271457	0.120648	0.140425	0.121259	0.111733
7	-58311.38	-58311.38	-0.002639788	0.00353021	0.026365	0.0283026	0.0242949	-5.6464	-3.63572	-3.5648	-3.71749	-2.11488	-1.96308	-2.10982	-1.98388	0.008419711	0.003743601	0.02401747	0.007793891	0.02302999	0.01264433	0.0581168	0.005019437	0.0872442	0.271166	0.370133	0.271457	0.120648	0.140425	0.121259	0.137535
8	-58309.84	-58308.62	-1.222886	0.00321653	0.026365	0.00870927	0.0242949	-5.73945	-3.63572	-4.74337	-3.71749	-2.11488	-1.92933	-2.12333	-1.98388	0.008419711	0.003986189	0.02309704	0.007793891	0.01643672	0.01532853	0.0581168	0.00178473	0.0783532	0.243531	0.332413	0.345702	0.120648	0.145246	0.119633	0.137535
9	-58311.36	-58310.16	-1.198832	0.00870168	0.0156346	0.00870927	0.00756263	-4.74424	-4.15827	-4.74337	-4.88454	-2.06837	-1.98785	-2.20054	-1.98388	0.008419711	0.003958729	0.02560937	0.008715332	0.01922031	0.01068992	0.04912978	0.001501836	0.0783532	0.243531	0.332413	0.345702	0.126391	0.13699	0.110744	0.137535
10	-58317.04	-58309.67	-7.37413	0.0113175	0.00195929	0.00870927	0.00327714	-4.4814	-6.23517	-4.74337	-5.72079	-2.06837	-1.97609	-2.20054	-2.02654	0.008704651	0.003556033	0.02958412	0.008715332	0.01922031	0.01508278	0.07755195	0.001501836	0.0783532	0.243531	0.332413	0.345702	0.126391	0.138611	0.110744	0.131791
11	-58306.51	-58306.23	-0.2737646	0.00772971	0.00748323	0.018635	0.017677	-4.86268	-4.89509	-3.98272	-4.03549	-2.0761	-1.97609	-2.20054	-2.0402	0.008704651	0.002771705	0.0235999	0.008715332	0.02338476	0.01508278	0.05543007	0.001501836	0.0783532	0.243531	0.332413	0.345702	0.125419	0.138611	0.110744	0.130002
12	-58307.28	-58307.44	0.1616617	0.0060586	0.0113245	0.0124332	0.00834324	-5.10628	-4.48078	-4.38738	-4.7863	-2.10398	-1.94397	-2.1985	-2.0085	0.008704651	0.003804011	0.02778833	0.008715332	0.02338476	0.01160599	0.05381723	2.82648e-05	0.0783532	0.243531	0.332413	0.345702	0.12197	0.143135	0.11097	0.13419
13	-58309.74	-58308.07	-1.6677	0.0060586	0.00528717	0.00880876	0.0224305	-5.10628	-5.24247	-4.73201	-3.79733	-2.10398	-2.02094	-2.20968	-1.96199	0.008780158	0.003665871	0.02381505	0.009710103	0.02251854	0.01160599	0.06347765	0.0003483267	0.0783532	0.243531	0.332413	0.345702	0.12197	0.13253	0.109736	0.140579
14	-58311.69	-58311.11	-0.5784131	0.0060586	0.0047399	0.00880876	0.0192928	-5.10628	-5.35174	-4.73201	-3.94802	-2.09088	-1.98275	-2.31445	-1.97682	0.008780158	0.004388351	0.02334022	0.009710103	0.01707032	0.01160599	0.05870216	2.158791e-05	0.0363475	0.649079	0.154204	0.160369	0.123579	0.13769	0.0988205	0.138509
