Iteration	Posterior	Likelihood	Prior	extinction[1]	extinction[2]	extinction[3]	extinction[4]	log_extinction[1]	log_extinction[2]	log_extinction[3]	log_extinction[4]	log_speciation[1]	log_speciation[2]	log_speciation[3]	log_speciation[4]	rate_12	rate_14	rate_21	rate_23	rate_32	rate_34	rate_41	rate_43	rate_category_prior[1]	rate_category_prior[2]	rate_category_prior[3]	rate_category_prior[4]	speciation[1]	speciation[2]	speciation[3]	speciation[4]
0	-58359.28	-58360.13	0.8470675	0.0100099	0.011036	0.0472037	0.0158363	-4.60418	-4.50659	-3.05328	-4.14545	-2.02359	-1.92535	-2.06242	-2.24891	0.005959799	0.0026585	0.02832327	0.004985142	0.02650534	0.007251123	0.05503947	0.02227528	0.306765	0.0102232	0.6357	0.0473119	0.13218	0.145825	0.127145	0.105514
1	-58357.47	-58357.12	-0.3436964	0.00702448	0.0144781	0.0472037	0.0158363	-4.95835	-4.23512	-3.05328	-4.14545	-2.02359	-1.96282	-2.06242	-2.24193	0.005959799	0.007297665	0.02832327	0.009761849	0.03334509	0.007251123	0.05503947	0.02227528	0.392716	0.0089557	0.556883	0.041446	0.13218	0.140461	0.127145	0.106254
2	-58352.82	-58354.45	1.629182	0.00702448	0.016228	0.0445192	0.0158363	-4.95835	-4.12101	-3.11183	-4.14545	-2.18872	-2.03558	-2.06242	-1.92207	0.009778232	0.005651049	0.02832327	0.009761849	0.01087319	0.007251123	0.05503947	0.001404317	0.392716	0.0089557	0.556883	0.041446	0.11206	0.130604	0.127145	0.146304
3	-58353.49	-58356.84	3.349477	0.00662521	0.0177793	0.0445192	0.0278899	-5.01687	-4.02972	-3.11183	-3.57949	-2.13974	-1.80745	-1.99103	-2.00717	0.005876626	0.005651049	0.02103242	0.01395805	0.0160725	0.007251123	0.05503947	0.0001513664	0.392716	0.0089557	0.556883	0.041446	0.117686	0.164072	0.136554	0.134369
4	-58378.29	-58384.75	6.460578	0.0137619	0.0266821	0.0445192	0.0323763	-4.28585	-3.62376	-3.11183	-3.43033	-2.13974	-1.86921	-1.70949	-2.11862	0.009173458	0.005651049	0.02333327	0.005898146	0.0160725	0.007251123	0.03123669	2.566278e-05	0.392418	0.00894892	0.55646	0.0421724	0.117686	0.154245	0.180958	0.120198
5	-58367.32	-58373.33	6.012739	0.0137619	0.0266821	0.0445192	0.0163858	-4.28585	-3.62376	-3.11183	-4.11134	-2.13974	-1.93758	-1.77085	-2.34655	0.006528344	0.005651049	0.0231856	0.006160388	0.0228831	0.007251123	0.03123669	1.58586e-05	0.34347	0.00783268	0.611785	0.036912	0.117686	0.144052	0.170188	0.0956989
6	-58371.26	-58375.66	4.402652	0.0137619	0.0398005	0.061345	0.0086998	-4.28585	-3.22388	-2.79124	-4.74446	-1.99566	-1.93758	-1.77085	-2.2768	0.01056294	0.003834587	0.0231856	0.01601906	0.0228831	0.01064785	0.03123669	3.206122e-05	0.396619	0.00904472	0.551712	0.0426239	0.135924	0.144052	0.170188	0.102612
7	-58360.78	-58363.61	2.834889	0.0137619	0.0125034	0.0378878	0.0106974	-4.28585	-4.38175	-3.27313	-4.53775	-2.18107	-1.82264	-2.20738	-1.92737	0.006486704	0.0009767105	0.02513249	0.01601906	0.0228831	0.01064785	0.07927604	0.0001716534	0.349854	0.00797826	0.60457	0.0375981	0.11292	0.161599	0.109988	0.145531
8	-58408.1	-58407.76	-0.3439951	0.0077405	0.0125034	0.0131625	0.0447778	-4.86129	-4.38175	-4.33038	-3.10604	-2.20268	-1.9064	-2.11438	-1.5176	0.006486704	0.005019059	0.04032681	0.01423873	0.0228831	0.01064785	0.07927604	0.003365537	0.0330411	0.00970713	0.735578	0.221674	0.110507	0.148614	0.120708	0.219238
9	-58380.64	-58384.34	3.708849	0.0276502	0.0191574	0.0131625	0.0312488	-3.58812	-3.95507	-4.33038	-3.46577	-2.20268	-1.86306	-2.11438	-1.71927	0.00728596	0.002694782	0.02450861	0.01324438	0.03431659	0.01349918	0.07927604	0.000122025	0.0301264	0.00885083	0.670691	0.290332	0.110507	0.155197	0.120708	0.179197
10	-58405.47	-58411.18	5.703199	0.0243137	0.0623592	0.0485534	0.0465193	-3.71672	-2.77484	-3.02509	-3.06789	-2.05503	-1.71271	-2.40819	-1.79064	0.00728596	0.003872001	0.02450861	0.009254627	0.03431659	0.01349918	0.07927604	0.0002253125	0.0301264	0.00885083	0.670691	0.290332	0.128089	0.180376	0.0899782	0.166854
11	-58385.32	-58390.89	5.572268	0.0513474	0.0356234	0.0485534	0.0594372	-2.96914	-3.33475	-3.02509	-2.82284	-2.05503	-1.86941	-1.96388	-1.8857	0.01021284	0.003872001	0.02450861	0.009254627	0.02074865	0.01349918	0.04726853	0.00145662	0.0252412	0.00741559	0.561932	0.405411	0.128089	0.154215	0.140313	0.151723
12	-58333.64	-58337.9	4.255249	0.0121736	0.047637	0.0357798	0.0594372	-4.40848	-3.04415	-3.33037	-2.82284	-2.05503	-1.86941	-2.12211	-1.8857	0.009429599	0.003872001	0.02450861	0.00516702	0.0274554	0.01852561	0.04190906	0.00145662	0.0252412	0.00741559	0.561932	0.405411	0.128089	0.154215	0.119779	0.151723
13	-58342.95	-58346.43	3.480004	0.0121736	0.0274844	0.0357798	0.031429	-4.40848	-3.59414	-3.33037	-3.46003	-2.02682	-1.97581	-2.12211	-1.8857	0.01075519	0.003872001	0.02450861	0.00516702	0.0274554	0.01852561	0.03825625	0.00145662	0.0231579	0.00680354	0.515553	0.454486	0.131753	0.138649	0.119779	0.151723
14	-58403.48	-58407.08	3.607652	0.0397447	0.030505	0.00926041	0.0332872	-3.22528	-3.48986	-4.68201	-3.40258	-2.07711	-1.97581	-2.29128	-2.07074	0.005149915	0.003872001	0.02450861	0.007381654	0.03420833	0.005290884	0.08230092	0.00145662	0.0231579	0.00680354	0.515553	0.454486	0.125292	0.138649	0.101137	0.126093
15	-58361.3	-58364.9	3.600416	0.018488	0.0551127	0.0218785	0.0276242	-3.99064	-2.89837	-3.82225	-3.58906	-2.07711	-1.75456	-2.29128	-2.06345	0.005918693	0.003872001	0.02450861	0.006708862	0.03634414	0.01888998	0.08230092	0.001283935	0.0222834	0.00654662	0.533847	0.437323	0.125292	0.172983	0.101137	0.127015
16	-58362.86	-58366.92	4.057794	0.0146199	0.0551127	0.0218785	0.0276242	-4.22537	-2.89837	-3.82225	-3.58906	-1.98145	-1.74065	-2.34261	-2.02506	0.008096437	0.003872001	0.02450861	0.009014145	0.0347084	0.006589596	0.03092515	0.001283935	0.0323532	0.00950502	0.775091	0.18305	0.137869	0.175407	0.0960763	0.131986
17	-58355.37	-58359.35	3.983552	0.0216238	0.0753454	0.0265409	0.0175026	-3.83396	-2.58567	-3.62907	-4.04541	-2.01727	-1.74065	-2.18986	-2.17781	0.01387817	0.003872001	0.02095505	0.006301779	0.02598886	0.01518238	0.03731916	0.001283935	0.0323532	0.00950502	0.775091	0.18305	0.133018	0.175407	0.111933	0.113289
18	-58353.23	-58357.17	3.939765	0.0192096	0.0446753	0.0299135	0.0422696	-3.95235	-3.10834	-3.50944	-3.16369	-1.99306	-1.83007	-2.18986	-2.17781	0.006476099	0.00750635	0.02095505	0.006301779	0.02598886	0.01188207	0.03843025	0.00671186	0.0323532	0.00950502	0.775091	0.18305	0.136278	0.160402	0.111933	0.113289
19	-58402.42	-58406.16	3.740526	0.0204003	0.0446753	0.0299135	0.0279009	-3.89221	-3.10834	-3.50944	-3.57909	-1.99306	-1.83007	-2.18986	-1.95809	0.006825255	0.00750635	0.01890577	0.01628894	0.01719122	0.012389	0.01973485	0.00671186	0.0323532	0.00950502	0.775091	0.18305	0.136278	0.160402	0.111933	0.141128
20	-58405.67	-58410.41	4.743933	0.020055	0.0446753	0.0606052	0.0276682	-3.90928	-3.10834	-2.80337	-3.58747	-1.99306	-1.83007	-2.08285	-2.35776	0.01351566	0.007501043	0.02304527	0.008941223	0.02104546	0.003188377	0.01973485	0.005196163	0.313373	0.00674461	0.549993	0.12989	0.136278	0.160402	0.124575	0.0946324
