Iteration	Posterior	Likelihood	Prior	extinction[1]	extinction[2]	extinction[3]	extinction[4]	log_extinction[1]	log_extinction[2]	log_extinction[3]	log_extinction[4]	log_speciation[1]	log_speciation[2]	log_speciation[3]	log_speciation[4]	rate_12	rate_14	rate_21	rate_23	rate_32	rate_34	rate_41	rate_43	rate_category_prior[1]	rate_category_prior[2]	rate_category_prior[3]	rate_category_prior[4]	speciation[1]	speciation[2]	speciation[3]	speciation[4]
0	-62602.44	-62589.75	-12.68851	0.0107338	0.0761501	0.597618	0.105931	-4.53435	-2.57505	-0.514803	-2.24497	-1.51314	-2.57047	-2.52293	-0.833561	0.2731165	0.00477899	0.5930194	0.0007879804	0.6595532	0.5839993	0.2169707	2.764671	0.498849	0.480925	0.00445778	0.0157682	0.220217	0.0764997	0.0802241	0.434499
1	-62870.99	-62858.09	-12.89855	0.0110461	0.0107573	1.0095	0.126891	-4.50568	-4.53217	0.00945902	-2.06442	-1.74592	-2.11311	-0.249492	-1.33455	0.8861325	0.0580022	0.4176228	0.0007879804	0.6595532	0.5839993	0.2169707	0.01341588	0.103651	0.860174	0.0079731	0.0282027	0.174484	0.120862	0.779196	0.263277
2	-66204.04	-66192.23	-11.8086	0.0468816	0.105741	0.134432	0.186772	-3.06013	-2.24676	-2.00669	-1.67786	-2.24315	-2.11311	-3.20513	-4.24979	0.8861325	0.9956244	0.4176228	0.03747617	0.1455874	0.5839993	0.2169707	0.1474975	0.248084	0.731646	0.00678175	0.0134884	0.106124	0.120862	0.0405536	0.0142672
3	-63592.43	-63585.55	-6.886081	0.0468816	0.105741	0.134432	0.0291579	-3.06013	-2.24676	-2.00669	-3.53503	-1.89758	-2.11311	-4.63691	-1.98837	0.1147899	0.3554991	0.26314	0.06496049	0.001510475	0.5839993	0.1468524	0.1474975	0.248084	0.731646	0.00678175	0.0134884	0.149931	0.120862	0.00968756	0.136918
4	-62184.53	-62181.85	-2.681076	0.0949925	0.0735919	0.196723	0.130907	-2.35396	-2.60922	-1.62596	-2.03327	-1.89758	-1.80585	-2.81315	-2.75687	0.1147899	0.3554991	0.1073789	0.007546019	0.0008141515	0.6612011	0.1468524	0.1474975	0.248084	0.731646	0.00678175	0.0134884	0.149931	0.164335	0.0600159	0.0634899
5	-67162.42	-67148.78	-13.63932	0.196358	0.08104	0.0273018	0.130907	-1.62782	-2.51281	-3.6008	-2.03327	-1.4944	-4.43931	-3.37797	-2.75687	0.204042	0.3554991	0.1073789	2.779589	0.0001047628	0.07720391	2.986854	0.3238855	0.248084	0.731646	0.00678175	0.0134884	0.224383	0.0118041	0.0341168	0.0634899
6	-63441.41	-63423.05	-18.35553	0.0465339	0.321815	0.107247	0.281336	-3.06757	-1.13378	-2.23262	-1.26821	-1.26716	-3.24234	-2.98983	-3.24898	0.204042	0.7153704	0.1073789	2.779589	0.002381668	1.813734	2.986854	0.3238855	0.142965	0.421629	0.00390816	0.431498	0.281631	0.0390723	0.0502957	0.0388137
7	-61393.89	-61380.13	-13.7616	0.0288215	0.364143	0.107247	0.0295547	-3.54663	-1.01021	-2.23262	-3.52151	-0.985162	-1.36347	-2.12895	-3.58782	0.204042	0.7153704	0.1073789	0.0202362	0.4014551	0.1299177	2.986854	0.2198108	0.142965	0.421629	0.00390816	0.431498	0.373379	0.255772	0.118962	0.0276586
8	-61732.85	-61717.76	-15.08451	0.0840064	0.13811	0.0589173	0.0162861	-2.47686	-1.97971	-2.83162	-4.11744	-0.985162	-1.68483	-2.14869	-1.99494	0.204042	0.7153704	0.1344006	0.2189536	0.329621	0.7486824	2.986854	0.1164405	0.201651	0.506114	0.00262307	0.289612	0.373379	0.185476	0.116637	0.136022
9	-63959.76	-63948.64	-11.12671	0.0593201	0.210536	0.0589173	0.0619175	-2.82481	-1.5581	-2.83162	-2.78195	-0.985162	-2.18476	-2.14869	-1.99494	0.204042	0.7153704	0.1344006	0.2189536	0.2339802	1.093378	0.2492256	0.3318414	0.261396	0.359786	0.00340023	0.375417	0.373379	0.112505	0.116637	0.136022
