Iteration	Posterior	Likelihood	Prior	extinction[1]	extinction[2]	extinction[3]	extinction[4]	log_extinction[1]	log_extinction[2]	log_extinction[3]	log_extinction[4]	log_speciation[1]	log_speciation[2]	log_speciation[3]	log_speciation[4]	rate_12	rate_14	rate_21	rate_23	rate_32	rate_34	rate_41	rate_43	rate_category_prior[1]	rate_category_prior[2]	rate_category_prior[3]	rate_category_prior[4]	speciation[1]	speciation[2]	speciation[3]	speciation[4]
0	-58654.37	-58657.45	3.072892	0.0275284	0.0426056	0.0488858	0.190869	-3.59254	-3.15577	-3.01827	-1.65617	-2.26502	-1.50254	-1.87544	-1.36356	0.007854559	0.00256062	0.02078411	0.01847821	0.01996439	0.01782236	0.144737	0.01029173	0.138964	0.331155	0.0909964	0.438885	0.103828	0.222565	0.153287	0.255748
1	-58578.41	-58577.49	-0.9169571	0.0275284	0.0426056	0.00268075	0.190869	-3.59254	-3.15577	-5.92166	-1.65617	-2.02125	-1.74222	-1.75322	-1.36356	0.009158058	0.00256062	0.02078411	0.01847821	0.01996439	0.08757461	0.144737	0.0005861468	0.140014	0.333657	0.0841267	0.442202	0.132489	0.175131	0.173215	0.255748
2	-58506.6	-58505.39	-1.209326	0.0373339	0.0530202	0.00139257	0.118872	-3.28785	-2.93708	-6.57661	-2.12971	-2.02125	-1.74222	-2.45486	-1.18954	0.009158058	0.00256062	0.02172009	0.007699233	0.02481336	0.03796779	0.01428253	0.004118888	0.0756901	0.180371	0.504889	0.239049	0.132489	0.175131	0.0858751	0.30436
3	-58548.47	-58547.99	-0.4836613	0.0373339	0.0428787	0.00240495	0.0342014	-3.28785	-3.14938	-6.03023	-3.37549	-1.9327	-2.03068	-1.73849	-1.84489	0.009158058	0.00256062	0.02172009	0.007699233	0.002784965	0.03053879	0.1224681	0.01722917	0.0756901	0.180371	0.504889	0.239049	0.144756	0.131246	0.175786	0.158043
4	-58498.71	-58499.97	1.259454	0.00664554	0.0257755	0.0146689	0.0289634	-5.01381	-3.65833	-4.22202	-3.54172	-2.19835	-2.03068	-2.12874	-1.84489	0.01478485	0.00256062	0.00910481	0.007699233	0.002784965	0.05603077	0.09116812	0.004468139	0.0828828	0.197512	0.45784	0.261766	0.110986	0.131246	0.118987	0.158043
5	-58776.47	-58780.79	4.32085	0.13442	0.0783413	0.0146689	0.0887298	-2.00679	-2.54668	-4.22202	-2.42216	-1.58163	-2.03068	-2.12874	-1.80889	0.01478485	0.0004142587	0.00910481	0.007699233	0.01035349	0.05603077	0.05423041	0.03519241	0.0828828	0.197512	0.45784	0.261766	0.20564	0.131246	0.118987	0.163835
6	-58755.55	-58757.51	1.958411	0.13442	0.0424416	0.00939152	0.0887298	-2.00679	-3.15963	-4.66795	-2.42216	-1.58163	-1.8019	-2.12874	-1.80889	0.01478485	0.005185591	0.01364552	0.00245293	0.01035349	0.05603077	0.05423041	0.08216222	0.252504	0.269058	0.121852	0.356587	0.20564	0.164985	0.118987	0.163835
7	-58747.6	-58752.96	5.360681	0.0881283	0.0424416	0.0606931	0.0575015	-2.42896	-3.15963	-2.80193	-2.85594	-1.80927	-1.8019	-2.4392	-1.26547	0.003352722	0.002423786	0.006353487	0.005924647	0.04410507	0.003575801	0.05423041	0.08216222	0.248114	0.281766	0.119733	0.350387	0.163774	0.164985	0.0872309	0.282106
8	-58790.18	-58793.53	3.342597	0.0881283	0.113703	0.0606931	0.108889	-2.42896	-2.17417	-2.80193	-2.21742	-1.76105	-1.8019	-2.4392	-1.03537	0.01180213	0.002423786	0.03298322	0.002389384	0.04410507	0.0145076	0.05423041	0.161774	0.262933	0.276213	0.117373	0.343482	0.171864	0.164985	0.0872309	0.355095
9	-58674.59	-58677.81	3.222022	0.0675787	0.0369384	0.0588695	0.185185	-2.69446	-3.2985	-2.83243	-1.6864	-1.76105	-1.73785	-2.67347	-1.03537	0.01107209	0.002423786	0.03477446	0.01895189	0.04908532	0.01384521	0.01211217	0.04326997	0.262933	0.276213	0.117373	0.343482	0.171864	0.175899	0.0690121	0.355095
10	-58612.52	-58616.77	4.25663	0.0121849	0.0300347	0.0435785	0.103669	-4.40756	-3.5054	-3.13319	-2.26656	-2.26576	-1.99224	-1.89152	-1.8544	0.01107209	0.002423786	0.0067722	0.01895189	0.01115073	0.01026729	0.009331092	0.03376301	0.262933	0.276213	0.117373	0.343482	0.103751	0.13639	0.150842	0.156547
11	-58633.47	-58637.83	4.360262	0.0587393	0.0300347	0.0551462	0.22435	-2.83465	-3.5054	-2.89777	-1.49455	-1.91036	-2.19667	-1.89152	-1.85937	0.01307163	0.006946794	0.02422059	0.004092948	0.01540007	0.01026729	0.02879365	0.03376301	0.187637	0.483483	0.0837611	0.245119	0.148027	0.111173	0.150842	0.15577
12	-58761.69	-58764.9	3.211125	0.0587393	0.0382938	0.0776726	0.294449	-2.83465	-3.26247	-2.55525	-1.22265	-1.91036	-2.19667	-2.08284	-1.53386	0.004496892	0.02501726	0.02422059	0.01799324	0.01540007	0.01770925	0.02879365	0.03376301	0.187637	0.483483	0.0837611	0.245119	0.148027	0.111173	0.124576	0.215702
13	-58781.69	-58785.54	3.847208	0.0708576	0.0382938	0.0776726	0.0480395	-2.64708	-3.26247	-2.55525	-3.03573	-1.91036	-1.98898	-1.49997	-2.6698	0.006226023	0.02501726	0.02422059	0.002689582	0.08781084	0.005620918	0.03049873	0.03376301	0.544967	0.28569	0.0494943	0.119849	0.148027	0.136835	0.223137	0.069266
14	-58642.95	-58646.61	3.66064	0.0317957	0.0500256	0.185764	0.0395422	-3.44842	-2.99522	-1.68328	-3.23039	-1.89513	-1.95225	-1.58226	-2.6698	0.006226023	0.02501726	0.02422059	0.008314806	0.01794304	0.008419423	0.02089137	0.03376301	0.387896	0.491569	0.035229	0.0853061	0.150299	0.141955	0.205511	0.069266
15	-58497.46	-58502.66	5.199753	0.0529806	0.0500256	0.053195	0.0395422	-2.93783	-2.99522	-2.93379	-3.23039	-1.89513	-1.95225	-1.58226	-1.95151	0.007342182	0.001014336	0.02422059	0.008314806	0.01794304	0.03207425	0.02089137	0.0169957	0.156072	0.672111	0.0502172	0.1216	0.150299	0.141955	0.205511	0.14206
16	-58717.39	-58720.37	2.975112	0.0529806	0.0500256	0.0266629	0.0395422	-2.93783	-2.99522	-3.62448	-3.23039	-1.80582	-1.77647	-2.01175	-1.82199	0.01060233	0.0006171127	0.02422059	0.002717762	0.01433438	0.04707206	0.2004737	0.1054172	0.44696	0.324038	0.066931	0.162072	0.16434	0.169235	0.133754	0.161704
17	-58592.8	-58599.11	6.306142	0.0529806	0.0500256	0.0401169	0.164958	-2.93783	-2.99522	-3.21596	-1.80206	-1.80582	-1.77647	-2.01175	-1.39987	0.01539525	0.0006171127	0.02422059	0.0009631621	0.02309968	0.0215296	0.02431316	0.009848592	0.552649	0.262112	0.0541401	0.131099	0.16434	0.169235	0.133754	0.24663
18	-58646	-58654.64	8.64105	0.0529806	0.0500256	0.107791	0.164958	-2.93783	-2.99522	-2.22756	-1.80206	-1.80582	-1.99447	-1.50634	-1.87397	0.01324658	0.0006171127	0.02422059	0.0009631621	0.02309968	0.0215296	0.01482707	0.0003993125	0.550996	0.261328	0.0569692	0.130707	0.16434	0.136086	0.221721	0.153513
19	-58488.03	-58493.09	5.05531	0.00768712	0.0500256	0.107791	0.164958	-4.86821	-2.99522	-2.22756	-1.80206	-1.99106	-1.99447	-1.43814	-1.87397	0.008715781	0.004652179	0.02519127	0.001216035	0.02309968	0.0215296	0.03441935	0.0003993125	0.550996	0.261328	0.0569692	0.130707	0.136551	0.136086	0.23737	0.153513
20	-58632.38	-58636.33	3.94284	0.0197337	0.0486451	0.147133	0.0585497	-3.92542	-3.02321	-1.91642	-2.83788	-1.81928	-1.99447	-1.30079	-2.1811	0.008715781	0.004652179	0.01178135	0.02885211	0.02309968	0.005326882	0.03441935	0.01653463	0.5935	0.204347	0.0613639	0.14079	0.162143	0.136086	0.272316	0.112918
21	-58523.43	-58527.13	3.697135	0.0237991	0.0220624	0.106548	0.029802	-3.73811	-3.81388	-2.23916	-3.51318	-1.91613	-1.99447	-2.03469	-2.20691	0.01380528	0.006630427	0.01178135	0.03408756	0.005785295	0.005738905	0.03441935	0.01653463	0.488348	0.257206	0.0772372	0.177208	0.147176	0.136086	0.130721	0.11004
