Iteration	Posterior	Likelihood	Prior	extinction[1]	extinction[2]	extinction[3]	extinction[4]	log_extinction[1]	log_extinction[2]	log_extinction[3]	log_extinction[4]	log_speciation[1]	log_speciation[2]	log_speciation[3]	log_speciation[4]	rate_12	rate_14	rate_21	rate_23	rate_32	rate_34	rate_41	rate_43	rate_category_prior[1]	rate_category_prior[2]	rate_category_prior[3]	rate_category_prior[4]	speciation[1]	speciation[2]	speciation[3]	speciation[4]
0	-58322.95	-58321.88	-1.064754	0.00480246	0.0216108	0.00916872	0.0162359	-5.33863	-3.83456	-4.69196	-4.12053	-2.08854	-1.90064	-2.16167	-2.10837	0.007810738	0.00564198	0.02431143	0.01093409	0.01986919	0.02254123	0.07308094	0.0005919294	0.548687	0.348682	0.00815365	0.0944766	0.123868	0.149474	0.115132	0.121435
1	-58340.14	-58339.7	-0.4440879	0.00480246	0.0216617	0.0170668	0.0361932	-5.33863	-3.83221	-4.07062	-3.31888	-2.09471	-1.95064	-2.18404	-2.10837	0.007810738	0.008910698	0.02431143	0.007532915	0.02272595	0.01361664	0.07308094	0.007772898	0.548687	0.348682	0.00815365	0.0944766	0.123106	0.142183	0.112585	0.121435
2	-58335.46	-58337.1	1.641507	0.00564538	0.0341098	0.018967	0.0361932	-5.17692	-3.37817	-3.96505	-3.31888	-2.09471	-1.93268	-2.14264	-1.95479	0.007810738	0.008910698	0.02115891	0.007532915	0.01839579	0.01349833	0.06378904	0.001149203	0.204707	0.614441	0.0143682	0.166485	0.123106	0.144759	0.117344	0.141594
3	-58347.41	-58348.13	0.7273319	0.00556111	0.0341098	0.0170961	0.0264879	-5.19196	-3.37817	-4.0689	-3.63107	-2.08037	-1.93947	-2.14264	-2.22026	0.008055326	0.008910698	0.02721967	0.007532915	0.03772752	0.01374741	0.06378904	0.001149203	0.0915711	0.274857	0.00642729	0.627145	0.124884	0.14378	0.117344	0.108581
4	-58325.94	-58322.6	-3.336571	0.0013502	0.0111117	0.0195216	0.0264879	-6.6075	-4.49976	-3.93624	-3.63107	-2.12746	-1.89581	-2.21194	-2.25122	0.008055326	0.004088548	0.02812078	0.007848653	0.01508207	0.01836936	0.0553196	0.001149203	0.0915711	0.274857	0.00642729	0.627145	0.11914	0.150196	0.109488	0.10527
5	-58329.04	-58330.92	1.88025	0.0162314	0.0111117	0.0125398	0.0264879	-4.1208	-4.49976	-4.37885	-3.63107	-2.08042	-2.02336	-2.21194	-1.90559	0.008055326	0.002782508	0.01844069	0.007848653	0.02344799	0.01409516	0.0528951	0.001149203	0.0915711	0.274857	0.00642729	0.627145	0.124878	0.13221	0.109488	0.148735
6	-58332.05	-58333.56	1.509353	0.00888852	0.0105191	0.0155906	0.0359712	-4.72299	-4.55457	-4.16109	-3.32504	-2.13633	-1.98586	-2.10335	-2.03643	0.004668784	0.002782508	0.02794832	0.007848653	0.02344799	0.01159218	0.06431763	0.001149203	0.421	0.175184	0.00409652	0.39972	0.118088	0.137262	0.122046	0.130493
7	-58341.83	-58342.5	0.6741079	0.0127536	0.0109666	0.0350559	0.00548296	-4.36194	-4.5129	-3.35081	-5.20611	-2.13633	-1.89792	-2.27424	-2.03643	0.004668784	0.002782508	0.02794832	0.007958202	0.0218186	0.010492	0.06431763	0.0006915512	0.466373	0.0862905	0.00453802	0.442799	0.118088	0.14988	0.102875	0.130493
8	-58356.56	-58357	0.4405889	0.0138536	0.0281064	0.0350559	0.00380921	-4.27921	-3.57176	-3.35081	-5.57033	-2.04207	-1.89792	-2.05946	-2.03643	0.004668784	0.005382867	0.03171443	0.009911627	0.0218186	0.01971543	0.04881192	0.0006915512	0.462949	0.0868441	0.00456714	0.44564	0.12976	0.14988	0.127522	0.130493
9	-58352.24	-58349.95	-2.296789	0.0138536	0.0158856	0.00850535	0.0036173	-4.27921	-4.14234	-4.76706	-5.62203	-2.07563	-1.89792	-2.37602	-2.06394	0.004668784	0.00433796	0.03171443	0.01339722	0.0218186	0.01971543	0.06686125	0.0006915512	0.281629	0.116165	0.0061091	0.596098	0.125477	0.14988	0.0929197	0.126953
