Iteration	Posterior	Likelihood	Prior	extinction[1]	extinction[2]	extinction[3]	extinction[4]	log_extinction[1]	log_extinction[2]	log_extinction[3]	log_extinction[4]	log_speciation[1]	log_speciation[2]	log_speciation[3]	log_speciation[4]	rate_12	rate_14	rate_21	rate_23	rate_32	rate_34	rate_41	rate_43	rate_category_prior[1]	rate_category_prior[2]	rate_category_prior[3]	rate_category_prior[4]	speciation[1]	speciation[2]	speciation[3]	speciation[4]
0	-59782.53	-59778.68	-3.851353	0.056559	0.0574938	0.225652	0.078671	-2.87247	-2.85608	-1.48876	-2.54248	-1.65944	-2.83332	-1.08246	-0.841092	0.02970428	0.08185315	0.002381615	0.09612314	0.1622872	0.01811433	0.7121527	0.2418029	0.22249	0.277848	0.124776	0.374885	0.190246	0.0588173	0.338759	0.431239
1	-59492.39	-59489.02	-3.373428	0.0309221	0.126802	0.0561482	0.0881395	-3.47628	-2.06513	-2.87976	-2.42883	-1.62323	-1.91195	-1.96766	-2.00818	0.03476474	0.04384463	0.005489344	0.04748693	0.1622872	0.09446091	0.7121527	0.2418029	0.22249	0.277848	0.124776	0.374885	0.197261	0.147792	0.139783	0.134233
2	-59478.61	-59472.25	-6.363178	0.012187	0.133957	0.0561482	1.10903	-4.40738	-2.01023	-2.87976	0.103488	-1.74776	-1.91195	-1.96766	-1.59313	0.03476474	0.04384463	0.01599009	0.04628763	0.03721221	0.09446091	0.7121527	0.2418029	0.22249	0.277848	0.124776	0.374885	0.174164	0.147792	0.139783	0.203289
3	-59292.99	-59291.21	-1.779585	0.075116	0.0126243	0.155188	0.0492031	-2.58872	-4.37213	-1.86312	-3.0118	-1.69893	-1.91195	-2.25387	-0.691781	0.03456727	0.01266924	0.01614627	0.04628763	0.03721221	0.04058435	0.221743	0.04128351	0.2158	0.299563	0.121024	0.363613	0.182879	0.147792	0.104992	0.500684
4	-59613.64	-59612.49	-1.153483	0.075116	0.0507587	0.0183458	0.0875176	-2.58872	-2.98067	-3.99836	-2.43592	-2.11672	-1.91195	-2.30997	-1.46516	0.0126044	0.003465109	0.01614627	0.02386369	0.01864017	1.082157	0.221743	0.04128351	0.418568	0.296841	0.0710685	0.213522	0.120426	0.147792	0.099264	0.23104
5	-59674.11	-59672.52	-1.585417	0.0842599	0.0366335	0.0337003	0.0722491	-2.47385	-3.30679	-3.39025	-2.62764	-1.6342	-2.23146	-2.05712	-2.21852	0.0126044	0.02403123	0.003528447	0.02386369	0.6482529	0.2126022	0.2316613	0.04128351	0.0435339	0.344403	0.0824555	0.529607	0.195109	0.107371	0.127822	0.10877
6	-58915.61	-58916.52	0.9113482	0.0608304	0.0270163	0.0337003	0.335978	-2.79966	-3.61131	-3.39025	-1.09071	-1.91155	-1.97988	-1.4175	-2.02444	0.0126044	0.02403123	0.003528447	0.02386369	0.03134667	0.2126022	0.01298678	0.06315688	0.0435339	0.344403	0.0824555	0.529607	0.147852	0.138086	0.242318	0.132068
7	-59232.83	-59235.49	2.65555	0.0608304	0.0270163	0.0450153	0.0654155	-2.79966	-3.61131	-3.10075	-2.727	-1.66316	-2.13812	-1.4175	-2.30177	0.04553529	0.002058451	0.05391423	0.002304782	0.03134667	0.2126022	0.002950944	0.06315688	0.0435339	0.344403	0.0824555	0.529607	0.189539	0.117877	0.242318	0.100081
8	-59252.76	-59257.93	5.169573	0.0524651	0.0699199	0.0407329	0.0654155	-2.94761	-2.6604	-3.20072	-2.727	-2.29098	-2.13812	-1.8527	-2.30177	0.002005531	0.001682253	0.03043011	0.01425318	0.0007831373	0.2126022	0.03489684	0.06315688	0.173356	0.307584	0.328346	0.190714	0.101168	0.117877	0.156814	0.100081
9	-59014.84	-59016.43	1.591593	0.0843033	0.0699199	0.0613819	0.0270183	-2.47333	-2.6604	-2.79064	-3.61124	-2.18415	-1.58032	-1.68558	-2.01458	0.001823798	0.001682253	0.03043011	0.00897531	0.02743434	0.2126022	0.03489684	0.5451655	0.202843	0.285985	0.490721	0.0204511	0.112573	0.20591	0.185336	0.133377
