Iteration	Posterior	Likelihood	Prior	extinction[1]	extinction[2]	extinction[3]	extinction[4]	log_extinction[1]	log_extinction[2]	log_extinction[3]	log_extinction[4]	log_speciation[1]	log_speciation[2]	log_speciation[3]	log_speciation[4]	rate_12	rate_14	rate_21	rate_23	rate_32	rate_34	rate_41	rate_43	rate_category_prior[1]	rate_category_prior[2]	rate_category_prior[3]	rate_category_prior[4]	speciation[1]	speciation[2]	speciation[3]	speciation[4]
0	-62447.54	-62432.33	-15.20419	0.195887	0.0931775	0.206668	0.30762	-1.63022	-2.37325	-1.57664	-1.17889	-1.57451	-4.08364	-1.56332	-3.16365	0.1624437	0.05634514	0.09614694	1.071626	2.67916	0.6863834	0.3201747	0.3475657	0.167216	0.0742117	0.361866	0.396706	0.207109	0.016846	0.20944	0.0422712
1	-61006.35	-60993.01	-13.34501	0.0596503	0.0523878	0.341446	0.373834	-2.81926	-2.94908	-1.07457	-0.983944	-1.48424	-3.14663	-4.27157	-3.4972	0.1624437	0.05634514	0.1219841	0.4365674	1.47544	0.6863834	0.1352133	0.3475657	0.16705	0.0751307	0.361507	0.396312	0.226674	0.0429966	0.0139598	0.0302821
2	-63885.09	-63872.8	-12.29101	0.0596503	0.0523878	0.0889509	0.373834	-2.81926	-2.94908	-2.41967	-0.983944	-3.85779	-3.14663	-2.3314	-1.4743	0.1624437	0.05634514	0.2626956	0.4365674	1.47544	0.6863834	0.1352133	0.3475657	0.267876	0.120477	0.5797	0.0319476	0.0211145	0.0429966	0.0971595	0.22894
3	-61911.24	-61901.37	-9.878886	0.00931934	0.0752849	0.449549	0.122157	-4.67566	-2.58648	-0.79951	-2.10245	-1.38718	-1.46749	-2.3314	-3.9867	0.1624437	0.4876023	0.2626956	0.03089079	0.5066586	0.01487996	0.1352133	0.2288114	0.354469	0.100394	0.450285	0.0948524	0.249779	0.230502	0.0971595	0.0185609
4	-61784.03	-61774.16	-9.869468	0.0641368	0.0614361	0.465367	0.0303336	-2.74674	-2.78976	-0.76493	-3.4955	-1.86278	-1.40242	-3.39513	-2.94082	0.1624437	0.4876023	0.2626956	0.03089079	0.5066586	0.134169	0.1352133	0.5635629	0.354469	0.100394	0.450285	0.0948524	0.155241	0.246001	0.0335363	0.0528222
5	-60867.63	-60856.49	-11.14213	0.0309293	0.0614361	0.034446	0.0303336	-3.47605	-2.78976	-3.36836	-3.4955	-1.86278	-2.01813	-4.32569	-3.79025	0.1624437	0.1568815	0.2626956	0.03089079	0.5066586	0.3936301	0.1352133	0.5635629	0.382039	0.108202	0.407529	0.10223	0.155241	0.132904	0.0132245	0.0225899
6	-62082.71	-62076.97	-5.738512	0.0359482	0.184939	0.713131	0.0444717	-3.32568	-1.68773	-0.338091	-3.1129	-1.95305	-3.11285	-2.58689	-3.79025	0.122298	0.01188008	0.3759029	0.5332883	0.1779656	0.0439138	0.006954113	0.07330699	0.633828	0.0641152	0.241481	0.0605762	0.14184	0.0444741	0.0752535	0.0225899
7	-61891.82	-61886.67	-5.149797	0.0359482	0.104222	0.149519	0.0444717	-3.32568	-2.26123	-1.90033	-3.1129	-1.95305	-2.94775	-1.28613	-2.24573	0.04830792	0.01188008	0.8653679	0.5332883	0.1779656	0.0439138	0.006954113	0.3482843	0.72167	0.0487345	0.183551	0.0460444	0.14184	0.0524574	0.276337	0.10585
8	-64023.87	-64006.23	-17.64524	0.0193751	0.0141803	0.149519	0.23626	-3.94377	-4.2559	-1.90033	-1.44282	-3.77326	-1.50953	-3.03709	-3.86521	0.01554121	0.001767651	0.5203601	0.5332883	1.341035	3.082527	0.009367691	2.959116	0.843701	0.0273672	0.103075	0.0258566	0.0229771	0.221014	0.0479741	0.0209586
9	-62358.69	-62350.41	-8.288763	0.0663023	0.105258	0.0214943	0.23626	-2.71353	-2.25134	-3.83997	-1.44282	-1.16336	-3.45823	-3.03709	-0.802485	1.178598	0.001604675	0.5203601	0.002448673	0.4080773	1.680641	0.009367691	0.09265197	0.843701	0.0273672	0.103075	0.0258566	0.312435	0.0314856	0.0479741	0.448214
