Iteration	Posterior	Likelihood	Prior	extinction[1]	extinction[2]	extinction[3]	extinction[4]	log_extinction[1]	log_extinction[2]	log_extinction[3]	log_extinction[4]	log_speciation[1]	log_speciation[2]	log_speciation[3]	log_speciation[4]	rate_12	rate_14	rate_21	rate_23	rate_32	rate_34	rate_41	rate_43	rate_category_prior[1]	rate_category_prior[2]	rate_category_prior[3]	rate_category_prior[4]	speciation[1]	speciation[2]	speciation[3]	speciation[4]
0	-58310.77	-58307.2	-3.573088	0.00269374	0.00514395	0.0174916	0.0180094	-5.91682	-5.26993	-4.04603	-4.01686	-2.08681	-1.97956	-2.11825	-2.02771	0.00765617	0.003360317	0.02293792	0.01169306	0.01860743	0.01212834	0.06368014	0.001913474	0.0641095	0.075165	0.486153	0.374572	0.124083	0.138129	0.120242	0.131637
1	-58320.63	-58317.38	-3.255842	0.00269374	0.0156085	0.00665066	0.0180094	-5.91682	-4.15994	-5.01304	-4.01686	-2.18935	-1.89305	-2.31784	-2.01302	0.00765617	0.002771744	0.02293792	0.01169306	0.01895586	0.01713183	0.06048946	0.001913474	0.0742013	0.0869971	0.490915	0.347887	0.111989	0.150612	0.0984861	0.133585
2	-58314.64	-58312.16	-2.47456	0.00656003	0.0126849	0.00677731	0.0085221	-5.02676	-4.36734	-4.99418	-4.76509	-2.12784	-1.95533	-2.32696	-1.99812	0.00765617	0.004002686	0.02293792	0.01155708	0.01662139	0.01390486	0.06048946	0.001497091	0.0742013	0.0869971	0.490915	0.347887	0.119094	0.141518	0.0975917	0.13559
3	-58309.88	-58306.31	-3.57589	0.0066426	0.0108759	0.00883167	0.00435814	-5.01425	-4.52121	-4.72941	-5.43571	-2.11575	-1.96027	-2.28225	-1.99812	0.008026941	0.003170538	0.02314167	0.01155708	0.01959676	0.01462985	0.06048946	0.001497091	0.0572264	0.0670949	0.607378	0.268301	0.120543	0.14082	0.102054	0.13559
4	-58306.68	-58305.12	-1.563982	0.00829202	0.0100287	0.00546961	0.0211013	-4.79246	-4.60231	-5.20855	-3.85842	-2.09322	-1.96731	-2.28225	-2.00971	0.008026941	0.003170538	0.02314167	0.01006772	0.01959676	0.01733695	0.06048946	0.001497091	0.074958	0.0878843	0.485723	0.351435	0.123289	0.139832	0.102054	0.134028
5	-58307.16	-58308.74	1.582237	0.00829202	0.00965612	0.0198206	0.0428454	-4.79246	-4.64016	-3.92103	-3.15016	-2.09322	-1.96656	-2.06837	-1.97784	0.008026941	0.004025477	0.02654846	0.01006772	0.01698236	0.01733695	0.05274506	0.0004789211	0.074958	0.0878843	0.485723	0.351435	0.123289	0.139938	0.126391	0.138368
6	-58310.97	-58312.06	1.089202	0.00701942	0.00965612	0.0198206	0.0332408	-4.95908	-4.64016	-3.92103	-3.40398	-2.11158	-1.97398	-2.0085	-1.97784	0.008026941	0.004025477	0.02654846	0.01030829	0.01671255	0.01719586	0.05274506	0.0004789211	0.0345936	0.484871	0.318346	0.162189	0.121047	0.138903	0.13419	0.138368
7	-58311.5	-58310.4	-1.106349	0.00184224	0.00965612	0.0590897	0.0332408	-6.29677	-4.64016	-2.8287	-3.40398	-2.09272	-1.9303	-2.0085	-1.97784	0.009011461	0.003494228	0.02402029	0.01030829	0.01411481	0.01352004	0.06143987	0.0004789211	0.0284371	0.39858	0.261691	0.311293	0.123351	0.145105	0.13419	0.138368
8	-58313.73	-58312.68	-1.05757	0.00184224	0.00965612	0.0590897	0.0233243	-6.29677	-4.64016	-2.8287	-3.75826	-2.09016	-1.9303	-2.0102	-2.10286	0.006564037	0.004480696	0.02402029	0.008881159	0.01806324	0.01352004	0.05036755	0.0002880351	0.0284371	0.39858	0.261691	0.311293	0.123668	0.145105	0.133962	0.122106
9	-58311.63	-58310.51	-1.113696	0.00184224	0.0128425	0.0424389	0.0219766	-6.29677	-4.355	-3.15969	-3.81778	-2.07313	-1.96814	-2.00043	-2.0522	0.006564037	0.004385377	0.02435321	0.008881159	0.01653059	0.01333884	0.05624595	0.000496294	0.0468624	0.217278	0.22287	0.512989	0.125791	0.139716	0.135277	0.128452
10	-58307.95	-58307.56	-0.3904824	0.00903669	0.00511977	0.0340397	0.0191814	-4.70646	-5.27465	-3.38023	-3.95381	-2.07313	-1.95256	-2.09911	-2.0635	0.007748718	0.003593037	0.02435321	0.008881159	0.01637944	0.01386965	0.05050876	0.004049211	0.0775158	0.359404	0.368654	0.194427	0.125791	0.141911	0.122565	0.127008
11	-58313.01	-58309.35	-3.662785	0.00209725	0.00511977	0.0164382	0.0191814	-6.16713	-5.27465	-4.10815	-3.95381	-2.13397	-2.00692	-2.09911	-2.0796	0.007748718	0.003643711	0.02988362	0.008881159	0.01746691	0.01697885	0.05809409	0.0004605212	0.0825611	0.382797	0.356832	0.177811	0.118366	0.134402	0.122565	0.12498
12	-58311.51	-58309.79	-1.721653	0.00513615	0.00355397	0.0164382	0.014456	-5.27145	-5.63969	-4.10815	-4.23665	-2.13397	-1.95093	-2.11143	-2.00699	0.007713937	0.003013609	0.02929784	0.008881159	0.01746691	0.01697885	0.06840361	7.069289e-05	0.0603514	0.279821	0.52985	0.129978	0.118366	0.142141	0.121064	0.134393
13	-58312.28	-58313.34	1.059807	0.0104292	0.00739881	0.0164382	0.0112691	-4.56315	-4.90644	-4.10815	-4.48569	-2.12421	-1.96069	-2.17405	-2.06811	0.008159901	0.003008124	0.03021282	0.008450717	0.01547415	0.01335527	0.06212211	7.069289e-05	0.0603514	0.279821	0.52985	0.129978	0.119527	0.140762	0.113717	0.126424
14	-58309.15	-58304.35	-4.805394	0.0028981	0.00537944	0.0273232	0.0043217	-5.8437	-5.22517	-3.60002	-5.44411	-2.08593	-1.98786	-2.17405	-2.09712	0.007005624	0.00407106	0.02522175	0.009320838	0.01547415	0.01375171	0.06673028	0.0007731074	0.0603514	0.279821	0.52985	0.129978	0.124191	0.136988	0.113717	0.12281
15	-58309.73	-58306.06	-3.671428	0.0028981	0.0158958	0.0170719	0.00408643	-5.8437	-4.1417	-4.07032	-5.50008	-2.13289	-1.94343	-2.10327	-2.0807	0.007005624	0.003930671	0.02340395	0.009320838	0.02277688	0.01175976	0.06673028	0.0007731074	0.192554	0.30275	0.364067	0.140629	0.118495	0.143212	0.122057	0.124843
16	-58317.99	-58315.45	-2.533991	0.00699073	0.0106368	0.0277096	0.00277621	-4.96317	-4.54344	-3.58598	-5.88667	-2.14387	-1.99368	-2.14761	-2.18678	0.006797046	0.003930671	0.02241313	0.008419212	0.02069221	0.0164312	0.04914805	0.0007731074	0.201471	0.270461	0.380926	0.147141	0.1172	0.136194	0.116763	0.112278
17	-58312.92	-58306.56	-6.3679	0.00301554	0.0085459	0.0121984	0.00277621	-5.80398	-4.7623	-4.40645	-5.88667	-2.11969	-1.99368	-2.11172	-2.19149	0.007257889	0.003930671	0.02690528	0.008116719	0.03162808	0.01066158	0.04819496	0.002036065	0.0791987	0.106319	0.756641	0.0578413	0.120069	0.136194	0.12103	0.11175
18	-58309.76	-58306.9	-2.861442	0.00269347	0.00954444	0.0121984	0.0165266	-5.91692	-4.6518	-4.40645	-4.10278	-2.11969	-1.95138	-2.11172	-2.23768	0.007257889	0.003700419	0.02618311	0.008116719	0.02080994	0.01449665	0.04473206	0.002036065	0.0791987	0.106319	0.756641	0.0578413	0.120069	0.142078	0.12103	0.106706
19	-58309.39	-58306.17	-3.22282	0.00269347	0.0170376	0.00739971	0.0165266	-5.91692	-4.07234	-4.90631	-4.10278	-2.07935	-1.96076	-2.17967	-2.13395	0.00842619	0.004209695	0.02374136	0.008116719	0.0274847	0.01873572	0.04473206	0.002036065	0.124296	0.101112	0.719584	0.0550085	0.125012	0.140751	0.113078	0.118369
20	-58312.8	-58311.64	-1.16359	0.00759334	0.00963731	0.0119067	0.0165266	-4.88048	-4.64211	-4.43065	-4.10278	-2.07935	-1.93422	-2.13161	-2.18154	0.00842619	0.004316808	0.02547692	0.01102467	0.0274847	0.01701171	0.04473206	0.002302986	0.124296	0.101112	0.719584	0.0550085	0.125012	0.144537	0.118646	0.112867
21	-58308.76	-58305.82	-2.933833	0.00244785	0.00963731	0.0119067	0.0165266	-6.01255	-4.64211	-4.43065	-4.10278	-2.13642	-1.92167	-2.14875	-2.10028	0.00842619	0.004316808	0.02547692	0.008727982	0.01629868	0.01208301	0.05056397	0.001263389	0.140077	0.113949	0.683981	0.0619926	0.118077	0.146363	0.11663	0.122422
22	-58310.51	-58305.73	-4.779169	0.00104244	0.00846939	0.0119067	0.0165266	-6.86619	-4.7713	-4.43065	-4.10278	-2.12176	-1.9508	-2.17594	-2.0589	0.007209126	0.002482972	0.02547692	0.009189177	0.02568981	0.01208301	0.05056397	0.0002391326	0.151444	0.0420447	0.739488	0.0670234	0.11982	0.14216	0.113501	0.127594
23	-58311.17	-58309.31	-1.855823	0.00507208	0.00846939	0.0268965	0.00883004	-5.284	-4.7713	-3.61576	-4.7296	-2.12176	-1.98076	-2.1229	-2.05914	0.006961456	0.002482972	0.02547692	0.01006541	0.02771653	0.01208301	0.05036512	0.003727008	0.151444	0.0420447	0.739488	0.0670234	0.11982	0.137965	0.119684	0.127563
24	-58309.66	-58308.07	-1.593833	0.00507208	0.00485862	0.0268965	0.00702347	-5.284	-5.327	-3.61576	-4.9585	-2.06659	-2.01541	-2.1229	-2.15849	0.009027542	0.002658433	0.02547692	0.009017442	0.023267	0.01208301	0.05036512	0.0001052924	0.151444	0.0420447	0.739488	0.0670234	0.126617	0.133265	0.119684	0.1155
25	-58311.15	-58310.91	-0.2367694	0.00507208	0.0110203	0.0157025	0.0114727	-5.284	-4.50801	-4.15394	-4.46779	-2.06659	-2.01541	-2.20206	-2.0434	0.009027542	0.004172439	0.02658306	0.007512103	0.01925408	0.01208301	0.0669003	0.0001578943	0.151444	0.0420447	0.739488	0.0670234	0.126617	0.133265	0.110575	0.129588
26	-58313.09	-58310.52	-2.57181	0.00388723	0.00643225	0.00573024	0.0299934	-5.55006	-5.04643	-5.162	-3.50678	-2.08523	-2.04539	-2.16295	-2.0434	0.009027542	0.004172439	0.02658306	0.007512103	0.0309814	0.01810114	0.0447999	0.0001578943	0.151444	0.0420447	0.739488	0.0670234	0.124279	0.12933	0.114986	0.129588
27	-58313.03	-58303.04	-9.985301	0.00197727	0.00265327	0.00283203	0.0110893	-6.22604	-5.93196	-5.86676	-4.50178	-2.12078	-2.03231	-2.20463	-2.0434	0.008627243	0.004172439	0.02658306	0.007512103	0.02522631	0.01350398	0.0447999	0.001322614	0.124737	0.03463	0.756466	0.0841677	0.119938	0.131032	0.110291	0.129588
28	-58306.25	-58300.5	-5.749414	0.00197727	0.00580418	0.00613729	0.0140624	-6.22604	-5.14918	-5.09337	-4.26425	-2.08141	-1.96011	-2.20463	-2.06535	0.008627243	0.003743922	0.02292868	0.008800743	0.02310745	0.01587784	0.05444154	0.0006098559	0.124737	0.03463	0.756466	0.0841677	0.124754	0.140843	0.110291	0.126774
29	-58306.51	-58306.96	0.4501442	0.0101452	0.00483964	0.0234614	0.0250722	-4.59075	-5.33091	-3.7524	-3.68599	-2.08141	-1.99465	-2.18241	-2.06535	0.007402183	0.003463616	0.02458402	0.008798685	0.02310745	0.01318348	0.05520654	0.0006098559	0.0924743	0.0256732	0.819454	0.0623983	0.124754	0.136061	0.11277	0.126774
30	-58308.84	-58304.8	-4.044575	0.0045391	0.00505648	0.00801148	0.0164455	-5.39503	-5.28708	-4.82688	-4.1077	-2.08398	-1.98161	-2.18241	-2.06535	0.007402183	0.003463616	0.02458402	0.01089392	0.01982985	0.01318348	0.0601164	0.003882304	0.0444006	0.0290605	0.855908	0.0706312	0.124434	0.137847	0.11277	0.126774
31	-58310.04	-58306.91	-3.127877	0.00430061	0.00712047	0.00801148	0.0210248	-5.449	-4.94478	-4.82688	-3.86205	-2.08183	-1.96065	-2.17644	-2.21621	0.007402183	0.003463616	0.02458402	0.008748111	0.01982985	0.01799461	0.05188457	0.003882304	0.0444006	0.0290605	0.855908	0.0706312	0.124702	0.140767	0.113445	0.109022
32	-58306.36	-58307.04	0.6797367	0.0103492	0.00857477	0.0133126	0.0257604	-4.57084	-4.75893	-4.31905	-3.65892	-2.08183	-1.98921	-2.1271	-2.07027	0.007402183	0.002817358	0.02458402	0.008748111	0.01982985	0.01799461	0.05188457	0.001129088	0.0444006	0.0290605	0.855908	0.0706312	0.124702	0.136804	0.119182	0.126151
33	-58308.66	-58306.92	-1.731716	0.00626205	0.00798538	0.0133126	0.00958612	-5.07325	-4.83014	-4.31905	-4.64744	-2.06299	-1.98921	-2.11458	-2.04029	0.008717242	0.002392408	0.02458402	0.008748111	0.01982985	0.01501929	0.0639675	0.001172461	0.0173668	0.0113667	0.334779	0.636487	0.127073	0.136804	0.120684	0.129991
34	-58314.62	-58312.82	-1.799235	0.00941949	0.00263797	0.0133126	0.0377621	-4.66497	-5.93774	-4.31905	-3.27645	-2.12327	-1.98921	-2.16943	-1.93569	0.006380409	0.002392408	0.02390603	0.01038502	0.02203591	0.01726949	0.05817999	0.001172461	0.0173668	0.0113667	0.334779	0.636487	0.11964	0.136804	0.114243	0.144324
35	-58309.27	-58305.3	-3.975216	0.0020399	0.00810199	0.0123072	0.0145539	-6.19485	-4.81565	-4.39757	-4.2299	-2.08817	-1.95109	-2.09514	-2.04213	0.007543969	0.002971896	0.02390603	0.01038502	0.02203591	0.01726949	0.05817999	0.0009772411	0.0150415	0.00984477	0.289954	0.68516	0.123913	0.14212	0.123053	0.129752
36	-58313.27	-58310.26	-3.010926	0.0020399	0.00810199	0.0142868	0.0145539	-6.19485	-4.81565	-4.24842	-4.2299	-2.11987	-2.03506	-2.16987	-2.10849	0.007725906	0.002971896	0.02390603	0.01038502	0.02959354	0.01726949	0.0612395	0.0001626877	0.0150415	0.00984477	0.289954	0.68516	0.120047	0.130673	0.114192	0.121421
37	-58312.54	-58309.34	-3.193126	0.0020399	0.00730003	0.0142868	0.02572	-6.19485	-4.91988	-4.24842	-3.66049	-2.0837	-1.969	-2.17051	-2.10849	0.007725906	0.005017846	0.02554064	0.007818596	0.02959354	0.0177009	0.0612395	0.0004202058	0.0166946	0.0109268	0.211917	0.760462	0.124469	0.139597	0.114119	0.121421
38	-58310	-58308.87	-1.132412	0.0107104	0.00730003	0.00808635	0.0159648	-4.53654	-4.91988	-4.81758	-4.13737	-2.0837	-1.97541	-2.26908	-1.96306	0.007725906	0.003833206	0.02554064	0.007818596	0.01778513	0.0177009	0.0612395	0.001197053	0.21943	0.00867391	0.168224	0.603672	0.124469	0.138705	0.103408	0.140429
