Iteration	Posterior	Likelihood	Prior	extinction[1]	extinction[2]	extinction[3]	extinction[4]	log_extinction[1]	log_extinction[2]	log_extinction[3]	log_extinction[4]	log_speciation[1]	log_speciation[2]	log_speciation[3]	log_speciation[4]	rate_12	rate_14	rate_21	rate_23	rate_32	rate_34	rate_41	rate_43	rate_category_prior[1]	rate_category_prior[2]	rate_category_prior[3]	rate_category_prior[4]	speciation[1]	speciation[2]	speciation[3]	speciation[4]
0	-64549.74	-64541.85	-7.884046	0.114095	0.104823	0.241167	0.0748762	-2.17073	-2.25548	-1.42227	-2.59192	-2.48075	-1.9334	-2.26857	-2.78652	0.03641339	0.1785246	0.3614994	0.09261581	1.896545	0.7107453	0.248373	0.003865736	0.0968913	0.53236	0.202818	0.167931	0.0836803	0.144655	0.10346	0.0616352
1	-64065.11	-64055.48	-9.63517	0.0349854	0.104823	0.241167	0.0390106	-3.35283	-2.25548	-1.42227	-3.24392	-2.48075	-2.65634	-3.03058	-3.10177	0.03641339	0.2424689	0.3614994	0.09261581	0.08340906	0.7107453	0.3790866	0.8740658	0.0968913	0.53236	0.202818	0.167931	0.0836803	0.0702048	0.0482874	0.0449693
2	-71218.04	-71210.14	-7.905017	0.0349854	0.163099	0.0775206	0.233853	-3.35283	-1.8134	-2.55721	-1.45306	-2.48075	-2.58987	-3.88157	-1.92498	1.066202	0.1306758	0.05781988	0.09901642	0.08340906	0.03059241	0.1091688	0.8740658	0.38582	0.267784	0.261925	0.0844714	0.0836803	0.0750298	0.0206184	0.145879
3	-77185.44	-77173.69	-11.75698	0.0260287	0.192607	0.0775206	0.211262	-3.64856	-1.6471	-2.55721	-1.55466	-2.48075	-2.42797	-4.11237	-0.942889	1.066202	1.516357	0.001580544	0.02251155	0.08340906	0.002835836	2.520229	0.8740658	0.38582	0.267784	0.261925	0.0844714	0.0836803	0.0882155	0.016369	0.389501
4	-71606.68	-71591.78	-14.89585	0.0260287	0.192607	0.641055	0.271372	-3.64856	-1.6471	-0.44464	-1.30427	-4.6004	-3.54165	-2.81333	-3.70722	0.1781448	0.3201638	0.4981635	0.003104438	0.2440875	0.02291425	2.520229	0.8740658	0.38582	0.267784	0.261925	0.0844714	0.0100478	0.0289655	0.060005	0.0245457
5	-67111.37	-67100.3	-11.06878	0.149269	0.0527686	0.641055	0.0949537	-1.90201	-2.94184	-0.44464	-2.35437	-3.94418	-2.33196	-5.32257	-2.85369	0.1781448	0.3201638	0.4981635	0.002169843	0.2440875	0.05801145	0.02904573	1.163931	0.359219	0.220306	0.35098	0.0694947	0.0193671	0.0971051	0.00488022	0.057631
6	-62982.54	-62970.79	-11.75199	0.465329	0.0527686	0.0319509	0.0949537	-0.765011	-2.94184	-3.44355	-2.35437	-0.622366	-2.21482	-5.32257	-4.15547	0.1781448	0.3201638	0.2216289	0.002984769	0.2440875	0.05801145	0.02904573	1.163931	0.439447	0.192723	0.307037	0.0607937	0.536673	0.109174	0.00488022	0.0156784
7	-70059.86	-70050.1	-9.763395	0.465329	0.7886	0.148648	0.0949537	-0.765011	-0.237496	-1.90618	-2.35437	-2.73426	-2.56823	-4.03597	-0.391123	0.09679072	0.01675797	0.02143119	0.2979624	0.445827	0.05801145	0.06884186	1.163931	0.439447	0.192723	0.307037	0.0607937	0.0649419	0.0766711	0.0176684	0.676297
8	-72712.01	-72699.13	-12.8871	0.465329	0.415428	0.0731869	0.0378808	-0.765011	-0.878447	-2.61474	-3.27331	-2.80172	-1.73811	-0.686836	-2.70455	2.293794	0.01675797	0.02143119	1.575852	0.445827	0.129155	0.1246384	0.2130525	0.439447	0.192723	0.307037	0.0607937	0.0607057	0.175853	0.503166	0.0669003
9	-71905.84	-71877.24	-28.60835	0.465329	0.0111083	0.352413	0.112574	-0.765011	-4.50007	-1.04295	-2.18415	-2.80172	-2.35172	0.538246	-1.2134	2.293794	2.552709	0.02143119	1.575852	1.098731	1.005792	2.855254	0.186467	0.436223	0.191309	0.31212	0.0603478	0.0607057	0.0952049	1.713	0.297184
