Iteration	Posterior	Likelihood	Prior	extinction[1]	extinction[2]	extinction[3]	extinction[4]	log_extinction[1]	log_extinction[2]	log_extinction[3]	log_extinction[4]	log_speciation[1]	log_speciation[2]	log_speciation[3]	log_speciation[4]	rate_12	rate_14	rate_21	rate_23	rate_32	rate_34	rate_41	rate_43	rate_category_prior[1]	rate_category_prior[2]	rate_category_prior[3]	rate_category_prior[4]	speciation[1]	speciation[2]	speciation[3]	speciation[4]
0	-65879.82	-65870.72	-9.099806	0.0172205	0.0719693	0.014806	1.62637	-4.06165	-2.63152	-4.21272	0.486352	-2.60651	-3.66686	-4.2596	-1.64439	0.1573836	0.08956429	0.1653843	0.7904954	0.2075539	0.004740266	0.001138135	0.06988446	0.628493	0.269598	0.0797368	0.0221723	0.0737918	0.0255566	0.0141279	0.19313
1	-64231.73	-64223.6	-8.135088	0.0350157	0.0719693	0.0132891	0.165916	-3.35196	-2.63152	-4.32081	-1.79627	-3.43966	-0.354557	-2.81665	-1.64439	0.1573836	0.07226031	0.1688159	0.7904954	0.1629895	0.004740266	0.7927375	0.0056368	0.265808	0.532794	0.15758	0.0438181	0.0320756	0.701484	0.0598062	0.19313
2	-61160.81	-61154.61	-6.197313	0.0380547	0.202069	0.0132891	0.165916	-3.26873	-1.59915	-4.32081	-1.79627	-2.79769	-4.03604	-2.81665	-0.627643	0.1573836	0.2765132	0.1688159	0.0903004	0.1629895	0.0003601236	0.7927375	0.0056368	0.13364	0.51005	0.278788	0.077522	0.0609507	0.0176673	0.0598062	0.533849
3	-63539.12	-63534.59	-4.521899	0.0380547	0.0681143	0.0132891	0.175232	-3.26873	-2.68657	-4.32081	-1.74164	-2.79769	-3.09147	-2.81665	-3.04939	0.1573836	0.2765132	0.4838559	0.0903004	0.05530023	0.000316359	0.7927375	0.0056368	0.0710547	0.271187	0.148228	0.50953	0.0609507	0.045435	0.0598062	0.0473877
4	-70224.99	-70210.43	-14.56341	0.0208035	0.0681143	0.0132891	0.0651083	-3.87264	-2.68657	-4.32081	-2.7317	-4.34751	-1.24797	-2.81665	-2.29802	0.1573836	0.2765132	0.2984229	0.8229983	0.0461791	0.000316359	0.7927375	3.601608	0.045721	0.531037	0.0953789	0.327863	0.012939	0.287087	0.0598062	0.100458
5	-75364.34	-75359.78	-4.563013	0.327434	0.126527	0.798409	0.100391	-1.11647	-2.0673	-0.225134	-2.29868	-3.37042	-3.61197	-1.91538	-3.1394	0.1573836	0.6930342	0.2984229	0.8229983	0.0003853592	0.000316359	0.208482	0.02009964	0.0515776	0.0449799	0.311461	0.591981	0.0343751	0.0269987	0.147286	0.0433086
6	-73860.16	-73849.5	-10.65435	0.346966	0.393909	0.564417	0.301937	-1.05853	-0.931636	-0.571963	-1.19754	-3.37042	-2.57304	-3.79628	-1.28224	0.1323448	0.6874415	0.01286093	0.03518556	0.03607886	0.547846	0.2806553	0.8160674	0.0391738	0.0455681	0.315535	0.599723	0.0343751	0.0763031	0.0224541	0.277415
7	-66632.56	-66608.95	-23.60526	0.00641446	0.135225	0.453627	0.350628	-5.0492	-2.00081	-0.790479	-1.04803	-3.11729	-1.71671	-4.62088	-3.06855	0.1323448	0.6874415	0.01286093	1.881671	1.221567	0.547846	3.023273	0.8160674	0.0632887	0.0736194	0.509775	0.353317	0.0442771	0.179657	0.00984414	0.0464887
8	-62543.85	-62535.26	-8.593145	0.0741151	0.0326564	0.0425214	0.0329469	-2.60214	-3.42171	-3.15775	-3.41286	-2.61004	-1.71671	-2.21571	-2.1997	0.04013608	0.6874415	0.001708786	0.2778602	0.1946862	0.547846	0.5904772	0.6824598	0.0799504	0.0930008	0.64398	0.183068	0.0735315	0.179657	0.109076	0.110837
9	-63694.93	-63683.9	-11.02852	0.14879	0.076499	0.326779	0.0297339	-1.90522	-2.57048	-1.11847	-3.51547	-2.61004	-1.47808	-2.34173	-2.1997	0.1682435	0.6874415	0.2276441	0.2778602	0.1946862	0.547846	0.3385189	0.365784	0.0799504	0.0930008	0.64398	0.183068	0.0735315	0.228075	0.0961609	0.110837
10	-63432.4	-63421.76	-10.64004	0.0745274	0.263114	0.326779	0.0377946	-2.59659	-1.33517	-1.11847	-3.27559	-3.08662	-2.04888	-0.959929	-1.32989	0.01778171	0.6874415	0.2276441	0.0962108	0.8638828	0.547846	0.02101013	0.7961117	0.0665362	0.077397	0.535933	0.320134	0.0456559	0.12888	0.38292	0.264507
11	-68760.67	-68748.9	-11.77139	0.193454	0.115966	0.0591146	0.13283	-1.64272	-2.15446	-2.82828	-2.01868	-1.00708	-2.04888	-0.932539	-2.1959	1.289884	0.6874415	0.03388483	0.0962108	0.8638828	0.05976748	0.1994843	0.7961117	0.141967	0.0170429	0.157926	0.683064	0.365285	0.12888	0.393553	0.111258
12	-63350.68	-63346.48	-4.20606	0.193454	0.115966	0.0352369	0.120054	-1.64272	-2.15446	-3.34566	-2.11981	-1.76516	-2.04888	-2.50598	-1.80047	0.03731542	0.6874415	0.0188361	0.0962108	0.2378522	0.05570127	0.1994843	0.05317831	0.141967	0.0170429	0.157926	0.683064	0.171159	0.12888	0.0815956	0.165222
13	-68913.71	-68905.61	-8.092298	0.138155	0.0641022	0.0352369	0.286599	-1.97938	-2.74728	-3.34566	-1.24967	-1.67885	-2.04888	-5.45439	-1.40684	0.03870496	0.6874415	0.7526226	0.01054905	0.01851532	0.6723678	0.1946259	0.00108105	0.256182	0.0307542	0.28498	0.428084	0.186589	0.12888	0.00427748	0.244916
14	-69430.36	-69418.32	-12.04153	0.344661	0.0356264	0.0352369	0.0132933	-1.06519	-3.33467	-3.34566	-4.32049	-1.67885	0.919942	-1.27899	-4.92675	0.1422434	0.02437264	0.7658873	0.02289726	0.01851532	0.6723678	0.1946259	0.002758318	0.256182	0.0307542	0.28498	0.428084	0.186589	2.50915	0.278318	0.00724999
15	-68238.69	-68229.46	-9.227371	0.10599	0.0356264	0.22455	0.00729666	-2.24441	-3.33467	-1.49366	-4.92034	-3.21467	0.246048	-1.27899	-4.11227	0.7475267	0.005752071	0.7658873	0.001040086	0.05584935	0.01567897	1.463235	0.002758318	0.256182	0.0307542	0.28498	0.428084	0.0401687	1.27896	0.278318	0.0163706
16	-61370.13	-61361.84	-8.295558	0.10599	0.0356264	0.026805	0.122826	-2.24441	-3.33467	-3.61917	-2.09698	-3.21467	-1.32414	-2.79255	-1.3118	0.7475267	0.003967802	0.7658873	0.001366345	0.06747063	0.01567897	1.3428	1.302579	0.238946	0.0286851	0.333085	0.399283	0.0401687	0.266032	0.0612646	0.269336
17	-61928.19	-61918.86	-9.330236	0.10599	0.118144	0.026805	0.318921	-2.24441	-2.13585	-3.61917	-1.14281	-2.79214	-1.32414	-2.79255	-4.16165	0.2057151	0.004613467	0.7658873	0.02036998	0.06747063	0.01567897	1.3428	1.302579	0.195572	0.0303199	0.352069	0.42204	0.0612902	0.266032	0.0612646	0.0155819
18	-61692.56	-61685.53	-7.02767	0.10599	0.118144	0.026805	0.318921	-2.24441	-2.13585	-3.61917	-1.14281	-3.56647	-1.56007	-2.79255	-1.46765	0.2057151	0.05467924	0.1823784	0.03466764	0.1598344	0.07358397	0.02632167	1.302579	0.117492	0.417451	0.21151	0.253546	0.0282556	0.21012	0.0612646	0.230467
19	-75276.19	-75262.08	-14.11018	0.232414	0.310076	0.323687	0.300059	-1.45924	-1.17094	-1.12798	-1.20378	-2.64445	-3.15132	-3.0196	-2.15588	0.2057151	0.1508409	0.2763431	1.939796	0.1598344	0.07358397	0.7067378	1.302579	0.14785	0.353856	0.179238	0.319057	0.0710441	0.0427955	0.0488206	0.115801
20	-67997.65	-67983.55	-14.09903	0.0618682	0.310076	0.0435813	0.0637113	-2.78275	-1.17094	-3.13313	-2.75339	-2.09367	-4.01364	-3.30919	-2.15588	0.6102943	0.1508409	0.2763431	1.12919	0.6834669	0.05310225	0.2221321	1.302579	0.0761331	0.182213	0.477447	0.264207	0.123234	0.0180675	0.0365457	0.115801
21	-69747.23	-69738.59	-8.637605	0.0188035	0.0800795	0.0311436	0.0310473	-3.97371	-2.52474	-3.46915	-3.47224	-0.0285615	-4.30895	-2.9476	-2.65923	0.6102943	0.1508409	0.02120369	0.01784826	0.6834669	0.05310225	5.277968e-06	2.564866	0.0761331	0.182213	0.477447	0.264207	0.971843	0.0134476	0.0524656	0.070002
22	-67023.38	-67005.99	-17.38589	0.0142921	0.0278928	0.101124	0.497961	-4.24805	-3.57939	-2.29141	-0.697233	-0.47651	-1.22074	-2.9476	-3.92576	0.6102943	0.1508409	0.02120369	0.6129841	0.3056258	0.8360529	0.07865622	2.564866	0.0818999	0.229125	0.404755	0.28422	0.620947	0.295013	0.0524656	0.0197271
23	-68671.3	-68654.08	-17.22404	0.295442	0.129245	0.11226	0.871393	-1.21928	-2.04604	-2.18694	-0.137662	-4.03533	-1.11244	-2.9476	-1.70263	0.8489686	1.068853	0.02120369	0.2996681	0.0393613	0.8360529	0.3692015	2.564866	0.0710388	0.228824	0.416291	0.283846	0.0176798	0.328755	0.0524656	0.182204
24	-64013.04	-63996.7	-16.33652	0.0196192	0.221519	0.201786	0.0947285	-3.93124	-1.50725	-1.60055	-2.35674	-3.14244	-1.09753	-2.9476	-1.70263	0.8489686	1.068853	0.229412	0.2996681	0.9409936	0.8360529	0.3692015	0.3761227	0.0600131	0.359322	0.134942	0.445723	0.0431773	0.333695	0.0524656	0.182204
25	-66895.41	-66885.28	-10.12512	0.241456	0.501496	0.386355	0.153612	-1.42107	-0.690159	-0.950998	-1.87332	-1.87172	-2.1526	-2.9476	-1.70263	0.5031457	1.068853	0.229412	0.5227589	0.2500158	0.5077015	0.3692015	0.0002232449	0.0995103	0.344223	0.129272	0.426994	0.153858	0.116182	0.0524656	0.182204
26	-67704.84	-67691.84	-13.00314	0.0353892	0.0149737	0.0876584	0.961635	-3.34135	-4.20146	-2.43431	-0.0391206	-3.88716	-3.00983	-2.28957	-4.37721	0.5031457	0.3833897	0.229412	0.5227589	2.216617	0.5077015	0.346458	9.285568e-07	0.121381	0.200093	0.157684	0.520842	0.0205034	0.0492999	0.10131	0.0125604
27	-62697.64	-62680.74	-16.90019	0.0706217	0.0149737	0.0876584	0.961635	-2.65042	-4.20146	-2.43431	-0.0391206	-2.6562	-0.939425	-2.76362	-4.80239	0.3141667	1.209705	0.229412	0.5227589	2.216617	0.4945947	1.331569	1.022554e-05	0.0525193	0.653896	0.0682269	0.225358	0.0702148	0.390852	0.0630631	0.00821011
28	-67506.77	-67495.35	-11.42459	0.2342	0.0252566	0.103456	0.961635	-1.45158	-3.67867	-2.26861	-0.0391206	-2.19887	-3.38305	-1.96547	-4.80239	0.08320843	0.0155829	1.079262	0.8051988	1.307222	0.4945947	0.4470023	1.022554e-05	0.0525193	0.653896	0.0682269	0.225358	0.110928	0.0339438	0.14009	0.00821011
29	-62118.08	-62107.98	-10.10214	0.0326487	0.00693035	0.0102698	0.0489624	-3.42195	-4.97185	-4.57855	-3.0167	-1.46802	-2.81958	-0.479338	-3.64035	0.002147704	0.0155829	0.009155219	0.8051988	1.307222	0.4945947	0.8734231	0.0002311299	0.0474103	0.590285	0.08745	0.274854	0.230381	0.0596307	0.619193	0.0262431
30	-61982.47	-61973.73	-8.738975	0.0112404	0.00256946	0.0102698	0.0489624	-4.48824	-5.96406	-4.57855	-3.0167	-2.40001	-3.29567	-3.19822	-2.22278	0.1461109	0.0155829	0.009155219	0.07387307	0.1252237	0.008043425	0.4671656	0.01152213	0.0474103	0.590285	0.08745	0.274854	0.0907168	0.0370431	0.0408347	0.108308
31	-72519.75	-72507.75	-12.00083	0.0112404	0.0116919	0.250861	0.12736	-4.48824	-4.44886	-1.38286	-2.06074	-2.96313	-3.29567	-0.863306	-4.36091	0.7024915	0.0155829	0.003185741	0.07387307	0.5809246	0.001093057	0.4671656	2.32292	0.0689485	0.404154	0.127178	0.399719	0.051657	0.0370431	0.421765	0.0127667
32	-69261.47	-69249.77	-11.70203	0.0112404	0.0116919	0.127532	0.12736	-4.48824	-4.44886	-2.05938	-2.06074	-1.70338	-1.06775	-0.987787	-1.52733	0.04067858	1.348716	0.3121296	0.4991004	1.150114	0.07333966	0.01692252	0.006929872	0.0420924	0.246733	0.0776411	0.633534	0.182067	0.34378	0.3724	0.217115
33	-71341.36	-71325.53	-15.83043	0.0101258	0.0116919	0.117666	0.12736	-4.59267	-4.44886	-2.1399	-2.06074	-1.70338	-2.45239	-1.35757	-1.34874	2.393406	1.348716	0.1034384	0.4991004	1.150114	0.3642025	0.01692252	0.006929872	0.0420924	0.246733	0.0776411	0.633534	0.182067	0.0860876	0.257285	0.259566
34	-67020.88	-67000.9	-19.97299	0.0580021	0.0456282	0.0192092	0.211734	-2.84728	-3.08723	-3.95237	-1.55242	-1.70338	-1.5422	-3.97812	-2.25527	2.393406	1.348716	0.5887128	0.4991004	5.619904	0.1834007	0.01692252	0.002948404	0.0420924	0.246733	0.0776411	0.633534	0.182067	0.213911	0.0187208	0.104845
35	-67511.32	-67490.28	-21.04723	0.187803	0.2369	0.0192092	0.211734	-1.67236	-1.44012	-3.95237	-1.55242	-1.70338	-1.37848	-2.3024	-2.25527	2.969271	1.472256	0.5887128	0.1251393	5.619904	0.4828605	0.1680928	0.002948404	0.0409116	0.239811	0.0754629	0.643815	0.182067	0.251962	0.100019	0.104845
36	-68037.46	-68019.42	-18.03913	0.0146059	0.090677	0.0362239	0.450785	-4.22633	-2.40045	-3.31803	-0.796764	-4.20207	-1.37848	-2.3024	-4.44793	0.08574688	0.810991	0.5135777	0.1251393	5.619904	0.1414503	0.1680928	0.002865861	0.0331691	0.194427	0.25043	0.521974	0.0149646	0.251962	0.100019	0.0117028
37	-70854.51	-70836.65	-17.8607	0.138602	0.0179387	0.158638	1.32822	-1.97615	-4.02079	-1.84113	0.283841	-4.20207	-2.41446	-1.55729	-4.58058	0.0293851	1.813325	0.5135777	0.1251393	2.398551	0.00673323	0.1680928	0.5163369	0.0245125	0.17428	0.185072	0.616135	0.0149646	0.0894155	0.210706	0.010249
38	-67370.83	-67360.08	-10.74412	0.157369	0.293409	0.0120468	0.170232	-1.84916	-1.22619	-4.41895	-1.77059	-4.20207	-3.54531	-2.66839	-4.58058	0.1653772	0.08164839	0.7742265	0.1251393	0.2867889	0.00673323	0.1389423	0.1508379	0.0214875	0.152773	0.162233	0.663506	0.0149646	0.0288597	0.069364	0.010249
39	-63723.5	-63703.99	-19.51688	0.054593	0.293409	0.135599	0.170232	-2.90785	-1.22619	-1.99805	-1.77059	-2.41515	-0.836622	-1.3524	-4.1938	0.1653772	0.1512319	1.151572	5.554138	0.8116787	0.05346268	0.1389423	0.6445771	0.0242815	0.172638	0.0533014	0.749779	0.0893542	0.433171	0.258619	0.0150888
40	-68303.95	-68287.07	-16.87983	0.131422	0.0747486	0.135599	0.170232	-2.02934	-2.59363	-1.99805	-1.77059	-2.50367	-2.04183	-1.3524	-4.1938	0.2188053	0.1483415	1.151572	5.554138	0.193575	0.05346268	0.0958067	0.6445771	0.0360125	0.256044	0.0790527	0.628891	0.0817844	0.129791	0.258619	0.0150888
41	-67083.24	-67068.02	-15.21053	0.131422	0.0457959	0.485048	0.0647376	-2.02934	-3.08356	-0.723508	-2.73741	-0.849874	-2.41724	-1.3524	-4.1938	0.112425	0.01291932	0.6124032	5.554138	0.001034569	0.7539304	0.0958067	0.6445771	0.0307408	0.118762	0.398697	0.4518	0.427469	0.0891672	0.258619	0.0150888
42	-66235.53	-66222.97	-12.55902	0.27745	1.33432	0.511935	0.0297054	-1.28211	0.28842	-0.669558	-3.51643	-0.849874	-2.6091	-2.5381	-2.52277	0.112425	0.003441553	0.008254568	5.554138	0.006849673	0.05536785	0.5597205	0.1854843	0.0452186	0.174695	0.586469	0.193618	0.427469	0.0736006	0.0790161	0.0802371
43	-61103.19	-61099.13	-4.053316	0.27745	0.0645196	0.0232073	0.0574718	-1.28211	-2.74079	-3.76329	-2.85646	-1.24713	-2.17216	-2.5381	-1.78274	0.112425	0.003441553	0.2076128	0.02074737	0.01359453	0.01635569	2.156946	0.06623134	0.0457927	0.0639158	0.593915	0.296377	0.287328	0.113932	0.0790161	0.168176
44	-64900.61	-64887.99	-12.62465	0.274975	0.0645196	0.100021	0.547385	-1.29108	-2.74079	-2.30237	-0.602603	-2.18326	-2.17216	-2.42414	-1.78274	0.4896675	0.003441553	0.5216971	1.042483	0.4131354	0.2387939	2.156946	0.1043881	0.0211612	0.0295361	0.812344	0.136958	0.112673	0.113932	0.0885542	0.168176
45	-66051.22	-66048.43	-2.789741	0.0281895	0.0283427	0.100021	0.067261	-3.56881	-3.56339	-2.30237	-2.69917	-1.21686	-0.11153	-1.77725	-2.31062	0.4896675	9.635981e-05	0.5216971	0.1351948	0.04478197	0.06139939	0.004156925	0.0558738	0.0211612	0.0295361	0.812344	0.136958	0.296159	0.894465	0.169103	0.0991996
46	-67266.74	-67257.58	-9.159268	0.0196167	0.88783	0.100021	0.067261	-3.93137	-0.118975	-2.30237	-2.69917	-2.32187	-2.96795	-3.71908	-3.07393	0.4896675	0.003199216	0.5216971	0.1351948	0.04478197	0.4516285	0.02842308	0.6978487	0.0694918	0.0969943	0.383753	0.449761	0.0980904	0.0514084	0.0242563	0.046239
47	-64708.09	-64702.52	-5.569862	0.0435136	0.152032	0.102877	0.067261	-3.13468	-1.88367	-2.27422	-2.69917	-2.31718	-2.34763	-3.71908	-3.07393	0.2518353	0.09315604	0.1232393	0.1351948	0.01012641	0.2983353	0.02842308	0.6978487	0.0683378	0.0953835	0.37738	0.458899	0.0985512	0.0955953	0.0242563	0.046239
48	-62793.06	-62776.65	-16.40751	0.148667	0.152032	0.049559	0.067261	-1.90605	-1.88367	-3.00459	-2.69917	-1.35707	-2.03664	-1.51971	-2.16987	0.1153132	0.004197614	1.269258	0.1351948	0.008675476	0.2983353	5.867934	2.637376	0.0683378	0.0953835	0.37738	0.458899	0.257414	0.130467	0.218776	0.114192
49	-63298.37	-63290.3	-8.072458	0.0456449	0.101081	0.049559	0.067261	-3.08686	-2.29184	-3.00459	-2.69917	-4.21491	-2.03664	-2.06246	-1.60743	0.06403328	0.0932136	0.05053929	0.02926159	0.03045917	0.6987704	0.03238897	2.637376	0.0590203	0.0823784	0.325926	0.532675	0.0147736	0.130467	0.12714	0.200402
50	-61718.11	-61705.01	-13.09937	0.0987732	0.101081	0.205531	0.067261	-2.31493	-2.29184	-1.58216	-2.69917	-2.15299	-2.03664	-1.48587	-3.25445	0.3865859	0.1189683	0.6181383	0.3768392	1.6582	0.6987704	0.04422695	0.7883543	0.0249219	0.0347851	0.715366	0.224927	0.116136	0.130467	0.226305	0.038602
51	-66394.15	-66383.63	-10.51795	0.058069	0.0860431	0.0674809	0.067261	-2.84612	-2.45291	-2.69591	-2.69917	-0.162667	-2.03664	-1.48587	-1.65101	0.1788802	0.1189683	0.04420982	0.7040696	0.9757869	0.6987704	0.00383557	0.7883543	0.0194403	0.027134	0.55802	0.395406	0.849874	0.130467	0.226305	0.191856
52	-64358.48	-64344.35	-14.12896	0.0214478	0.0860431	0.150869	0.486834	-3.84213	-2.45291	-1.89134	-0.719832	-2.7847	-2.6508	-1.48587	-2.07785	0.1788802	0.9743855	1.234727	0.7040696	0.9757869	0.02158739	0.0533127	0.7883543	0.0155853	0.0217535	0.645663	0.316998	0.0617474	0.0705945	0.226305	0.125199
53	-64274.5	-64261.77	-12.72658	0.0150617	0.0860431	0.0361253	0.0508677	-4.1956	-2.45291	-3.32076	-2.97853	-2.7847	-2.83584	-2.53853	-3.58821	0.1788802	0.3240591	1.234727	0.7040696	0.3309717	0.006144635	0.2613724	0.9492373	0.0155853	0.0217535	0.645663	0.316998	0.0617474	0.0586694	0.0789823	0.0276479
54	-67969.33	-67958.16	-11.17363	0.413931	0.759639	0.0361253	0.0182337	-0.882057	-0.274912	-3.32076	-4.00449	-3.23853	-0.849522	-2.53853	-3.9268	1.314394	0.001641598	1.234727	0.003641954	0.1655803	0.006450051	0.2613724	0.9492373	0.0155853	0.0217535	0.645663	0.316998	0.0392215	0.427619	0.0789823	0.0197065
55	-69078.67	-69067.77	-10.89786	0.0440598	0.109566	0.0361253	0.0974925	-3.12221	-2.21122	-3.32076	-2.32798	0.191933	-3.54462	-2.53853	-0.573451	0.5004991	0.04733679	0.4859165	1.231274	0.1655803	0.00939274	0.01975327	0.3343076	0.0155853	0.0217535	0.645663	0.316998	1.21159	0.0288795	0.0789823	0.563577
