Iteration	Posterior	Likelihood	Prior	extinction[1]	extinction[2]	extinction[3]	extinction[4]	log_extinction[1]	log_extinction[2]	log_extinction[3]	log_extinction[4]	log_speciation[1]	log_speciation[2]	log_speciation[3]	log_speciation[4]	rate_12	rate_14	rate_21	rate_23	rate_32	rate_34	rate_41	rate_43	rate_category_prior[1]	rate_category_prior[2]	rate_category_prior[3]	rate_category_prior[4]	speciation[1]	speciation[2]	speciation[3]	speciation[4]
0	-67430.53	-67416.07	-14.46472	0.913483	0.0581663	0.0323043	0.0567666	-0.09049	-2.84445	-3.43255	-2.86881	-1.95977	-3.15922	-0.0876465	-4.03787	1.632428	0.07930654	0.6166877	0.1405763	0.353466	0.09590139	0.1235347	0.185653	0.6093	0.189584	0.11949	0.0816256	0.140891	0.0424591	0.916085	0.017635
1	-65707.19	-65689.5	-17.68605	0.913483	0.163946	0.182677	0.402391	-0.09049	-1.80822	-1.70003	-0.91033	-1.95977	-2.36446	-0.730396	-4.03787	1.632428	0.1568275	0.6166877	0.001935661	0.5760694	0.9679451	0.1235347	2.368573	0.6093	0.189584	0.11949	0.0816256	0.140891	0.0940005	0.481718	0.017635
2	-73344.11	-73333.17	-10.94491	0.913483	0.0553506	0.0215341	0.0923725	-0.09049	-2.89407	-3.83812	-2.38193	-1.95977	-3.8912	-2.85307	-3.41647	0.2300895	0.1568275	0.02346964	0.002768482	0.5760694	0.9679451	0.1235347	1.005928	0.076906	0.456628	0.269865	0.196601	0.140891	0.0204209	0.0576672	0.0328281
3	-73387.32	-73375.04	-12.27887	0.0250149	0.0553506	0.130668	0.0923725	-3.68828	-2.89407	-2.0351	-2.38193	-3.04522	-4.39168	-4.07064	-3.41647	0.8211267	0.1568275	0.02346964	0.002768482	1.219163	1.392193	0.1235347	0.261368	0.0748734	0.444559	0.262733	0.217834	0.0475857	0.0123799	0.0170665	0.0328281
4	-69760.36	-69749.1	-11.26486	0.354826	0.0801057	0.0827454	0.0103079	-1.03613	-2.52441	-2.49199	-4.57485	-2.93692	-3.35151	-0.199692	-1.50744	0.8211267	0.1568275	0.02346964	0.00194834	1.219163	0.06418272	0.6299608	0.261368	0.0748734	0.444559	0.262733	0.217834	0.0530288	0.0350315	0.818983	0.221476
5	-66903.9	-66896.55	-7.358011	0.00612953	0.190521	0.0687439	0.338654	-5.09464	-1.65799	-2.67737	-1.08278	-1.75228	-2.42468	-3.85311	-3.28699	0.03232109	1.128489	0.02346964	0.0107144	0.0238415	0.006885396	0.6299608	0.261368	0.0748734	0.444559	0.262733	0.217834	0.173378	0.0885064	0.0212136	0.0373661
6	-73650.92	-73639.44	-11.4799	0.116273	0.219154	0.0135449	0.00956161	-2.15182	-1.51798	-4.30174	-4.65	-0.561124	-4.25583	-3.85311	-1.7459	0.03232109	1.128489	0.002201476	0.3727859	0.005870547	0.01812307	0.6299608	0.8549053	0.0714901	0.424471	0.250861	0.253179	0.570568	0.0141813	0.0212136	0.174488
7	-69711.71	-69704.01	-7.698186	0.116273	0.219154	0.0346638	0.0767666	-2.15182	-1.51798	-3.36206	-2.56699	-4.59087	-2.76953	-1.54122	-2.87919	0.02054211	1.128489	0.3462146	0.3727859	0.005870547	0.03552316	0.6299608	0.02411579	0.0816879	0.342373	0.286645	0.289294	0.010144	0.0626913	0.21412	0.0561801
8	-91192.07	-91183.4	-8.667307	0.203598	0.0247568	0.540283	0.0701073	-1.59161	-3.69865	-0.615662	-2.65773	-0.741189	-2.83318	-1.24074	-0.761483	0.001561355	1.128489	0.7963363	0.3727859	0.005870547	1.504461	0.001789063	0.04354613	0.0712717	0.298716	0.250095	0.379918	0.476547	0.0588253	0.289171	0.466973
9	-69047.18	-69030.82	-16.36736	0.0387618	0.0413406	0.414413	0.0790583	-3.25032	-3.18591	-0.880892	-2.53757	-0.369323	-5.29089	-1.93128	-3.67321	0.1652725	0.08603517	0.7963363	1.863205	0.3405046	0.1279282	0.3909955	0.04369196	0.0712717	0.298716	0.250095	0.379918	0.691202	0.00503728	0.144963	0.0253948
10	-63518.39	-63512.71	-5.684287	0.0387618	0.0881795	0.414413	0.0790583	-3.25032	-2.42838	-0.880892	-2.53757	-2.20131	-2.76207	-2.1172	-2.35337	0.1652725	0.06124756	0.7963363	1.863205	0.3405046	0.002552443	0.3909955	0.0001371747	0.0787491	0.330056	0.171419	0.419776	0.110658	0.0631606	0.120368	0.0950482
11	-62840.68	-62836.48	-4.202935	0.0570289	0.0881795	0.131961	0.15672	-2.8642	-2.42838	-2.02525	-1.85329	-2.20131	-3.31291	-2.1172	-2.35337	0.1652725	0.3212634	0.0459262	0.2120518	0.3405046	0.002695243	0.5137353	0.02523787	0.205565	0.284621	0.147822	0.361991	0.110658	0.03641	0.120368	0.0950482
12	-74820.48	-74820.37	-0.1047619	0.27857	0.0416964	0.131961	0.863176	-1.27809	-3.17734	-2.02525	-0.147137	-2.20131	-3.31291	-1.54841	-2.6828	0.1652725	0.3212634	0.003104695	0.2120518	0.005751923	0.002695243	0.02421554	0.006055181	0.205565	0.284621	0.147822	0.361991	0.110658	0.03641	0.212586	0.0683715
13	-72120.41	-72118.43	-1.976528	0.289996	0.0504383	0.0576028	0.306054	-1.23789	-2.987	-2.85418	-1.18399	-0.602038	-1.70617	-1.54841	-2.42224	0.1652725	0.04587769	0.0005352052	0.9232494	0.002361525	0.002695243	0.0147457	1.113016	0.207938	0.287907	0.137986	0.36617	0.547694	0.181561	0.212586	0.0887226
14	-64120.21	-64120.48	0.2682391	0.0238215	0.0665694	0.0576028	0.0382801	-3.73717	-2.70951	-2.85418	-3.26282	-1.53076	-0.559328	-3.23592	-2.42224	0.1928475	0.04587769	0.0005352052	0.1535259	0.002361525	0.002695243	0.3122099	0.03472043	0.207938	0.287907	0.137986	0.36617	0.21637	0.571593	0.0393242	0.0887226
15	-67990.25	-67987.08	-3.167932	0.111272	0.0122638	0.176805	0.340006	-2.19578	-4.40111	-1.73271	-1.07879	-2.54567	-3.77203	-1.79043	-2.42224	0.1928475	0.04587769	0.0005352052	0.1641587	0.002361525	0.002695243	0.3122099	1.325972	0.12117	0.585046	0.0804079	0.213376	0.0784207	0.0230053	0.166888	0.0887226
16	-65634.98	-65636.18	1.198363	0.111272	0.0466482	0.0543376	0.340006	-2.19578	-3.06512	-2.91254	-1.07879	-3.16613	-3.77203	-1.79043	-2.13782	0.1816735	0.04587769	1.698798e-06	0.1641587	0.002361525	0.07460305	0.3122099	0.2019775	0.205124	0.297541	0.136119	0.361215	0.0421663	0.0230053	0.166888	0.117912
17	-67247.46	-67243.61	-3.844334	0.111272	0.431	0.0543376	1.21802	-2.19578	-0.841648	-2.91254	0.197223	-3.16613	-3.42551	-0.567743	-2.13782	0.04417216	0.04587769	1.341461e-07	0.1641587	0.07075749	1.275338	0.3122099	0.1434305	0.378297	0.232718	0.106464	0.28252	0.0421663	0.0325326	0.566804	0.117912
18	-69715.35	-69703.92	-11.43538	1.36714	0.0260907	0.0545227	0.0467081	0.312721	-3.64618	-2.90914	-3.06384	-3.16613	-0.938708	-1.1648	-2.74168	1.79726	0.04587769	1.602022e-06	2.822807	0.00715378	1.275338	0.289039	0.1434305	0.273403	0.445469	0.0769439	0.204183	0.0421663	0.391133	0.311986	0.0644621
19	-66354.04	-66344.29	-9.749328	0.125675	0.153108	0.0545227	0.133922	-2.07406	-1.87661	-2.90914	-2.01049	-3.16613	-0.938708	-1.64424	-3.20113	1.79726	0.2434948	6.808489e-05	0.1253882	0.00715378	1.275338	1.021993	0.8630474	0.284809	0.464054	0.080154	0.170983	0.0421663	0.391133	0.193159	0.0407163
20	-69266.46	-69253.62	-12.83882	0.497053	0.0829272	0.137346	0.0867618	-0.699059	-2.48979	-1.98525	-2.44459	-1.33186	-0.730933	-3.73127	-3.20113	1.79726	0.1812143	8.282748e-05	0.1253882	0.00715378	1.275338	1.021993	2.016042	0.315342	0.513802	0.0887468	0.0821087	0.263985	0.48146	0.0239625	0.0407163
21	-79657.36	-79650.57	-6.793291	0.0224882	0.0515051	0.116364	0.0867618	-3.79477	-2.96607	-2.15103	-2.44459	-2.77611	-2.67738	-4.8339	-2.62738	1.79726	0.1812143	8.282748e-05	0.1253882	0.00715378	0.2120791	0.01699041	1.125217	0.23064	0.517305	0.165028	0.0870267	0.0622804	0.0687428	0.00795543	0.0722674
22	-77182.51	-77174.54	-7.966351	0.0744694	0.0515051	0.0655389	0.818081	-2.59737	-2.96607	-2.72511	-0.200793	-3.62593	-3.06703	-2.75003	-2.62738	1.79726	0.1812143	0.0002070157	0.3382836	0.04212336	0.2120791	0.1147756	0.357751	0.188031	0.421737	0.134541	0.255691	0.0266243	0.0465594	0.0639259	0.0722674
23	-67154.56	-67144.81	-9.744786	0.235884	0.0257689	0.0338009	0.818081	-1.44441	-3.65859	-3.38727	-0.200793	-2.04916	-1.26008	-2.40684	-2.36146	0.2483247	0.1812143	0.0002070157	0.3382836	1.207856	0.5802703	0.1147756	0.357751	0.202111	0.378438	0.144615	0.274837	0.128843	0.283631	0.0900994	0.0942825
24	-64328.26	-64318.28	-9.982143	0.523165	0.192689	0.256615	0.818081	-0.647858	-1.64668	-1.36018	-0.200793	-1.34586	-1.09152	-2.40684	-0.710512	0.2483247	0.6971351	0.0002070157	0.3382836	0.1989458	0.5802703	0.6840352	0.01206	0.138456	0.259248	0.465503	0.136793	0.260315	0.335707	0.0900994	0.491393
25	-63536.49	-63522.43	-14.05368	0.150795	0.192689	0.256615	0.0552957	-1.89183	-1.64668	-1.36018	-2.89506	-2.46137	-1.09152	-3.13006	-0.710512	0.2483247	0.3489451	0.08600547	0.009779892	0.1989458	0.5607665	0.4971818	3.814843	0.0846699	0.158538	0.673139	0.0836533	0.0853182	0.335707	0.0437151	0.491393
26	-63375.12	-63359.57	-15.54995	0.074044	0.53511	0.0918792	0.0552957	-2.6031	-0.625283	-2.38728	-2.89506	-1.66141	-4.51597	-3.13006	-0.352139	0.1991218	0.09205554	0.08600547	0.02558608	0.7122776	0.5607665	0.07070482	3.814843	0.0846699	0.158538	0.673139	0.0836533	0.18987	0.0109329	0.0437151	0.703182
27	-66877.55	-66861.2	-16.35022	0.0864363	0.175155	0.0134189	0.0552957	-2.44835	-1.74209	-4.31109	-2.89506	-1.66141	-4.52367	-3.41715	-2.72773	1.67915	0.09205554	0.570076	0.0008739125	0.7122776	0.5607665	0.07070482	3.077967	0.0846699	0.158538	0.673139	0.0836533	0.18987	0.0108491	0.0328056	0.0653677
28	-63208.94	-63198.32	-10.61782	0.0162302	0.335357	0.0310973	0.315431	-4.12088	-1.09256	-3.47064	-1.15381	-1.66141	-1.63889	-4.72276	-2.72773	1.162322	0.0360762	0.570076	0.01107433	0.7122776	0.01349442	0.002093975	1.02011	0.451649	0.0949761	0.40326	0.0501145	0.18987	0.194196	0.00889063	0.0653677
29	-61815.49	-61807.6	-7.885304	0.0162302	0.109579	0.0493898	0.260597	-4.12088	-2.21111	-3.00801	-1.34478	-1.66141	-2.72748	-1.68341	0.361945	0.8483365	0.0360762	0.570076	0.01107433	0.008636758	0.008215194	0.03386782	1.02011	0.451649	0.0949761	0.40326	0.0501145	0.18987	0.0653838	0.185739	1.43612
30	-69812.71	-69807.96	-4.747191	0.103859	0.21633	0.0493898	0.0110524	-2.26472	-1.53095	-3.00801	-4.50511	-1.66141	-3.11903	-1.68341	-2.88913	0.07877736	0.3201687	0.570076	0.01107433	0.008636758	0.006208787	0.01187519	1.02011	0.419901	0.0882999	0.374913	0.116886	0.18987	0.0441999	0.185739	0.0556245
31	-70579.18	-70569.36	-9.818375	0.0515845	0.211498	0.0530828	0.0151353	-2.96453	-1.55354	-2.9359	-4.19072	-1.66141	-1.60633	-1.68341	-5.05179	0.07877736	0.3201687	1.412645	0.1613793	0.008636758	0.007579497	0.01187519	1.02011	0.252142	0.0530223	0.624648	0.0701874	0.18987	0.200622	0.185739	0.00639789
32	-63812.78	-63802.8	-9.980274	0.0353964	0.378817	0.0763245	0.201157	-3.34114	-0.970702	-2.57276	-1.60367	-1.66141	-3.94135	-3.74975	-2.87115	0.09884559	0.3201687	0.1625777	0.06195442	1.305343	0.04192269	0.01187519	1.02011	0.319805	0.067251	0.523921	0.0890224	0.18987	0.0194219	0.0235236	0.0566337
