Iteration	Posterior	Likelihood	Prior	extinction[1]	extinction[2]	extinction[3]	extinction[4]	log_extinction[1]	log_extinction[2]	log_extinction[3]	log_extinction[4]	log_speciation[1]	log_speciation[2]	log_speciation[3]	log_speciation[4]	rate_12	rate_14	rate_21	rate_23	rate_32	rate_34	rate_41	rate_43	rate_category_prior[1]	rate_category_prior[2]	rate_category_prior[3]	rate_category_prior[4]	speciation[1]	speciation[2]	speciation[3]	speciation[4]
0	-58355.61	-58353.91	-1.694754	0.00841523	0.023193	0.0150422	0.00484475	-4.77771	-3.7639	-4.1969	-5.32986	-2.10329	-1.86725	-2.0974	-2.40451	0.007047962	0.003714637	0.02686657	0.01677218	0.0392038	0.01318936	0.05938009	0.001589873	0.163395	0.265838	0.335198	0.235569	0.122055	0.154548	0.122775	0.0903101
1	-58352.29	-58352.91	0.6190322	0.0112586	0.0358443	0.0305305	0.00938279	-4.48662	-3.32857	-3.48903	-4.66888	-2.10295	-1.82772	-2.07861	-2.40451	0.007875376	0.004219817	0.02288761	0.01394456	0.0392038	0.01801271	0.05938009	0.004424878	0.189433	0.3082	0.388614	0.113753	0.122096	0.160779	0.125104	0.0903101
2	-58363.72	-58364.35	0.6285889	0.0148438	0.0320541	0.0167673	0.00938279	-4.21017	-3.44033	-4.08833	-4.66888	-2.10487	-1.82137	-2.21133	-2.51129	0.005599759	0.005711794	0.02288761	0.009753491	0.0392038	0.01419863	0.05938009	0.004424878	0.136763	0.222508	0.280563	0.360165	0.121861	0.161804	0.109555	0.0811633
3	-58367.59	-58366.67	-0.9253728	0.0025586	0.0228094	0.0167673	0.0273856	-5.9683	-3.78058	-4.08833	-3.59774	-2.07636	-1.93563	-2.36737	-2.50299	0.005599759	0.003203436	0.02551637	0.009753491	0.01517696	0.01131858	0.0563097	0.004659514	0.0647393	0.105328	0.13281	0.697123	0.125386	0.144333	0.0937273	0.0818399
4	-58351.65	-58354.55	2.900886	0.0111873	0.0103504	0.0167673	0.0273856	-4.49297	-4.57073	-4.08833	-3.59774	-2.04175	-1.951	-2.06632	-1.85982	0.005182175	0.008571044	0.02434979	0.009753491	0.03117853	0.01016727	0.0563097	2.516612e-05	0.0504369	0.0820587	0.103469	0.764035	0.129801	0.142132	0.126651	0.155701
5	-58368.15	-58371.39	3.241553	0.0106983	0.00999733	0.0342931	0.078653	-4.53767	-4.60544	-3.37281	-2.54271	-2.03185	-2.10542	-2.13066	-1.9929	0.005182175	0.008152968	0.03164431	0.008143228	0.03117853	0.01016727	0.03400674	0.0002629794	0.0504369	0.0820587	0.103469	0.764035	0.131093	0.121794	0.118759	0.1363
6	-58376.53	-58379.78	3.24966	0.0210774	0.00999733	0.0342931	0.0525888	-3.85956	-4.60544	-3.37281	-2.94525	-1.97905	-2.09298	-2.0472	-1.9929	0.005886696	0.008152968	0.03164431	0.003135259	0.03117853	0.01016727	0.03400674	0.002786259	0.0886879	0.144292	0.181939	0.585081	0.1382	0.123319	0.129095	0.1363
7	-58382.35	-58386.55	4.198061	0.0210774	0.0271509	0.0246102	0.0917489	-3.85956	-3.60634	-3.70459	-2.3887	-1.97905	-2.09298	-1.98715	-1.86711	0.007099886	0.008152968	0.02499639	0.003135259	0.03117853	0.01267262	0.03400674	0.003171565	0.370227	0.053626	0.0676178	0.508529	0.1382	0.123319	0.137086	0.154569
8	-58424.6	-58428.86	4.257645	0.0504836	0.0210721	0.0246102	0.0702469	-2.98611	-3.85981	-3.70459	-2.65574	-2.02684	-1.95449	-1.98715	-2.36587	0.003550172	0.007241694	0.02823224	0.006900992	0.02215384	0.01882537	0.06088227	0.003171565	0.370227	0.053626	0.0676178	0.508529	0.131751	0.141636	0.137086	0.093868
9	-58377.09	-58379.97	2.88245	0.0438706	0.028932	0.0400177	0.0142037	-3.12651	-3.54281	-3.21843	-4.25425	-1.99534	-1.94055	-1.8471	-2.15316	0.007254531	0.007241694	0.02823224	0.0109824	0.02412381	0.01882537	0.06088227	0.003171565	0.364382	0.0527794	0.0823375	0.500501	0.135967	0.143624	0.157694	0.116117
