Iteration	Posterior	Likelihood	Prior	extinction[1]	extinction[2]	extinction[3]	extinction[4]	log_extinction[1]	log_extinction[2]	log_extinction[3]	log_extinction[4]	log_speciation[1]	log_speciation[2]	log_speciation[3]	log_speciation[4]	rate_12	rate_14	rate_21	rate_23	rate_32	rate_34	rate_41	rate_43	rate_category_prior[1]	rate_category_prior[2]	rate_category_prior[3]	rate_category_prior[4]	speciation[1]	speciation[2]	speciation[3]	speciation[4]
0	-60211.6	-60207.65	-3.947052	0.0521667	0.0288757	0.104741	0.286995	-2.95331	-3.54475	-2.25626	-1.24829	-2.32883	-1.61876	-1.32243	-1.47397	0.0007594373	0.01146411	0.1023709	0.6650613	0.7976128	0.001811577	0.2814139	0.3540322	0.092779	0.557408	0.0854635	0.264349	0.0974098	0.198143	0.266487	0.229013
1	-61356.52	-61351.12	-5.398467	0.0356121	0.368555	0.185315	0.220478	-3.33507	-0.998166	-1.6857	-1.51196	-2.32883	-1.74781	-1.32243	-1.30337	0.0006831877	0.1616793	0.06923681	0.2547279	1.794922	0.001898052	0.1167701	0.3540322	0.123663	0.215375	0.113912	0.54705	0.0974098	0.174156	0.266487	0.271616
2	-60887.34	-60872.5	-14.83741	0.120233	0.00813096	0.191966	0.123941	-2.11832	-4.81208	-1.65044	-2.08795	-3.28196	-1.27159	-1.32243	-1.31795	0.1085843	0.1616793	0.666177	0.2547279	1.794922	0.1533505	0.1167701	0.9204271	0.125481	0.218541	0.100887	0.555091	0.0375548	0.280386	0.266487	0.267684
3	-60760.58	-60743.64	-16.93852	0.0611049	0.00550328	0.342925	0.123941	-2.79516	-5.20241	-1.07024	-2.08795	-3.28196	-1.27159	-1.30437	-1.31795	0.1085843	0.9285177	0.1644822	0.2547279	1.105252	0.1374457	2.643457	0.02649617	0.0838505	0.483656	0.0674163	0.365077	0.0375548	0.280386	0.271342	0.267684
4	-60686.1	-60667.69	-18.41339	0.0751412	0.00550328	0.342925	0.0085484	-2.58839	-5.20241	-1.07024	-4.76201	-3.15476	-1.61666	-2.77285	-0.0251481	0.06807961	0.007887654	0.09429097	0.2547279	1.105252	0.9249682	2.643457	0.08221576	0.119282	0.688026	0.0959032	0.0967892	0.0426485	0.19856	0.0624837	0.975166
5	-60956.38	-60939.57	-16.80614	0.0181396	0.0433082	0.02521	0.197726	-4.00966	-3.13941	-3.68051	-1.62087	-2.00999	-0.929314	-2.77285	-1.63495	0.08143149	0.2525909	0.1734736	0.2547279	0.1020527	0.9249682	2.643457	1.751548	0.119066	0.686782	0.0975375	0.0966143	0.13399	0.394824	0.0624837	0.194962
6	-61060.22	-61041.83	-18.3942	0.00804477	0.0154915	0.02521	0.137003	-4.82273	-4.16746	-3.68051	-1.98775	-2.00999	-2.82138	-1.95342	-2.40707	0.2612128	0.2525909	0.4423035	0.2547279	0.4940409	0.9249682	0.8277164	1.751548	0.0625445	0.655733	0.189476	0.0922465	0.13399	0.0595239	0.141788	0.0900788
7	-61547.25	-61527.36	-19.88302	0.00804477	0.0127294	0.0256542	0.137003	-4.82273	-4.36384	-3.66305	-1.98775	-2.00999	-4.03029	-3.1339	-0.0855534	0.06014271	0.2525909	0.4658229	0.06743362	0.4940409	0.9249682	0.8277164	1.751548	0.0625445	0.655733	0.189476	0.0922465	0.13399	0.0177692	0.0435478	0.918004
8	-61465.88	-61452.74	-13.14119	0.0450133	0.0246747	0.678875	0.137003	-3.1008	-3.70198	-0.387318	-1.98775	-1.97566	-1.42415	-2.92764	-2.97749	0.04629689	0.2525909	0.4658229	0.06743362	0.1318467	0.4367797	0.8277164	1.751548	0.0625445	0.655733	0.189476	0.0922465	0.138669	0.240712	0.053523	0.0509204
9	-60481.64	-60469.87	-11.76251	0.00565036	0.0260148	0.0234822	0.112495	-5.17604	-3.64909	-3.75151	-2.18484	-2.88386	-1.92926	-1.66371	-2.97749	0.0211904	0.2525909	0.05133275	0.06743362	0.3320158	0.4367797	0.8277164	0.4284699	0.144279	0.455439	0.1316	0.268682	0.0559187	0.145255	0.189435	0.0509204
10	-61702.09	-61690.58	-11.50329	0.00803527	0.0694993	0.0234822	0.0965606	-4.82391	-2.66644	-3.75151	-2.33758	-1.59701	-1.09125	-4.20185	-2.88746	0.09573616	0.2525909	0.05046636	0.06743362	0.1855121	0.548269	0.2329298	0.4284699	0.131711	0.415766	0.120136	0.332387	0.202501	0.335797	0.0149679	0.0557177
11	-62133.25	-62121.65	-11.60519	0.129883	0.113786	0.0563883	0.0338409	-2.04112	-2.17344	-2.87549	-3.38608	-1.96393	-1.80816	-3.85434	-3.0301	0.02790053	0.2525909	0.3405848	0.1067337	0.1855121	0.548269	1.917472	0.4284699	0.203511	0.381385	0.110202	0.304901	0.140305	0.163955	0.0211875	0.0483108
12	-63568.49	-63560.8	-7.697702	0.0476474	0.236145	0.111714	0.530253	-3.04393	-1.44331	-2.19181	-0.634401	-2.14081	-1.80816	-1.90335	-2.66912	0.008036459	0.2525909	0.3405848	0.7023962	0.1855121	0.02624781	0.2382443	0.4284699	0.187927	0.352181	0.101763	0.358128	0.11756	0.163955	0.149068	0.0693132
13	-63371.97	-63362.94	-9.035385	0.00345666	0.492442	0.159363	0.00855375	-5.66745	-0.708379	-1.83657	-4.76139	-2.14081	-1.80816	-1.90335	-1.85344	0.09162065	0.2525909	0.3405848	0.1172914	0.02928165	0.0002762192	0.2382443	0.130009	0.187927	0.352181	0.101763	0.358128	0.11756	0.163955	0.149068	0.156698
14	-60947.98	-60944.99	-2.983665	0.021316	0.045671	0.159363	0.00913454	-3.8483	-3.08629	-1.83657	-4.69569	-2.14081	-3.06188	-2.46914	-2.06877	0.1140702	0.0390401	0.3405848	0.1172914	0.02928165	3.861227e-05	0.2382443	0.130009	0.187927	0.352181	0.101763	0.358128	0.11756	0.0467997	0.0846574	0.126341
15	-61041.46	-61039.61	-1.847865	0.0181704	0.045671	0.0447869	0.243884	-4.00796	-3.08629	-3.10584	-1.41106	-2.14081	-3.06188	-2.46914	-1.51319	0.1939964	0.0390401	0.3861721	0.1087264	0.02928165	0.0003586763	0.05412912	0.05392457	0.127456	0.238856	0.0352472	0.598441	0.11756	0.0467997	0.0846574	0.220207
16	-62608.67	-62600.19	-8.483633	0.113836	0.0461389	0.576708	0.0101391	-2.173	-3.0761	-0.550419	-4.59136	-1.79905	-0.937677	-2.46914	-3.03557	0.1939964	0.0004575271	0.3861721	0.09687818	2.306888	0.002075133	0.05412912	0.5491648	0.122408	0.248793	0.0338513	0.594948	0.165455	0.391536	0.0846574	0.0480473
17	-62022.07	-62014.91	-7.160666	0.113836	0.0461389	0.372338	0.175328	-2.173	-3.0761	-0.987954	-1.7411	-3.64865	-0.937677	-2.37068	-4.64738	0.1939964	0.0004575271	0.7358501	0.2992738	1.21219	0.002075133	0.02844727	0.1443275	0.122408	0.248793	0.0338513	0.594948	0.0260263	0.391536	0.0934173	0.00958672
18	-61123.87	-61120.7	-3.172966	0.116863	0.0929264	0.112029	0.0503971	-2.14675	-2.37595	-2.189	-2.98782	-2.31516	-0.937677	-3.79109	-3.59094	0.1939964	0.0004575271	0.7358501	0.2992738	1.21219	0.002075133	0.002695735	0.03942308	0.122408	0.248793	0.0338513	0.594948	0.0987504	0.391536	0.0225711	0.0275723
19	-60520.45	-60514.68	-5.774527	0.0911846	0.141778	0.112029	0.0569551	-2.39487	-1.95349	-2.189	-2.86549	-1.75118	-1.78241	-1.25459	-1.1949	0.1939964	0.0004575271	0.2397973	0.4893241	1.35498	0.2107507	0.004212185	0.3034127	0.177826	0.361427	0.0491767	0.41157	0.173569	0.168232	0.285194	0.302734
20	-60619.19	-60612.33	-6.858888	0.0762954	0.112962	0.118057	0.0215163	-2.57314	-2.1807	-2.13659	-3.83895	-1.75118	-2.13683	-1.85936	-4.3831	0.1269754	0.0009527761	0.2397973	0.4893241	1.324724	0.06204716	0.009393555	0.3034127	0.25805	0.285274	0.0713622	0.385314	0.173569	0.118028	0.155772	0.0124866
21	-61659.24	-61653.83	-5.413388	0.0762954	0.273659	0.118057	0.0215163	-2.57314	-1.29587	-2.13659	-3.83895	-3.80881	-1.39961	-0.644986	-3.06137	0.02754723	0.010685	0.2397973	0.4893241	0.6187449	0.06204716	0.001695179	0.09454848	0.14915	0.50405	0.0541924	0.292608	0.0221746	0.246692	0.52467	0.0468234
22	-62007.98	-61998.78	-9.192708	0.154607	0.273659	0.118057	0.34625	-1.86687	-1.29587	-2.13659	-1.06059	-3.80881	-3.4879	-0.644986	-3.23064	0.02322981	0.002265054	0.2337704	0.4893241	0.6187449	0.06204716	0.7021357	0.3395946	0.14915	0.50405	0.0541924	0.292608	0.0221746	0.030565	0.52467	0.0395322
23	-61921.25	-61908.95	-12.30137	0.316145	0.0406863	0.110479	0.0381856	-1.15155	-3.20186	-2.20293	-3.2653	-3.24334	-3.18523	-0.644986	-3.23064	0.02322981	0.4785824	0.2337704	0.4893241	0.8638218	0.2425144	0.7966258	0.1030492	0.14915	0.50405	0.0541924	0.292608	0.0390332	0.0413689	0.52467	0.0395322
24	-62220.47	-62202.83	-17.63931	0.0856198	0.0150252	0.49488	0.103479	-2.45784	-4.19803	-0.70344	-2.26839	-1.31258	-1.73932	-0.644986	-3.23064	1.257556	0.04505371	0.4507872	0.4893241	0.8638218	0.7467829	0.6123982	0.6141323	0.14915	0.50405	0.0541924	0.292608	0.269124	0.175639	0.52467	0.0395322
25	-62024.98	-62006.93	-18.05626	0.0856198	0.00854787	0.49488	0.0930349	-2.45784	-4.76207	-0.70344	-2.37478	-2.86787	-1.73932	-5.00622	-1.961	0.171065	0.2331846	0.4507872	0.2447346	0.8783552	0.7467829	0.2025762	1.280063	0.13477	0.551866	0.0489676	0.264396	0.05682	0.175639	0.00669615	0.140717
26	-61672.09	-61658.17	-13.91517	0.0815875	0.112735	0.108229	0.0930349	-2.50608	-2.18272	-2.2235	-2.37478	-2.60732	-1.87269	-2.77976	-1.20562	0.5755785	0.2331846	0.4507872	0.1291106	0.8783552	0.7467829	0.5220748	1.180912	0.135529	0.554974	0.0436108	0.265886	0.0737321	0.153709	0.0620536	0.299507
27	-61192.85	-61175.15	-17.70132	0.0338982	0.0276616	0.242101	0.0930349	-3.38439	-3.58771	-1.4184	-2.37478	-2.93179	-1.29274	-3.75542	-4.28083	0.5755785	0.2331846	1.562484	0.08427377	0.8783552	0.2641387	0.5220748	1.180912	0.101484	0.666766	0.0326557	0.199094	0.0533013	0.274518	0.0233907	0.0138312
28	-61979.41	-61962.78	-16.6307	0.0527276	0.0276616	0.188768	0.00418227	-2.94262	-3.58771	-1.66724	-5.4769	-2.93179	-0.907719	-1.9531	-4.28083	0.5755785	0.2331846	1.562484	0.03595854	0.1359078	0.2641387	0.04006938	1.180912	0.101484	0.666766	0.0326557	0.199094	0.0533013	0.403443	0.141834	0.0138312
29	-60948.42	-60937.41	-11.00997	0.152633	0.0454046	0.0426563	0.365751	-1.87972	-3.09214	-3.15458	-1.0058	-2.93179	-0.722	-1.83847	-2.7845	0.5755785	0.05994286	1.202583	0.04721967	0.1359078	0.2641387	0.04006938	1.180912	0.101484	0.666766	0.0326557	0.199094	0.0533013	0.48578	0.159061	0.0617602
30	-61251.42	-61237.69	-13.72491	0.0780655	0.206391	0.0426563	0.163277	-2.55021	-1.57798	-3.15458	-1.81231	-1.55817	-3.02395	-3.69775	-2.99758	0.3042231	0.05994286	0.5476795	0.04721967	0.1359078	2.42886	0.4630301	1.180912	0.0930838	0.673	0.032961	0.200956	0.210521	0.0486088	0.0247791	0.0499078
31	-61627.96	-61615.56	-12.39707	0.0780655	0.0355349	0.795248	0.58482	-2.55021	-3.33724	-0.229101	-0.536451	-1.00372	-2.99981	-0.483873	-2.99758	0.2388776	0.04233236	0.1015804	0.04721967	0.1359078	0.312347	0.4630301	1.180912	0.0930838	0.673	0.032961	0.200956	0.366514	0.0497963	0.616391	0.0499078
32	-62841.85	-62836.26	-5.583062	0.0780655	0.0631724	0.0984597	0.033638	-2.55021	-2.76189	-2.31811	-3.3921	-0.716261	-2.99981	-1.99228	-2.99758	0.1141352	0.0477071	0.1015804	0.0004486985	0.3567172	0.04524468	0.4630301	1.180912	0.0930838	0.673	0.032961	0.200956	0.488576	0.0497963	0.136384	0.0499078
33	-61447.68	-61439.1	-8.573108	0.0374343	0.161344	0.209594	0.0415886	-3.28517	-1.82421	-1.56258	-3.17993	-1.47225	-1.01869	-0.66191	-2.99758	0.02916812	0.0477071	0.03161799	0.04174735	1.795893	0.003973399	0.4630301	1.180912	0.589159	0.219463	0.0255504	0.165828	0.229408	0.361066	0.515865	0.0499078
34	-61772.1	-61760.2	-11.89662	0.0180566	0.0454701	0.123873	0.0145313	-4.01424	-3.0907	-2.0885	-4.23145	-3.59759	-1.11558	-0.66191	-2.99758	0.0306356	0.0477071	0.404747	0.06338624	1.795893	0.000457003	0.7586329	1.180912	0.334418	0.522151	0.0273854	0.116045	0.0273896	0.327726	0.515865	0.0499078
35	-62255.94	-62243.53	-12.41592	0.0198512	0.0177955	0.123873	0.0920741	-3.91949	-4.02881	-2.0885	-2.38516	-4.79924	-1.11558	-3.23494	-3.46181	0.02822747	0.0477071	0.404747	0.08045855	1.470696	0.002323081	0.7586329	0.7653983	0.334418	0.522151	0.0273854	0.116045	0.00823604	0.327726	0.0393626	0.0313728
36	-61895.55	-61880.65	-14.9027	0.0257094	0.0177955	0.0274955	0.0920741	-3.6609	-4.02881	-3.59373	-2.38516	-5.28997	-1.11558	-1.17918	-1.47966	0.02822747	0.06342152	0.404747	0.08045855	1.470696	0.0211965	0.7586329	0.7653983	0.446473	0.434244	0.0227749	0.096508	0.00504193	0.327726	0.30753	0.227715
