Iteration	Posterior	Likelihood	Prior	extinction[1]	extinction[2]	extinction[3]	extinction[4]	log_extinction[1]	log_extinction[2]	log_extinction[3]	log_extinction[4]	log_speciation[1]	log_speciation[2]	log_speciation[3]	log_speciation[4]	rate_12	rate_14	rate_21	rate_23	rate_32	rate_34	rate_41	rate_43	rate_category_prior[1]	rate_category_prior[2]	rate_category_prior[3]	rate_category_prior[4]	speciation[1]	speciation[2]	speciation[3]	speciation[4]
0	-64667.58	-64653.91	-13.67466	0.0706577	0.045825	0.225837	0.109751	-2.64991	-3.08292	-1.48794	-2.20954	-1.06412	-1.08103	-1.42606	-1.49855	2.219941	0.09545493	0.09660964	0.578016	0.001425423	0.8864905	2.268681	0.1269708	0.124417	0.179489	0.280751	0.415342	0.345032	0.339247	0.240254	0.223453
1	-61328.53	-61310.57	-17.9561	0.0721111	0.0759605	0.0150127	0.145005	-2.62955	-2.57754	-4.19886	-1.93099	-2.35981	-1.6726	-1.63377	-3.03847	2.219941	0.09545493	1.527288	0.2967504	0.205922	0.6662296	2.268681	0.1269708	0.124417	0.179489	0.280751	0.415342	0.0944383	0.187758	0.195192	0.0479081
2	-65400.32	-65388.57	-11.75306	0.142537	0.0759605	0.181784	0.0615343	-1.94815	-2.57754	-1.70494	-2.78816	-2.57656	-2.86614	-1.85382	-3.03847	2.219941	0.007912353	1.527288	0.02776353	2.056688	0.01302258	0.4131143	0.154711	0.13702	0.197671	0.309191	0.356117	0.0760352	0.0569184	0.156638	0.0479081
3	-69990.42	-69978.61	-11.80538	0.0693707	0.0588055	0.0813879	0.025803	-2.66829	-2.83352	-2.50853	-3.65727	-1.67557	-3.23495	-1.88056	-3.03847	0.01382339	0.9725616	1.527288	0.02776353	0.01871202	2.39088	0.4131143	0.154711	0.13702	0.197671	0.309191	0.356117	0.187201	0.0393622	0.152505	0.0479081
4	-77184.07	-77176.82	-7.250124	0.276288	0.440533	0.0813879	0.0967855	-1.28631	-0.819769	-2.50853	-2.33526	-1.67557	-2.82544	-2.03685	-2.37993	0.001049473	0.9725616	1.527288	0.0566816	0.03133724	0.8860196	0.02171275	0.154711	0.17825	0.257151	0.402228	0.162371	0.187201	0.0592828	0.130439	0.0925574
5	-70677.1	-70666.3	-10.79554	0.0273996	0.08436	0.112165	0.281065	-3.59723	-2.47266	-2.18778	-1.26917	-1.26218	-2.1175	-2.03685	-0.900815	0.001049473	0.007717977	1.527288	0.9216067	0.6690871	0.3161313	0.9979901	0.154711	0.130679	0.272038	0.425513	0.17177	0.283035	0.120332	0.130439	0.406239
6	-66974.67	-66962.17	-12.50273	0.0307105	0.0166404	0.112165	0.0922801	-3.48315	-4.09592	-2.18778	-2.38293	-1.11914	-1.71634	-4.80247	-1.45925	0.04440875	0.02763548	1.527288	0.3720025	0.01676877	0.3161313	0.9979901	0.154711	0.119424	0.248608	0.245081	0.386888	0.32656	0.179723	0.00820943	0.23241
7	-70357.13	-70338.43	-18.69727	0.234123	0.0166404	0.112165	0.0860939	-1.45191	-4.09592	-2.18778	-2.45232	-3.24354	-4.16194	-4.80247	-1.45605	0.7746734	0.5788761	1.527288	0.3720025	0.07123279	0.5046044	0.08623617	1.303949	0.22774	0.218027	0.214934	0.339298	0.0390256	0.0155774	0.00820943	0.233155
8	-80044.95	-80033.63	-11.3203	0.234123	0.068154	0.172269	0.0954415	-1.45191	-2.68598	-1.7587	-2.34924	-1.54815	-4.43085	-1.91467	-3.18958	0.8171322	1.11801	0.8916832	0.1781971	0.0006217027	0.5046044	0.004863218	1.303949	0.172565	0.165206	0.162862	0.499368	0.21264	0.0119044	0.147391	0.0411894
9	-73436.38	-73414.5	-21.88104	0.35605	0.068154	0.187343	0.0637323	-1.03269	-2.68598	-1.67481	-2.75306	-4.63446	-4.43085	-1.91467	-3.18958	0.2296074	1.11801	5.431058	1.954198	0.0007264441	0.5046044	0.6975352	0.1961722	0.172565	0.165206	0.162862	0.499368	0.00971137	0.0119044	0.147391	0.0411894
10	-71628.6	-71613.04	-15.5607	0.35605	0.0792208	0.486392	0.0252691	-1.03269	-2.53552	-0.72074	-3.67817	-3.56044	-4.28788	-1.58341	-3.15972	0.7264666	1.11801	0.1410019	1.954198	0.0007264441	0.5046044	0.6975352	0.1597458	0.172565	0.165206	0.162862	0.499368	0.0284264	0.013734	0.205274	0.0424378
11	-65921.27	-65907.14	-14.1255	0.216195	0.0750641	0.049604	0.0252691	-1.53158	-2.58941	-3.00368	-3.67817	-3.56044	-1.54167	-3.14815	-3.64855	0.7264666	1.11801	0.08144432	0.007214604	1.289652	0.03951358	1.980154	0.2844724	0.153983	0.147416	0.145324	0.553278	0.0284264	0.214023	0.0429316	0.0260288
12	-68153.13	-68143.8	-9.333256	0.216195	0.0350499	0.049604	0.0252691	-1.53158	-3.35098	-3.00368	-3.67817	-1.52734	-0.995858	-2.2047	-4.50394	0.7264666	0.623995	0.1011903	2.293634e-05	1.466619	0.24112	0.04072816	0.2844724	0.150961	0.164145	0.142473	0.542421	0.217113	0.369406	0.110283	0.0110653
13	-64013.61	-63998.1	-15.50934	0.044097	0.0350499	0.0313635	0.0823233	-3.12136	-3.35098	-3.46211	-2.4971	-2.07877	-2.51903	-1.01181	-0.649621	0.6365816	1.466288	1.347878	0.0005992101	1.466619	0.24112	1.56918	0.04339808	0.150961	0.164145	0.142473	0.542421	0.125084	0.0805378	0.363562	0.522244
