Iteration	Posterior	Likelihood	Prior	extinction[1]	extinction[2]	extinction[3]	extinction[4]	log_extinction[1]	log_extinction[2]	log_extinction[3]	log_extinction[4]	log_speciation[1]	log_speciation[2]	log_speciation[3]	log_speciation[4]	rate_12	rate_14	rate_21	rate_23	rate_32	rate_34	rate_41	rate_43	rate_category_prior[1]	rate_category_prior[2]	rate_category_prior[3]	rate_category_prior[4]	speciation[1]	speciation[2]	speciation[3]	speciation[4]
0	-58360.3	-58361.8	1.496575	0.0120678	0.0318038	0.0391262	0.013545	-4.41722	-3.44817	-3.24096	-4.30173	-2.18793	-1.84614	-2.01658	-1.9253	0.007646465	0.003026914	0.02187261	0.007790782	0.01776187	0.02085728	0.04665959	0.0226013	0.00503381	0.131974	0.557837	0.305155	0.112148	0.157845	0.133109	0.145832
1	-58352.16	-58351.85	-0.3074385	0.00784947	0.0323878	0.0190787	0.00966101	-4.84731	-3.42997	-3.95918	-4.63966	-2.01036	-1.84614	-2.30729	-1.98972	0.007646465	0.002000185	0.02187261	0.007790782	0.03350399	0.01185937	0.05467641	0.0226013	0.00533487	0.139867	0.591201	0.263598	0.133941	0.157845	0.0995304	0.136734
2	-58335.73	-58338.57	2.834206	0.00784947	0.0265476	0.0190787	0.025082	-4.84731	-3.62882	-3.95918	-3.68561	-2.01036	-2.00341	-2.02952	-1.90417	0.01209554	0.002000185	0.02187261	0.007790782	0.03350399	0.01396027	0.05467641	0.000208881	0.00533487	0.139867	0.591201	0.263598	0.133941	0.134874	0.131399	0.148946
3	-58341.55	-58343.3	1.743018	0.00357171	0.017305	0.0520442	0.0489925	-5.63471	-4.05676	-2.95566	-3.01609	-2.17107	-1.8567	-1.88015	-1.90417	0.01209554	0.004600609	0.02187261	0.01028853	0.01895411	0.02282618	0.07067819	8.794899e-05	0.00533487	0.139867	0.591201	0.263598	0.114056	0.156187	0.152567	0.148946
4	-58348.05	-58353.47	5.420195	0.00658189	0.0223073	0.0878846	0.0489925	-5.02343	-3.80284	-2.43173	-3.01609	-1.99957	-2.01885	-1.95249	-1.92379	0.0113566	0.004600609	0.02187261	0.01028853	0.0180562	0.01053593	0.07067819	5.323643e-06	0.0042267	0.0208557	0.766075	0.208842	0.135393	0.132808	0.14192	0.146053
5	-58363.95	-58369.71	5.756522	0.016264	0.0223073	0.112128	0.0489925	-4.1188	-3.80284	-2.18812	-3.01609	-2.12626	-2.01885	-1.86166	-1.94792	0.006426938	0.004600609	0.02187261	0.01064724	0.0180562	0.01491015	0.07067819	6.341941e-05	0.00640388	0.0315986	0.64558	0.316417	0.119283	0.132808	0.155414	0.142571
6	-58363.08	-58366.71	3.632699	0.016264	0.0315527	0.0423862	0.0425491	-4.1188	-3.4561	-3.16093	-3.1571	-2.06202	-2.01885	-1.86166	-2.0557	0.009599127	0.004600609	0.02187261	0.01064724	0.0180562	0.006523461	0.05069952	0.009991628	0.00734779	0.0362561	0.740737	0.215659	0.127197	0.132808	0.155414	0.128004
7	-58349.38	-58348.31	-1.067558	0.00254496	0.0132945	0.0548623	0.0425491	-5.97364	-4.32041	-2.90293	-3.1571	-2.08111	-1.92232	-2.10841	-2.06308	0.009599127	0.004600609	0.02187261	0.01471198	0.0180562	0.00441989	0.05069952	0.01621785	0.00734779	0.0362561	0.740737	0.215659	0.124792	0.146268	0.12143	0.127062
8	-58359.3	-58361.11	1.817905	0.0263951	0.00594194	0.0548623	0.0325395	-3.63458	-5.12572	-2.90293	-3.4253	-2.0303	-1.96791	-2.15874	-2.06308	0.007744911	0.004600609	0.03513081	0.01182494	0.0180562	0.00441989	0.03011379	0.01621785	0.00734779	0.0362561	0.740737	0.215659	0.131296	0.139749	0.115471	0.127062
9	-58387.44	-58390.45	3.002035	0.0215867	0.00738554	0.117796	0.0325395	-3.83568	-4.90823	-2.1388	-3.4253	-2.0303	-1.93948	-1.97243	-2.09001	0.005460559	0.005032447	0.02154599	0.01182494	0.01027913	0.00441989	0.02025129	0.01621785	0.00734779	0.0362561	0.740737	0.215659	0.131296	0.143779	0.139118	0.123685
10	-58407.38	-58408.05	0.675112	0.0354523	0.00462147	0.117796	0.0162	-3.33957	-5.37704	-2.1388	-4.12274	-1.86275	-1.95256	-1.92013	-2.09001	0.005460559	0.005137596	0.03245553	0.01144356	0.01027913	0.00441989	0.04691034	0.03319871	0.00339229	0.359724	0.537319	0.0995642	0.155245	0.14191	0.146588	0.123685
11	-58379.84	-58383.88	4.037619	0.0354523	0.0270384	0.0652227	0.0236253	-3.33957	-3.6105	-2.72995	-3.74544	-1.86275	-1.88255	-2.1641	-2.09001	0.0101242	0.005137596	0.0264484	0.01144356	0.01989725	0.0103038	0.08681585	0.001848298	0.00339229	0.359724	0.537319	0.0995642	0.155245	0.152202	0.114853	0.123685
12	-58369.69	-58372.62	2.92813	0.0504659	0.0166373	0.023641	0.039581	-2.98646	-4.09611	-3.74477	-3.22941	-1.95062	-1.88255	-2.1641	-1.75496	0.0101242	0.006454222	0.0303193	0.01144356	0.02139803	0.01678738	0.08681585	0.001848298	0.00339229	0.359724	0.537319	0.0995642	0.142186	0.152202	0.114853	0.172914
13	-58352.98	-58356.76	3.774063	0.0195533	0.030309	0.023641	0.067484	-3.93461	-3.49631	-3.74477	-2.69586	-1.99311	-1.88255	-2.21873	-1.67574	0.009919149	0.005157542	0.01513817	0.01082847	0.02139803	0.01678738	0.05669579	0.001848298	0.00448311	0.35933	0.536731	0.0994552	0.136271	0.152202	0.108748	0.187169
14	-58347.2	-58351.78	4.572922	0.0170236	0.0196654	0.0426731	0.0906218	-4.07315	-3.92889	-3.15419	-2.40106	-2.03789	-1.88255	-2.22622	-1.67622	0.009919149	0.004092437	0.02297025	0.01082847	0.008988674	0.01040149	0.03464019	0.001848298	0.00448311	0.35933	0.536731	0.0994552	0.130303	0.152202	0.107935	0.18708
15	-58359.76	-58364.54	4.779617	0.0227205	0.0273681	0.0244844	0.087958	-3.78449	-3.59838	-3.70972	-2.4309	-2.03789	-1.90634	-2.30813	-1.60253	0.009919149	0.004092437	0.02297025	0.01082847	0.008988674	0.01040149	0.03464019	0.001848298	0.00448311	0.35933	0.536731	0.0994552	0.130303	0.148624	0.0994475	0.201386
16	-58361.26	-58365.61	4.352913	0.0162399	0.0251702	0.0312679	0.0916287	-4.12028	-3.68209	-3.46516	-2.39001	-1.9898	-1.98764	-2.08433	-2.09059	0.00643142	0.005655203	0.02297025	0.009103951	0.008988674	0.01601511	0.05560411	0.001848298	0.00587291	0.160716	0.703123	0.130287	0.136723	0.137018	0.12439	0.123615
17	-58355.67	-58360.25	4.581534	0.0198772	0.0290955	0.0315345	0.0916287	-3.91818	-3.53717	-3.45667	-2.39001	-1.9898	-1.98764	-2.01265	-1.7633	0.00643142	0.007766239	0.01876248	0.007637017	0.01320806	0.01601511	0.04600139	0.001848298	0.00587291	0.160716	0.703123	0.130287	0.136723	0.137018	0.133634	0.171479
18	-58358.29	-58361.81	3.523255	0.0198772	0.0290955	0.0143523	0.0762516	-3.91818	-3.53717	-4.24385	-2.57372	-2.10383	-1.94782	-2.18719	-2.03828	0.00643142	0.007766239	0.01876248	0.007637017	0.02708431	0.01341797	0.04600139	0.001848298	0.00587291	0.160716	0.703123	0.130287	0.121988	0.142585	0.112231	0.130253
19	-58354.78	-58354.96	0.1750321	0.00547796	0.0247243	0.0462255	0.0114491	-5.20702	-3.69997	-3.07422	-4.46985	-2.13146	-1.85711	-1.97725	-2.03828	0.00643142	0.00319039	0.01876248	0.003999665	0.02708431	0.01341797	0.07350513	0.01420829	0.0169747	0.464523	0.141929	0.376573	0.118663	0.156124	0.13845	0.130253
