Iteration	Posterior	Likelihood	Prior	extinction[1]	extinction[2]	extinction[3]	extinction[4]	log_extinction[1]	log_extinction[2]	log_extinction[3]	log_extinction[4]	log_speciation[1]	log_speciation[2]	log_speciation[3]	log_speciation[4]	rate_12	rate_14	rate_21	rate_23	rate_32	rate_34	rate_41	rate_43	rate_category_prior[1]	rate_category_prior[2]	rate_category_prior[3]	rate_category_prior[4]	speciation[1]	speciation[2]	speciation[3]	speciation[4]
0	-58309.63	-58307.46	-2.170687	0.00305194	0.0164863	0.0213392	0.00624751	-5.79198	-4.10522	-3.84721	-5.07557	-2.08141	-1.92837	-2.18229	-2.01995	0.009979994	0.00435553	0.02330894	0.009469226	0.01945572	0.0146806	0.07122236	0.0003075373	0.331149	0.0675553	0.420401	0.180894	0.124755	0.145385	0.112783	0.132662
1	-58316.04	-58317.48	1.446524	0.00809281	0.0164863	0.0223174	0.0113827	-4.81678	-4.10522	-3.80239	-4.47566	-2.09133	-1.92837	-2.21855	-2.19449	0.009979994	0.00435553	0.0195009	0.009469226	0.01758199	0.01520267	0.07278375	0.0001903494	0.331149	0.0675553	0.420401	0.180894	0.123523	0.145385	0.108767	0.111416
2	-58320.85	-58316.77	-4.078232	0.00710506	0.0142618	0.00817179	0.00304458	-4.94695	-4.25017	-4.80707	-5.79439	-2.11301	-1.92837	-2.07128	-1.95257	0.008490285	0.002053974	0.02506368	0.009469226	0.01814451	0.01520267	0.04901219	0.003244589	0.289029	0.186156	0.366929	0.157886	0.120874	0.145385	0.126024	0.141909
3	-58315.65	-58313.97	-1.683968	0.00494618	0.0141788	0.00817179	0.0118008	-5.30914	-4.25601	-4.80707	-4.43959	-2.11301	-1.93604	-2.18016	-1.95257	0.008490285	0.002053974	0.02130978	0.007239258	0.01814451	0.01520267	0.04901219	0.002400449	0.167459	0.528472	0.212593	0.0914764	0.120874	0.144274	0.113023	0.141909
4	-58314.53	-58311.72	-2.817077	0.003504	0.0161362	0.00817179	0.0100822	-5.65385	-4.12669	-4.80707	-4.59698	-2.12767	-1.92997	-2.18016	-1.95257	0.008951428	0.002053974	0.02163503	0.007166965	0.02556253	0.01411837	0.05836105	0.002400449	0.192295	0.606852	0.0958091	0.105044	0.119114	0.145153	0.113023	0.141909
5	-58318.56	-58320.55	1.990345	0.00866563	0.0161362	0.0227812	0.03166	-4.74839	-4.12669	-3.78182	-3.4527	-2.13811	-1.92918	-2.13516	-1.95257	0.007855134	0.002142972	0.02231133	0.007166965	0.02556253	0.01411837	0.05836105	0.002400449	0.192295	0.606852	0.0958091	0.105044	0.117878	0.145267	0.118226	0.141909
6	-58321.44	-58320.99	-0.4412397	0.00866563	0.00450658	0.0227812	0.0304025	-4.74839	-5.40222	-3.78182	-3.49323	-2.13582	-1.92904	-2.13516	-1.95257	0.007855134	0.002906803	0.02231133	0.008481879	0.02556253	0.01604158	0.04274032	0.002400449	0.298405	0.527129	0.0832225	0.0912439	0.118148	0.145287	0.118226	0.141909
7	-58309.28	-58304.58	-4.704034	0.00315126	0.00407095	0.00876489	0.0179115	-5.75995	-5.50388	-4.737	-4.02231	-2.13582	-1.97523	-2.161	-1.99197	0.007855134	0.002906803	0.0236298	0.008481879	0.02556253	0.01543349	0.05483274	0.001802726	0.344322	0.454366	0.0960283	0.105284	0.118148	0.13873	0.11521	0.136426
8	-58319.93	-58316.89	-3.042245	0.00336577	0.0054031	0.0109	0.0327721	-5.6941	-5.22078	-4.51899	-3.41818	-2.1614	-1.97523	-2.00092	-2.06789	0.007855134	0.003822233	0.02191847	0.008481879	0.02556253	0.01543349	0.05483274	0.001802726	0.285425	0.379953	0.0585377	0.276084	0.115164	0.13873	0.135211	0.126453
9	-58324.33	-58323.74	-0.5896996	0.0062641	0.0054031	0.0230141	0.0412179	-5.07292	-5.22078	-3.77165	-3.18888	-2.1614	-1.97523	-2.06917	-2.09166	0.006626087	0.004854628	0.02191847	0.008481879	0.02556253	0.01543349	0.03937112	0.002959233	0.285425	0.379953	0.0585377	0.276084	0.115164	0.13873	0.126291	0.123482
