Iteration	Posterior	Likelihood	Prior	extinction[1]	extinction[2]	extinction[3]	extinction[4]	log_extinction[1]	log_extinction[2]	log_extinction[3]	log_extinction[4]	log_speciation[1]	log_speciation[2]	log_speciation[3]	log_speciation[4]	rate_12	rate_14	rate_21	rate_23	rate_32	rate_34	rate_41	rate_43	rate_category_prior[1]	rate_category_prior[2]	rate_category_prior[3]	rate_category_prior[4]	speciation[1]	speciation[2]	speciation[3]	speciation[4]
0	-58314.89	-58317.16	2.263424	0.00840575	0.0099661	0.0369431	0.0433579	-4.77884	-4.60857	-3.29838	-3.13827	-2.07169	-1.95595	-2.0391	-1.87222	0.008835719	0.004619588	0.02098727	0.01113899	0.01368836	0.01661333	0.05952477	0.0004465312	0.134903	0.19464	0.0857452	0.584712	0.125973	0.141431	0.130146	0.153782
1	-58321.96	-58324.11	2.155059	0.0044255	0.0158795	0.0527553	0.0437049	-5.42037	-4.14273	-2.94209	-3.1303	-2.0576	-1.98858	-2.0391	-2.15867	0.008835719	0.004330416	0.02098727	0.009722393	0.01535163	0.01960679	0.03750603	0.0004465312	0.200474	0.289248	0.127423	0.382855	0.12776	0.13689	0.130146	0.115479
2	-58324.22	-58325.51	1.289433	0.0044255	0.0158795	0.0527553	0.0437049	-5.42037	-4.14273	-2.94209	-3.1303	-2.11972	-1.89473	-2.18577	-1.97147	0.008835719	0.005579353	0.02327331	0.01210529	0.01373944	0.01549412	0.05710065	0.00119587	0.18007	0.259809	0.114454	0.445667	0.120066	0.150358	0.112392	0.139252
3	-58319.86	-58320.28	0.4228174	0.00386298	0.0158795	0.0527553	0.0197467	-5.55632	-4.14273	-2.94209	-3.92477	-2.10872	-1.90181	-2.18577	-1.97147	0.008835719	0.002828975	0.02467946	0.01210529	0.01902166	0.01549412	0.05710065	0.00119587	0.18007	0.259809	0.114454	0.445667	0.121393	0.149298	0.112392	0.139252
4	-58316.53	-58319.21	2.68314	0.0106036	0.0158795	0.0363776	0.0197467	-4.54656	-4.14273	-3.3138	-3.92477	-2.12252	-1.9064	-2.09397	-2.08826	0.008053539	0.002828975	0.02467946	0.009654294	0.01084063	0.01549412	0.05616209	0.00119587	0.270546	0.390349	0.171961	0.167144	0.11973	0.148615	0.123197	0.123902
5	-58312.3	-58314.19	1.88169	0.00680757	0.0144847	0.0363776	0.0219047	-4.98972	-4.23466	-3.3138	-3.82105	-2.0974	-1.87338	-2.09397	-1.98296	0.009181894	0.002828975	0.02322143	0.009575776	0.0139598	0.01549412	0.05616209	0.0008193335	0.148301	0.213971	0.243672	0.394057	0.122775	0.153604	0.123197	0.137661
6	-58320.34	-58320.24	-0.1014956	0.00302063	0.00936528	0.0363776	0.0455999	-5.80229	-4.67075	-3.3138	-3.08785	-2.0649	-1.88786	-2.20128	-1.98296	0.007935121	0.004464281	0.02322143	0.01278896	0.01406828	0.01220999	0.04912711	0.0008193335	0.088658	0.228955	0.260735	0.421652	0.126831	0.151395	0.110662	0.137661
7	-58314.82	-58318.12	3.298896	0.011095	0.0236647	0.0363776	0.0280134	-4.50126	-3.74377	-3.3138	-3.57507	-2.10936	-1.93089	-2.02964	-2.16194	0.007935121	0.004464281	0.02322143	0.008349859	0.02588881	0.01318559	0.0566175	0.0008126255	0.088658	0.228955	0.260735	0.421652	0.121316	0.14502	0.131383	0.115102
8	-58314.12	-58314.71	0.5844515	0.00286882	0.0236647	0.0363776	0.0280134	-5.85385	-3.74377	-3.3138	-3.57507	-2.10936	-1.9202	-2.03586	-1.86576	0.007935121	0.00387257	0.02096188	0.008212011	0.02012543	0.01850712	0.0566175	0.000710655	0.103883	0.22513	0.25638	0.414608	0.121316	0.146577	0.130568	0.154778
9	-58317.68	-58318.18	0.4972466	0.00498666	0.0121935	0.0396452	0.0173481	-5.30099	-4.40685	-3.22778	-4.05427	-2.09691	-1.9202	-2.03586	-1.97492	0.007935121	0.004310911	0.02851655	0.00855934	0.01963419	0.01850712	0.07136824	0.0004418374	0.103883	0.22513	0.25638	0.414608	0.122836	0.146577	0.130568	0.138772
10	-58315.57	-58315.51	-0.06699579	0.00378307	0.0129106	0.0158164	0.038721	-5.57722	-4.34971	-4.14671	-3.25137	-2.12946	-1.9202	-2.23434	-1.97492	0.007683382	0.003847509	0.02851655	0.00855934	0.01963419	0.0182655	0.07136824	0.0004418374	0.226038	0.219214	0.310568	0.24418	0.118901	0.146577	0.107063	0.138772
