Iteration	Posterior	Likelihood	Prior	extinction[1]	extinction[2]	extinction[3]	extinction[4]	log_extinction[1]	log_extinction[2]	log_extinction[3]	log_extinction[4]	log_speciation[1]	log_speciation[2]	log_speciation[3]	log_speciation[4]	rate_12	rate_14	rate_21	rate_23	rate_32	rate_34	rate_41	rate_43	rate_category_prior[1]	rate_category_prior[2]	rate_category_prior[3]	rate_category_prior[4]	speciation[1]	speciation[2]	speciation[3]	speciation[4]
0	-60750.11	-60736.32	-13.78968	0.0175849	0.0557146	0.0725355	0.0787546	-4.04071	-2.88751	-2.62368	-2.54142	-1.5076	-4.26112	-2.30803	-2.43139	0.1585499	0.05753841	0.1907782	0.177695	0.8879754	0.7729135	0.2570862	1.651704	0.120977	0.161841	0.357739	0.359443	0.22144	0.0141065	0.0994566	0.0879142
1	-60747.01	-60738.01	-8.992856	0.211409	0.0420238	0.136475	0.2849	-1.55396	-3.16952	-1.99161	-1.25562	-1.82918	-1.36585	-1.56903	-2.43139	0.1268777	0.05753841	0.1907782	0.177695	0.8879754	0.28268	0.2570862	0.2547034	0.285726	0.131508	0.29069	0.292076	0.160545	0.255164	0.208247	0.0879142
2	-62661.75	-62649.34	-12.40983	0.511548	0.0462602	0.0222128	0.070451	-0.670313	-3.07347	-3.80708	-2.65284	-1.82918	-2.97622	-2.7935	-0.8749	0.03599918	0.05753841	0.1907782	0.03270889	3.408576	0.9076316	0.2570862	0.06756157	0.285726	0.131508	0.29069	0.292076	0.160545	0.0509852	0.0612064	0.416904
3	-62498.19	-62490.61	-7.582946	0.511548	0.0462602	0.692743	0.108312	-0.670313	-3.07347	-0.367096	-2.22274	-1.10731	-3.25398	-3.3055	-0.8749	0.1239546	0.001089796	0.1956782	0.03270889	0.01457468	0.9076316	0.4872782	0.1944586	0.152132	0.0789119	0.154775	0.614182	0.330446	0.0386202	0.0366808	0.416904
4	-61435.82	-61430.19	-5.633132	0.511548	0.0462602	0.0207862	0.108312	-0.670313	-3.07347	-3.87347	-2.22274	-0.701698	-2.04137	-3.3055	-4.18429	0.1239546	0.00170612	0.2495903	0.02431874	0.03173353	0.02209125	0.4872782	0.1944586	0.160021	0.0830043	0.110941	0.646034	0.495743	0.129851	0.0366808	0.015233
5	-60006.28	-60005.56	-0.7148385	0.39658	0.15741	0.0207862	0.0364704	-0.924877	-1.8489	-3.87347	-3.31126	-1.57667	-1.39966	-2.5282	-0.696422	0.1239546	0.00170612	0.2495903	0.002041178	0.007900726	0.02209125	0.4872782	0.008365949	0.206775	0.136589	0.18256	0.474076	0.206662	0.246681	0.0798021	0.498365
6	-61127.87	-61122.65	-5.216655	0.0577024	0.15741	0.284511	0.0764525	-2.85246	-1.8489	-1.25698	-2.57109	-2.09143	-3.06688	-1.39401	-0.696422	0.4574079	0.04535628	0.2688574	0.002041178	0.296807	0.009685118	0.4872782	0.1295213	0.212509	0.0561355	0.244131	0.487224	0.12351	0.0465661	0.248079	0.498365
7	-60668.02	-60663.22	-4.801452	0.234271	0.15741	0.177097	0.324099	-1.45128	-1.8489	-1.73106	-1.12671	-1.26401	-0.949747	-1.39401	-3.7654	0.05342393	0.03494874	0.2688574	0.001019233	0.115678	0.08589012	0.4872782	0.1295213	0.534684	0.0599499	0.26072	0.144647	0.282518	0.386839	0.248079	0.0231583
8	-60718.07	-60712.52	-5.555924	0.234271	0.15741	0.0241457	0.0478469	-1.45128	-1.8489	-3.72365	-3.03975	-1.26401	-0.949747	-1.04636	-1.768	0.05342393	0.01617997	0.2677432	0.01152668	0.115678	0.09217382	0.4872782	0.1295213	0.46243	0.0518486	0.225487	0.260234	0.282518	0.386839	0.351213	0.170674
9	-60559.97	-60555.9	-4.06834	0.163451	0.15741	0.0668833	0.0478469	-1.81124	-1.8489	-2.70481	-3.03975	-1.26401	-2.72734	-0.674222	-3.29932	0.09845276	0.07879071	0.2677432	0.02084102	0.379848	0.002520551	0.1353023	0.1007583	0.345429	0.349141	0.14179	0.16364	0.282518	0.0653931	0.509553	0.0369081
10	-60649.63	-60647.7	-1.929285	0.0277628	0.15741	0.073467	0.0478469	-3.58406	-1.8489	-2.61092	-3.03975	-1.30162	-2.32157	-1.93174	-1.56363	0.0844474	0.04095746	0.08528603	0.02084102	0.379848	0.0007745157	0.2277074	0.1007583	0.306475	0.309767	0.1258	0.257958	0.27209	0.0981194	0.144896	0.209375
11	-60235.08	-60230.72	-4.361671	0.230851	0.0119927	0.0562088	0.0516026	-1.46598	-4.42346	-2.87868	-2.96418	-1.95296	-1.79076	-1.95973	-1.56363	0.03477143	0.05762331	0.1660998	0.01161636	0.379848	0.01844114	0.2277074	0.1007583	0.306475	0.309767	0.1258	0.257958	0.141853	0.166834	0.140897	0.209375
12	-60590.22	-60585.32	-4.906004	0.0391982	0.173439	0.0562088	0.0832526	-3.23912	-1.75193	-2.87868	-2.48588	-1.95296	-2.05028	-2.45064	-2.20705	0.01784495	0.05762331	0.1660998	0.311366	0.379848	0.01844114	0.2277074	0.3426217	0.239572	0.242146	0.0983385	0.419943	0.141853	0.128699	0.0862381	0.110025
13	-60719.18	-60713.98	-5.198722	0.0391982	0.173439	0.0562088	0.134366	-3.23912	-1.75193	-2.87868	-2.00719	-1.95296	-2.05028	-0.678151	-1.75128	0.01784495	0.06742085	0.1054993	0.0419492	1.823278	0.005844304	0.2277074	0.08211162	0.239572	0.242146	0.0983385	0.419943	0.141853	0.128699	0.507555	0.173552
14	-59967.49	-59961.15	-6.334719	0.0807919	0.00818983	0.0562088	0.134366	-2.51588	-4.80486	-2.87868	-2.00719	-1.69031	-2.05028	-1.12519	-3.60625	0.0007195519	0.06742085	0.05942698	0.0419492	1.823278	0.1549968	0.2550704	0.02098899	0.266155	0.269014	0.10925	0.355582	0.184462	0.128699	0.324591	0.0271536
15	-59894.88	-59889.59	-5.285894	0.0879219	0.0860041	0.205178	0.086689	-2.43131	-2.45336	-1.58388	-2.44543	-1.51871	-1.51912	-3.92725	-3.60625	0.000427344	0.02732761	0.05942698	0.2608306	1.823278	0.1549968	0.2550704	0.02302843	0.361127	0.365007	0.148234	0.125633	0.218995	0.218905	0.0196979	0.0271536
16	-60519.18	-60516.7	-2.48842	0.0879219	0.0860041	0.231359	0.0296663	-2.43131	-2.45336	-1.46378	-3.51774	-1.70862	-1.51912	-1.6316	-3.60625	0.0001659548	0.1328168	0.05942698	0.2608306	0.1203397	0.05495295	0.2550704	0.08912555	0.344541	0.368972	0.155065	0.131422	0.181115	0.218905	0.195617	0.0271536
17	-60662.89	-60655.25	-7.646373	0.0326637	0.0860041	0.161505	0.0296663	-3.42149	-2.45336	-1.82322	-3.51774	-1.38507	-1.51912	-2.56933	-1.91112	0.002001763	0.1328168	0.05942698	0.2608306	1.987269	0.2293653	0.2550704	0.08912555	0.344541	0.368972	0.155065	0.131422	0.250306	0.218905	0.0765871	0.147914
18	-61088.6	-61077.12	-11.47968	0.121008	0.24435	0.185651	0.0296663	-2.1119	-1.40915	-1.68389	-3.51774	-1.38507	-1.51912	-5.22451	-2.25224	0.009717937	0.756685	0.06320973	0.2791682	0.582594	0.03043079	1.241486	0.08912555	0.344541	0.368972	0.155065	0.131422	0.250306	0.218905	0.00538299	0.105163
19	-61270.47	-61254.47	-15.99901	0.0375644	0.173846	0.170073	0.0296663	-3.2817	-1.74958	-1.77153	-3.51774	-1.38507	-2.19937	-5.22451	-1.7689	0.1171969	0.756685	0.2226827	0.2791682	1.271163	0.03043079	1.241486	0.5194871	0.409823	0.262714	0.166315	0.161148	0.250306	0.110873	0.00538299	0.170521
20	-61217.7	-61199.66	-18.04304	0.0728682	0.024697	0.207532	0.0280983	-2.6191	-3.70107	-1.57247	-3.57204	-1.46391	-2.76233	-5.22451	-1.7689	0.05893197	0.756685	0.2226827	0.2791682	1.271163	0.498656	1.346783	0.5194871	0.240843	0.154391	0.510063	0.0947032	0.23133	0.0631446	0.00538299	0.170521
21	-62923.65	-62908.64	-15.01203	0.0728682	0.0314677	0.0893709	0.0206463	-2.6191	-3.45879	-2.41496	-3.88022	-1.04963	-2.81184	-5.22451	-1.7689	0.017208	0.756685	0.2226827	0.3299715	0.4559883	0.2785925	0.3916731	0.9105932	0.240843	0.154391	0.510063	0.0947032	0.350068	0.0600941	0.00538299	0.170521
22	-63042.42	-63027.96	-14.45284	0.0502101	0.0314677	0.0912987	0.0219182	-2.99154	-3.45879	-2.39362	-3.82044	-1.04963	-2.16687	-3.3701	-2.06899	0.017208	0.756685	0.2226827	0.4346543	0.4559883	1.427228	0.3916731	0.9105932	0.240843	0.154391	0.510063	0.0947032	0.350068	0.114536	0.0343863	0.126313
23	-63158.66	-63144.71	-13.95382	0.0265839	0.0178799	0.287063	0.0288413	-3.62745	-4.02408	-1.24805	-3.54595	-1.94563	-2.16687	-1.6738	-2.93593	0.00260285	0.7186978	0.2226827	0.4346543	0.4559883	1.435006	0.3916731	0.9105932	0.0940447	0.184246	0.608694	0.113016	0.142897	0.114536	0.187533	0.0530812
24	-61241.61	-61222.68	-18.92861	0.0225897	0.0178799	0.452988	0.247007	-3.79026	-4.02408	-0.791891	-1.39834	-1.13866	-2.19335	-1.6738	-2.40201	0.04069296	0.7186978	0.254222	0.4346543	1.604791	0.9811627	1.088513	1.225282	0.104521	0.0933756	0.676498	0.125605	0.320247	0.111543	0.187533	0.0905358
25	-61957.03	-61937.27	-19.75812	0.0225897	0.298767	0.0189586	0.144599	-3.79026	-1.20809	-3.9655	-1.93379	-1.61535	-3.6688	-3.97628	-2.40201	0.04069296	0.7186978	0.5012427	0.4346543	1.604791	0.8365445	1.088513	1.225282	0.0555281	0.0984843	0.71351	0.132477	0.198821	0.0255072	0.0187553	0.0905358
