Iteration	Posterior	Likelihood	Prior	extinction[1]	extinction[2]	extinction[3]	extinction[4]	log_extinction[1]	log_extinction[2]	log_extinction[3]	log_extinction[4]	log_speciation[1]	log_speciation[2]	log_speciation[3]	log_speciation[4]	rate_12	rate_14	rate_21	rate_23	rate_32	rate_34	rate_41	rate_43	rate_category_prior[1]	rate_category_prior[2]	rate_category_prior[3]	rate_category_prior[4]	speciation[1]	speciation[2]	speciation[3]	speciation[4]
0	-58313.68	-58315.93	2.249614	0.0128587	0.0138498	0.020845	0.0282365	-4.35373	-4.27949	-3.87064	-3.56714	-2.10032	-1.91147	-2.05862	-1.97946	0.008811683	0.003123241	0.02308186	0.00681824	0.01965292	0.01528693	0.05673924	0.001714484	0.0736686	0.232283	0.673566	0.0204821	0.122417	0.147863	0.12763	0.138145
1	-58308.87	-58309.47	0.6023635	0.00413124	0.0227685	0.0211974	0.0282365	-5.48918	-3.78238	-3.85388	-3.56714	-2.12828	-1.91147	-2.05862	-1.91396	0.007438104	0.003273714	0.02361386	0.009654076	0.01965292	0.01528693	0.05673924	0.001714484	0.0739882	0.233291	0.676488	0.0162326	0.119042	0.147863	0.12763	0.147494
2	-58311.43	-58311.74	0.3162672	0.00604167	0.0224134	0.00712336	0.029647	-5.10907	-3.79809	-4.94438	-3.5184	-2.11834	-1.91147	-2.07409	-2.01542	0.01049725	0.00369652	0.02316744	0.009654076	0.01965292	0.01698004	0.05673924	0.0003715268	0.0864861	0.0965132	0.790759	0.0262414	0.120231	0.147863	0.12567	0.133264
3	-58311.91	-58310.89	-1.015335	0.00321538	0.0302962	0.00712336	0.031062	-5.73981	-3.49673	-4.94438	-3.47177	-2.07522	-1.91147	-2.2297	-1.97857	0.01049725	0.00369652	0.01917309	0.009413597	0.02581448	0.01698004	0.05673924	0.000568996	0.0864861	0.0965132	0.790759	0.0262414	0.125529	0.147863	0.107561	0.138267
4	-58321.58	-58322.07	0.4954249	0.00706327	0.0302962	0.012586	0.0187874	-4.95285	-3.49673	-4.37517	-3.97457	-2.15163	-1.87715	-2.06782	-1.88509	0.01049725	0.003961813	0.02204699	0.009413597	0.01931831	0.01802086	0.0733399	0.001529456	0.0864861	0.0965132	0.790759	0.0262414	0.116295	0.153025	0.126461	0.151815
5	-58311.67	-58310.95	-0.7151352	0.00471447	0.0221207	0.01758	0.00997599	-5.35712	-3.81124	-4.04099	-4.60757	-2.0808	-1.9449	-2.23209	-2.07268	0.01078826	0.003961813	0.02204699	0.007966073	0.01931831	0.01254883	0.06808629	0.001529456	0.19769	0.22061	0.521717	0.0599827	0.12483	0.143002	0.107303	0.125848
6	-58311.57	-58311.1	-0.4739429	0.00692617	0.0253541	0.01758	0.00662398	-4.97245	-3.67482	-4.04099	-5.01706	-2.0808	-1.92724	-2.23209	-2.07268	0.01078826	0.002657141	0.0243725	0.009120345	0.02353513	0.01254883	0.06090548	0.001493924	0.19769	0.22061	0.521717	0.0599827	0.12483	0.145549	0.107303	0.125848
7	-58314.02	-58316.1	2.072926	0.00825309	0.0259566	0.0222362	0.0247298	-4.79717	-3.65133	-3.80603	-3.69975	-2.03419	-1.91681	-2.15946	-1.91331	0.009298696	0.002657141	0.02357196	0.00787958	0.02353513	0.01216009	0.06090548	0.002037984	0.19769	0.22061	0.521717	0.0599827	0.130786	0.147076	0.115387	0.14759
8	-58312.14	-58309.54	-2.594149	0.00645471	0.00593686	0.0222362	0.00801413	-5.04295	-5.12657	-3.80603	-4.82655	-2.10321	-1.97781	-2.03791	-1.96475	0.009298696	0.003610176	0.02357196	0.009433801	0.02353513	0.01393955	0.07300634	0.002037984	0.285502	0.196465	0.464616	0.0534177	0.122064	0.138371	0.130301	0.14019
9	-58309.75	-58307.21	-2.536692	0.00532111	0.00586398	0.0222362	0.00851423	-5.23607	-5.13893	-3.80603	-4.76602	-2.07123	-1.97781	-2.14799	-1.96475	0.009332471	0.003092715	0.02487294	0.009433801	0.02353513	0.01086833	0.05288438	0.002037984	0.285502	0.196465	0.464616	0.0534177	0.126031	0.138371	0.116718	0.14019
10	-58309.32	-58304.9	-4.418114	0.00532111	0.00586398	0.0149963	0.00404319	-5.23607	-5.13893	-4.19995	-5.51072	-2.10351	-2.01489	-2.09112	-2.09341	0.009332471	0.003092715	0.02487294	0.00849305	0.02003591	0.01188652	0.05288438	0.002037984	0.285502	0.196465	0.464616	0.0534177	0.122027	0.133335	0.123548	0.123267
11	-58317.73	-58311.81	-5.916102	0.00532111	0.00615082	0.00998706	0.00323565	-5.23607	-5.09117	-4.60646	-5.73353	-2.14748	-2.01489	-2.09112	-2.09341	0.009332471	0.003092715	0.02548396	0.01113578	0.02003591	0.01857195	0.06009856	0.002037984	0.553894	0.229577	0.154108	0.0624209	0.116778	0.133335	0.123548	0.123267
12	-58314.92	-58310.9	-4.016426	0.00663129	0.00443079	0.0094596	0.012183	-5.01596	-5.41918	-4.66073	-4.40772	-2.12048	-2.01649	-2.15507	-2.09341	0.008229544	0.003830745	0.02548396	0.01113578	0.02003591	0.01857195	0.06983521	0.003580111	0.629192	0.109737	0.231234	0.029837	0.119974	0.133122	0.115895	0.123267
13	-58317.13	-58309.9	-7.237689	0.00372727	0.00700254	0.00344241	0.00705348	-5.59208	-4.96148	-5.67158	-4.95423	-2.12048	-2.00825	-2.23912	-2.03625	0.008257024	0.003830745	0.02084228	0.01113578	0.02003591	0.01857195	0.06983521	0.003580111	0.629192	0.109737	0.231234	0.029837	0.119974	0.134223	0.106552	0.130517
14	-58316.74	-58311.25	-5.48752	0.00372727	0.00700254	0.00370183	0.0204843	-5.59208	-4.96148	-5.59893	-3.8881	-2.12048	-1.96237	-2.25717	-2.07338	0.00970962	0.003576401	0.02084228	0.009334422	0.02385035	0.01857195	0.06983521	0.003580111	0.612631	0.058095	0.225147	0.104126	0.119974	0.140525	0.104646	0.12576
15	-58314.79	-58309.78	-5.00318	0.00372727	0.00700254	0.0119271	0.00592779	-5.59208	-4.96148	-4.42894	-5.1281	-2.12041	-2.02176	-2.20686	-2.07338	0.007396177	0.003582131	0.02120627	0.009334422	0.02273415	0.01857195	0.06983521	0.003563647	0.648306	0.00324562	0.238258	0.11019	0.119983	0.132422	0.110046	0.12576
16	-58307.42	-58305.14	-2.282449	0.00273189	0.00940256	0.02926	0.0116989	-5.90276	-4.66677	-3.53154	-4.44826	-2.10308	-1.97922	-2.07033	-2.06666	0.009006314	0.003491908	0.02189756	0.009334422	0.01515103	0.01261378	0.05422019	0.002206334	0.648306	0.00324562	0.238258	0.11019	0.12208	0.138177	0.126144	0.126608
17	-58308.38	-58305.6	-2.783155	0.00571606	0.0082706	0.00688069	0.0116989	-5.16447	-4.79505	-4.97904	-4.44826	-2.10308	-1.97922	-2.16588	-2.00297	0.009006314	0.002975791	0.02197415	0.00844835	0.01813304	0.01261378	0.05422019	0.002206334	0.20453	0.00616113	0.580136	0.209173	0.12208	0.138177	0.114649	0.134934
18	-58305.74	-58303.6	-2.135348	0.00571606	0.00979957	0.00797085	0.0148279	-5.16447	-4.62542	-4.83196	-4.21125	-2.07681	-1.97922	-2.1598	-2.09314	0.009006314	0.003745037	0.02229347	0.008734219	0.01813304	0.01596936	0.05618478	0.002206334	0.244196	0.00735601	0.692647	0.0558007	0.125329	0.138177	0.115348	0.1233
19	-58305.72	-58305.66	-0.05375246	0.0068266	0.00979957	0.0147753	0.0225029	-4.98693	-4.62542	-4.2148	-3.79411	-2.08237	-1.94185	-2.1598	-2.02653	0.006917613	0.003745037	0.02229347	0.008734219	0.02278128	0.01596936	0.05855827	0.001321269	0.244196	0.00735601	0.692647	0.0558007	0.124635	0.143438	0.115348	0.131792
20	-58311.78	-58309.17	-2.602477	0.00335042	0.012596	0.0147753	0.00746565	-5.69867	-4.37438	-4.2148	-4.89744	-2.09529	-2.00041	-2.1598	-2.0496	0.006917613	0.003833005	0.02229347	0.008478309	0.01337912	0.01598111	0.06524278	0.001321269	0.244196	0.00735601	0.692647	0.0558007	0.123035	0.135279	0.115348	0.128787
21	-58312.41	-58314.07	1.658035	0.00582427	0.012596	0.0122967	0.0328666	-5.14572	-4.37438	-4.39842	-3.4153	-2.09645	-1.91247	-2.1598	-2.0496	0.006388967	0.004460517	0.02229347	0.008478309	0.01337912	0.01660236	0.05346214	0.0001044953	0.244196	0.00735601	0.692647	0.0558007	0.122892	0.147715	0.115348	0.128787
22	-58314.07	-58316.25	2.175846	0.00762708	0.00995234	0.0139392	0.044332	-4.87605	-4.60995	-4.27305	-3.11605	-2.09645	-1.93234	-2.14997	-1.96554	0.006388967	0.004314887	0.02831707	0.008478309	0.01337912	0.01614823	0.04608826	0.0001044953	0.478377	0.0223725	0.329539	0.169712	0.122892	0.144809	0.116488	0.140081
23	-58308.58	-58307.73	-0.8581944	0.00762708	0.00282665	0.0182977	0.044332	-4.87605	-5.86866	-4.00098	-3.11605	-2.05957	-1.99147	-2.14997	-1.96554	0.00763156	0.004314887	0.02341389	0.008976892	0.02224257	0.01602727	0.05412097	0.0002181141	0.682452	0.0136197	0.200613	0.103315	0.127508	0.136495	0.116488	0.140081
24	-58311	-58312.35	1.350954	0.00647598	0.00631862	0.0250402	0.044332	-5.03966	-5.06425	-3.68727	-3.11605	-2.07944	-1.92553	-2.05833	-2.04252	0.006381587	0.004281413	0.02693821	0.008976892	0.02224257	0.01602727	0.05219385	0.0001180815	0.442648	0.0239049	0.352111	0.181336	0.125	0.145799	0.127667	0.129702
25	-58308.11	-58310.17	2.059911	0.00736143	0.0149379	0.0250402	0.0137373	-4.9115	-4.20385	-3.68727	-4.28764	-2.08367	-1.92924	-2.18163	-2.01178	0.00645363	0.003651417	0.02693821	0.008976892	0.0207383	0.0139351	0.05241191	0.0001180815	0.104393	0.0384127	0.565806	0.291388	0.124473	0.145259	0.112857	0.133751
26	-58306	-58305.94	-0.0541563	0.00437402	0.0149379	0.0240593	0.0166292	-5.43207	-4.20385	-3.72724	-4.0966	-2.10706	-1.95298	-2.16878	-2.0088	0.009058606	0.003546446	0.02693821	0.008266136	0.02014485	0.0139351	0.05241191	0.001207982	0.259076	0.0317783	0.468084	0.241062	0.121595	0.141851	0.114317	0.13415
27	-58312.41	-58309.6	-2.812064	0.00220792	0.0103788	0.0296237	0.0166292	-6.11571	-4.56799	-3.51918	-4.0966	-2.09832	-1.95298	-2.18694	-2.0088	0.009058606	0.00274532	0.02693821	0.009781377	0.01679407	0.01405829	0.05241191	0.006271787	0.249248	0.035615	0.444972	0.270165	0.122663	0.141851	0.112259	0.13415
28	-58312.48	-58308.6	-3.884573	0.00220792	0.0103788	0.00893908	0.016474	-6.11571	-4.56799	-4.71732	-4.10597	-2.14283	-1.95627	-2.17994	-2.02342	0.009058606	0.00274532	0.02693821	0.01154874	0.02155284	0.01896905	0.05241191	0.00112385	0.249248	0.035615	0.444972	0.270165	0.117323	0.141384	0.113048	0.132202
29	-58304.54	-58304.18	-0.3652182	0.0047763	0.0103788	0.020625	0.0198087	-5.34409	-4.56799	-3.88125	-3.92163	-2.09949	-1.95627	-2.13784	-2.02342	0.008655836	0.00274532	0.02254964	0.009826821	0.02200952	0.0161311	0.06054458	0.00112385	0.249248	0.035615	0.444972	0.270165	0.122519	0.141384	0.117909	0.132202
30	-58306.84	-58306.7	-0.139487	0.00388257	0.0103788	0.0265881	0.0251622	-5.55126	-4.56799	-3.62729	-3.68241	-2.10678	-1.92882	-2.13784	-1.9427	0.00786628	0.002881418	0.02307343	0.00951566	0.02200952	0.0161311	0.05889589	0.0008250402	0.548701	0.0214092	0.267485	0.162404	0.121629	0.145319	0.117909	0.143317
31	-58307.41	-58307.46	0.04187362	0.00388257	0.0103788	0.0265881	0.0321869	-5.55126	-4.56799	-3.62729	-3.43619	-2.09012	-1.96439	-2.13784	-1.9427	0.00786628	0.003230554	0.02674988	0.009429441	0.01782402	0.01552512	0.06397789	0.0008250402	0.457845	0.0178642	0.388779	0.135513	0.123672	0.140241	0.117909	0.143317
32	-58309.71	-58305.63	-4.083691	0.00388257	0.00425248	0.0138708	0.0105723	-5.55126	-5.46025	-4.27797	-4.54952	-2.07123	-1.95374	-2.1397	-2.08638	0.007867838	0.004355055	0.02674988	0.009429441	0.0203773	0.01743192	0.06397789	0.0008250402	0.364738	0.217589	0.309717	0.107955	0.126031	0.141742	0.117691	0.124135
33	-58310.24	-58308.61	-1.626008	0.0105069	0.00425248	0.0185284	0.0105723	-4.55573	-5.46025	-3.98845	-4.54952	-2.08575	-2.02316	-2.1579	-2.00484	0.007867838	0.003170831	0.02273185	0.008138918	0.01975224	0.01743192	0.06397789	0.001334397	0.364738	0.217589	0.309717	0.107955	0.124214	0.132237	0.115567	0.134682
34	-58310.7	-58307.87	-2.829493	0.0105069	0.00702547	0.00655662	0.00781056	-4.55573	-4.95821	-5.02728	-4.85228	-2.07434	-1.93238	-2.1579	-2.05252	0.007867838	0.002698241	0.02742819	0.009983216	0.02371352	0.01540537	0.05495502	0.001334397	0.386423	0.230525	0.268679	0.114373	0.12564	0.144804	0.115567	0.128411
35	-58308.54	-58308.24	-0.302833	0.00714862	0.00827355	0.00977185	0.00903136	-4.94084	-4.79469	-4.62825	-4.70705	-2.10442	-1.95033	-2.11597	-2.05598	0.007867838	0.002761112	0.02242854	0.009302538	0.02371352	0.01276694	0.05495502	4.604387e-05	0.430277	0.256687	0.185682	0.127353	0.121916	0.142227	0.120517	0.127968
36	-58308.03	-58306.81	-1.225268	0.00352426	0.00669858	0.0124548	0.0133088	-5.64808	-5.00586	-4.38565	-4.31933	-2.09065	-1.99315	-2.16131	-2.05598	0.007867838	0.002648791	0.02242854	0.009524371	0.02542229	0.01250718	0.05495502	4.604387e-05	0.383992	0.229075	0.165708	0.221224	0.123607	0.136265	0.115174	0.127968
37	-58312.46	-58309.8	-2.663278	0.00313822	0.0136969	0.0141942	0.0169612	-5.7641	-4.29059	-4.25492	-4.07683	-2.11612	-1.99315	-2.16131	-1.94697	0.008188119	0.003974885	0.02499789	0.01028319	0.02542054	0.01250718	0.04977453	0.008158007	0.214979	0.122627	0.538541	0.123853	0.120498	0.136265	0.115174	0.142706
38	-58314.21	-58310.87	-3.343852	0.00578737	0.00437675	0.0141942	0.016266	-5.15208	-5.43145	-4.25492	-4.11868	-2.11612	-1.99255	-2.21283	-2.00431	0.008188119	0.003078778	0.02499789	0.01028319	0.02542054	0.01602536	0.04423199	0.008158007	0.3452	0.196907	0.259018	0.198875	0.120498	0.136347	0.10939	0.134754
39	-58316.19	-58309	-7.18984	0.00138486	0.00958373	0.00744812	0.00955015	-6.58216	-4.64769	-4.89979	-4.6512	-2.09568	-1.96943	-2.14015	-2.00431	0.008358107	0.003169659	0.02622591	0.007871302	0.02207976	0.01602536	0.04423199	0.008158007	0.3452	0.196907	0.259018	0.198875	0.122987	0.139537	0.117637	0.134754
40	-58312.35	-58311.42	-0.9217806	0.00878526	0.00958373	0.0105138	0.0191552	-4.73468	-4.64769	-4.55507	-3.95518	-2.09568	-1.98141	-2.20321	-2.06437	0.007788008	0.002917725	0.02622591	0.007871302	0.02207976	0.01243241	0.04786983	0.008158007	0.3452	0.196907	0.259018	0.198875	0.122987	0.137875	0.110448	0.126898
41	-58313.21	-58310.78	-2.432709	0.00929052	0.0134648	0.0157031	0.00433263	-4.67876	-4.30768	-4.1539	-5.44158	-2.09379	-1.98762	-2.1351	-2.1502	0.007699247	0.004541042	0.02622591	0.009127772	0.02207976	0.01243241	0.06746607	0.004420234	0.333889	0.190454	0.283298	0.192359	0.123219	0.137021	0.118233	0.116461
42	-58314.53	-58313.7	-0.8339911	0.0117681	0.0134648	0.0108477	0.0115885	-4.44236	-4.30768	-4.5238	-4.45774	-2.05014	-1.95152	-2.1084	-2.1502	0.00991838	0.003749801	0.02567383	0.008284425	0.02207976	0.0175535	0.06196336	0.004420234	0.244375	0.139395	0.207347	0.408883	0.128716	0.142058	0.121433	0.116461
43	-58309.81	-58312.64	2.83461	0.0117681	0.0149805	0.0141308	0.0291034	-4.44236	-4.201	-4.2594	-3.5369	-2.07511	-1.97146	-2.08692	-2.05115	0.00991838	0.00308785	0.02290954	0.008365211	0.02207976	0.0175535	0.051645	0.000133773	0.244375	0.139395	0.207347	0.408883	0.125543	0.139254	0.124069	0.128587
44	-58312.02	-58308	-4.013464	0.00377047	0.0218895	0.00217619	0.0250686	-5.58056	-3.82175	-6.13018	-3.68614	-2.10711	-1.88324	-2.23715	-2.05115	0.00844339	0.003449114	0.02698244	0.008365211	0.02207976	0.0175535	0.05265689	0.0009346046	0.484858	0.115523	0.171839	0.227779	0.121589	0.152097	0.106763	0.128587
45	-58316.64	-58313.56	-3.083011	0.00377047	0.0218895	0.0119001	0.00513162	-5.58056	-3.82175	-4.43121	-5.27233	-2.10711	-1.88324	-2.29642	-2.11013	0.008150494	0.004865777	0.02712558	0.008516991	0.0230072	0.01428241	0.07034288	0.0009346046	0.490349	0.116832	0.162462	0.230358	0.121589	0.152097	0.100618	0.121223
46	-58317.89	-58314.05	-3.832645	0.00394731	0.0137642	0.0191693	0.00513162	-5.53472	-4.28568	-3.95445	-5.27233	-2.11585	-1.90099	-2.13272	-1.97295	0.008150494	0.004865777	0.02712558	0.009147924	0.02130183	0.01428241	0.07034288	0.00552574	0.671199	0.0355529	0.222381	0.0708668	0.120531	0.14942	0.118515	0.139046
47	-58311.43	-58309.54	-1.892337	0.00269715	0.0134198	0.0234734	0.021488	-5.91556	-4.31102	-3.75189	-3.84026	-2.13798	-1.92571	-2.13272	-2.01192	0.00678583	0.004865777	0.02536653	0.009147924	0.02130183	0.01428241	0.05919646	0.004347768	0.697651	0.036954	0.191735	0.0736597	0.117893	0.145772	0.118515	0.133731
48	-58310.49	-58307.61	-2.875935	0.00279259	0.0134198	0.0158083	0.0117527	-5.88079	-4.31102	-4.14722	-4.44367	-2.12775	-1.92388	-2.22367	-1.93734	0.007597935	0.002662217	0.02300674	0.009147924	0.02130183	0.0150591	0.06407325	0.004535148	0.51147	0.0654065	0.33936	0.0837644	0.119105	0.146039	0.108211	0.144086
49	-58315.35	-58313.2	-2.145585	0.00337587	0.0112119	0.0264196	0.0117527	-5.6911	-4.49078	-3.63365	-4.44367	-2.11247	-1.92635	-2.12093	-1.825	0.007597935	0.002662217	0.02300674	0.00964825	0.02130183	0.01367437	0.06407325	0.004875748	0.442709	0.0566134	0.428174	0.0725033	0.120938	0.145679	0.11992	0.161218
50	-58312.81	-58311.37	-1.431869	0.00355192	0.0112119	0.028807	0.0145569	-5.64027	-4.49078	-3.54714	-4.22969	-2.1221	-1.94925	-2.03925	-2.10763	0.007597935	0.002662217	0.02300674	0.00964825	0.01652488	0.01367437	0.06407325	0.004875748	0.442709	0.0566134	0.428174	0.0725033	0.119779	0.142381	0.130126	0.121526
51	-58312.53	-58310.21	-2.319606	0.00355192	0.00678118	0.028807	0.0145569	-5.64027	-4.9936	-3.54714	-4.22969	-2.08983	-2.01467	-2.05406	-1.96839	0.009012472	0.002798211	0.02300674	0.008236648	0.0201436	0.01090886	0.06084963	0.004875748	0.435059	0.0729148	0.420776	0.0712505	0.123708	0.133365	0.128213	0.139681
52	-58315.25	-58314.56	-0.6948561	0.0102926	0.0108665	0.011835	0.0145569	-4.57633	-4.52207	-4.4367	-4.22969	-2.08983	-2.02374	-2.18223	-2.05241	0.008614017	0.004743385	0.02228745	0.008367371	0.02376505	0.01090886	0.06092312	0.004875748	0.29244	0.091322	0.527	0.0892376	0.123708	0.132161	0.11279	0.128425
