Iteration	Posterior	Likelihood	Prior	extinction[1]	extinction[2]	extinction[3]	extinction[4]	log_extinction[1]	log_extinction[2]	log_extinction[3]	log_extinction[4]	log_speciation[1]	log_speciation[2]	log_speciation[3]	log_speciation[4]	rate_12	rate_14	rate_21	rate_23	rate_32	rate_34	rate_41	rate_43	rate_category_prior[1]	rate_category_prior[2]	rate_category_prior[3]	rate_category_prior[4]	speciation[1]	speciation[2]	speciation[3]	speciation[4]
0	-58382.21	-58385.26	3.0576	0.00796552	0.0305072	0.0140549	0.0697494	-4.83263	-3.48979	-4.26478	-2.66285	-2.04674	-1.96961	-1.92978	-1.61789	0.01219308	0.002482309	0.02202131	0.004467271	0.05199046	0.01051581	0.08100176	0.0001635832	0.489378	0.36652	0.0549861	0.0891161	0.129156	0.139511	0.14518	0.198316
1	-58355.36	-58358.25	2.884317	0.00985686	0.0305072	0.01375	0.0303893	-4.61959	-3.48979	-4.28672	-3.49366	-2.04674	-1.82808	-1.90994	-1.68156	0.008370011	0.002619893	0.0201418	0.01074125	0.03225016	0.01501894	0.0656052	0.0001635832	0.520394	0.303596	0.0671611	0.108848	0.129156	0.160721	0.14809	0.186083
2	-58330.28	-58337.43	7.149173	0.0218242	0.0137274	0.0251919	0.0291315	-3.82473	-4.28836	-3.68123	-3.53594	-2.01889	-1.94954	-2.24208	-2.14167	0.008370011	0.003129377	0.01947891	0.01074125	0.02183747	0.01501894	0.03812761	7.017678e-07	0.520394	0.303596	0.0671611	0.108848	0.132803	0.142339	0.106237	0.117458
3	-58334.24	-58338.64	4.395214	0.00608163	0.0146937	0.0129353	0.0291315	-5.10248	-4.22034	-4.3478	-3.53594	-2.13166	-1.86541	-2.00101	-2.31652	0.008370011	0.002720459	0.02510677	0.007686023	0.02743211	0.01501894	0.03809623	7.017678e-07	0.520394	0.303596	0.0671611	0.108848	0.11864	0.154833	0.135199	0.098616
4	-58353.92	-58360.85	6.929544	0.00765851	0.0454089	0.0455577	0.017013	-4.87194	-3.09205	-3.08877	-4.07378	-2.13166	-1.81957	-2.03603	-2.36306	0.008370011	0.002737177	0.01703024	0.01294132	0.02542499	0.009027562	0.03364182	7.017678e-07	0.520394	0.303596	0.0671611	0.108848	0.11864	0.162096	0.130546	0.0941315
5	-58352.95	-58360.7	7.745868	0.0106916	0.0545649	0.0455577	0.0341224	-4.5383	-2.90836	-3.08877	-3.3778	-2.04231	-1.81814	-1.99652	-1.7798	0.008370011	0.005447963	0.01703024	0.01294132	0.02542499	0.009027562	0.03985875	7.017678e-07	0.520394	0.303596	0.0671611	0.108848	0.129729	0.162328	0.135806	0.168672
6	-58370.88	-58377.33	6.452621	0.0123432	0.0450832	0.0455577	0.0740818	-4.39465	-3.09925	-3.08877	-2.60259	-2.10387	-1.77596	-2.16349	-1.7798	0.0139828	0.003530344	0.01703024	0.01294132	0.02947887	0.009027562	0.04231688	1.983919e-05	0.520394	0.303596	0.0671611	0.108848	0.121984	0.169321	0.114923	0.168672
7	-58344.47	-58346.36	1.887374	0.0123432	0.0450832	0.00985538	0.0294938	-4.39465	-3.09925	-4.61974	-3.52358	-2.03232	-1.81543	-2.20466	-2.22172	0.0139828	0.002791928	0.02324389	0.007865614	0.02947887	0.01510646	0.03595669	0.002921665	0.439524	0.256417	0.0567241	0.247335	0.131031	0.162768	0.110288	0.108423
8	-58341.63	-58338.23	-3.395627	0.00113495	0.0438752	0.0142428	0.0340787	-6.78116	-3.12641	-4.25151	-3.37908	-2.09123	-1.81543	-2.10447	-1.97031	0.01401596	0.006459865	0.02324389	0.007865614	0.02121391	0.01510646	0.03595669	0.002921665	0.319722	0.311226	0.0688489	0.300203	0.123535	0.162768	0.121911	0.139414
9	-58334.44	-58335.72	1.277038	0.00381084	0.0438752	0.0265273	0.0340787	-5.56991	-3.12641	-3.62958	-3.37908	-2.09123	-1.8287	-2.10447	-1.91231	0.01401596	0.002675758	0.02429556	0.009332474	0.02628486	0.01510646	0.0360073	0.001480853	0.306147	0.298012	0.108384	0.287456	0.123535	0.160623	0.121911	0.147738
10	-58366.79	-58368.95	2.164369	0.0075698	0.0438752	0.0265273	0.0340787	-4.88359	-3.12641	-3.62958	-3.37908	-2.01306	-1.83665	-2.05258	-2.28155	0.01401596	0.002675758	0.02029636	0.009332474	0.02628486	0.02271734	0.08527744	0.001480853	0.526971	0.203168	0.0738904	0.195972	0.133579	0.15935	0.128403	0.102125
11	-58331.27	-58334.76	3.496654	0.00823738	0.0438752	0.0310161	0.0669512	-4.79907	-3.12641	-3.47325	-2.70379	-2.01306	-1.8821	-2.05258	-2.03446	0.008084961	0.004394512	0.02001293	0.009332474	0.02984507	0.0117845	0.04302726	0.001480853	0.526971	0.203168	0.0738904	0.195972	0.133579	0.152269	0.128403	0.130751
12	-58355.91	-58360.62	4.701387	0.00978059	0.0438752	0.0665714	0.0483816	-4.62736	-3.12641	-2.70948	-3.02863	-2.1002	-1.8821	-2.01564	-1.84092	0.008269552	0.004394512	0.0207561	0.01180612	0.0343292	0.0117845	0.02592683	0.0004425676	0.526971	0.203168	0.0738904	0.195972	0.122432	0.152269	0.133235	0.158671
13	-58348.08	-58350.81	2.727086	0.00978059	0.0544668	0.0504325	0.0483816	-4.62736	-2.91016	-2.98712	-3.02863	-2.07462	-1.78311	-2.03859	-1.71454	0.009770171	0.004394512	0.0207561	0.01306312	0.0343292	0.0117845	0.05751001	0.006221723	0.526971	0.203168	0.0738904	0.195972	0.125604	0.168115	0.130213	0.180047
14	-58340.72	-58342.89	2.170827	0.00826013	0.0214342	0.0504325	0.0783199	-4.79631	-3.84277	-2.98712	-2.54695	-2.1057	-1.98746	-2.00222	-1.71454	0.0103034	0.003083106	0.02181755	0.01306312	0.02826253	0.0117845	0.05751001	0.006221723	0.105687	0.427038	0.15531	0.311966	0.121761	0.137043	0.135036	0.180047
15	-58337.61	-58340.9	3.282479	0.00826013	0.0214342	0.0504325	0.0494384	-4.79631	-3.84277	-2.98712	-3.00703	-2.01376	-1.83849	-2.02922	-1.71454	0.0103034	0.003083106	0.02181755	0.009831415	0.01656757	0.0117845	0.05751001	0.001047086	0.0871193	0.352014	0.128024	0.432843	0.133485	0.159058	0.131438	0.180047
