Iteration	Posterior	Likelihood	Prior	extinction[1]	extinction[2]	extinction[3]	extinction[4]	extinction_alpha[1]	extinction_alpha[2]	extinction_beta[1]	extinction_beta[2]	hidden_rate1	hidden_rate2	rate_12	rate_21	rate_category_prior[1]	rate_category_prior[2]	rate_category_prior[3]	rate_category_prior[4]	speciation[1]	speciation[2]	speciation[3]	speciation[4]	speciation_alpha[1]	speciation_alpha[2]	speciation_beta[1]	speciation_beta[2]
0	-56401.91	-56395.2	-6.707482	0.033246	0.0200258	0.0176632	0.0106395	-3.40382	-3.91073	-0.632451	0.544473	0.006944719	0.1370167	0.005697491	0.02633038	0.191946	0.199747	0.100247	0.50806	0.0616701	0.0710447	0.227895	0.262538	-2.78596	-2.64445	1.30709	2.29489
1	-56394.04	-56384.93	-9.114596	0.0112904	0.0118784	0.00204375	0.0021502	-4.4838	-4.43303	-1.70917	0.528811	0.006944719	0.1418915	0.004886076	0.02469961	0.248977	0.259097	0.321484	0.170442	0.0616701	0.0710447	0.233359	0.268833	-2.78596	-2.64445	1.33078	1.55474
2	-56413.1	-56405.22	-7.88247	0.053217	0.0158084	0.00963317	0.00286159	-2.93338	-4.14721	-1.70917	0.528811	0.006249279	0.1418915	0.004886076	0.02423931	0.145347	0.4939	0.261254	0.0994996	0.0616701	0.0742016	0.233359	0.280779	-2.78596	-2.60097	1.33078	2.31793
3	-56402.4	-56396.29	-6.109204	0.0484085	0.0224153	0.00876275	0.00405754	-3.02808	-3.79801	-1.70917	-0.359144	0.003802281	0.14943	0.007036858	0.02584452	0.0895823	0.304408	0.16102	0.444989	0.0551737	0.0587939	0.241932	0.257806	-2.89727	-2.83372	1.47817	0.512678
4	-56412.58	-56406.43	-6.154503	0.0151936	0.0432311	0.0027503	0.00782555	-4.18688	-3.1412	-1.70917	-0.359144	0.00860645	0.1527224	0.008612588	0.02228192	0.0672021	0.271664	0.483195	0.177939	0.0551737	0.0587939	0.225625	0.240429	-2.89727	-2.83372	1.40839	0.0589316
5	-56420.9	-56415.36	-5.53734	0.0228922	0.0268671	0.00414388	0.00486339	-3.77696	-3.61685	-1.70917	-0.359144	0.00202682	0.1540738	0.003469235	0.02022351	0.054208	0.412494	0.389765	0.143533	0.0568877	0.0665875	0.221214	0.258933	-2.86668	-2.70924	1.35805	0.189793
6	-56408.01	-56399.88	-8.135669	0.0148439	0.0220805	0.002687	0.00399694	-4.21016	-3.81306	-1.70917	-0.359144	0.005690286	0.1127919	0.01074735	0.02022351	0.054208	0.412494	0.389765	0.143533	0.0568877	0.0646851	0.226789	0.257874	-2.86668	-2.73822	1.38294	1.49356
7	-56458.4	-56452.22	-6.181673	0.0148439	0.0194965	0.00373758	0.00490907	-4.21016	-3.93752	-1.37915	-0.359144	0.006392817	0.08556197	0.006610802	0.02333067	0.0121544	0.65594	0.0873921	0.244513	0.0638902	0.0744918	0.227319	0.265039	-2.75059	-2.59707	1.26919	0.298902
8	-56444.03	-56436.59	-7.441649	0.0167691	0.0179578	0.00216267	0.00231598	-4.08822	-4.01973	-2.04819	-0.359144	0.004250777	0.0859024	0.01249143	0.02333067	0.0479049	0.742256	0.0716352	0.138204	0.0653801	0.0754039	0.202983	0.234104	-2.72754	-2.5849	1.1329	0.298902
9	-56431.93	-56422.53	-9.399079	0.0109107	0.0279106	0.00220966	0.00565251	-4.51801	-3.57875	-1.59691	-2.10387	0.0009041633	0.08739488	0.01093192	0.0252123	0.0294411	0.456172	0.401462	0.112926	0.0653801	0.0682608	0.202983	0.211927	-2.72754	-2.68442	1.1329	0.791666
10	-56450.94	-56441.42	-9.520719	0.0166902	0.0106789	0.00338013	0.00216271	-4.09294	-4.53949	-1.59691	-2.10387	0.008030504	0.08739488	0.005860151	0.01740962	0.0309837	0.540327	0.309847	0.118843	0.0653801	0.063139	0.202983	0.196025	-2.72754	-2.76242	1.1329	0.791666
11	-56413.79	-56405.16	-8.632173	0.0189863	0.00922516	0.0106934	0.00519574	-3.96404	-4.68582	-0.574094	-2.10387	0.007011783	0.1145604	0.005392451	0.01902746	0.0845788	0.510442	0.292709	0.11227	0.0668394	0.063139	0.232669	0.219788	-2.70546	-2.76242	1.24732	0.791666
12	-56416.18	-56408.1	-8.07725	0.00837894	0.00922516	0.00471914	0.00519574	-4.78203	-4.68582	-0.574094	0.165091	0.007011783	0.1621075	0.005392451	0.01902746	0.0845788	0.510442	0.292709	0.11227	0.0557002	0.0680252	0.212702	0.259768	-2.88777	-2.68788	1.33991	1.03462
13	-56405.62	-56399.95	-5.673403	0.0208228	0.0210659	0.0242815	0.024565	-3.87171	-3.8601	0.153664	0.165091	0.003322897	0.1748796	0.006897884	0.02725803	0.0845788	0.510442	0.292709	0.11227	0.0696188	0.0841045	0.277268	0.334959	-2.66472	-2.4757	1.38195	1.03462
14	-56419.27	-56413.39	-5.878657	0.0208228	0.0277273	0.0242815	0.0323328	-3.87171	-3.58534	0.153664	0.165091	0.006051014	0.2136318	0.006777024	0.02725803	0.0845788	0.510442	0.292709	0.11227	0.0718654	0.0795922	0.283629	0.314124	-2.63296	-2.53084	1.37287	1.49691
15	-56445.54	-56440.51	-5.030277	0.0208228	0.0277273	0.0278293	0.0370571	-3.87171	-3.58534	0.290041	0.165091	0.00115646	0.1479616	0.006777024	0.02237877	0.318788	0.0116161	0.585032	0.084564	0.0831255	0.085121	0.328068	0.335944	-2.4874	-2.46368	1.37287	0.827126
16	-56424.5	-56420.19	-4.310994	0.0337366	0.0381845	0.0450884	0.0510329	-3.38917	-3.26533	0.290041	0.165091	0.00115646	0.1753264	0.007355758	0.02006754	0.318788	0.0116161	0.585032	0.084564	0.0867675	0.0796244	0.336358	0.308667	-2.44452	-2.53043	1.35494	0.827126
17	-56401.48	-56396.47	-5.00743	0.0240388	0.0304763	0.0124716	0.0158114	-3.72809	-3.49081	-0.656215	0.165091	0.003525042	0.1935791	0.007355758	0.02006754	0.233439	0.159347	0.143962	0.463251	0.0772933	0.073668	0.29762	0.28366	-2.56015	-2.60819	1.34821	0.827126
18	-56419.16	-56412.96	-6.202754	0.0202435	0.0196996	0.0105026	0.0102204	-3.89992	-3.92716	-0.656215	0.408083	0.00571811	0.1666506	0.01148763	0.01817081	0.248899	0.1699	0.153496	0.427705	0.0772933	0.069135	0.29762	0.266206	-2.56015	-2.67169	1.34821	1.15957
19	-56441.89	-56435.63	-6.268531	0.0736706	0.0108656	0.0252139	0.00371877	-2.60815	-4.52215	-1.07221	0.415667	0.0004717806	0.1918528	0.006590011	0.01817081	0.322679	0.153211	0.138418	0.385692	0.0698354	0.069135	0.268903	0.266206	-2.66161	-2.67169	1.34821	1.15957
20	-56417.24	-56411.24	-6.007607	0.0359999	0.0108656	0.0123211	0.00371877	-3.32424	-4.52215	-1.07221	0.847996	0.005575607	0.1918528	0.007200204	0.02054818	0.304919	0.248476	0.1308	0.315805	0.0719549	0.0876522	0.279753	0.340783	-2.63172	-2.43438	1.35787	0.212102
21	-56417.18	-56411.87	-5.312644	0.0522175	0.019458	0.0135645	0.00505461	-2.95234	-3.9395	-1.34796	-0.220446	0.002885834	0.1412128	0.008439377	0.01720965	0.425319	0.129799	0.00437903	0.440503	0.0601365	0.0686375	0.240433	0.274421	-2.81114	-2.67892	1.38583	0.490565
22	-56402.34	-56395.4	-6.938413	0.0321545	0.0086686	0.0226398	0.0061035	-3.4372	-4.74805	-0.350845	-0.220446	0.003423318	0.1308941	0.008439377	0.02448385	0.489785	0.0550596	0.002298	0.452858	0.0559051	0.0683536	0.221057	0.270281	-2.8841	-2.68306	1.37477	1.27334
23	-56410.33	-56402.88	-7.449621	0.0321545	0.0343326	0.0107621	0.011491	-3.4372	-3.37166	-1.09453	1.89986	0.005639737	0.1377856	0.009798835	0.01825134	0.4912	0.0523296	0.00230464	0.454166	0.0608301	0.061188	0.240532	0.241947	-2.79967	-2.7938	1.37477	1.27334
24	-56419.95	-56414.33	-5.624008	0.0215373	0.0343326	0.00720848	0.011491	-3.83797	-3.37166	-1.09453	0.0792195	0.001525007	0.1377856	0.009798835	0.02922049	0.42886	0.0456883	0.128924	0.396527	0.0524833	0.0616353	0.232937	0.273557	-2.94726	-2.78652	1.49027	0.450238
