Iteration	Posterior	Likelihood	Prior	extinction[1]	extinction[2]	extinction[3]	extinction[4]	extinction_alpha[1]	extinction_alpha[2]	extinction_beta[1]	extinction_beta[2]	hidden_rate1	hidden_rate2	rate_12	rate_21	rate_category_prior[1]	rate_category_prior[2]	rate_category_prior[3]	rate_category_prior[4]	speciation[1]	speciation[2]	speciation[3]	speciation[4]	speciation_alpha[1]	speciation_alpha[2]	speciation_beta[1]	speciation_beta[2]
0	-57483.7	-57472.56	-11.1381	0.0535491	0.0828091	0.0221405	0.0342384	-2.92716	-2.49122	-0.883189	1.39054	1.443945	2.178201	0.04566349	0.007502526	0.0248969	0.44907	0.30967	0.216363	0.0779	0.0587633	0.224792	0.16957	-2.55233	-2.83424	1.05975	3.25915
1	-57347.53	-57335.8	-11.72545	0.00948344	0.0141133	0.00675018	0.0100457	-4.65821	-4.26064	-0.339979	1.74413	0.3314269	0.5050022	0.04566349	0.01025228	0.659874	0.0728724	0.115553	0.151701	0.0779	0.101053	0.198451	0.257434	-2.55233	-2.29211	0.935116	3.25915
2	-57347.95	-57339.49	-8.458185	0.00948344	0.010213	0.00514236	0.00553794	-4.65821	-4.5841	-0.612034	-0.314936	0.02689257	0.8991299	0.04566349	0.005799756	0.0919628	0.334693	0.247897	0.325447	0.150286	0.109528	0.673718	0.491005	-1.89522	-2.21157	1.50027	0.427437
3	-57406.81	-57400.99	-5.81921	0.0751541	0.0421125	0.0394533	0.0221076	-2.58821	-3.16741	-0.644423	1.67105	0.08573473	0.8991299	0.04566349	0.01959526	0.0778833	0.436551	0.209944	0.275622	0.148684	0.109528	0.285523	0.210331	-1.90593	-2.21157	0.652501	0.156229
4	-57263.79	-57258.58	-5.204458	0.0751541	0.127089	0.0394533	0.0667171	-2.58821	-2.06287	-0.644423	1.2898	0.08178498	0.2684752	0.04566349	0.04189583	0.233824	0.386921	0.220733	0.158522	0.116931	0.109528	0.360266	0.337458	-2.14617	-2.21157	1.12526	0.156229
5	-57619.49	-57613.43	-6.062112	0.0751541	0.0475521	0.0394533	0.0249632	-2.58821	-3.04593	-0.644423	0.6624	0.06100725	1.475592	0.001135338	0.05388686	0.114472	0.299219	0.113868	0.472441	0.103035	0.0886293	0.317453	0.273068	-2.27268	-2.42329	1.12526	2.03223
6	-57405.49	-57399.94	-5.550449	0.0167471	0.0349869	0.00947126	0.0197867	-4.08953	-3.35278	-0.569964	0.21187	0.2808869	1.475592	0.001135338	0.05388686	0.295862	0.291664	0.110993	0.30148	0.0537964	0.113842	0.165747	0.350748	-2.92255	-2.17295	1.12526	0.0957063
7	-57227.01	-57221.69	-5.312699	0.014673	0.0420263	0.0119606	0.0342574	-4.22175	-3.16946	-0.204391	-1.08486	0.2808869	1.098664	0.001428266	0.02261183	0.21069	0.326944	0.124419	0.337947	0.0537964	0.126237	0.165747	0.388938	-2.92255	-2.06959	1.12526	0.0957063
8	-56802.11	-56797.14	-4.966305	0.014762	0.0420263	0.0120332	0.0342574	-4.2157	-3.16946	-0.204391	-0.833565	0.1573419	0.2216148	0.005204367	0.02261183	0.0596235	0.131744	0.444789	0.363843	0.0547895	0.0557809	0.168807	0.171861	-2.90426	-2.88632	1.12526	0.260274
9	-57605.98	-57602.06	-3.918466	0.0655585	0.111102	0.0700813	0.118767	-2.72481	-2.19731	0.0667137	0.467468	0.3066652	0.3819853	0.0004499311	0.02261183	0.154188	0.340695	0.479763	0.0253538	0.0753376	0.0557809	0.232116	0.171861	-2.58578	-2.88632	1.12526	1.99583
10	-57362.19	-57357.09	-5.097295	0.073001	0.0297249	0.0780373	0.0317757	-2.61728	-3.51577	0.0667137	-0.0774876	1.122052	0.3819853	0.0004499311	0.02261183	0.136772	0.415165	0.425573	0.0224901	0.0865019	0.0557809	0.266513	0.171861	-2.44759	-2.88632	1.12526	1.99583
11	-57200.71	-57193.57	-7.139618	0.00974018	0.0196193	0.0104122	0.0209728	-4.6315	-3.93124	0.0667137	-0.0774876	0.3820117	1.270345	0.0004499311	0.02261183	0.228532	0.0569012	0.250228	0.464339	0.0865019	0.129751	0.266513	0.399766	-2.44759	-2.04213	1.12526	1.64574
12	-57041.18	-57036.3	-4.879632	0.017844	0.0445543	0.02041	0.0509612	-4.02609	-3.11105	0.134357	-0.0774876	0.3820117	0.4547782	0.0004499311	0.02261183	0.169806	0.0612327	0.269276	0.499686	0.0865019	0.110173	0.177282	0.225796	-2.44759	-2.2057	0.717578	2.22532
13	-57134.05	-57126.78	-7.273608	0.017844	0.0445543	0.0056757	0.0141715	-4.02609	-3.11105	-1.14547	-0.0774876	2.210227	1.935817	0.0003107025	0.02261183	0.298076	0.116652	0.512989	0.0722831	0.0875862	0.0862867	0.179505	0.176841	-2.43513	-2.45008	0.717578	0.847078
14	-57383.67	-57374.57	-9.102725	0.017844	0.100981	0.00721282	0.040818	-4.02609	-2.29282	-0.905807	-0.689784	1.61069	1.935817	0.01037953	0.02261183	0.329458	0.128934	0.109713	0.431895	0.069706	0.0428826	0.265611	0.163402	-2.66347	-3.14929	1.33775	0.847078
15	-57252.28	-57243.61	-8.664534	0.109776	0.038116	0.0443731	0.0154071	-2.20931	-3.26712	-0.905807	1.0011	1.61069	1.935817	0.02359059	0.02261183	0.266372	0.200216	0.0887043	0.444708	0.0720008	0.08839	0.238332	0.292582	-2.63108	-2.426	1.19699	0.847078
