Iteration	Posterior	Likelihood	Prior	extinction[1]	extinction[2]	extinction[3]	extinction[4]	extinction_alpha[1]	extinction_alpha[2]	extinction_beta[1]	extinction_beta[2]	hidden_rate1	hidden_rate2	rate_12	rate_21	rate_category_prior[1]	rate_category_prior[2]	rate_category_prior[3]	rate_category_prior[4]	speciation[1]	speciation[2]	speciation[3]	speciation[4]	speciation_alpha[1]	speciation_alpha[2]	speciation_beta[1]	speciation_beta[2]
0	-56505	-56498.6	-6.398649	0.0378062	0.0214984	0.0859841	0.0488947	-3.27528	-3.83978	0.82169	-1.44741	0.011303	0.2584229	0.006934917	0.03778858	0.414764	0.0665375	0.442644	0.0760548	0.0907636	0.100497	0.361576	0.400351	-2.3995	-2.29763	1.38221	0.749576
1	-56501.97	-56492.83	-9.148914	0.0378062	0.00675294	0.0859841	0.0153585	-3.27528	-4.99778	0.82169	-1.44563	0.003697598	0.1863291	0.004226854	0.03778858	0.742354	0.109999	0.0219147	0.125732	0.0736295	0.100497	0.293319	0.400351	-2.60871	-2.29763	1.38221	2.0382
2	-56466.22	-56459.4	-6.823922	0.0317479	0.0171061	0.0223911	0.0120646	-3.44993	-4.06832	-0.34916	-2.05267	0.02435543	0.2270934	0.006232191	0.0217516	0.195937	0.415768	0.0576332	0.330662	0.0736295	0.0859284	0.293319	0.342314	-2.60871	-2.45424	1.38221	0.317071
3	-56441.09	-56434.67	-6.413911	0.0311531	0.0352624	0.093683	0.10604	-3.46884	-3.34494	1.101	0.430976	0.008411571	0.1402377	0.006232191	0.0217516	0.282135	0.598675	0.0829876	0.0362023	0.0845147	0.081009	0.329001	0.315353	-2.47083	-2.5132	1.35913	2.23082
4	-56492.22	-56485.97	-6.248755	0.00835582	0.0352624	0.00335856	0.0141735	-4.7848	-3.34494	-0.911445	-0.898426	0.009721342	0.1210223	0.002704429	0.0217516	0.289892	0.592206	0.0820909	0.0358111	0.0684917	0.0881125	0.187626	0.241375	-2.68104	-2.42914	1.00774	0.977776
5	-56433.68	-56429.5	-4.185719	0.0187817	0.0471974	0.0109228	0.0274484	-3.97487	-3.05342	-0.542029	0.710016	0.0007619839	0.1305508	0.00382029	0.0217516	0.682118	0.0404573	0.193161	0.0842639	0.0604939	0.0753832	0.20618	0.256926	-2.80521	-2.58517	1.22621	0.280313
6	-56439.57	-56431.51	-8.05399	0.00512512	0.00974667	0.0029806	0.00566834	-5.2736	-4.63083	-0.542029	0.710016	0.004286592	0.1305508	0.00870536	0.01212764	0.392491	0.0773185	0.369152	0.161038	0.0730979	0.0792868	0.224057	0.243027	-2.61596	-2.53468	1.1201	0.280313
7	-56491	-56483.36	-7.644711	0.0119564	0.0301551	0.0189045	0.0476788	-4.42649	-3.5014	0.458133	-0.832749	0.0124623	0.116434	0.007279106	0.01212764	0.318626	0.0627674	0.487876	0.130731	0.0730979	0.0922627	0.224057	0.282801	-2.61596	-2.38312	1.1201	2.92048
8	-56509.83	-56503.89	-5.947127	0.032786	0.0693216	0.026886	0.0568468	-3.41775	-2.669	-0.198396	0.320314	0.02291761	0.2757176	0.007279106	0.02520424	0.142789	0.579989	0.218636	0.0585859	0.0730979	0.105073	0.288323	0.414445	-2.61596	-2.2531	1.37228	2.44282
9	-56505.72	-56499.41	-6.306602	0.0528901	0.0455586	0.0167909	0.0144634	-2.93954	-3.08876	-1.14738	0.365574	0.02291761	0.1923279	0.006116296	0.02520424	0.142789	0.579989	0.218636	0.0585859	0.0744886	0.0836158	0.293809	0.329809	-2.59711	-2.48152	1.37228	2.44282
10	-56486.49	-56479.94	-6.556473	0.0913427	0.0455586	0.0289984	0.0144634	-2.39314	-3.08876	-1.14738	-0.53636	0.002335174	0.2086068	0.01297653	0.02520424	0.200411	0.410494	0.306867	0.0822281	0.0694375	0.0847076	0.252525	0.308059	-2.66733	-2.46855	1.29108	2.44282
11	-56525.7	-56519.72	-5.980932	0.0913427	0.0455586	0.0289984	0.0144634	-2.39314	-3.08876	-1.14738	-0.53636	0.0310988	0.2651459	0.005375359	0.018576	0.0423333	0.328349	0.456837	0.172481	0.0690071	0.076782	0.281275	0.312966	-2.67355	-2.56678	1.40512	2.25934
12	-56570.74	-56563.99	-6.743801	0.0307325	0.0455586	0.00975657	0.0144634	-3.48243	-3.08876	-1.14738	-1.47126	0.01388095	0.1503317	0.005375359	0.007555703	0.173193	0.226085	0.314555	0.286168	0.0583939	0.076782	0.209389	0.275325	-2.84054	-2.56678	1.27698	2.25934
13	-56563.18	-56556.71	-6.471662	0.0409321	0.0455586	0.0148968	0.0165805	-3.19584	-3.08876	-1.01077	0.817009	0.002558117	0.2024472	0.01259604	0.007555703	0.182015	0.237601	0.330577	0.249806	0.0608159	0.076782	0.318143	0.401666	-2.7999	-2.56678	1.65465	2.25934
14	-56612.49	-56606.71	-5.775333	0.0409321	0.0470513	0.023643	0.0271777	-3.19584	-3.05652	-0.548844	0.817009	0.04856055	0.2633088	0.009671829	0.00868118	0.175609	0.471255	0.112121	0.241015	0.0639635	0.0785044	0.238135	0.292271	-2.74944	-2.5446	1.31453	2.25934
15	-56505.64	-56498.51	-7.132126	0.0409321	0.0117536	0.0224433	0.0064446	-3.19584	-4.44359	-0.600921	0.817009	0.004514123	0.2016611	0.01003952	0.00868118	0.168119	0.493808	0.107338	0.230735	0.068139	0.0847466	0.253681	0.315511	-2.68621	-2.46809	1.31453	2.25934
16	-56666.02	-56657	-9.018358	0.00915466	0.0321375	0.00229456	0.00805505	-4.69349	-3.43773	-1.38372	0.817009	0.06062848	0.2686023	0.02193326	0.00868118	0.0645284	0.80571	0.0411992	0.0885619	0.068139	0.0847466	0.253681	0.315511	-2.68621	-2.46809	1.31453	2.25934
17	-56541.42	-56535.81	-5.611356	0.0678369	0.0197318	0.0170029	0.00494565	-2.69065	-3.92552	-1.38372	0.817009	0.03347283	0.2239777	0.01396606	0.02051212	0.125506	0.622113	0.0801312	0.17225	0.0786441	0.0732952	0.292791	0.272877	-2.54282	-2.61326	1.31453	0.239166
18	-56498.81	-56494.11	-4.702045	0.0803024	0.0402711	0.0306414	0.0153664	-2.52196	-3.21212	-0.963448	0.817009	0.006811285	0.2239777	0.008538926	0.04156839	0.367645	0.449855	0.0579436	0.124556	0.079238	0.0732952	0.295002	0.272877	-2.5353	-2.61326	1.31453	0.412127
19	-56544.62	-56537.62	-6.997199	0.0498503	0.0402711	0.0178809	0.0144449	-2.99873	-3.21212	-1.02529	0.24349	0.03454291	0.2239777	0.008538926	0.03606194	0.198227	0.57038	0.0734676	0.157926	0.079238	0.0732952	0.282349	0.261173	-2.5353	-2.61326	1.27069	2.88858
20	-56620.79	-56612.3	-8.495293	0.0104769	0.0402711	0.00375797	0.0144449	-4.55858	-3.21212	-1.02529	0.843264	0.03454291	0.3369894	0.008538926	0.01146181	0.155471	0.447355	0.0576214	0.339553	0.0907158	0.0682599	0.323248	0.24323	-2.40002	-2.68443	1.27069	2.88858
21	-56598.46	-56589.71	-8.741424	0.060021	0.00719972	0.021529	0.00258248	-2.81306	-4.93371	-1.02529	0.59348	0.006868501	0.2108544	0.008538926	0.02519424	0.0838443	0.241255	0.491783	0.183118	0.0907158	0.0682599	0.242546	0.182506	-2.40002	-2.68443	0.98346	2.88858
22	-56468.18	-56463.47	-4.713308	0.0550699	0.0379633	0.0100352	0.00691794	-2.89915	-3.27114	-1.7025	-0.194004	0.003607385	0.1587843	0.008538926	0.02519424	0.0838443	0.241255	0.491783	0.183118	0.0995841	0.0822792	0.266257	0.219989	-2.30675	-2.49764	0.98346	0.309335
23	-56590.81	-56586.47	-4.34592	0.0670709	0.102345	0.0122221	0.0186501	-2.702	-2.2794	-1.7025	-0.194004	0.01555526	0.2073995	0.008538926	0.02195827	0.085102	0.229873	0.49916	0.185865	0.101117	0.0822792	0.263432	0.214356	-2.29148	-2.49764	0.957521	0.379559
24	-56501.09	-56494.79	-6.302747	0.038419	0.013305	0.00700099	0.00242453	-3.2592	-4.31962	-1.7025	-0.194004	0.02612262	0.1949606	0.008635663	0.02195827	0.148816	0.213865	0.464398	0.172921	0.065512	0.0841787	0.202306	0.259951	-2.72552	-2.47481	1.12755	0.379559
25	-56550.1	-56543.31	-6.790553	0.038419	0.0278634	0.00585707	0.00424784	-3.2592	-3.58044	-1.8809	-1.35531	0.02053566	0.2464761	0.01329067	0.02195827	0.148816	0.213865	0.464398	0.172921	0.0780835	0.0841787	0.22245	0.239815	-2.54998	-2.47481	1.04692	0.379559
26	-56483.08	-56476.5	-6.588331	0.0931849	0.118125	0.0121505	0.0154025	-2.37317	-2.13601	-2.03721	-1.3602	0.002651261	0.2464761	0.01105018	0.02195827	0.168494	0.242145	0.393573	0.195787	0.0801939	0.0969804	0.267232	0.32317	-2.52331	-2.33325	1.20367	0.724562
