Iteration	Posterior	Likelihood	Prior	extinction[1]	extinction[2]	extinction[3]	extinction[4]	extinction_alpha[1]	extinction_alpha[2]	extinction_beta[1]	extinction_beta[2]	hidden_rate1	hidden_rate2	rate_12	rate_21	rate_category_prior[1]	rate_category_prior[2]	rate_category_prior[3]	rate_category_prior[4]	speciation[1]	speciation[2]	speciation[3]	speciation[4]	speciation_alpha[1]	speciation_alpha[2]	speciation_beta[1]	speciation_beta[2]
0	-56385.64	-56373.16	-12.47631	0.00729046	0.00133568	0.00584498	0.00107086	-4.92119	-6.61831	-0.220983	0.601748	0.00506099	0.1347646	0.008474474	0.02439155	0.253696	0.254183	0.277293	0.214828	0.0626101	0.0621317	0.245579	0.243703	-2.77083	-2.7785	1.36669	0.137785
1	-56381.87	-56373.16	-8.70251	0.00729046	0.00547479	0.00584498	0.00438931	-4.92119	-5.2076	-0.220983	0.412219	0.005159264	0.1382052	0.008474474	0.0241715	0.776405	0.0118467	0.109678	0.10207	0.0597154	0.065392	0.234519	0.256812	-2.81816	-2.72735	1.36795	0.137785
2	-56377.99	-56369.24	-8.75148	0.0083883	0.00547479	0.00672515	0.00438931	-4.78092	-5.2076	-0.220983	0.412219	0.002948983	0.1241078	0.007460815	0.0218949	0.439607	0.00670769	0.0839265	0.469759	0.0597154	0.0619123	0.238739	0.247522	-2.81816	-2.78204	1.38578	0.542023
3	-56387.12	-56368.86	-18.26549	0.00303726	0.0016117	0.000200917	0.000106615	-5.7968	-6.43047	-2.71582	1.23853	0.005542891	0.1260821	0.007460815	0.02156055	0.483171	0.173728	0.0783173	0.264784	0.0597154	0.0621999	0.238016	0.247918	-2.81816	-2.7774	1.38275	0.424438
4	-56385.45	-56369.78	-15.66466	0.00673712	0.0016117	0.000445665	0.000106615	-5.00012	-6.43047	-2.71582	0.255732	0.006391429	0.1390122	0.007460815	0.02375484	0.417816	0.285491	0.0677239	0.228968	0.0583768	0.0627754	0.23268	0.250212	-2.84084	-2.76819	1.38275	0.26814
5	-56389.65	-56373.88	-15.76359	0.00673712	0.00159856	0.000445665	0.000105746	-5.00012	-6.43865	-2.71582	-0.306171	0.003172802	0.1268387	0.007405349	0.02698323	0.208763	0.200276	0.00971879	0.581242	0.0588308	0.0600172	0.23449	0.239218	-2.83309	-2.81312	1.38275	0.26814
6	-56385.98	-56376.68	-9.301888	0.00920812	0.0107889	0.00162643	0.00190564	-4.68767	-4.52924	-1.7337	0.427862	0.003080423	0.1377138	0.009549539	0.02540459	0.421048	0.249667	0.0127714	0.316514	0.0588308	0.0660616	0.236336	0.265384	-2.83309	-2.71717	1.39059	0.819138
7	-56382.11	-56372.35	-9.768563	0.00920812	0.0107889	0.00384011	0.00449934	-4.68767	-4.52924	-0.874586	-1.90705	0.003612218	0.1377138	0.007499265	0.0251329	0.421048	0.249667	0.0127714	0.316514	0.0597445	0.0660616	0.238548	0.263771	-2.81768	-2.71717	1.38449	0.819138
8	-56380.87	-56372.57	-8.292848	0.00920812	0.0107889	0.00384011	0.00449934	-4.68767	-4.52924	-0.874586	-0.996855	0.004045863	0.1358036	0.008578916	0.0214031	0.32054	0.146966	0.346179	0.186315	0.0592077	0.0614273	0.236405	0.245267	-2.8267	-2.7899	1.38449	0.655732
9	-56380.96	-56371.97	-8.986957	0.00722752	0.00956506	0.00262171	0.00346963	-4.92986	-4.64964	-1.01407	-0.996855	0.004381121	0.1400704	0.007174719	0.0214031	0.293164	0.165098	0.290423	0.251315	0.058113	0.0612886	0.233108	0.245846	-2.84537	-2.79216	1.38911	0.655732
10	-56383.27	-56374.32	-8.953995	0.0107066	0.00617959	0.00638261	0.0036839	-4.5369	-5.0865	-0.517279	-1.13837	0.004381121	0.1495077	0.007632767	0.02187635	0.223821	0.247127	0.337182	0.19187	0.0608634	0.060608	0.253497	0.252434	-2.79912	-2.80333	1.42672	0.655732
11	-56384.46	-56373.16	-11.30168	0.0020882	0.00910091	0.00124486	0.00542542	-6.17145	-4.69938	-0.517279	0.103381	0.004381121	0.1435721	0.009848053	0.02187635	0.400608	0.19084	0.260384	0.148169	0.0591102	0.0644889	0.246195	0.268597	-2.82835	-2.74126	1.42672	0.655732
12	-56383.41	-56373.91	-9.493196	0.00480015	0.00910091	0.00328923	0.00623626	-5.33911	-4.69938	-0.377994	-0.824539	0.002382533	0.130655	0.009848053	0.02187635	0.428496	0.187784	0.27851	0.10521	0.0591102	0.0613387	0.244425	0.25364	-2.82835	-2.79134	1.4195	0.655732
