Iteration	Posterior	Likelihood	Prior	extinction[1]	extinction[2]	extinction[3]	extinction[4]	extinction_alpha[1]	extinction_alpha[2]	extinction_beta[1]	extinction_beta[2]	hidden_rate1	hidden_rate2	rate_12	rate_21	rate_category_prior[1]	rate_category_prior[2]	rate_category_prior[3]	rate_category_prior[4]	speciation[1]	speciation[2]	speciation[3]	speciation[4]	speciation_alpha[1]	speciation_alpha[2]	speciation_beta[1]	speciation_beta[2]
0	-56382.42	-56375.17	-7.253013	0.0122673	0.0128807	0.00853771	0.00896457	-4.40082	-4.35203	-0.362447	1.51952	0.005882475	0.1509595	0.008237594	0.02300225	0.0475266	0.486645	0.284474	0.181355	0.065728	0.0693661	0.253518	0.26755	-2.72223	-2.66836	1.34991	0.0833604
1	-56385.51	-56379.21	-6.298984	0.0122673	0.0246056	0.00853771	0.0171248	-4.40082	-3.70478	-0.362447	1.51952	0.00314753	0.1309228	0.008237594	0.01864651	0.0569058	0.356643	0.369307	0.217144	0.0588626	0.0693661	0.231946	0.273335	-2.83255	-2.66836	1.3713	0.00674547
2	-56395.67	-56389.09	-6.581819	0.0122673	0.0365593	0.00573962	0.0171053	-4.40082	-3.30882	-0.759546	1.51952	0.001343704	0.139076	0.009382063	0.02073314	0.0806014	0.319419	0.292416	0.307563	0.0559099	0.0680921	0.220311	0.268315	-2.88401	-2.68689	1.3713	0.256032
3	-56386.76	-56381.48	-5.283374	0.0122673	0.0365593	0.00573962	0.0171053	-4.40082	-3.30882	-0.759546	-0.138913	0.003199943	0.1503298	0.007441818	0.02073314	0.084103	0.324404	0.28828	0.303212	0.0627384	0.0663141	0.243876	0.257775	-2.76878	-2.71335	1.35769	0.256032
4	-56383.57	-56377.4	-6.163554	0.0122673	0.0111966	0.0088309	0.0080601	-4.40082	-4.49215	-0.328683	-0.138913	0.002031844	0.157417	0.006335752	0.02035028	0.0488263	0.336899	0.299384	0.314891	0.066126	0.0712377	0.257044	0.276914	-2.71619	-2.64173	1.35769	0.131437
5	-56387.94	-56382.46	-5.478991	0.022851	0.0107272	0.0164498	0.00772222	-3.77876	-4.53497	-0.328683	-0.138913	0.002243278	0.1278654	0.008673734	0.02171543	0.047796	0.350892	0.293066	0.308246	0.0644187	0.0712377	0.228767	0.252983	-2.74235	-2.64173	1.2673	0.0973876
6	-56400.39	-56393.76	-6.625996	0.022851	0.0107272	0.00637801	0.00299411	-3.77876	-4.53497	-1.27614	-0.138913	0.0008194991	0.1006669	0.007180124	0.02171543	0.0212702	0.156155	0.130421	0.692154	0.0612799	0.0579949	0.220964	0.209118	-2.7923	-2.8474	1.28255	0.513048
7	-56393.67	-56384.88	-8.79042	0.00468914	0.0268062	0.00100028	0.00571828	-5.36251	-3.61912	-1.54496	-0.138913	0.001664836	0.1024433	0.007180124	0.02147354	0.599088	0.13855	0.0415979	0.220764	0.0584728	0.0639204	0.213927	0.233858	-2.83919	-2.75012	1.29707	0.884796
8	-56392.45	-56384.87	-7.580833	0.00510065	0.0249522	0.00591546	0.0289382	-5.27839	-3.6908	0.148202	-0.399867	0.001930424	0.1007344	0.007180124	0.02110732	0.442801	0.186662	0.0731112	0.297426	0.0578737	0.0639204	0.216585	0.239214	-2.84949	-2.75012	1.31972	0.884796
9	-56381.55	-56375.3	-6.249045	0.0121596	0.0128078	0.00750058	0.00790039	-4.40963	-4.3577	-0.48314	-0.399867	0.002932084	0.1187353	0.007030818	0.02110732	0.287509	0.121199	0.127342	0.46395	0.063951	0.0665681	0.239328	0.249122	-2.74964	-2.70953	1.31972	0.252258
10	-56384.68	-56376.63	-8.050352	0.0121596	0.00513571	0.00750058	0.00316793	-4.40963	-5.27154	-0.48314	-0.399867	0.003138683	0.1301927	0.007030818	0.02602559	0.212061	0.0893939	0.0939245	0.604621	0.0626921	0.0628166	0.234727	0.235193	-2.76952	-2.76754	1.32019	0.252258
11	-56398.58	-56385.56	-13.02115	0.0102087	0.00236391	0.00330243	0.000764702	-4.58451	-6.04744	-1.12858	0.918286	0.005954165	0.1176567	0.007017929	0.02069796	0.385208	0.0697499	0.0732849	0.471757	0.0626921	0.0578218	0.246412	0.227269	-2.76952	-2.85039	1.36877	2.25653
12	-56389.32	-56376.95	-12.3669	0.0100143	0.00275813	0.00323954	0.000892231	-4.60374	-5.8932	-1.12858	0.254152	0.001795894	0.1224584	0.007869604	0.02277989	0.426977	0.0710707	0.0212614	0.480691	0.0621145	0.0578218	0.244142	0.227269	-2.77878	-2.85039	1.36877	2.25653
13	-56382.96	-56372.9	-10.06054	0.00353464	0.0138321	0.00114342	0.00447455	-5.64514	-4.28077	-1.12858	0.254152	0.001733874	0.1183054	0.00622977	0.02277989	0.444842	0.032203	0.022151	0.500804	0.0583661	0.0621155	0.229409	0.244146	-2.84102	-2.77876	1.36877	1.19525
14	-56390.35	-56380.04	-10.3057	0.00696668	0.00384939	0.00225366	0.00124524	-4.96662	-5.55984	-1.12858	0.254152	0.001005476	0.1075806	0.006247986	0.01987465	0.444842	0.032203	0.022151	0.500804	0.0513621	0.0611735	0.212578	0.253185	-2.96885	-2.79404	1.42041	0.46573
15	-56383.79	-56371.17	-12.61767	0.00262099	0.00474567	0.00237473	0.00429978	-5.94421	-5.35052	-0.0986681	1.46438	0.002079236	0.1304289	0.00895064	0.02149236	0.112215	0.0460745	0.125185	0.716525	0.055996	0.0611735	0.240925	0.263202	-2.88248	-2.79404	1.45921	0.37376
16	-56381.2	-56369.65	-11.5531	0.00262099	0.00563027	0.00237473	0.00510127	-5.94421	-5.1796	-0.0986681	-0.971562	0.003059907	0.1325338	0.008741495	0.02149236	0.334268	0.417748	0.0161722	0.231812	0.055996	0.0611735	0.240925	0.263202	-2.88248	-2.79404	1.45921	0.283762
17	-56379.85	-56369.03	-10.82078	0.00315739	0.00563027	0.00286074	0.00510127	-5.75801	-5.1796	-0.0986681	-0.971562	0.004427042	0.1391232	0.007095014	0.02149236	0.334268	0.417748	0.0161722	0.231812	0.0607643	0.0697993	0.239787	0.275441	-2.80075	-2.66213	1.37275	0.283762
18	-56390.8	-56383.75	-7.050515	0.0150968	0.0150798	0.0139031	0.0138874	-4.19327	-4.1944	-0.0823698	1.74376	0.007716501	0.1309472	0.007095014	0.02014072	0.438192	0.236726	0.0212002	0.303882	0.0576021	0.0642758	0.227308	0.253644	-2.8542	-2.74457	1.37275	0.172561
19	-56394.23	-56386.23	-8.00343	0.00772338	0.0150798	0.0071127	0.0138874	-4.8635	-4.1944	-0.0823698	1.74376	0.001343954	0.1259697	0.007095014	0.02287823	0.374709	0.20243	0.163003	0.259858	0.0560697	0.0741618	0.224318	0.2967	-2.88116	-2.60151	1.38647	0.0079525
20	-56385.06	-56374.93	-10.13352	0.0138921	0.00318579	0.008603	0.00197287	-4.27643	-5.74906	-0.479212	1.74376	0.001872337	0.144453	0.007095014	0.02107446	0.197341	0.343196	0.276351	0.183112	0.0609315	0.0643888	0.241984	0.255715	-2.798	-2.74282	1.37912	0.0191446
