Iteration	Posterior	Likelihood	Prior	extinction[1]	extinction[2]	extinction[3]	extinction[4]	extinction_alpha[1]	extinction_alpha[2]	extinction_beta[1]	extinction_beta[2]	hidden_rate1	hidden_rate2	rate_12	rate_21	rate_category_prior[1]	rate_category_prior[2]	rate_category_prior[3]	rate_category_prior[4]	speciation[1]	speciation[2]	speciation[3]	speciation[4]	speciation_alpha[1]	speciation_alpha[2]	speciation_beta[1]	speciation_beta[2]
0	-56384.88	-56378.15	-6.730496	0.0113735	0.0225038	0.00516374	0.0102171	-4.47647	-3.79407	-0.789621	1.42886	0.003964784	0.1461441	0.005745169	0.02135591	0.0377215	0.210004	0.287497	0.464778	0.0597561	0.0648816	0.244034	0.264965	-2.81748	-2.73519	1.40704	0.163756
1	-56394.49	-56389.25	-5.24089	0.0374541	0.0225038	0.0170048	0.0102171	-3.28464	-3.79407	-0.789621	1.42886	0.002633836	0.1348777	0.005744669	0.02340703	0.0246227	0.13708	0.534914	0.303384	0.0576201	0.0658229	0.229481	0.262149	-2.85388	-2.72079	1.38195	0.00680822
2	-56392.07	-56386.73	-5.337557	0.0254146	0.0225038	0.0180693	0.0159997	-3.67243	-3.79407	-0.341111	1.42886	0.001171499	0.1300961	0.005744669	0.02552634	0.0327065	0.0915545	0.71053	0.165208	0.0593106	0.0658229	0.236311	0.262258	-2.82497	-2.72079	1.38236	0.00138367
3	-56393.74	-56388.39	-5.34863	0.0250105	0.0225038	0.0177819	0.0159997	-3.68846	-3.79407	-0.341111	1.42886	0.001171499	0.1255787	0.008069809	0.01835634	0.0428766	0.554142	0.304211	0.0987705	0.0593106	0.0658229	0.236311	0.262258	-2.82497	-2.72079	1.38236	0.000893656
4	-56387.1	-56381.59	-5.507933	0.0250105	0.0213076	0.0153306	0.0130608	-3.68846	-3.84869	-0.489446	1.42886	0.003873524	0.1328017	0.007826075	0.02090352	0.421725	0.347426	0.174268	0.0565811	0.061192	0.0664836	0.241454	0.262334	-2.79374	-2.7108	1.37266	0.000893656
5	-56390.22	-56383.26	-6.956059	0.0229762	0.00926029	0.0105109	0.00423628	-3.7733	-4.68202	-0.78205	1.42886	0.008101296	0.1524512	0.007826075	0.02078194	0.298633	0.346166	0.173637	0.181564	0.0636654	0.0664836	0.248606	0.259611	-2.75411	-2.7108	1.36223	0.000893656
6	-56381.77	-56375.7	-6.077694	0.0229762	0.00906299	0.0105109	0.00414602	-3.7733	-4.70356	-0.78205	-0.315722	0.002225837	0.1404851	0.007826075	0.02320902	0.225569	0.261473	0.131155	0.381803	0.060622	0.0664836	0.236722	0.259611	-2.8031	-2.7108	1.36223	0.000113423
7	-56381.02	-56370.93	-10.09444	0.00323366	0.00900117	0.0011683	0.00325207	-5.73414	-4.7104	-1.01806	-0.860328	0.005577047	0.133229	0.007826075	0.02320902	0.13268	0.153798	0.566093	0.14743	0.0588501	0.0664836	0.229803	0.259611	-2.83276	-2.7108	1.36223	0.000113423
8	-56380.08	-56371.27	-8.80996	0.00440043	0.0112013	0.00903746	0.0230049	-5.42605	-4.49172	0.719675	1.00173	0.001301089	0.1167131	0.007826075	0.02109006	0.165251	0.191554	0.459573	0.183622	0.0588501	0.0653284	0.229803	0.2551	-2.83276	-2.72833	1.36223	8.24502e-05
9	-56382.69	-56375	-7.685169	0.00526182	0.0142597	0.0108065	0.0292861	-5.24728	-4.25032	0.719675	-0.373573	0.005477677	0.1205126	0.007826075	0.02231997	0.168477	0.269634	0.468546	0.0933428	0.0588501	0.0653284	0.234622	0.260449	-2.83276	-2.72833	1.38298	8.24502e-05
