Iteration	Posterior	Likelihood	Prior	extinction[1]	extinction[2]	extinction[3]	extinction[4]	extinction_alpha[1]	extinction_alpha[2]	extinction_beta[1]	extinction_beta[2]	hidden_rate1	hidden_rate2	rate_12	rate_21	rate_category_prior[1]	rate_category_prior[2]	rate_category_prior[3]	rate_category_prior[4]	speciation[1]	speciation[2]	speciation[3]	speciation[4]	speciation_alpha[1]	speciation_alpha[2]	speciation_beta[1]	speciation_beta[2]
0	-57166.61	-57161.86	-4.743644	0.0768766	0.0335271	0.0415495	0.0181204	-2.56555	-3.3954	-0.615317	-0.338223	0.07512114	0.6555959	0.02844204	0.04289893	0.0725324	0.840493	0.0574222	0.029552	0.104571	0.106256	0.247263	0.251249	-2.25789	-2.2419	0.860591	0.228783
1	-57351.35	-57345.25	-6.105535	0.0768766	0.0175028	0.0342834	0.00780545	-2.56555	-4.04539	-0.80754	-0.338223	0.404608	1.94313	0.002390079	0.04289893	0.118181	0.799126	0.0545959	0.0280975	0.104571	0.0755617	0.224937	0.162537	-2.25789	-2.58281	0.765956	0.509653
2	-57805.17	-57797.69	-7.485002	0.0389472	0.0572079	0.0496005	0.0728562	-3.24555	-2.86106	0.241795	-0.338223	2.889558	1.94313	0.01505758	0.004598766	0.118181	0.799126	0.0545959	0.0280975	0.104571	0.177864	0.224937	0.382594	-2.25789	-1.72674	0.765956	0.509653
3	-57943.48	-57935.23	-8.253384	0.038256	0.118018	0.0487203	0.1503	-3.26346	-2.13692	0.241795	-0.338223	3.441221	0.3448622	0.04762041	0.1141927	0.444606	0.170446	0.25415	0.130797	0.104571	0.151115	0.156219	0.225751	-2.25789	-1.88971	0.401393	0.509653
4	-58409.62	-58400.36	-9.255181	0.035666	0.050418	0.0115365	0.0163082	-3.33356	-2.98741	-1.12868	-0.338223	0.2054298	1.826115	0.1549465	0.1141927	0.752494	0.0315521	0.182308	0.0336456	0.0959197	0.151115	0.143295	0.225751	-2.34424	-1.88971	0.401393	1.75934
5	-57845.82	-57835.34	-10.47185	0.0682821	0.216347	0.0220866	0.0699797	-2.68411	-1.53087	-1.12868	0.807364	3.372182	0.7659645	0.03353578	0.1141927	0.523137	0.230576	0.150147	0.0961392	0.0735247	0.151115	0.106042	0.217947	-2.61013	-1.88971	0.36621	1.75934
6	-58147.24	-58140.54	-6.706336	0.0531324	0.059291	0.0171862	0.0191783	-2.93497	-2.8253	-1.12868	0.807364	0.2789349	0.2924096	0.03353578	0.1141927	0.565873	0.167721	0.162413	0.103993	0.0517913	0.164091	0.0548972	0.173931	-2.96053	-1.80734	0.0582402	1.75934
7	-57298.47	-57287.56	-10.91062	0.0204778	0.0769774	0.00594948	0.0223645	-3.88841	-2.56424	-1.23604	0.807364	4.518842	0.2216647	0.03353578	0.03514782	0.0881643	0.380429	0.323969	0.207437	0.0989999	0.164091	0.115995	0.19226	-2.31264	-1.80734	0.158431	1.70072
8	-58799.16	-58793.58	-5.583408	0.0265513	0.0769774	0.0327578	0.0949714	-3.62868	-2.56424	0.210064	1.44191	0.6488562	1.649025	0.0004332343	0.01627813	0.0285687	0.344558	0.438996	0.187878	0.141275	0.0548266	0.157135	0.0609817	-1.95705	-2.90358	0.106398	1.70072
9	-57306.38	-57303.52	-2.864965	0.0265513	0.0421481	0.00928548	0.01474	-3.62868	-3.16657	-1.05063	0.364503	0.2314246	0.2039227	0.001178234	0.01611487	0.0285687	0.344558	0.438996	0.187878	0.141275	0.108396	0.237375	0.182132	-1.95705	-2.22196	0.518937	0.261946
10	-57531.78	-57525.48	-6.298629	0.190228	0.0493653	0.0665264	0.017264	-1.65953	-3.00851	-1.05063	-0.338793	2.10726	0.8277043	0.005450975	0.07571351	0.0328197	0.395827	0.504318	0.0670351	0.0796193	0.132331	0.122296	0.203262	-2.5305	-2.02245	0.42919	0.251664
