Iteration	Posterior	Likelihood	Prior	extinction[1]	extinction[2]	extinction[3]	extinction[4]	extinction_alpha[1]	extinction_alpha[2]	extinction_beta[1]	extinction_beta[2]	hidden_rate1	hidden_rate2	rate_12	rate_21	rate_category_prior[1]	rate_category_prior[2]	rate_category_prior[3]	rate_category_prior[4]	speciation[1]	speciation[2]	speciation[3]	speciation[4]	speciation_alpha[1]	speciation_alpha[2]	speciation_beta[1]	speciation_beta[2]
0	-56386.21	-56377.55	-8.658976	0.0164912	0.0143951	0.00394774	0.00344597	-4.10493	-4.24087	-1.42968	1.4455	0.003315752	0.1276921	0.00764832	0.02058783	0.326101	0.0388157	0.00564244	0.629441	0.0679041	0.0706148	0.235096	0.244481	-2.68966	-2.65052	1.2419	1.46099
1	-56385.64	-56375.88	-9.758769	0.0164912	0.0143951	0.00264691	0.00231049	-4.10493	-4.24087	-1.82943	-1.21494	0.001616056	0.1260142	0.007790697	0.02294154	0.219586	0.0359308	0.161824	0.582659	0.0679041	0.0727753	0.237104	0.254113	-2.68966	-2.62038	1.2504	2.1521
2	-56382.31	-56371.87	-10.4324	0.00997665	0.014006	0.00144979	0.00203533	-4.60751	-4.26827	-1.92883	-1.82467	0.001547472	0.1276909	0.007790697	0.02161288	0.157665	0.307787	0.116192	0.418356	0.0642078	0.0704229	0.226279	0.248182	-2.74563	-2.65324	1.25964	0.926622
3	-56383.65	-56375.3	-8.34803	0.0115725	0.014006	0.00319828	0.00387084	-4.45912	-4.26827	-1.28602	-1.41856	0.001547472	0.1261718	0.0060973	0.02387284	0.200044	0.390517	0.147423	0.262016	0.0642078	0.0704229	0.237249	0.260215	-2.74563	-2.65324	1.30699	0.799045
4	-56378.93	-56371.55	-7.383399	0.0126788	0.014006	0.00475027	0.00524754	-4.36782	-4.26827	-0.981729	-0.049917	0.002693123	0.1316248	0.007341423	0.02174416	0.174761	0.34116	0.25518	0.2289	0.0619771	0.0676325	0.229007	0.249904	-2.78099	-2.69367	1.30699	1.24932
5	-56382.95	-56371.93	-11.01734	0.00767076	0.014006	0.00287395	0.00524754	-4.87034	-4.26827	-0.981729	2.5924	0.00499351	0.1537833	0.007976293	0.02174416	0.152867	0.298421	0.223212	0.325501	0.0621477	0.0676325	0.243495	0.264984	-2.77824	-2.69367	1.36558	0.56096
6	-56383.74	-56373.24	-10.50086	0.00767076	0.0131037	0.00300365	0.00513105	-4.87034	-4.33486	-0.937586	2.37489	0.003187867	0.1562844	0.007085388	0.02174416	0.535035	0.218209	0.100378	0.146378	0.0621477	0.0692429	0.252398	0.281213	-2.77824	-2.67014	1.40149	0.56096
7	-56377.4	-56369.87	-7.524362	0.00767076	0.0104431	0.00753584	0.0102594	-4.87034	-4.56182	-0.0177447	0.0205908	0.003187867	0.1392492	0.007085388	0.02174416	0.540997	0.313655	0.0721661	0.0731811	0.0621477	0.0692429	0.239817	0.267196	-2.77824	-2.67014	1.35036	0.56096
8	-56378.75	-56369.16	-9.59386	0.00767076	0.0104431	0.00106888	0.00145518	-4.87034	-4.56182	-1.9708	0.0205908	0.003187867	0.1404098	0.007904191	0.02159509	0.417867	0.464886	0.060721	0.0565253	0.0611204	0.0641893	0.247264	0.259679	-2.79491	-2.74592	1.39761	0.56096
9	-56385.75	-56371.07	-14.68658	0.00767076	0.0104431	0.00106888	0.00145518	-4.87034	-4.56182	-1.9708	0.742226	0.003216782	0.1429611	0.007904191	0.02159509	0.417867	0.464886	0.060721	0.0565253	0.0645197	0.0642978	0.252247	0.25138	-2.74078	-2.74423	1.36344	5.42834
