Iteration	Posterior	Likelihood	Prior	extinction[1]	extinction[2]	extinction[3]	extinction[4]	extinction_alpha[1]	extinction_alpha[2]	extinction_beta[1]	extinction_beta[2]	hidden_rate1	hidden_rate2	rate_12	rate_21	rate_category_prior[1]	rate_category_prior[2]	rate_category_prior[3]	rate_category_prior[4]	speciation[1]	speciation[2]	speciation[3]	speciation[4]	speciation_alpha[1]	speciation_alpha[2]	speciation_beta[1]	speciation_beta[2]
0	-57141.22	-57137.77	-3.459252	0.0800347	0.023307	0.0708938	0.0206451	-2.5253	-3.759	-0.121276	0.468743	0.7344668	0.1411291	0.001832194	0.03294145	0.557159	0.256181	0.135706	0.0509539	0.119325	0.0776564	0.181538	0.118145	-2.12591	-2.55546	0.419619	0.552845
1	-57185.5	-57182.66	-2.846035	0.0272098	0.032791	0.0241021	0.0290459	-3.60418	-3.4176	-0.121276	-1.31549	0.7344668	0.07838286	4.507074e-05	0.03294145	0.26857	0.423127	0.224143	0.0841593	0.0644777	0.0776564	0.122726	0.14781	-2.74144	-2.55546	0.643634	0.552845
2	-57359.21	-57354.85	-4.367367	0.0272098	0.0221325	0.0495055	0.0402679	-3.60418	-3.81071	0.598508	-1.31549	0.2226749	0.5419788	0.0004864228	0.02534235	0.0247252	0.477174	0.252773	0.245327	0.116892	0.0673333	0.22249	0.128161	-2.14651	-2.6981	0.643634	0.552845
3	-57310.55	-57303.49	-7.061832	0.0247366	0.00507162	0.0228876	0.00469254	-3.69947	-5.28409	-0.0776868	-1.21941	1.094599	0.5955847	0.000233164	0.02534235	0.0197377	0.0418821	0.201785	0.736595	0.0845441	0.119857	0.16092	0.228134	-2.47048	-2.12146	0.643634	0.552845
4	-57160.68	-57154.52	-6.15708	0.0479013	0.0376082	0.00703539	0.00552362	-3.03861	-3.28053	-1.91819	-0.265289	0.1248169	2.540261	0.0006301165	0.02534235	0.00874813	0.144902	0.516521	0.329829	0.140889	0.118909	0.224015	0.189066	-1.95978	-2.1294	0.463736	0.552845
5	-57446.93	-57441.31	-5.614795	0.0741692	0.105021	0.0108934	0.0154247	-2.60141	-2.2536	-1.91819	-1.45153	0.05642163	0.5832491	0.009250355	0.02534235	0.0157113	0.260238	0.13169	0.592361	0.126276	0.118909	0.139178	0.131058	-2.06928	-2.1294	0.0972783	0.552845
6	-57276.97	-57270.26	-6.714999	0.0741692	0.273789	0.0108934	0.040212	-2.60141	-1.2954	-1.91819	-0.416197	0.3458204	0.4898937	0.009250355	0.02534235	0.52288	0.126147	0.0638347	0.287138	0.161311	0.170064	0.22277	0.234858	-1.82442	-1.77158	0.322807	1.66373
7	-57325.1	-57320.83	-4.27228	0.0741692	0.273789	0.0307889	0.113654	-2.60141	-1.2954	-0.879193	-0.416197	0.3891446	0.08234987	0.008076602	0.02534235	0.392911	0.343355	0.0479677	0.215766	0.111653	0.217574	0.153676	0.299463	-2.19236	-1.52521	0.319452	1.07355
8	-57184.66	-57180.81	-3.852543	0.0741692	0.273789	0.028382	0.10477	-2.60141	-1.2954	-0.960592	0.781697	0.4486445	0.2713599	0.003640979	0.02534235	0.350073	0.48917	0.0427379	0.118019	0.119383	0.219962	0.148029	0.272741	-2.12542	-1.5143	0.215069	0.60485
9	-57235.81	-57232.14	-3.666256	0.0375834	0.0853327	0.0143819	0.0326539	-3.28119	-2.4612	-0.960592	0.219625	0.07065396	0.6668643	0.003640979	0.02534235	0.310509	0.279888	0.304922	0.104681	0.119383	0.236052	0.162736	0.321772	-2.12542	-1.4437	0.30979	0.60485
10	-57147.18	-57142.21	-4.970532	0.0375834	0.181769	0.0143819	0.069557	-3.28119	-1.70502	-0.960592	0.219625	0.7864741	1.104196	0.01758101	0.009136272	0.289223	0.329254	0.284019	0.097505	0.119383	0.230333	0.128609	0.248132	-2.12542	-1.46823	0.0744378	0.60485
11	-57319.53	-57311.66	-7.866943	0.0375834	0.216233	0.0170154	0.0978966	-3.28119	-1.5314	-0.792446	0.219625	1.949459	1.967636	0.01766787	0.03564745	0.135302	0.458066	0.395134	0.011498	0.0837498	0.200545	0.121913	0.291928	-2.47992	-1.60672	0.375471	0.60485
12	-57096.56	-57088.23	-8.332696	0.00642767	0.216233	0.00291004	0.0978966	-5.04714	-1.5314	-0.792446	0.219625	1.38783	0.4287478	0.006706769	0.01571312	0.135302	0.458066	0.395134	0.011498	0.0740834	0.162722	0.107842	0.23687	-2.60256	-1.81571	0.375471	1.80061
13	-57186.19	-57175.28	-10.90969	0.0136048	0.0122681	0.00615936	0.00555421	-4.29734	-4.40075	-0.792446	2.1998	3.208576	0.4156819	0.006706769	0.01571312	0.415784	0.560305	0.00942639	0.0144849	0.111566	0.162722	0.137003	0.199822	-2.19314	-1.81571	0.205387	0.295675
14	-57403.09	-57390.93	-12.1572	0.253937	0.0122681	0.0135305	0.000653683	-1.37067	-4.40075	-2.93214	0.845773	3.208576	0.6472782	0.006706769	0.01694292	0.409861	0.552323	0.00929211	0.0285229	0.127893	0.162722	0.180443	0.229581	-2.05656	-1.81571	0.344215	0.293654
15	-57072.16	-57065.65	-6.504065	0.157861	0.112191	0.0317742	0.0225818	-1.84604	-2.18755	-1.60306	1.83043	0.7084432	0.6587189	0.007579471	0.01694292	0.209094	0.771606	0.00474255	0.0145576	0.127893	0.134745	0.180443	0.190109	-2.05656	-2.00437	0.344215	0.632747
16	-57320.36	-57313.94	-6.422606	0.0962245	0.0802415	0.0822844	0.0686169	-2.34107	-2.52271	-0.156502	1.83043	1.73415	1.16718	0.007579471	0.01694292	0.209094	0.771606	0.00474255	0.0145576	0.127893	0.121654	0.139919	0.133094	-2.05656	-2.10657	0.0898694	0.632747
17	-57061.01	-57056.36	-4.650524	0.0386083	0.0802415	0.0330151	0.0686169	-3.25429	-2.52271	-0.156502	0.117078	1.61438	1.030385	0.007579471	0.01694292	0.0347286	0.902378	0.00554631	0.0573468	0.139383	0.191599	0.152489	0.209615	-1.97053	-1.65235	0.0898694	0.303996
18	-57256.87	-57253.25	-3.617284	0.0386083	0.150093	0.0330151	0.128349	-3.25429	-1.8965	-0.156502	0.888256	0.1127773	0.3001342	0.03693005	0.02394667	0.181226	0.490575	0.0289426	0.299256	0.156137	0.191599	0.165555	0.203155	-1.85702	-1.65235	0.0585668	0.064531
19	-57205.86	-57200.61	-5.25107	0.094705	0.148833	0.0809851	0.127271	-2.35699	-1.90493	-0.156502	-0.389097	1.821837	1.492879	0.01542089	0.01359114	0.18825	0.71696	0.0300644	0.0647252	0.184217	0.191599	0.214971	0.223584	-1.69164	-1.65235	0.154386	0.0282489
20	-57602.18	-57596.93	-5.247082	0.223611	0.148833	0.241845	0.160969	-1.49785	-1.90493	0.0783874	-0.389097	0.8483023	1.859827	0.00893552	0.01828947	0.18825	0.71696	0.0300644	0.0647252	0.184217	0.166823	0.323885	0.293302	-1.69164	-1.79082	0.564272	0.174794
21	-57362.18	-57358.93	-3.247518	0.125087	0.177339	0.135286	0.191799	-2.07875	-1.72969	0.0783874	-0.389097	0.3542702	0.4083956	0.00893552	0.01828947	0.216697	0.28149	0.0741125	0.427701	0.184217	0.166823	0.323885	0.293302	-1.69164	-1.79082	0.564272	0.27907
22	-57250.94	-57246.69	-4.249719	0.0958542	0.106282	0.10367	0.114948	-2.34493	-2.24166	0.0783874	-0.389097	0.7319908	0.6103636	0.00893552	0.02640601	0.503175	0.240972	0.0634447	0.192408	0.0989487	0.166823	0.173968	0.293302	-2.31315	-1.79082	0.564272	0.792249
23	-57076.97	-57072.13	-4.843606	0.0958542	0.0289913	0.10367	0.0313552	-2.34493	-3.54076	0.0783874	0.157211	0.9545487	0.8433522	0.00893552	0.02640601	0.512664	0.22436	0.0646411	0.198335	0.128253	0.113616	0.186991	0.165651	-2.05375	-2.17493	0.377057	0.706075
24	-56991.14	-56986.25	-4.888977	0.0341796	0.260517	0.00580505	0.0442461	-3.37613	-1.34509	-1.7729	0.157211	0.1638722	0.08038342	0.00893552	0.02640601	0.512664	0.22436	0.0646411	0.198335	0.0628275	0.10714	0.126353	0.215471	-2.76736	-2.23362	0.69869	0.166278
25	-57215.6	-57210.98	-4.619378	0.121949	0.0616884	0.0419459	0.0212186	-2.10415	-2.78566	-1.06722	1.22423	0.1638722	0.08038342	0.02683142	0.02889085	0.512664	0.22436	0.0646411	0.198335	0.0639054	0.0793947	0.128521	0.159672	-2.75035	-2.53332	0.69869	0.189489
26	-57061.49	-57057.49	-4.000011	0.121949	0.121631	0.057262	0.0571128	-2.10415	-2.10676	-0.755963	-1.50638	0.4478723	0.01972254	0.01029822	0.0131844	0.174162	0.58886	0.0582506	0.178727	0.0627452	0.0793947	0.142771	0.180656	-2.76867	-2.53332	0.822162	0.083945
27	-57401.39	-57394.09	-7.299936	0.121949	0.121631	0.057262	0.0571128	-2.10415	-2.10676	-0.755963	-1.50638	1.892228	0.01199252	0.03527785	0.0131844	0.389458	0.435344	0.0430647	0.132133	0.0490982	0.0532441	0.126645	0.137339	-3.01393	-2.93287	0.947565	0.957588
