Iteration	Posterior	Likelihood	Prior	extinction[1]	extinction[2]	extinction[3]	extinction[4]	extinction_alpha[1]	extinction_alpha[2]	extinction_beta[1]	extinction_beta[2]	hidden_rate1	hidden_rate2	rate_12	rate_21	rate_category_prior[1]	rate_category_prior[2]	rate_category_prior[3]	rate_category_prior[4]	speciation[1]	speciation[2]	speciation[3]	speciation[4]	speciation_alpha[1]	speciation_alpha[2]	speciation_beta[1]	speciation_beta[2]
0	-56406.48	-56399.81	-6.673074	0.00745446	0.0338913	0.00224281	0.0101968	-4.89894	-3.3846	-1.20108	-0.267439	0.002731241	0.1619858	0.00710792	0.02089488	0.236108	0.0735999	0.584704	0.105588	0.0558073	0.0728612	0.220302	0.287622	-2.88585	-2.6192	1.37309	0.260417
1	-56421.91	-56416.38	-5.530761	0.0219302	0.0436451	0.00659811	0.0131314	-3.81989	-3.13167	-1.20108	0.116026	0.006253212	0.1654757	0.01160725	0.02089488	0.33376	0.137361	0.489834	0.0390458	0.0558168	0.0728511	0.237054	0.309399	-2.88568	-2.61934	1.44621	0.588927
2	-56463.13	-56457.68	-5.45007	0.0631545	0.0542072	0.0326398	0.0280156	-2.76217	-2.91494	-0.660052	-0.0545834	0.003237766	0.1654757	0.01213009	0.02089488	0.368025	0.181482	0.0452553	0.405237	0.0529744	0.0671957	0.25343	0.321465	-2.93795	-2.70015	1.56528	1.6951
3	-56422.12	-56415.35	-6.773614	0.0207858	0.0238877	0.0074335	0.00854279	-3.87348	-3.73439	-1.02827	-0.0545834	0.002579368	0.1944919	0.00558475	0.02089488	0.256873	0.378793	0.0814888	0.282846	0.0566671	0.0671957	0.271096	0.321465	-2.87056	-2.70015	1.56528	1.6951
4	-56414.2	-56408.72	-5.4859	0.0207858	0.0492441	0.0233811	0.0553926	-3.87348	-3.01097	0.117656	-0.0545834	0.00369811	0.1347908	0.00591687	0.02089488	0.347451	0.159744	0.110223	0.382582	0.0566671	0.0681056	0.255791	0.307424	-2.87056	-2.6867	1.50717	1.57491
5	-56396.91	-56392.48	-4.430895	0.0207858	0.0299253	0.0233811	0.0336617	-3.87348	-3.50905	0.117656	-0.0545834	0.005457241	0.1472846	0.00591687	0.02089488	0.240162	0.268415	0.185206	0.306217	0.0566671	0.065293	0.255791	0.294728	-2.87056	-2.72887	1.50717	0.152456
6	-56400.4	-56396.6	-3.803443	0.0315415	0.0349798	0.0354797	0.0393473	-3.45645	-3.35298	0.117656	-0.0525347	0.003868665	0.1558817	0.00591687	0.01881457	0.240162	0.268415	0.185206	0.306217	0.0653315	0.0707672	0.262086	0.283892	-2.72828	-2.64836	1.3892	0.296658
7	-56399.71	-56394.54	-5.167705	0.0154923	0.0349798	0.0174266	0.0393473	-4.16741	-3.35298	0.117656	-0.801382	0.002301907	0.1380823	0.005401971	0.02452773	0.108554	0.616634	0.1364	0.138411	0.0662924	0.0773999	0.246681	0.288013	-2.71368	-2.55877	1.31402	0.595214
8	-56400.39	-56394.76	-5.622354	0.0140941	0.0349798	0.0158538	0.0393473	-4.262	-3.35298	0.117656	-0.801382	0.007196507	0.1380823	0.009586378	0.01647205	0.287846	0.285646	0.0631852	0.363323	0.0567985	0.0648202	0.243008	0.277328	-2.86825	-2.73614	1.45358	0.595214
9	-56395.1	-56388.47	-6.62547	0.00671018	0.0349798	0.007548	0.0393473	-5.00413	-3.35298	0.117656	0.0893649	0.004504472	0.1454884	0.009586378	0.01918603	0.314509	0.16766	0.120854	0.396978	0.0567985	0.0735182	0.243008	0.314542	-2.86825	-2.61022	1.45358	0.61782
10	-56389.39	-56382.11	-7.287575	0.00671018	0.0250125	0.014259	0.0531512	-5.00413	-3.68838	0.753765	-0.750154	0.004801076	0.1454884	0.00664815	0.01918603	0.616554	0.101237	0.235966	0.0462425	0.0593947	0.0665281	0.252171	0.282457	-2.82355	-2.71013	1.4459	0.61782
11	-56401.56	-56394.74	-6.82847	0.00887119	0.0228917	0.0188512	0.0486445	-4.72495	-3.77698	0.753765	-0.750154	0.002624365	0.122607	0.01255673	0.01830454	0.713735	0.0755794	0.176163	0.0345228	0.0563602	0.0690349	0.239287	0.2931	-2.87599	-2.67314	1.4459	0.298842
12	-56418.85	-56410.25	-8.595942	0.0155076	0.0154381	0.0329534	0.0328058	-4.16643	-4.17092	0.753765	1.71111	0.007368417	0.1132652	0.005700341	0.01870223	0.676975	0.12319	0.16709	0.0327448	0.0563602	0.0692555	0.239287	0.294036	-2.87599	-2.66995	1.4459	1.6685
13	-56413.78	-56406.28	-7.501242	0.0250544	0.0080699	0.0532401	0.0171484	-3.68671	-4.81961	0.753765	1.71111	0.005509446	0.138989	0.004607973	0.01870223	0.0924051	0.880318	0.0228073	0.00446956	0.065633	0.0668799	0.255263	0.260113	-2.72368	-2.70486	1.35822	0.324552
14	-56432.35	-56422.54	-9.807299	0.0250544	0.00863384	0.0532401	0.0183468	-3.68671	-4.75207	0.753765	1.71111	0.009175952	0.138989	0.006533729	0.03084739	0.440444	0.429542	0.10871	0.0213039	0.0770436	0.0668799	0.299642	0.260113	-2.56338	-2.70486	1.35822	2.34722
15	-56443.47	-56436.91	-6.563949	0.0250544	0.0206326	0.0455435	0.0375056	-3.68671	-3.88088	0.59762	0.448413	0.0009994665	0.138989	0.002903025	0.02771443	0.24387	0.365213	0.326862	0.0640554	0.0770436	0.0788432	0.299642	0.306641	-2.56338	-2.54029	1.35822	2.34722
16	-56463.22	-56455.18	-8.034782	0.0250544	0.0188685	0.0860486	0.0648033	-3.68671	-3.97026	1.23386	-1.49083	0.0001121265	0.1475832	0.002903025	0.01768697	0.208232	0.0539143	0.683159	0.0546946	0.0770436	0.0788432	0.299642	0.306641	-2.56338	-2.54029	1.35822	2.34722
17	-56452.47	-56447.14	-5.329623	0.0466244	0.0210687	0.0295253	0.0133419	-3.06563	-3.85997	-0.456877	-1.61649	0.004946693	0.2274713	0.004167255	0.01768697	0.449775	0.116454	0.315632	0.118139	0.0862437	0.0788432	0.335424	0.306641	-2.45058	-2.54029	1.35822	0.458267
