Iteration	Posterior	Likelihood	Prior	extinction[1]	extinction[2]	extinction[3]	extinction[4]	extinction_alpha[1]	extinction_alpha[2]	extinction_beta[1]	extinction_beta[2]	hidden_rate1	hidden_rate2	rate_12	rate_21	rate_category_prior[1]	rate_category_prior[2]	rate_category_prior[3]	rate_category_prior[4]	speciation[1]	speciation[2]	speciation[3]	speciation[4]	speciation_alpha[1]	speciation_alpha[2]	speciation_beta[1]	speciation_beta[2]
0	-56401.4	-56391.38	-10.01797	0.00383962	0.0136031	0.0173629	0.0615139	-5.56238	-4.29746	1.50896	-0.498303	0.005302977	0.1121917	0.006564861	0.0165667	0.216263	0.350575	0.10734	0.325822	0.0553912	0.0694768	0.217018	0.272204	-2.89334	-2.66676	1.36556	0.889396
1	-56385.86	-56375.35	-10.51158	0.00344769	0.021696	0.00107847	0.00678675	-5.67005	-3.83063	-1.16216	-0.958886	0.005302977	0.1364022	0.008546686	0.02077823	0.216041	0.351242	0.10723	0.325487	0.0575381	0.0679993	0.225429	0.266416	-2.85531	-2.68826	1.36556	1.57899
2	-56385.28	-56374.67	-10.61357	0.0102402	0.00532987	0.00320323	0.00166724	-4.58144	-5.23443	-1.16216	-0.958886	0.002222624	0.1090693	0.008546686	0.02284762	0.179013	0.395537	0.0888516	0.336598	0.05784	0.0589113	0.226613	0.23081	-2.85007	-2.83172	1.36556	1.57899
3	-56384.64	-56373.52	-11.1273	0.0102402	0.00313798	0.00631457	0.00193503	-4.58144	-5.76418	-0.483458	0.93372	0.001394707	0.1069589	0.007747207	0.02284762	0.21059	0.323264	0.0701727	0.395973	0.0589655	0.0620089	0.220205	0.231571	-2.8308	-2.78048	1.31761	1.57899
4	-56389.09	-56378.91	-10.17451	0.0109364	0.00313798	0.0060838	0.00174562	-4.51566	-5.76418	-0.586469	0.712844	0.001394707	0.1317443	0.007651106	0.02457356	0.532422	0.191474	0.0415643	0.23454	0.0589655	0.0570169	0.241369	0.233392	-2.8308	-2.86441	1.40937	0.680171
5	-56384.99	-56376.3	-8.690195	0.00744364	0.00734672	0.00864481	0.00853224	-4.90039	-4.9135	0.149598	0.608751	0.003098364	0.1253196	0.006927896	0.02345146	0.0814615	0.344084	0.0746924	0.499762	0.0558138	0.0570169	0.228468	0.233392	-2.88573	-2.86441	1.40937	0.680171
6	-56393.85	-56383.51	-10.34061	0.00395336	0.00734672	0.00789712	0.0146756	-5.53319	-4.9135	0.691933	0.856692	0.002689869	0.1397024	0.006927896	0.02157434	0.577735	0.334488	0.0726092	0.0151676	0.0543832	0.0651536	0.21717	0.26018	-2.9117	-2.73101	1.38463	0.680171
7	-56383.59	-56374.1	-9.494988	0.00546353	0.0100341	0.0109138	0.0200438	-5.20966	-4.60177	0.691933	-0.772664	0.002152403	0.1257637	0.006927896	0.02157434	0.576843	0.333971	0.0740418	0.0151441	0.0580208	0.0711905	0.231696	0.284287	-2.84695	-2.6424	1.38463	1.23621
8	-56384.11	-56374.55	-9.554738	0.00508801	0.0100341	0.0101637	0.0200438	-5.28087	-4.60177	0.691933	-0.553376	0.002986623	0.1116408	0.006927896	0.02157434	0.0025973	0.492387	0.482688	0.0223276	0.0583641	0.0626325	0.240918	0.258538	-2.84105	-2.77047	1.41776	1.23621
9	-56388.45	-56378.84	-9.609916	0.00436911	0.0098678	0.00367747	0.00830572	-5.4332	-4.61848	-0.172333	-0.553376	0.00116234	0.1216716	0.006223024	0.02157434	0.0353225	0.646626	0.189477	0.128575	0.0601449	0.0582376	0.235564	0.228094	-2.811	-2.84322	1.36523	1.23621
