Iteration	Posterior	Likelihood	Prior	extinction[1]	extinction[2]	extinction[3]	extinction[4]	extinction_alpha[1]	extinction_alpha[2]	extinction_beta[1]	extinction_beta[2]	hidden_rate1	hidden_rate2	rate_12	rate_21	rate_category_prior[1]	rate_category_prior[2]	rate_category_prior[3]	rate_category_prior[4]	speciation[1]	speciation[2]	speciation[3]	speciation[4]	speciation_alpha[1]	speciation_alpha[2]	speciation_beta[1]	speciation_beta[2]
0	-56445.12	-56437.81	-7.309729	0.0308102	0.0466765	0.0935885	0.141784	-3.47991	-3.06451	1.11106	1.06938	0.01039005	0.193034	0.005508398	0.02028881	0.0656846	0.454028	0.05623	0.424058	0.0788576	0.0823037	0.362837	0.378693	-2.54011	-2.49734	1.52631	2.67753
1	-56484.43	-56478.67	-5.757294	0.038056	0.0466765	0.115598	0.141784	-3.2687	-3.06451	1.11106	-0.740412	0.01024024	0.189304	0.008147651	0.02965866	0.0656846	0.454028	0.05623	0.424058	0.0848709	0.0836337	0.405664	0.399751	-2.46662	-2.48131	1.56439	1.16525
2	-56502.17	-56497.18	-4.995135	0.0571264	0.036356	0.0744266	0.0473661	-2.86249	-3.3144	0.264547	-0.740412	0.003769279	0.2629311	0.008147651	0.0212592	0.0870242	0.592464	0.145656	0.174856	0.0848709	0.102577	0.405664	0.490297	-2.46662	-2.27714	1.56439	1.16525
3	-56527.98	-56523.28	-4.694823	0.0866819	0.146559	0.142988	0.24176	-2.44551	-1.92032	0.500514	-0.740412	0.002190601	0.2629311	0.008147651	0.0212592	0.101879	0.496617	0.170519	0.230985	0.0865792	0.110177	0.421183	0.535979	-2.4467	-2.20567	1.58201	1.16525
4	-56581.15	-56575.43	-5.71889	0.0484763	0.146559	0.0799649	0.24176	-3.02668	-1.92032	0.500514	0.780037	0.004522127	0.2620452	0.008147651	0.009702868	0.0391022	0.310386	0.506146	0.144366	0.0941836	0.107605	0.393391	0.44945	-2.36251	-2.22929	1.42956	2.5436
5	-56495.25	-56489.57	-5.683933	0.0484763	0.102574	0.0799649	0.169202	-3.02668	-2.27717	0.500514	0.780037	0.004976646	0.2242835	0.007241143	0.01125426	0.0402036	0.319129	0.520403	0.120265	0.0880804	0.101287	0.383215	0.440675	-2.42951	-2.28979	1.47035	2.5436
6	-56529.44	-56523.73	-5.7152	0.0484763	0.0793986	0.0799649	0.130973	-3.02668	-2.53328	0.500514	-0.703355	0.004976646	0.3076228	0.007241143	0.01208042	0.0448763	0.35622	0.464662	0.134242	0.0911174	0.101287	0.378661	0.420924	-2.39561	-2.28979	1.42449	2.5436
7	-56501.93	-56496.86	-5.068741	0.0484763	0.0793986	0.0799649	0.130973	-3.02668	-2.53328	0.500514	-0.703355	0.01212223	0.2611692	0.007241143	0.01208042	0.0448763	0.35622	0.464662	0.134242	0.0925803	0.101287	0.38474	0.420924	-2.37968	-2.28979	1.42449	1.9373
8	-56473.85	-56468.35	-5.498877	0.0484763	0.0469428	0.0799649	0.0774354	-3.02668	-3.05882	0.500514	-0.703355	0.004143391	0.2611692	0.005506265	0.02965863	0.0422146	0.335092	0.496414	0.12628	0.0925803	0.101287	0.357585	0.391215	-2.37968	-2.28979	1.3513	1.9373
9	-56495.57	-56489.81	-5.75861	0.0712446	0.062717	0.117523	0.103456	-2.64164	-2.76912	0.500514	-0.703355	0.009808986	0.2808467	0.005506265	0.03098285	0.0455422	0.361506	0.456718	0.136234	0.0925803	0.101287	0.402524	0.440381	-2.37968	-2.28979	1.46968	2.3009
10	-56526.66	-56522.01	-4.651213	0.0587187	0.062717	0.0624937	0.066749	-2.835	-2.76912	0.062307	-0.703355	0.02530826	0.2799442	0.009264033	0.02286683	0.0558937	0.443674	0.337992	0.16244	0.0925803	0.0840182	0.330366	0.299813	-2.37968	-2.47672	1.27213	1.32722
11	-56491.58	-56487	-4.583185	0.0629994	0.0293338	0.0670496	0.0312196	-2.76463	-3.52902	0.062307	-0.703355	0.02530826	0.2799442	0.004742104	0.02355729	0.0810698	0.143831	0.523502	0.251597	0.0778267	0.0840182	0.311224	0.335983	-2.55327	-2.47672	1.38603	1.01527
12	-56439.66	-56434.93	-4.727805	0.0203288	0.0367884	0.0216357	0.0391535	-3.89572	-3.30257	0.062307	-0.703355	0.009462784	0.227198	0.004540186	0.02355729	0.0810698	0.143831	0.523502	0.251597	0.0821094	0.0935728	0.299984	0.341865	-2.4997	-2.36902	1.29568	0.705845
