Iteration	Posterior	Likelihood	Prior	extinction[1]	extinction[2]	extinction[3]	extinction[4]	extinction_alpha[1]	extinction_alpha[2]	extinction_beta[1]	extinction_beta[2]	hidden_rate1	hidden_rate2	rate_12	rate_21	rate_category_prior[1]	rate_category_prior[2]	rate_category_prior[3]	rate_category_prior[4]	speciation[1]	speciation[2]	speciation[3]	speciation[4]	speciation_alpha[1]	speciation_alpha[2]	speciation_beta[1]	speciation_beta[2]
0	-56379.93	-56372.16	-7.777246	0.0109322	0.00569371	0.0107261	0.00558635	-4.51604	-5.16839	-0.0190356	-0.350219	0.005090163	0.1473258	0.006934954	0.02281512	0.27681	0.148772	0.0711809	0.503237	0.0621007	0.0652702	0.245176	0.257689	-2.779	-2.72922	1.37322	0.178576
1	-56381.76	-56370.92	-10.84152	0.0109322	0.00326008	0.0125317	0.00373705	-4.51604	-5.726	0.136546	-0.350219	0.004937875	0.1396325	0.006934954	0.02298042	0.356069	0.23621	0.0915621	0.316159	0.06217	0.0652702	0.251662	0.264211	-2.77788	-2.72922	1.39821	1.94755
2	-56381.98	-56371.74	-10.23553	0.00814969	0.00326008	0.00427612	0.00171056	-4.80978	-5.726	-0.644934	0.935459	0.004937875	0.1391527	0.007050191	0.02463251	0.356069	0.23621	0.0915621	0.316159	0.0614999	0.0620416	0.248949	0.251142	-2.78872	-2.77995	1.39821	0.20283
3	-56385.62	-56376.35	-9.270198	0.00769002	0.0146982	0.00403493	0.00771208	-4.86783	-4.22003	-0.644934	1.11204	0.003441243	0.1412648	0.007050191	0.02166919	0.216276	0.143474	0.0556147	0.584636	0.0573001	0.0602648	0.231948	0.24395	-2.85945	-2.80901	1.39821	1.88148
4	-56381.59	-56373.82	-7.766637	0.00769002	0.0146982	0.00174661	0.00333834	-4.86783	-4.22003	-1.48225	-0.0622212	0.003878324	0.1422846	0.007050191	0.02166919	0.310741	0.20614	0.0799061	0.403213	0.0596272	0.0600741	0.241369	0.243178	-2.81964	-2.81218	1.39821	0.116284
5	-56384.23	-56376.7	-7.531712	0.00735268	0.0184628	0.00187954	0.00471958	-4.91269	-3.992	-1.36404	-0.0622212	0.005427961	0.1326925	0.008708493	0.02271353	0.310741	0.20614	0.0799061	0.403213	0.0563625	0.0600741	0.228153	0.243178	-2.87595	-2.81218	1.39821	0.116284
6	-56380.8	-56371.33	-9.474545	0.009607	0.00584385	0.00464603	0.00282614	-4.64526	-5.14237	-0.726479	-0.215781	0.002749245	0.1372625	0.008584188	0.02169981	0.310741	0.20614	0.0799061	0.403213	0.0600324	0.0617381	0.243009	0.249913	-2.81287	-2.78485	1.39821	1.36724
7	-56384.01	-56377.03	-6.985875	0.0225596	0.0136233	0.01091	0.00658837	-3.7916	-4.29597	-0.726479	0.689659	0.002749245	0.1347277	0.007628818	0.02169981	0.209195	0.424686	0.0946696	0.271449	0.0591221	0.0617381	0.240725	0.251377	-2.82815	-2.78485	1.40405	1.36724
8	-56384.23	-56375.95	-8.279521	0.0194153	0.00478101	0.0058242	0.00143421	-3.94169	-5.3431	-1.20404	0.822909	0.002168546	0.1252456	0.007628818	0.02169981	0.31909	0.496339	0.144402	0.0401694	0.0618064	0.0617381	0.245012	0.244741	-2.78375	-2.78485	1.3773	0.0824922
9	-56383.16	-56371.74	-11.41603	0.00271197	0.0144372	0.000619625	0.00329858	-5.91008	-4.23795	-1.47632	0.822909	0.00297436	0.1374537	0.007628818	0.01845618	0.31909	0.496339	0.144402	0.0401694	0.0618064	0.0636715	0.238905	0.246114	-2.78375	-2.75402	1.35206	1.21907
10	-56381.04	-56369.62	-11.42369	0.00271197	0.00417303	0.00185818	0.00285927	-5.91008	-5.47911	-0.378076	-0.0515224	0.004554693	0.1389088	0.007628818	0.02123988	0.31909	0.496339	0.144402	0.0401694	0.0585129	0.0678773	0.226175	0.262371	-2.83851	-2.69005	1.35206	0.21769
11	-56377.92	-56367.75	-10.16591	0.0060711	0.00456598	0.00160911	0.00121019	-5.10422	-5.38912	-1.32786	0.439557	0.002980092	0.1328537	0.006425924	0.02185143	0.271442	0.422223	0.272164	0.0341711	0.0611236	0.0678773	0.236266	0.262371	-2.79486	-2.69005	1.35206	0.21769
12	-56383.97	-56375.36	-8.60977	0.00763477	0.0140151	0.00183054	0.00336032	-4.87504	-4.26762	-1.4281	-1.16033	0.00276802	0.1517497	0.00935051	0.02185143	0.225403	0.448904	0.289363	0.0363304	0.0611236	0.0706917	0.24038	0.278008	-2.79486	-2.64943	1.36932	0.21769
13	-56389.05	-56382.31	-6.738719	0.0123848	0.0292816	0.00426383	0.0100811	-4.39129	-3.5308	-1.0663	-0.49333	0.003535584	0.1406569	0.006780929	0.02405601	0.225403	0.448904	0.289363	0.0363304	0.0617443	0.0659007	0.237849	0.25386	-2.78475	-2.71961	1.34863	1.13664
14	-56390.64	-56383.46	-7.173678	0.010168	0.0292816	0.00350064	0.0100811	-4.58851	-3.5308	-1.0663	-0.49333	0.004833738	0.1376847	0.007388169	0.0206983	0.369885	0.208677	0.134513	0.286925	0.0667147	0.072404	0.251604	0.27306	-2.70733	-2.62549	1.32743	1.36728
15	-56386.99	-56380.5	-6.488331	0.010168	0.0377727	0.00801856	0.0297879	-4.58851	-3.27617	-0.237486	-0.49333	0.001970341	0.1400134	0.008727972	0.0206983	0.515284	0.055479	0.0295246	0.399712	0.0649037	0.0766496	0.238793	0.282008	-2.73485	-2.56851	1.30269	1.36728
16	-56391.23	-56378.62	-12.61025	0.010168	0.0377727	0.00532784	0.0197922	-4.58851	-3.27617	-0.646299	-0.49333	0.001925948	0.1447319	0.008532098	0.01977026	0.256137	0.429155	0.0239087	0.290799	0.0670922	0.0726696	0.251397	0.272296	-2.70169	-2.62183	1.32097	7.31987
