Iteration	Posterior	Likelihood	Prior	extinction[1]	extinction[2]	extinction[3]	extinction[4]	extinction_alpha[1]	extinction_alpha[2]	extinction_beta[1]	extinction_beta[2]	hidden_rate1	hidden_rate2	rate_12	rate_21	rate_category_prior[1]	rate_category_prior[2]	rate_category_prior[3]	rate_category_prior[4]	speciation[1]	speciation[2]	speciation[3]	speciation[4]	speciation_alpha[1]	speciation_alpha[2]	speciation_beta[1]	speciation_beta[2]
0	-56435.78	-56430.47	-5.314737	0.0283183	0.0346416	0.00928493	0.0113582	-3.56425	-3.3627	-1.11512	0.616509	0.007798816	0.1180046	0.007372781	0.01724125	0.231495	0.170489	0.261927	0.336089	0.0735503	0.0824289	0.222512	0.249373	-2.60979	-2.49582	1.10701	1.21254
1	-56400.51	-56393.9	-6.615941	0.0110676	0.0170374	0.00362882	0.00558619	-4.50373	-4.07234	-1.11512	0.616509	0.002542573	0.1814496	0.005741802	0.0199917	0.231495	0.170489	0.261927	0.336089	0.0735503	0.0777678	0.256762	0.271485	-2.60979	-2.55403	1.25018	0.461679
2	-56404.57	-56398.77	-5.800054	0.0214643	0.0124533	0.018953	0.0109963	-3.84136	-4.38577	-0.124428	0.840562	0.007681309	0.2001286	0.007880796	0.0199917	0.432249	0.0974612	0.149733	0.320556	0.0735503	0.0761913	0.276567	0.286498	-2.60979	-2.57451	1.32448	0.291174
3	-56420.21	-56415.49	-4.727342	0.0285881	0.0252258	0.031848	0.0281023	-3.55477	-3.67989	0.107984	-1.12292	0.01151048	0.2001286	0.004710522	0.02472181	0.53492	0.120611	0.185299	0.15917	0.0728611	0.0801798	0.273976	0.301496	-2.6192	-2.52348	1.32448	0.261586
4	-56411.99	-56405.73	-6.26165	0.0403947	0.0252258	0.0213522	0.0133341	-3.20906	-3.67989	-0.637546	-1.12292	0.01121309	0.1901011	0.007003617	0.02163135	0.281695	0.063139	0.438169	0.216997	0.0728611	0.0776888	0.268567	0.286362	-2.6192	-2.55504	1.30455	1.76022
5	-56405.26	-56400.04	-5.217026	0.0403947	0.0504735	0.0107872	0.0134787	-3.20906	-2.98631	-1.32034	1.16713	0.002752221	0.1617638	0.007301691	0.02372789	0.105874	0.0631125	0.437985	0.393029	0.0728611	0.0776888	0.270397	0.288313	-2.6192	-2.55504	1.31133	0.468902
6	-56400.07	-56393.07	-6.994486	0.0235405	0.0323211	0.00331909	0.00455712	-3.74903	-3.43204	-1.95903	-1.40476	0.003319663	0.163999	0.005668864	0.02372789	0.0177569	0.0580913	0.562392	0.36176	0.0737523	0.0759021	0.273704	0.281682	-2.60704	-2.57831	1.31133	0.272819
7	-56412.38	-56405.77	-6.609905	0.0344469	0.0150209	0.00485686	0.00211788	-3.36834	-4.19831	-1.95903	-0.0931987	0.01006406	0.1613108	0.005352856	0.02939427	0.0113349	0.398748	0.358994	0.230923	0.0699672	0.0730596	0.259657	0.271133	-2.65973	-2.61648	1.31133	0.272819
8	-56415.11	-56408.26	-6.857201	0.0344469	0.0186007	0.00422346	0.00228059	-3.36834	-3.98456	-2.09877	-0.0931987	0.01006406	0.2053571	0.005771829	0.02939427	0.0130115	0.45773	0.264176	0.265082	0.0699672	0.0754171	0.259657	0.279882	-2.65973	-2.58472	1.31133	0.436229
9	-56427.95	-56423	-4.954463	0.0344469	0.0186007	0.0123575	0.00667281	-3.36834	-3.98456	-1.02516	-0.490371	0.009330939	0.2275998	0.005771829	0.02939427	0.0129992	0.457299	0.26487	0.264832	0.0780731	0.0779572	0.281971	0.281552	-2.55011	-2.5516	1.28416	0.129348
