Iteration	Posterior	Likelihood	Prior	extinction[1]	extinction[2]	extinction[3]	extinction[4]	extinction_alpha[1]	extinction_alpha[2]	extinction_beta[1]	extinction_beta[2]	hidden_rate1	hidden_rate2	rate_12	rate_21	rate_category_prior[1]	rate_category_prior[2]	rate_category_prior[3]	rate_category_prior[4]	speciation[1]	speciation[2]	speciation[3]	speciation[4]	speciation_alpha[1]	speciation_alpha[2]	speciation_beta[1]	speciation_beta[2]
0	-56395.58	-56387.06	-8.520513	0.0218988	0.00862114	0.0163882	0.00645173	-3.82132	-4.75354	-0.289868	-1.32837	0.008739376	0.1321463	0.005645367	0.02330915	0.187768	0.414456	0.110709	0.287066	0.0555657	0.0603847	0.238187	0.258844	-2.89019	-2.80702	1.45549	1.74252
1	-56403.27	-56392.93	-10.33864	0.00334781	0.0130122	0.00425735	0.0165474	-5.69945	-4.34187	0.24034	-0.455714	0.006833275	0.1120329	0.005336196	0.01895338	0.369782	0.313219	0.218026	0.0989738	0.0512787	0.0526081	0.222904	0.228683	-2.97048	-2.94489	1.46947	1.74252
2	-56391.89	-56380.14	-11.74772	0.00334781	0.00897141	0.00425735	0.0114088	-5.69945	-4.71371	0.24034	1.29397	0.003510392	0.1159477	0.005771087	0.02300458	0.369782	0.313219	0.218026	0.0989738	0.050729	0.0622915	0.220515	0.270776	-2.98126	-2.77593	1.46947	1.74252
3	-56392.56	-56383.39	-9.1732	0.0136032	0.00897141	0.017299	0.0114088	-4.29745	-4.71371	0.24034	1.29397	0.00400554	0.1240937	0.007783434	0.022923	0.32304	0.273627	0.31687	0.0864632	0.0514344	0.0622915	0.223581	0.270776	-2.96745	-2.77593	1.46947	1.74252
4	-56394.56	-56384.03	-10.53649	0.00747805	0.00897141	0.00604705	0.00725464	-4.89578	-4.71371	-0.212402	1.29397	0.009755771	0.1263895	0.007783434	0.022923	0.116147	0.0983808	0.754385	0.0310873	0.0516705	0.0554326	0.224607	0.240961	-2.96287	-2.89259	1.46947	2.07302
5	-56408.54	-56390.19	-18.3503	0.00768455	0.00367794	0.00621403	0.00297413	-4.86854	-5.6054	-0.212402	1.29397	0.01125802	0.1315898	0.007124559	0.0236717	0.0907512	0.295523	0.589436	0.02429	0.0595831	0.0554326	0.247138	0.229923	-2.82038	-2.89259	1.42258	8.2273
6	-56395.03	-56380.04	-14.98654	0.00501376	0.00243952	0.0156056	0.00759313	-5.29557	-6.01595	1.13544	1.39303	0.0006387758	0.1249798	0.008668711	0.01970276	0.0907512	0.295523	0.589436	0.02429	0.0568267	0.0590665	0.242813	0.252384	-2.86775	-2.82909	1.45229	2.20276
7	-56389.51	-56376.21	-13.2946	0.00558807	0.00243952	0.00694981	0.003034	-5.18712	-6.01595	0.218081	-0.377382	0.0009748996	0.1252421	0.008668711	0.02141796	0.209113	0.388349	0.346568	0.0559701	0.0568267	0.0569784	0.242813	0.243462	-2.86775	-2.86508	1.45229	2.20276
8	-56388.12	-56378.62	-9.496862	0.00476008	0.00654995	0.0117667	0.0161912	-5.34749	-5.0283	0.905013	-0.377382	0.005439805	0.1101306	0.006334374	0.02141796	0.209113	0.388349	0.346568	0.0559701	0.0557473	0.0569784	0.236861	0.242092	-2.88693	-2.86508	1.44665	0.13916
9	-56391.69	-56384.59	-7.104148	0.00766635	0.0116558	0.00753712	0.0114593	-4.87091	-4.45195	-0.0170002	-0.315828	0.005439805	0.1193261	0.006196171	0.02141796	0.371236	0.29463	0.262932	0.0712019	0.0508458	0.0639374	0.216035	0.27166	-2.97896	-2.74985	1.44665	0.156896
10	-56389	-56381.86	-7.147827	0.00766635	0.0116558	0.0088639	0.0134765	-4.87091	-4.45195	0.145146	-0.315828	0.004195561	0.1182268	0.006743022	0.02448531	0.352418	0.0550197	0.0491002	0.543462	0.0525631	0.0639374	0.225497	0.274293	-2.94574	-2.74985	1.45629	0.085647
11	-56419.02	-56407.94	-11.08082	0.00766635	0.0134166	0.0088639	0.0155123	-4.87091	-4.31127	0.145146	0.487247	0.003791867	0.1490837	0.01267736	0.02096112	0.144525	0.0433359	0.384085	0.428054	0.0525631	0.0593193	0.225497	0.254482	-2.94574	-2.82482	1.45629	3.86401
12	-56401.89	-56394.09	-7.800015	0.00721503	0.0134166	0.00834207	0.0155123	-4.93159	-4.31127	0.145146	0.918232	0.004291683	0.1339128	0.01267736	0.02096112	0.139506	0.0418307	0.370744	0.447919	0.0602476	0.0648765	0.258464	0.278322	-2.80929	-2.73527	1.45629	0.267149
13	-56403.2	-56396.45	-6.755621	0.00737682	0.0218206	0.00232052	0.00686409	-4.90941	-3.8249	-1.15655	0.209812	0.002676718	0.1350381	0.005148615	0.02011434	0.209354	0.0627747	0.679119	0.0487527	0.062483	0.0584828	0.268054	0.250893	-2.77286	-2.83902	1.45629	0.0809201
14	-56409.19	-56403.9	-5.283072	0.0207469	0.016711	0.00852793	0.00686898	-3.87536	-4.09169	-0.889049	0.206138	0.008236792	0.1333205	0.005148615	0.02011434	0.44986	0.134891	0.359335	0.0559138	0.0604295	0.0584828	0.259244	0.250893	-2.80628	-2.83902	1.45629	0.106378
15	-56391.55	-56382.65	-8.895751	0.011549	0.00402533	0.00474717	0.0016546	-4.46116	-5.51515	-0.889049	-0.567074	0.005422497	0.1440927	0.005148615	0.02474419	0.213988	0.192725	0.5134	0.0798868	0.0598704	0.0584828	0.256846	0.250893	-2.81557	-2.83902	1.45629	0.106378
16	-56410.21	-56405.64	-4.568968	0.0209997	0.0268034	0.0120093	0.0153284	-3.86325	-3.61922	-0.558826	-0.519632	0.005422497	0.1660668	0.004980552	0.02474419	0.0994456	0.535803	0.238589	0.126162	0.0598704	0.0697276	0.228533	0.266159	-2.81557	-2.66316	1.3395	0.106378
17	-56389.62	-56380.99	-8.629751	0.0209997	0.00644872	0.0144682	0.004443	-3.86325	-5.04387	-0.372551	1.46452	0.001358586	0.1372766	0.007809915	0.02474419	0.347749	0.245174	0.266275	0.140802	0.0598704	0.0689605	0.228533	0.263231	-2.81557	-2.67422	1.3395	1.03683
18	-56403.29	-56397.01	-6.284611	0.0404392	0.019691	0.0278616	0.0135666	-3.20796	-3.92759	-0.372551	1.46452	0.001733262	0.1672947	0.007809915	0.02474419	0.26615	0.187644	0.0941672	0.452039	0.0657011	0.0715784	0.25079	0.273224	-2.72264	-2.63696	1.3395	1.03683
19	-56386.85	-56380.72	-6.129095	0.0194322	0.0139727	0.0139652	0.0100417	-3.94083	-4.27065	-0.330363	-0.143518	0.002961835	0.1672947	0.006088627	0.02236444	0.292946	0.180792	0.0907287	0.435533	0.0683017	0.0722794	0.260716	0.2759	-2.68382	-2.62722	1.3395	1.03683
20	-56404.82	-56389.77	-15.04871	0.00632532	0.00309514	0.00454578	0.00222436	-5.06319	-5.77792	-0.330363	-1.90125	0.002045108	0.1474935	0.006088627	0.0272769	0.318995	0.120337	0.0603901	0.500278	0.0681884	0.0783063	0.260284	0.298905	-2.68548	-2.54713	1.3395	3.35324
21	-56392.18	-56379.49	-12.69087	0.0159583	0.00319711	0.0114687	0.00229764	-4.13777	-5.74551	-0.330363	-1.51563	0.004030323	0.1378116	0.005747895	0.0252228	0.166338	0.0627492	0.510046	0.260867	0.068	0.0729379	0.253945	0.272386	-2.68825	-2.61815	1.31761	3.35324
22	-56392.74	-56386.35	-6.393176	0.0159583	0.0175823	0.0114687	0.0126358	-4.13777	-4.04086	-0.330363	-1.51563	0.004139788	0.1378116	0.005747895	0.0252228	0.145901	0.0550396	0.437731	0.361328	0.0655751	0.077729	0.239806	0.284252	-2.72456	-2.55453	1.29663	0.263427
23	-56396.56	-56390.19	-6.365576	0.026036	0.0259386	0.0187111	0.0186411	-3.64827	-3.65202	-0.330363	-1.51563	0.004327021	0.1347879	0.005747895	0.0252228	0.145901	0.0550396	0.437731	0.361328	0.0641928	0.073586	0.234751	0.269101	-2.74586	-2.6093	1.29663	1.21294
24	-56397.28	-56391.63	-5.648979	0.026036	0.0275905	0.0170658	0.0180847	-3.64827	-3.59028	-0.422404	-0.836311	0.002374086	0.1709475	0.009428021	0.01928068	0.0812547	0.0815498	0.648568	0.188628	0.0729701	0.0753608	0.266849	0.275592	-2.61771	-2.58547	1.29663	1.21294
25	-56393.88	-56386.31	-7.578474	0.0208577	0.0123265	0.0136716	0.00807964	-3.87003	-4.396	-0.422404	1.40002	0.000748842	0.1385603	0.009428021	0.02396527	0.0793135	0.0796015	0.291842	0.549243	0.0710768	0.0747108	0.259926	0.273215	-2.64399	-2.59413	1.29663	1.21294
26	-56403.61	-56395.65	-7.964285	0.0230008	0.0432205	0.0150763	0.0283297	-3.77223	-3.14144	-0.422404	1.08654	0.000748842	0.1614611	0.009428021	0.02396527	0.0793135	0.0796015	0.291842	0.549243	0.0735958	0.0802229	0.269137	0.293372	-2.60917	-2.52295	1.29663	3.41458
27	-56399.47	-56393.91	-5.557643	0.0230008	0.0312335	0.0167324	0.0227215	-3.77223	-3.46626	-0.318179	1.08654	0.0008955607	0.1721894	0.007640252	0.02396995	0.0214396	0.507186	0.0570843	0.41429	0.0725987	0.0756977	0.265256	0.276579	-2.62281	-2.58101	1.29575	0.89757
28	-56411.51	-56405.19	-6.324719	0.0230008	0.0105432	0.0167324	0.0076699	-3.77223	-4.55227	-0.318179	0.0892075	0.002767574	0.1994218	0.007640252	0.02396995	0.0208704	0.390023	0.185817	0.40329	0.0786567	0.07337	0.28739	0.268074	-2.54266	-2.61224	1.29575	0.89757
29	-56402.36	-56396.37	-5.982543	0.0230008	0.0279224	0.00499495	0.00606377	-3.77223	-3.57832	-1.5271	0.925373	0.002767574	0.1994218	0.007640252	0.02300207	0.0215362	0.370563	0.191745	0.416156	0.080186	0.0802184	0.284843	0.284958	-2.52341	-2.523	1.26759	0.320373
30	-56407.01	-56399.67	-7.338761	0.0311937	0.0279224	0.00677416	0.00606377	-3.46754	-3.57832	-1.5271	-0.76413	0.00683871	0.2103976	0.007640252	0.02271996	0.0281888	0.63234	0.250976	0.088496	0.080186	0.0815151	0.284843	0.289564	-2.52341	-2.50697	1.26759	2.09469
31	-56405.85	-56398.29	-7.559429	0.0144598	0.0279224	0.00431738	0.00833701	-4.23638	-3.57832	-1.20873	-0.76413	0.002916446	0.1869101	0.007640252	0.01847206	0.0195957	0.439575	0.479311	0.0615186	0.080186	0.0815151	0.266897	0.271321	-2.52341	-2.50697	1.20251	2.09469
32	-56400.02	-56391.4	-8.622846	0.0144598	0.0100891	0.00634288	0.00442564	-4.23638	-4.5963	-0.824042	-0.76413	0.002916446	0.1430956	0.007115778	0.02499415	0.0696247	0.0375335	0.629593	0.263249	0.0653378	0.0719882	0.217475	0.239611	-2.72818	-2.63125	1.20251	2.09469
33	-56392.21	-56385.67	-6.54648	0.0147059	0.0100891	0.00642732	0.00440951	-4.2195	-4.5963	-0.827693	0.199351	0.002916446	0.1131149	0.007115778	0.02499415	0.342737	0.129363	0.254971	0.272929	0.0653378	0.0766046	0.217475	0.254976	-2.72818	-2.5691	1.20251	0.353623
34	-56400.62	-56391.45	-9.175332	0.0147059	0.00597309	0.00642732	0.00261058	-4.2195	-5.12049	-0.827693	1.72293	0.004674761	0.1219956	0.007115778	0.02499415	0.23043	0.414649	0.171423	0.183497	0.0646354	0.0787411	0.208645	0.254178	-2.73899	-2.54159	1.17187	0.573494
35	-56404.97	-56390.93	-14.04172	0.00185297	0.00949715	0.00233963	0.0119914	-6.29097	-4.65676	0.233202	2.48767	0.002062715	0.09737788	0.007432309	0.02499415	0.23043	0.414649	0.171423	0.183497	0.0646354	0.0723748	0.207947	0.232846	-2.73899	-2.6259	1.16852	0.588633
36	-56403.2	-56389.49	-13.70258	0.00567117	0.00299631	0.00894524	0.00472615	-5.17236	-5.81037	0.455727	2.48767	0.003067943	0.1199348	0.007432309	0.02382235	0.23043	0.414649	0.171423	0.183497	0.0707499	0.0730148	0.221737	0.228835	-2.6486	-2.61709	1.14234	0.557097
