Iteration	Posterior	Likelihood	Prior	extinction[1]	extinction[2]	extinction[3]	extinction[4]	extinction_alpha[1]	extinction_alpha[2]	extinction_beta[1]	extinction_beta[2]	hidden_rate1	hidden_rate2	rate_12	rate_21	rate_category_prior[1]	rate_category_prior[2]	rate_category_prior[3]	rate_category_prior[4]	speciation[1]	speciation[2]	speciation[3]	speciation[4]	speciation_alpha[1]	speciation_alpha[2]	speciation_beta[1]	speciation_beta[2]
0	-56391.96	-56385.52	-6.435418	0.0257607	0.00841609	0.0179484	0.0058638	-3.65891	-4.77761	-0.361347	0.371757	0.003698719	0.1320004	0.009301843	0.02464034	0.0764729	0.714048	0.178706	0.0307732	0.0653764	0.0668709	0.25785	0.263745	-2.72759	-2.70499	1.37222	0.469213
1	-56392.49	-56383.84	-8.648374	0.0117936	0.00884521	0.00220087	0.00165065	-4.4402	-4.72788	-1.67871	0.788003	0.003866878	0.1313655	0.009301843	0.0200625	0.0607788	0.567508	0.0584073	0.313306	0.0645933	0.0779236	0.224268	0.270551	-2.73964	-2.55203	1.24473	0.469213
2	-56402.66	-56396.35	-6.303201	0.028309	0.00884521	0.0127169	0.00397343	-3.56458	-4.72788	-0.800248	0.94234	0.007870894	0.1313655	0.006414011	0.02441919	0.0453867	0.677035	0.0436158	0.233962	0.0686072	0.0650583	0.238204	0.225883	-2.67936	-2.73247	1.24473	0.206663
3	-56387.12	-56379.64	-7.48066	0.00849954	0.0177745	0.00215947	0.00451596	-4.76774	-4.02999	-1.37015	0.770344	0.0009755136	0.1284	0.006414011	0.0255509	0.137414	0.0221858	0.132052	0.708348	0.0602639	0.0658178	0.227848	0.248847	-2.80902	-2.72086	1.32995	0.206663
4	-56391.17	-56384.23	-6.947047	0.0245181	0.0158669	0.00622931	0.00403129	-3.70834	-4.14352	-1.37015	-1.38195	0.0009755136	0.1284	0.007012429	0.0255509	0.137414	0.0221858	0.132052	0.708348	0.0602639	0.0610137	0.24963	0.252736	-2.80902	-2.79666	1.42125	0.184609
5	-56399.07	-56392.79	-6.276743	0.0245181	0.0230317	0.00656026	0.00616252	-3.70834	-3.77089	-1.31838	-1.38195	0.001936286	0.1697706	0.007012429	0.0255509	0.49134	0.0448013	0.433814	0.030045	0.0663602	0.065174	0.264365	0.25964	-2.71266	-2.73069	1.38224	0.0766769
6	-56404.57	-56396.72	-7.85114	0.0202202	0.02203	0.0107692	0.011733	-3.90107	-3.81535	-0.629998	-1.38195	0.003262733	0.1697706	0.009479867	0.0255509	0.445091	0.134713	0.392979	0.0272169	0.0627784	0.065174	0.25136	0.260952	-2.76814	-2.73069	1.38728	1.88928
7	-56394.53	-56386.15	-8.385697	0.026042	0.0141432	0.0131624	0.00714842	-3.64805	-4.25852	-0.682346	-1.38195	0.001857555	0.1526905	0.00888506	0.0255509	0.543323	0.0967551	0.326698	0.0332237	0.0627784	0.0678163	0.243082	0.262589	-2.76814	-2.69095	1.35379	2.20049
8	-56408.18	-56397.91	-10.27268	0.0310786	0.012034	0.00375335	0.00145334	-3.47124	-4.42002	-2.11387	-1.38195	0.005569116	0.1780266	0.005883031	0.0255509	0.60067	0.129405	0.251445	0.0184798	0.069384	0.0639011	0.268659	0.247429	-2.6681	-2.75042	1.35379	2.20049
9	-56419.06	-56406.27	-12.78615	0.0275499	0.00350343	0.0070526	0.000896855	-3.59175	-5.65401	-1.3626	2.03171	0.01160261	0.1621536	0.007667848	0.0255509	0.588345	0.150746	0.243047	0.0178625	0.069384	0.0639011	0.281185	0.258965	-2.6681	-2.75042	1.39936	2.20049
