Iteration	Posterior	Likelihood	Prior	extinction[1]	extinction[2]	extinction[3]	extinction[4]	extinction_alpha[1]	extinction_alpha[2]	extinction_beta[1]	extinction_beta[2]	hidden_rate1	hidden_rate2	rate_12	rate_21	rate_category_prior[1]	rate_category_prior[2]	rate_category_prior[3]	rate_category_prior[4]	speciation[1]	speciation[2]	speciation[3]	speciation[4]	speciation_alpha[1]	speciation_alpha[2]	speciation_beta[1]	speciation_beta[2]
0	-56384.73	-56369.5	-15.23037	0.00300578	0.00523479	0.000628244	0.00109413	-5.80722	-5.25243	-1.56536	-0.0435006	0.001055704	0.1254655	0.007439325	0.02163051	0.631322	0.0956434	0.131514	0.141521	0.0602254	0.0661736	0.226779	0.249177	-2.80966	-2.71547	1.32588	3.6862
1	-56384.47	-56372.24	-12.2264	0.0133694	0.00506963	0.00279436	0.00105961	-4.31479	-5.28449	-1.56536	-0.010962	0.003172415	0.1254655	0.00627493	0.0223829	0.0834525	0.237773	0.326948	0.351826	0.0644506	0.0661736	0.239563	0.245968	-2.74186	-2.71547	1.31292	3.6862
2	-56381.8	-56372.41	-9.396465	0.0133694	0.00506963	0.00279436	0.00105961	-4.31479	-5.28449	-1.56536	0.918568	0.004095658	0.1386111	0.00811991	0.0223829	0.0596759	0.117522	0.522056	0.300746	0.0642961	0.0702439	0.233553	0.255159	-2.74426	-2.65578	1.28991	0.327958
3	-56380.63	-56371.89	-8.745359	0.0133694	0.0101475	0.00279573	0.00212199	-4.31479	-4.59053	-1.56487	-1.49843	0.003234315	0.1359338	0.00726459	0.02330831	0.0255975	0.324867	0.223931	0.425604	0.0623261	0.0712592	0.226397	0.258847	-2.77538	-2.64143	1.28991	0.327958
4	-56382.18	-56374.43	-7.752984	0.0140101	0.0101475	0.00292971	0.00212199	-4.26798	-4.59053	-1.56487	-0.687083	0.00393576	0.1406926	0.00726459	0.02224068	0.0264678	0.0869934	0.446465	0.440074	0.0631156	0.0712592	0.225733	0.254859	-2.76279	-2.64143	1.27439	0.327958
5	-56383.1	-56371.82	-11.28245	0.004814	0.00494432	0.00100668	0.00103393	-5.33623	-5.30952	-1.56487	0.926897	0.005586871	0.1270341	0.007658012	0.0202794	0.0461534	0.151695	0.0347687	0.767382	0.0603211	0.0683092	0.225666	0.255551	-2.80807	-2.68371	1.31938	0.327958
6	-56380.54	-56370.38	-10.16775	0.00863979	0.00821028	0.0030864	0.00293297	-4.75138	-4.80237	-1.02937	0.926897	0.002083098	0.1244484	0.007658012	0.02407666	0.0328258	0.134957	0.0247287	0.807489	0.0573011	0.0653345	0.22369	0.25505	-2.85944	-2.72824	1.36194	1.91364
7	-56381.82	-56372.22	-9.595994	0.00863979	0.0110389	0.0030864	0.00394343	-4.75138	-4.50633	-1.02937	0.926897	0.003181985	0.1192641	0.006852042	0.02381652	0.0282818	0.100273	0.0183734	0.853072	0.0573011	0.0653345	0.22286	0.254105	-2.85944	-2.72824	1.35823	1.91364
8	-56382.77	-56372.75	-10.01673	0.0147014	0.00380888	0.00831654	0.00215467	-4.21981	-5.57042	-0.569697	0.450131	0.00252999	0.1275131	0.005721396	0.02354066	0.181064	0.0100706	0.292638	0.516227	0.061436	0.0653345	0.231472	0.246161	-2.78976	-2.72824	1.32646	1.91364
9	-56379.71	-56371.63	-8.07855	0.00715709	0.00877223	0.00404875	0.00496242	-4.93965	-4.73616	-0.569697	0.131368	0.00319969	0.1220894	0.006896169	0.02354066	0.346673	0.0192816	0.457728	0.176317	0.0616005	0.0653345	0.232092	0.246161	-2.78708	-2.72824	1.32646	0.513732
10	-56379.33	-56370.28	-9.047645	0.0073285	0.0109608	0.00130482	0.00195154	-4.91598	-4.51343	-1.72571	0.131368	0.00319969	0.1316836	0.006896169	0.02342817	0.170724	0.0246287	0.584666	0.219982	0.0590178	0.0654144	0.230956	0.255988	-2.82992	-2.72701	1.36439	0.513732
