Iteration	Posterior	Likelihood	Prior	extinction[1]	extinction[2]	extinction[3]	extinction[4]	extinction_alpha[1]	extinction_alpha[2]	extinction_beta[1]	extinction_beta[2]	hidden_rate1	hidden_rate2	rate_12	rate_21	rate_category_prior[1]	rate_category_prior[2]	rate_category_prior[3]	rate_category_prior[4]	speciation[1]	speciation[2]	speciation[3]	speciation[4]	speciation_alpha[1]	speciation_alpha[2]	speciation_beta[1]	speciation_beta[2]
0	-56719.07	-56714.57	-4.494165	0.0967988	0.102236	0.0492539	0.0520204	-2.33512	-2.28047	-0.675647	-0.631655	0.08342722	0.2322902	0.01194718	0.01234987	0.112414	0.213282	0.314873	0.359431	0.0568235	0.0540399	0.252357	0.239995	-2.86781	-2.91803	1.4909	0.891809
1	-56626.35	-56617.79	-8.554849	0.00774472	0.0251856	0.00394072	0.0128151	-4.86074	-3.68148	-0.675647	1.04601	0.06079409	0.2891927	0.01572098	0.03073651	0.314374	0.164752	0.243227	0.277647	0.0519695	0.0540399	0.2308	0.239995	-2.9571	-2.91803	1.4909	0.891809
2	-56657.99	-56651.59	-6.403596	0.028098	0.0251856	0.0458948	0.0411378	-3.57206	-3.68148	0.490655	-0.464379	0.06079409	0.3056064	0.01572098	0.03073651	0.37781	0.0135246	0.284222	0.324443	0.0837215	0.0654958	0.371813	0.290872	-2.48026	-2.72577	1.4909	1.25728
3	-56701.53	-56696.31	-5.213229	0.0679828	0.0279898	0.111042	0.0457182	-2.6885	-3.57591	0.490655	-0.464379	0.03605601	0.4821597	0.01572098	0.03073651	0.107708	0.00385566	0.0810276	0.807409	0.119566	0.103402	0.531002	0.459217	-2.12389	-2.26913	1.4909	0.595052
4	-56822.09	-56816.73	-5.359393	0.112249	0.0279898	0.183346	0.0457182	-2.18704	-3.57591	0.490655	-0.464379	0.04084639	0.8640325	0.003983257	0.03594337	0.140918	0.0325242	0.106011	0.720547	0.0941777	0.103402	0.643812	0.706873	-2.36257	-2.26913	1.92222	0.595052
5	-56831.87	-56826.79	-5.078255	0.112249	0.0279898	0.129515	0.0322953	-2.18704	-3.57591	0.143081	-0.387012	0.05479692	0.6423535	0.006676776	0.03997705	0.28948	0.0668129	0.217773	0.425933	0.128893	0.0716099	0.646212	0.359021	-2.04878	-2.63652	1.61215	0.595052
6	-56812.34	-56806.68	-5.663079	0.15927	0.00742656	0.183769	0.00856894	-1.83716	-4.90269	0.143081	0.169111	0.03930754	0.383267	0.006676776	0.01770254	0.382334	0.0882438	0.287626	0.241795	0.128893	0.0602053	0.613813	0.28671	-2.04878	-2.80999	1.56071	0.0177656
7	-56864.81	-56858.68	-6.133767	0.15927	0.00640255	0.183769	0.0073874	-1.83716	-5.05106	0.143081	-0.536581	0.04024413	0.3885372	0.00698207	0.01770254	0.0492054	0.458371	0.195406	0.297018	0.128893	0.101946	0.613813	0.485489	-2.04878	-2.28331	1.56071	0.132288
8	-56548.71	-56543.47	-5.240849	0.0291125	0.0143422	0.0335907	0.0165483	-3.53659	-4.24455	0.143081	-0.475656	0.01374482	0.3885372	0.00698207	0.01770254	0.0492054	0.458371	0.195406	0.297018	0.0855256	0.101946	0.44453	0.529879	-2.45894	-2.28331	1.6482	0.132288
9	-56670.59	-56664.15	-6.437148	0.0328919	0.0610962	0.0285884	0.0531026	-3.41453	-2.79531	-0.140225	-0.475656	0.01374482	0.3731574	0.01587536	0.01770254	0.0492054	0.458371	0.195406	0.297018	0.100254	0.120336	0.52108	0.625461	-2.30005	-2.11747	1.6482	2.28684
10	-56740.89	-56733.78	-7.109188	0.0120078	0.0610962	0.0104368	0.0531026	-4.4222	-2.79531	-0.140225	-0.475656	0.006527118	0.3882794	0.01687309	0.04496869	0.0444322	0.510912	0.176451	0.268205	0.100254	0.120336	0.448995	0.538935	-2.30005	-2.11747	1.49931	1.40409
