Iteration	Posterior	Likelihood	Prior	extinction[1]	extinction[2]	extinction[3]	extinction[4]	extinction_alpha[1]	extinction_alpha[2]	extinction_beta[1]	extinction_beta[2]	hidden_rate1	hidden_rate2	rate_12	rate_21	rate_category_prior[1]	rate_category_prior[2]	rate_category_prior[3]	rate_category_prior[4]	speciation[1]	speciation[2]	speciation[3]	speciation[4]	speciation_alpha[1]	speciation_alpha[2]	speciation_beta[1]	speciation_beta[2]
0	-56155.88	-56147.39	-8.488868	0.0210731	0.0133174	0.0145768	0.00921192	-3.85976	-4.31869	-0.368571	-0.100309	0.01811046	0.09652815	0.02130718	0.1020661	0.0788904	0.716468	0.189785	0.0148566	0.046251	0.0422009	0.227976	0.208012	-3.07367	-3.16531	1.59516	1.34627
1	-56225.61	-56220.92	-4.695826	0.0316733	0.0904181	0.0219091	0.0625442	-3.45228	-2.40331	-0.368571	-0.100309	0.0114657	0.2040159	0.004887211	0.1020661	0.0497781	0.558954	0.379678	0.0115904	0.0620729	0.0422009	0.305963	0.208012	-2.77945	-3.16531	1.59516	0.183673
2	-55953.9	-55949.38	-4.52025	0.0443906	0.0904181	0.0147101	0.0299626	-3.11473	-2.40331	-1.10449	-0.100309	0.00257972	0.101815	0.01244818	0.03644431	0.0457324	0.426194	0.517425	0.0106484	0.0546788	0.0520014	0.220735	0.209926	-2.90628	-2.95648	1.39548	0.183673
3	-56005.2	-56000.3	-4.902461	0.0443906	0.0789137	0.0147101	0.0261503	-3.11473	-2.5394	-1.10449	-0.869711	0.03354144	0.1647581	0.005650119	0.03644431	0.240128	0.661907	0.0420529	0.0559118	0.0700689	0.0489969	0.282863	0.197797	-2.65828	-3.016	1.39548	0.540176
4	-56156.78	-56148.51	-8.269667	0.08389	0.01934	0.0277994	0.00640888	-2.47825	-3.94558	-1.10449	1.55784	0.0380746	0.3840709	0.007214381	0.08644712	0.350251	0.565982	0.0359585	0.0478089	0.0930036	0.0489969	0.375449	0.197797	-2.37512	-3.016	1.39548	1.56098
5	-56199.85	-56194	-5.852741	0.08389	0.170012	0.0360162	0.0729907	-2.47825	-1.77189	-0.845537	0.603423	0.05144651	0.6153254	0.007214381	0.04296116	0.308579	0.546218	0.0347028	0.1105	0.0930036	0.143585	0.375449	0.579641	-2.37512	-1.94083	1.39548	1.56098
6	-56460.97	-56456.92	-4.048426	0.14071	0.488195	0.0604106	0.209595	-1.96105	-0.71704	-0.845537	0.603423	0.02915877	0.4728165	0.007214381	0.003123723	0.308579	0.546218	0.0347028	0.1105	0.101441	0.127472	0.588661	0.739715	-2.28827	-2.05986	1.75837	0.0837657
7	-56451	-56445.71	-5.291788	0.14071	0.0779543	0.0210447	0.0116589	-1.96105	-2.55163	-1.90005	0.603423	0.01371738	0.7838973	0.007290743	0.00684966	0.282736	0.500472	0.115546	0.101246	0.103285	0.0756981	0.59936	0.439274	-2.27026	-2.581	1.75837	0.0837657
8	-56440.22	-56435.19	-5.031536	0.0650778	0.0779543	0.163417	0.195751	-2.73217	-2.55163	0.920721	-0.613311	0.09067558	0.5134403	0.01722713	0.03344626	0.282736	0.500472	0.115546	0.101246	0.06376	0.0756981	0.369997	0.439274	-2.75263	-2.581	1.75837	0.0462086
9	-56273.6	-56265.4	-8.201466	0.0361789	0.0114198	0.0908487	0.0286762	-3.31928	-4.47241	0.920721	-1.06285	0.09067558	0.4631644	0.01722713	0.07777634	0.306298	0.542179	0.0418391	0.109684	0.0644876	0.0452136	0.430538	0.301859	-2.74128	-3.09636	1.89856	0.122116
10	-56277.34	-56272.65	-4.691803	0.0361789	0.0922298	0.0685619	0.174783	-3.31928	-2.38347	0.639262	-0.710496	0.09067558	0.4735429	0.01722713	0.01003793	0.199444	0.657393	0.05073	0.0924332	0.0648467	0.0826364	0.432935	0.551704	-2.73573	-2.49331	1.89856	0.122116
11	-56330.68	-56323.7	-6.977936	0.0361789	0.314786	0.00925374	0.0805152	-3.31928	-1.15586	-1.36345	-0.710496	0.09655446	0.5260851	0.01722713	0.01003793	0.199444	0.657393	0.05073	0.0924332	0.0469099	0.0826364	0.372265	0.655781	-3.05953	-2.49331	2.07138	0.830373
12	-56541.66	-56534.75	-6.909712	0.0383727	0.314786	0.00981487	0.0805152	-3.26041	-1.15586	-1.36345	-0.0113141	0.3380758	1.187017	0.01722713	0.004142382	0.164817	0.54326	0.0419225	0.250001	0.0527273	0.0826364	0.467138	0.732117	-2.94262	-2.49331	2.18149	0.550112
13	-56362.11	-56349.91	-12.20801	0.00295298	0.155283	0.000755307	0.0397179	-5.82494	-1.86251	-1.36345	-0.0113141	0.3380758	1.074161	0.01264949	0.01491517	0.253493	0.297523	0.0644777	0.384507	0.0374423	0.0378588	0.33172	0.33541	-3.28495	-3.27389	2.18149	1.22126
14	-56498.93	-56492.91	-6.020355	0.0314847	0.155283	0.0245429	0.121046	-3.45825	-1.86251	-0.249079	-0.0113141	0.3268013	1.069529	0.005632624	0.004904589	0.0963808	0.492129	0.0732764	0.338214	0.0374423	0.0748166	0.33172	0.662838	-3.28495	-2.59272	2.18149	1.22126
15	-56590.74	-56584.93	-5.814161	0.0568647	0.155283	0.0443271	0.121046	-2.86708	-1.86251	-0.249079	-0.0113141	0.5226061	1.526304	0.005632624	0.002616657	0.142507	0.727653	0.108345	0.0214952	0.0506229	0.0748166	0.448494	0.662838	-2.98335	-2.59272	2.18149	1.22126
16	-56611.44	-56604.65	-6.78485	0.0952486	0.0826428	0.074248	0.0644216	-2.35127	-2.49323	-0.249079	-0.0113141	0.5226061	1.526304	0.005632624	0.01854722	0.142507	0.727653	0.108345	0.0214952	0.0451121	0.0748166	0.436203	0.723424	-3.0986	-2.59272	2.26896	1.22126
17	-56494.66	-56487.17	-7.489557	0.0557289	0.0826428	0.0662564	0.0982546	-2.88726	-2.49323	0.173034	-0.221494	0.5226061	1.812596	0.004657024	0.02928578	0.410645	0.576714	0.0105483	0.00209274	0.0451121	0.0666282	0.492016	0.726681	-3.0986	-2.70863	2.38936	1.22126
18	-56465.91	-56457.16	-8.752354	0.0272576	0.0826428	0.0101481	0.0307682	-3.60242	-2.49323	-0.988045	-0.221494	0.5226061	2.482611	0.00884766	0.02928578	0.237661	0.333774	0.422918	0.00564617	0.0425009	0.064621	0.463536	0.704789	-3.15823	-2.73922	2.38936	0.489561
19	-56551.99	-56542.64	-9.347294	0.0185108	0.0996703	0.0405449	0.218312	-3.9894	-2.30589	0.784057	-1.88176	0.602389	2.482611	0.007347194	0.002039365	0.067218	0.097471	0.288032	0.54728	0.0425009	0.064621	0.463536	0.704789	-3.15823	-2.73922	2.38936	0.489561
20	-56624.64	-56615.35	-9.292667	0.0577539	0.0588532	0.126501	0.128909	-2.85156	-2.83271	0.784057	-1.88176	0.3531716	2.214233	0.007347194	0.02009343	0.0659009	0.095561	0.301983	0.536555	0.0488174	0.0753714	0.671475	1.03672	-3.01967	-2.58533	2.62139	0.489561
21	-56513.63	-56505.79	-7.83288	0.0577539	0.0588532	0.0630563	0.0642565	-2.85156	-2.83271	0.0878366	-0.0635793	0.3531716	2.023905	0.007347194	0.02009343	0.0399852	0.068499	0.668236	0.22328	0.0488174	0.0353386	0.671475	0.486076	-3.01967	-3.34278	2.62139	0.935688
22	-56546.12	-56537.9	-8.218201	0.0303465	0.0393256	0.0196718	0.0254924	-3.49507	-3.23588	-0.433495	-0.0635793	0.3531716	2.023905	0.007347194	0.01588333	0.0157266	0.0269414	0.262825	0.694507	0.0412471	0.0595328	0.567347	0.818864	-3.18818	-2.82123	2.62139	0.935688
