Iteration	Posterior	Likelihood	Prior	extinction[1]	extinction[2]	extinction[3]	extinction[4]	extinction_alpha[1]	extinction_alpha[2]	extinction_beta[1]	extinction_beta[2]	hidden_rate1	hidden_rate2	rate_12	rate_21	rate_category_prior[1]	rate_category_prior[2]	rate_category_prior[3]	rate_category_prior[4]	speciation[1]	speciation[2]	speciation[3]	speciation[4]	speciation_alpha[1]	speciation_alpha[2]	speciation_beta[1]	speciation_beta[2]
0	-57044.52	-57042.48	-2.045364	0.128592	0.0803815	0.10761	0.0672659	-2.05111	-2.52097	-0.178131	-0.528653	0.04500816	0.1182561	4.250771e-05	0.1755478	0.359057	0.429876	0.119475	0.0915918	0.117544	0.273354	0.285382	0.663671	-2.14095	-1.29699	0.887019	0.629048
1	-57042.34	-57039.02	-3.317127	0.0250528	0.0803815	0.020965	0.0672659	-3.68677	-2.52097	-0.178131	-0.528653	0.09515588	0.8044478	4.250771e-05	0.1755478	0.42411	0.095366	0.351278	0.129246	0.0859306	0.229568	0.208629	0.557363	-2.45422	-1.47156	0.887019	0.629048
2	-56933.75	-56931.19	-2.563684	0.168403	0.0721198	0.140925	0.0603522	-1.78139	-2.62943	-0.178131	-0.528653	0.04476204	1.604564	7.569874e-06	0.1278683	0.111731	0.112805	0.566888	0.208575	0.228215	0.181948	0.554079	0.441749	-1.47747	-1.70403	0.887019	0.629048
3	-57197.66	-57195.82	-1.843246	0.168403	0.153278	0.399684	0.363785	-1.78139	-1.8755	0.864312	-0.528653	0.2108131	1.186758	2.652177e-06	0.0817389	0.0871894	0.0880276	0.662022	0.162761	0.228215	0.181948	0.518687	0.413532	-1.47747	-1.70403	0.821012	0.629048
4	-57960.37	-57953.36	-7.00871	0.168403	0.0156818	0.399684	0.0372189	-1.78139	-4.15525	0.864312	2.69241	0.5082835	0.3387217	3.31667e-05	0.05861238	0.105772	0.0923622	0.694621	0.107245	0.228215	0.181948	0.518687	0.413532	-1.47747	-1.70403	0.821012	0.629048
5	-57217.2	-57208.05	-9.140513	0.168403	0.0433568	0.223961	0.0576607	-1.78139	-3.13829	0.285112	1.97721	1.255109	3.24727	0.003880867	0.01088131	0.105772	0.0923622	0.694621	0.107245	0.228215	0.0594154	0.518687	0.135039	-1.47747	-2.8232	0.821012	0.635843
6	-56801.21	-56789.86	-11.34982	0.168403	0.0433568	0.268246	0.0690623	-1.78139	-3.13829	0.465545	-1.66939	1.255109	4.638117	0.003880867	0.04313806	0.0511808	0.044692	0.852234	0.0518934	0.205209	0.147591	0.466399	0.335445	-1.58373	-1.91331	0.821012	1.32262
7	-56609.9	-56604.35	-5.556371	0.0177376	0.0148641	0.0282538	0.0236767	-4.03207	-4.20881	0.465545	0.0543424	0.2687934	0.6250284	0.003880867	0.04313806	0.439235	0.102689	0.338839	0.119236	0.0786612	0.147591	0.13607	0.255307	-2.54261	-1.91331	0.548019	0.348551
8	-56779.34	-56772.7	-6.647634	0.0311043	0.356496	0.0495455	0.567857	-3.47041	-1.03143	0.465545	1.69002	0.1651889	0.4196395	0.01543036	0.04313806	0.295538	0.0690943	0.227987	0.407381	0.0786612	0.147591	0.238203	0.446938	-2.54261	-1.91331	1.10797	0.348551
9	-56594.91	-56587.4	-7.510159	0.0311043	0.0495733	0.00776015	0.0123679	-3.47041	-3.0043	-1.38835	-1.16369	0.1651889	0.7935668	0.01543036	0.1700395	0.108871	0.0874027	0.288399	0.515328	0.0809007	0.147591	0.244985	0.446938	-2.51453	-1.91331	1.10797	0.348551
10	-57077.82	-57068.2	-9.614037	0.0177063	0.0495733	0.0540919	0.151445	-4.03384	-3.0043	1.11677	-1.84006	0.8221606	1.105648	0.04140831	0.05238665	0.0490457	0.0393745	0.129922	0.781658	0.108376	0.0544234	0.328186	0.164806	-2.22215	-2.91096	1.10797	0.348551
11	-58576.87	-58563.59	-13.28042	0.111715	0.0504857	0.119948	0.0542065	-2.1918	-2.98606	0.0711106	-1.71371	4.0492	1.105648	0.04140831	0.2273979	0.4114	0.0499879	0.164943	0.373669	0.0893897	0.419339	0.162016	0.760041	-2.41475	-0.869075	0.594692	1.68337
12	-57607.27	-57597.38	-9.895712	0.0839778	0.742576	0.0760775	0.672716	-2.4772	-0.297631	-0.0988009	-1.71371	1.698306	0.3697056	0.04140831	0.2122018	0.44818	0.122399	0.327612	0.101809	0.10572	0.419339	0.135877	0.538954	-2.24696	-0.869075	0.250949	0.464089
13	-57482.03	-57469.48	-12.5426	0.0839778	0.0589392	0.0760775	0.0533944	-2.4772	-2.83125	-0.0988009	-1.71371	0.08871491	1.082706	0.2755487	1.709367	0.44818	0.122399	0.327612	0.101809	0.10572	0.269861	0.134823	0.344147	-2.24696	-1.30985	0.243163	2.06157
14	-57886.95	-57869.68	-17.2714	0.0839778	0.0589392	0.0760775	0.0533944	-2.4772	-2.83125	-0.0988009	-1.71371	2.201859	4.728864	0.7764989	1.660005	0.211334	0.112862	0.515581	0.160223	0.125156	0.129441	0.163953	0.169566	-2.07819	-2.04453	0.27002	0.369975
15	-59453.92	-59439.76	-14.15739	0.113759	0.0706324	0.103057	0.0639875	-2.17368	-2.65027	-0.0988009	-0.101136	0.3279086	0.5478882	1.804175	3.414621	0.211334	0.112862	0.515581	0.160223	0.0548819	0.129441	0.0718948	0.169566	-2.90257	-2.04453	0.27002	1.16299
16	-57753.44	-57742.49	-10.94709	0.0199349	0.0706324	0.0290698	0.102999	-3.91528	-2.65027	0.377226	1.11173	0.2616176	0.5478882	0.1040242	1.417818	0.230908	0.110061	0.502785	0.156246	0.10752	0.124913	0.363487	0.422286	-2.23008	-2.08014	1.21806	1.16299
17	-59244.47	-59236.54	-7.924511	0.132293	0.0565442	0.192915	0.0824547	-2.02273	-2.87273	0.377226	1.11173	0.2616176	0.325538	0.3268109	0.7006677	0.289807	0.138134	0.375958	0.196101	0.105056	0.124913	0.106699	0.126867	-2.25327	-2.08014	0.0155229	0.666258
18	-57969.11	-57954.27	-14.83801	0.132293	0.00407282	0.041908	0.00129019	-2.02273	-5.50342	-1.14955	0.356776	1.22935	0.1191375	0.1311852	0.7006677	0.176128	0.08395	0.228485	0.511437	0.165666	0.02437	0.266978	0.0392735	-1.79778	-3.7144	0.477194	2.61724
19	-58218	-58204.34	-13.66392	0.136949	0.113869	0.043383	0.0360716	-1.98814	-2.1727	-1.14955	0.303991	4.666652	0.861753	0.1311852	0.7006677	0.122545	0.362639	0.158973	0.355843	0.165666	0.187103	0.257696	0.291042	-1.79778	-1.6761	0.441809	1.54697
