Iteration	Posterior	Likelihood	Prior	extinction[1]	extinction[2]	extinction[3]	extinction[4]	extinction_alpha[1]	extinction_alpha[2]	extinction_beta[1]	extinction_beta[2]	hidden_rate1	hidden_rate2	rate_12	rate_21	rate_category_prior[1]	rate_category_prior[2]	rate_category_prior[3]	rate_category_prior[4]	speciation[1]	speciation[2]	speciation[3]	speciation[4]	speciation_alpha[1]	speciation_alpha[2]	speciation_beta[1]	speciation_beta[2]
0	-55901.56	-55889.4	-12.15343	0.00730315	0.157485	0.00115166	0.0248344	-4.91945	-1.84843	-1.8471	2.90707	0.01357286	0.1852512	0.01053438	0.02750286	0.170642	0.35296	0.446372	0.0300267	0.0598162	0.0529681	0.270186	0.239253	-2.81648	-2.93807	1.50783	0.27066
1	-55973.55	-55960.92	-12.62869	0.00583366	0.0592486	0.00191746	0.0194744	-5.14411	-2.82601	-1.11264	2.90707	0.00988931	0.1609327	0.01652768	0.009059013	0.221567	0.356316	0.38313	0.0389877	0.0598162	0.0501879	0.270186	0.226696	-2.81648	-2.99198	1.50783	1.71962
2	-56052.1	-56041.57	-10.52839	0.00861072	0.043937	0.0243086	0.124037	-4.75475	-3.125	1.03782	2.90707	0.02572505	0.212166	0.01652768	0.009059013	0.373543	0.286751	0.30833	0.031376	0.0598162	0.0811337	0.292837	0.3972	-2.81648	-2.51166	1.58834	0.304497
3	-56017.95	-56013.45	-4.504103	0.0178979	0.039525	0.0505268	0.111581	-4.02307	-3.23082	1.03782	0.818466	0.02572505	0.212166	0.002358153	0.009059013	0.392447	0.250655	0.323933	0.0329638	0.0689245	0.0743042	0.283262	0.305371	-2.67474	-2.59959	1.41336	0.3959
4	-55983.32	-55978.69	-4.626532	0.0178979	0.039525	0.0505268	0.111581	-4.02307	-3.23082	1.03782	0.140476	0.02572505	0.1436762	0.008100545	0.009059013	0.392447	0.250655	0.323933	0.0329638	0.0689245	0.0482161	0.283262	0.198156	-2.67474	-3.03206	1.41336	0.132068
5	-56024.19	-56017.54	-6.654677	0.0178979	0.0532001	0.0169919	0.0505073	-4.02307	-2.93369	-0.0519425	-0.143798	0.02572505	0.1014192	0.008100545	0.05908794	0.0744038	0.381869	0.493507	0.0502198	0.0479788	0.0408748	0.197474	0.168234	-3.037	-3.19724	1.41484	1.67749
6	-55912.35	-55907.59	-4.75644	0.0371534	0.0493356	0.0387901	0.051509	-3.2927	-3.00911	0.0431097	-0.219471	0.006981518	0.1519811	0.006726896	0.05447353	0.0744038	0.381869	0.493507	0.0502198	0.07833	0.069319	0.322394	0.285306	-2.54682	-2.66904	1.41484	0.954864
7	-55874.36	-55866.73	-7.629422	0.00830879	0.0133962	0.00741359	0.0119529	-4.79044	-4.31278	-0.113999	-0.219471	0.006981518	0.2063021	0.008605212	0.03004203	0.290431	0.435847	0.216403	0.0573185	0.07833	0.069319	0.281478	0.249097	-2.54682	-2.66904	1.27913	0.954864
8	-55893.51	-55888.33	-5.182736	0.0259132	0.0296357	0.0245096	0.0280305	-3.653	-3.51878	-0.0556871	-0.462884	0.01791573	0.2180768	0.007292771	0.03139073	0.179789	0.650766	0.133963	0.0354825	0.0757232	0.069319	0.272111	0.249097	-2.58067	-2.66904	1.27913	0.954864
9	-55920.89	-55916.22	-4.673588	0.0281432	0.0296357	0.0216863	0.0228365	-3.57045	-3.51878	-0.260622	1.00676	0.002014348	0.1943151	0.007292771	0.03139073	0.68845	0.248153	0.0498671	0.0135303	0.0757232	0.128219	0.272111	0.460754	-2.58067	-2.05402	1.27913	0.151814
10	-55897.06	-55887.76	-9.298859	0.00673735	0.0439097	0.0108008	0.0703929	-5.00009	-3.12562	0.471957	1.00676	0.0006570724	0.1652921	0.002214254	0.03139073	0.68845	0.248153	0.0498671	0.0135303	0.0799066	0.094381	0.293209	0.346321	-2.5269	-2.36042	1.30003	3.5891
11	-56043.75	-56036.84	-6.90999	0.0505806	0.0439097	0.0810873	0.0703929	-2.98419	-3.12562	0.471957	1.00676	0.01594305	0.1317307	0.003352395	0.03139073	0.68845	0.248153	0.0498671	0.0135303	0.0717613	0.0758131	0.221209	0.233699	-2.63441	-2.57948	1.12576	3.5891
12	-55983.24	-55976.67	-6.567246	0.0505806	0.0139957	0.0810873	0.0224369	-2.98419	-4.269	0.471957	1.92478	0.02351258	0.1637958	0.003352395	0.02152743	0.230532	0.515101	0.221452	0.0329149	0.089209	0.0758131	0.330287	0.28069	-2.41677	-2.57948	1.30898	0.764155
13	-56045.55	-56041.93	-3.620922	0.0505806	0.0283109	0.0810873	0.0453861	-2.98419	-3.56451	0.471957	0.359152	0.02351258	0.2167123	0.001574024	0.02152743	0.221402	0.534305	0.212682	0.0316114	0.0860963	0.115244	0.318762	0.426677	-2.45229	-2.16071	1.30898	0.764155
14	-55920.15	-55911.12	-9.025571	0.0183501	0.0251922	0.0294176	0.0403864	-3.99812	-3.68122	0.471957	0.359152	0.009658958	0.2801365	0.004386275	0.03775836	0.164017	0.640048	0.158067	0.0378675	0.0857521	0.115244	0.34554	0.464377	-2.45629	-2.16071	1.39365	4.24678
15	-55996.59	-55986.37	-10.22201	0.0378981	0.011932	0.129774	0.0408586	-3.27285	-4.42853	1.23089	-1.21712	0.039291	0.2059607	0.004386275	0.02348084	0.288081	0.367778	0.27763	0.0665107	0.0857521	0.0694001	0.308183	0.249416	-2.45629	-2.66787	1.27923	4.24678
16	-55936.86	-55930.8	-6.050362	0.0378981	0.0183559	0.129774	0.0628558	-3.27285	-3.9978	1.23089	-0.211946	0.01006949	0.2838097	0.004450349	0.04294553	0.191702	0.307172	0.184747	0.316379	0.0857521	0.103987	0.415306	0.50362	-2.45629	-2.26349	1.57756	0.754532
17	-55972.07	-55966.55	-5.514251	0.0130067	0.0441128	0.03623	0.122876	-4.34229	-3.12101	1.02442	-0.211946	0.01006949	0.3365867	0.004701029	0.01450584	0.487575	0.107482	0.163085	0.241858	0.0858178	0.105643	0.347429	0.427691	-2.45553	-2.24769	1.39833	0.754532
18	-55900.96	-55895.63	-5.323205	0.0270841	0.0226071	0.0754425	0.062972	-3.60881	-3.78949	1.02442	-0.211946	0.006949347	0.2124718	0.004033087	0.02460964	0.166262	0.0366512	0.714614	0.082473	0.0766839	0.0669548	0.310451	0.271064	-2.56806	-2.70374	1.39833	0.754532
19	-55910.88	-55905.71	-5.162224	0.0270841	0.0359493	0.0754425	0.100137	-3.60881	-3.32564	1.02442	0.807906	0.006949347	0.2029897	0.003757617	0.02912483	0.169851	0.0364934	0.711537	0.0821179	0.0947099	0.100607	0.378329	0.401885	-2.35694	-2.29654	1.38495	0.754532
20	-55914.26	-55909.14	-5.123648	0.0320142	0.0359493	0.0673964	0.0756807	-3.44158	-3.32564	0.744413	0.807906	0.01182996	0.2029897	0.003757617	0.05523669	0.183441	0.558019	0.0619336	0.196607	0.0874563	0.100607	0.349354	0.401885	-2.43662	-2.29654	1.38495	0.754532
21	-55908.25	-55898.64	-9.610402	0.011876	0.00373661	0.0250015	0.00786632	-4.43323	-5.58958	0.744413	-0.684987	0.02504228	0.1893444	0.007783848	0.05523669	0.0300981	0.66281	0.0735642	0.233528	0.0652695	0.0564593	0.260726	0.225533	-2.72923	-2.87424	1.38495	0.113866
22	-55864.08	-55854.44	-9.636999	0.00825301	0.0044245	0.0048142	0.00258093	-4.79718	-5.4206	-0.539008	-0.414192	0.009914783	0.1109431	0.007783848	0.03268973	0.0300981	0.66281	0.0735642	0.233528	0.0653482	0.0564593	0.228804	0.197681	-2.72803	-2.87424	1.25314	0.715593
23	-55868.66	-55860.8	-7.861934	0.0223439	0.0044245	0.0130338	0.00258093	-3.8012	-5.4206	-0.539008	-0.414192	0.01138007	0.1685636	0.007783848	0.03268973	0.0180307	0.397067	0.236433	0.348469	0.0693265	0.0664687	0.250715	0.24038	-2.66893	-2.71102	1.28549	0.354194
24	-55879.51	-55873.23	-6.286261	0.0223439	0.0100519	0.0130338	0.00586352	-3.8012	-4.6	-0.539008	-0.414192	0.01414255	0.2118114	0.006291372	0.03268973	0.0503052	0.384017	0.228663	0.337016	0.0796097	0.0570237	0.307255	0.220084	-2.53062	-2.86429	1.35054	0.354194
