Iteration	Posterior	Likelihood	Prior	extinction[1]	extinction[2]	extinction[3]	extinction[4]	extinction_alpha[1]	extinction_alpha[2]	extinction_beta[1]	extinction_beta[2]	hidden_rate1	hidden_rate2	rate_12	rate_21	rate_category_prior[1]	rate_category_prior[2]	rate_category_prior[3]	rate_category_prior[4]	speciation[1]	speciation[2]	speciation[3]	speciation[4]	speciation_alpha[1]	speciation_alpha[2]	speciation_beta[1]	speciation_beta[2]
0	-55848.63	-55841.46	-7.174863	0.00943046	0.0370541	0.0153515	0.0603192	-4.66381	-3.29538	0.487272	-0.923599	0.003852193	0.1717655	0.004743135	0.03089465	0.249942	0.165752	0.411656	0.17265	0.0625794	0.075616	0.287148	0.346967	-2.77132	-2.58209	1.52356	1.34862
1	-55873.11	-55867.71	-5.400544	0.0261654	0.0785927	0.0341603	0.102607	-3.64332	-2.54348	0.266628	-1.47604	0.007945825	0.1502455	0.008350673	0.03089465	0.454518	0.199871	0.19934	0.146271	0.06223	0.0715618	0.285545	0.328364	-2.77692	-2.63719	1.52356	0.401218
2	-55874.57	-55870.26	-4.313648	0.0368812	0.0436685	0.022166	0.0262452	-3.30005	-3.13113	-0.509145	0.786506	0.003736008	0.2002444	0.008350673	0.03279756	0.141	0.151399	0.284735	0.422866	0.0770504	0.0715618	0.326836	0.303554	-2.5633	-2.63719	1.445	0.121537
3	-55919.32	-55910.09	-9.229922	0.0240206	0.0436685	0.0144366	0.0262452	-3.72885	-3.13113	-0.509145	2.05388	0.002384128	0.2450387	0.005763633	0.0143263	0.043714	0.15627	0.218292	0.581724	0.0800931	0.0596155	0.339742	0.25288	-2.52457	-2.81984	1.445	3.39392
4	-55880.89	-55874.07	-6.820498	0.0240206	0.0637763	0.0144366	0.0383301	-3.72885	-2.75237	-0.509145	-2.29436	0.002384128	0.2364392	0.006869646	0.03717207	0.341491	0.134331	0.187645	0.336533	0.0895607	0.0891251	0.310928	0.309416	-2.41284	-2.41771	1.24464	0.355358
5	-55882.44	-55876.28	-6.159041	0.0246629	0.0171176	0.0313788	0.0217788	-3.70246	-4.06765	0.240834	-1.76017	0.002909164	0.1761112	0.006869646	0.02602912	0.154975	0.121679	0.450451	0.272895	0.0895382	0.0742787	0.276341	0.229246	-2.41309	-2.59993	1.12697	0.201492
6	-55885.05	-55875.23	-9.818015	0.0246629	0.0253009	0.0313788	0.0321906	-3.70246	-3.67691	0.240834	-1.76017	0.003118414	0.1516905	0.006869646	0.0214667	0.42909	0.0944184	0.349533	0.126959	0.0872245	0.090251	0.2692	0.278541	-2.43927	-2.40516	1.12697	4.45099
7	-55869.32	-55864.46	-4.857865	0.0246629	0.0253009	0.00762994	0.00782732	-3.70246	-3.67691	-1.17322	0.523573	0.002640258	0.153422	0.006869646	0.0214667	0.238072	0.130197	0.412973	0.218758	0.0824835	0.090251	0.254568	0.278541	-2.49516	-2.40516	1.12697	0.236212
8	-55867.02	-55861.96	-5.052386	0.0246629	0.0479535	0.00762994	0.0148353	-3.70246	-3.03752	-1.17322	0.317533	0.0004986456	0.1795904	0.006869646	0.02189078	0.588173	0.14014	0.0362229	0.235464	0.0706365	0.0840207	0.264773	0.314942	-2.65021	-2.47669	1.32132	0.736269
9	-55950.16	-55944.87	-5.289726	0.0774392	0.104999	0.0198707	0.0269425	-2.55826	-2.2538	-1.36025	0.317533	0.002848794	0.1850424	0.01023831	0.05664229	0.244278	0.519643	0.11606	0.120019	0.0706365	0.068711	0.294273	0.286252	-2.65021	-2.67785	1.42696	0.736269
