Iteration	Posterior	Likelihood	Prior	extinction[1]	extinction[2]	extinction[3]	extinction[4]	extinction_alpha[1]	extinction_alpha[2]	extinction_beta[1]	extinction_beta[2]	hidden_rate1	hidden_rate2	rate_12	rate_21	rate_category_prior[1]	rate_category_prior[2]	rate_category_prior[3]	rate_category_prior[4]	speciation[1]	speciation[2]	speciation[3]	speciation[4]	speciation_alpha[1]	speciation_alpha[2]	speciation_beta[1]	speciation_beta[2]
0	-55844.62	-55840.16	-4.463876	0.0165672	0.0646991	0.0134889	0.0526774	-4.10033	-2.73801	-0.205562	-0.652359	0.002342491	0.1759178	0.006774931	0.02515718	0.169628	0.508235	0.212837	0.109299	0.0768002	0.0689071	0.296018	0.265595	-2.56655	-2.675	1.34921	0.207872
1	-55842.37	-55835.23	-7.135987	0.0119071	0.0282045	0.0130469	0.0309043	-4.43062	-3.56827	0.0914125	0.939878	0.005439204	0.1832859	0.006774931	0.03104679	0.219315	0.36419	0.27518	0.141315	0.0738346	0.0689071	0.285328	0.266286	-2.60593	-2.675	1.35181	1.56485
2	-55836.93	-55829.73	-7.204909	0.00907345	0.0282045	0.0103102	0.0320489	-4.7024	-3.56827	0.127779	-0.379532	0.005825491	0.155979	0.006774931	0.03104679	0.248252	0.412242	0.179546	0.15996	0.0719281	0.0659151	0.27796	0.254724	-2.63209	-2.71939	1.35181	1.56485
3	-55838.63	-55828.98	-9.647446	0.0024562	0.0282045	0.00153544	0.0176315	-6.00914	-3.56827	-0.469796	-0.379532	0.006470336	0.1596608	0.006774931	0.0305546	0.22949	0.221697	0.165977	0.382837	0.0706421	0.0639875	0.280823	0.254369	-2.65013	-2.74907	1.3801	0.988427
4	-55832.72	-55823.36	-9.362213	0.0024562	0.0282045	0.00153544	0.0176315	-6.00914	-3.56827	-0.469796	-0.140453	0.002212056	0.1630392	0.004539418	0.0305546	0.259047	0.25025	0.0585591	0.432144	0.0706421	0.062723	0.273569	0.242902	-2.65013	-2.76903	1.35393	0.988427
5	-55837.17	-55827.67	-9.498917	0.0024562	0.0247245	0.00153544	0.015456	-6.00914	-3.69996	-0.469796	0.0566647	0.001426287	0.1630392	0.004209183	0.03323555	0.269096	0.542638	0.126979	0.0612872	0.0671611	0.062723	0.260089	0.242902	-2.70066	-2.76903	1.35393	0.988427
6	-55832.09	-55823.48	-8.605972	0.00293038	0.042781	0.00183187	0.0267437	-5.83262	-3.15166	-0.469796	-0.323344	0.002772254	0.1399803	0.004005438	0.03323555	0.349829	0.277504	0.251351	0.121316	0.0670513	0.0617345	0.259663	0.239074	-2.7023	-2.78491	1.35393	0.988427
7	-55831.11	-55822.59	-8.522762	0.0037197	0.0275899	0.00171885	0.0127492	-5.59411	-3.5903	-0.771986	-0.323344	0.002753525	0.1399803	0.005165051	0.02597778	0.349829	0.277504	0.251351	0.121316	0.0690996	0.0634225	0.267596	0.24561	-2.67221	-2.75794	1.35393	0.988427
8	-55825.75	-55816.26	-9.493747	0.0037197	0.0275899	0.000942433	0.00699027	-5.59411	-3.5903	-1.37293	-0.689886	0.003406693	0.1230486	0.005165051	0.02950779	0.365856	0.244403	0.262867	0.126875	0.0603248	0.0580975	0.237624	0.22885	-2.80801	-2.84563	1.37094	0.988427
9	-55837.19	-55829.77	-7.417585	0.0105587	0.0275899	0.00267518	0.00699027	-4.55081	-3.5903	-1.37293	-0.470012	0.007731832	0.1338763	0.006734294	0.03604142	0.395155	0.246343	0.264953	0.0935488	0.0629393	0.0580975	0.247922	0.22885	-2.76558	-2.84563	1.37094	0.883114
10	-55838.01	-55828.93	-9.072426	0.0093203	0.035874	0.000882144	0.00339538	-4.67556	-3.32774	-2.3576	0.316133	0.003139355	0.150903	0.006734294	0.03229369	0.525711	0.327733	0.0220993	0.124457	0.0632742	0.071256	0.249241	0.280682	-2.76028	-2.64148	1.37094	0.883114
11	-55831.17	-55822.23	-8.946288	0.0093203	0.0434432	0.000683738	0.003187	-4.67556	-3.1363	-2.61238	0.316133	0.001167345	0.1255118	0.006734294	0.03744721	0.220453	0.137432	0.00926717	0.632847	0.0644383	0.0611627	0.243562	0.231181	-2.74205	-2.79422	1.32966	0.201706
12	-55832.35	-55823.88	-8.468624	0.00829154	0.0379392	0.000854343	0.00390918	-4.79252	-3.27177	-2.27266	0.316133	0.001626516	0.1216484	0.006734294	0.03744721	0.273573	0.180275	0.0115002	0.534651	0.0625095	0.0534491	0.236272	0.202025	-2.77244	-2.92903	1.32966	0.201706
13	-55835.11	-55822.69	-12.41145	0.00551471	0.0449774	0.000173065	0.0014115	-5.20034	-3.10159	-3.46151	0.316133	0.002597781	0.1460902	0.004503693	0.03401682	0.291347	0.127019	0.0122473	0.569387	0.0662886	0.0534491	0.265714	0.214247	-2.71374	-2.92903	1.3884	0.240023
14	-55841.31	-55829.76	-11.55302	0.00877223	0.0449774	0.000275294	0.0014115	-4.73616	-3.10159	-3.46151	-0.75968	0.002570804	0.1673432	0.004503693	0.02799383	0.520952	0.22712	0.118577	0.133351	0.0712999	0.0583805	0.26736	0.218915	-2.64086	-2.84077	1.3217	0.240023
15	-55847.78	-55837.57	-10.20425	0.0197249	0.0449774	0.00141614	0.00322914	-3.92587	-3.10159	-2.63395	-0.75968	0.003979182	0.1379434	0.004826384	0.04583128	0.661024	0.160711	0.0839059	0.0943596	0.0712999	0.06868	0.246046	0.237005	-2.64086	-2.6783	1.23862	2.46145
16	-55840.09	-55832.6	-7.495066	0.0211861	0.0257568	0.00192112	0.00233558	-3.85441	-3.65906	-2.40044	-0.75968	0.003979182	0.1437722	0.006423546	0.02691108	0.284333	0.339302	0.177147	0.199218	0.0719792	0.06868	0.243058	0.231918	-2.63138	-2.6783	1.21692	0.149863
17	-55833.18	-55824.67	-8.507004	0.0062649	0.0590423	0.00380144	0.0358259	-5.07279	-2.8295	-0.499583	-1.11089	0.003245868	0.1447149	0.005957029	0.02691108	0.589157	0.258143	0.00113417	0.151566	0.066887	0.0614016	0.2533	0.232526	-2.70475	-2.79032	1.33157	2.12173
18	-55839.65	-55830.73	-8.918428	0.00430578	0.0590423	0.00135901	0.0186352	-5.4478	-2.8295	-1.1532	-1.11089	0.0027409	0.1567638	0.00800211	0.03111162	0.309631	0.288602	0.00126799	0.400499	0.066887	0.0599136	0.2533	0.226891	-2.70475	-2.81485	1.33157	0.946094
19	-55842.83	-55836.16	-6.667181	0.0156895	0.0206101	0.00820606	0.0107797	-4.15476	-3.88197	-0.648119	1.02007	0.005090232	0.1567638	0.005113578	0.03469568	0.296987	0.276817	0.00121622	0.42498	0.0616267	0.0734958	0.241898	0.288486	-2.78666	-2.61053	1.36742	0.946094
20	-55845.96	-55837.27	-8.692772	0.0235173	0.00620241	0.0221608	0.00584465	-3.75002	-5.08282	-0.0594102	-1.4993	0.001982782	0.1445674	0.006594003	0.03514618	0.379512	0.353737	0.00155417	0.265197	0.0616267	0.0630172	0.257519	0.26333	-2.78666	-2.76435	1.43	0.946094
