Iteration	Posterior	Likelihood	Prior	extinction[1]	extinction[2]	extinction[3]	extinction[4]	extinction_alpha[1]	extinction_alpha[2]	extinction_beta[1]	extinction_beta[2]	hidden_rate1	hidden_rate2	rate_12	rate_21	rate_category_prior[1]	rate_category_prior[2]	rate_category_prior[3]	rate_category_prior[4]	speciation[1]	speciation[2]	speciation[3]	speciation[4]	speciation_alpha[1]	speciation_alpha[2]	speciation_beta[1]	speciation_beta[2]
0	-55831.73	-55823.23	-8.498656	0.00427354	0.0182974	0.00690814	0.0295775	-5.45531	-4.001	0.480259	1.18575	0.00396235	0.1218186	0.004816466	0.03029721	0.169669	0.101549	0.0779835	0.650799	0.0558822	0.0635795	0.233804	0.266009	-2.88451	-2.75546	1.43124	0.201526
1	-55829.95	-55820.52	-9.423165	0.00742892	0.019504	0.00217945	0.00572198	-4.90237	-3.93713	-1.22631	1.18575	0.00396235	0.11778	0.004816466	0.03484953	0.820303	0.0418362	0.0823461	0.0555142	0.0569916	0.0526829	0.233732	0.216061	-2.86485	-2.94346	1.41127	1.59808
2	-55839.19	-55831.22	-7.96883	0.00742892	0.0181553	0.0042772	0.0104529	-4.90237	-4.00879	-0.552083	-0.692839	0.003479825	0.1135379	0.007533384	0.02750321	0.820303	0.0418362	0.0823461	0.0555142	0.0569916	0.0569412	0.233732	0.233525	-2.86485	-2.86574	1.41127	1.05745
3	-55835.66	-55827.46	-8.201396	0.0046295	0.0381658	0.00266543	0.0219739	-5.37531	-3.26582	-0.552083	-0.692839	0.002538504	0.1152469	0.007458026	0.02750321	0.320205	0.165616	0.325982	0.188198	0.0598787	0.0569412	0.245572	0.233525	-2.81543	-2.86574	1.41127	1.05745
4	-55834.21	-55824.44	-9.765192	0.0046295	0.032112	0.00142354	0.00987426	-5.37531	-3.43853	-1.1793	-1.53562	0.00389738	0.1412352	0.006972375	0.02505268	0.145317	0.0751606	0.202028	0.577495	0.0598787	0.0552083	0.244388	0.225326	-2.81543	-2.89664	1.40643	1.05745
5	-55833.63	-55825.1	-8.532767	0.0133937	0.0365092	0.00206179	0.00562015	-4.31297	-3.31019	-1.87121	-1.53562	0.001940471	0.1310881	0.004793869	0.02505268	0.131359	0.0891566	0.0944513	0.685033	0.0629062	0.0601232	0.238747	0.228185	-2.76611	-2.81136	1.33376	1.13986
6	-55828.52	-55817.54	-10.97969	0.00474218	0.0379177	0.00061326	0.00490353	-5.35126	-3.27234	-2.04546	-1.53562	0.001940471	0.1286513	0.005019943	0.03680724	0.131359	0.0891566	0.0944513	0.685033	0.0659603	0.0593118	0.256257	0.230428	-2.7187	-2.82495	1.35713	1.13986
7	-55833.72	-55826.03	-7.683676	0.00829807	0.0237104	0.00362593	0.0103605	-4.79173	-3.74184	-0.827911	1.19532	0.005381158	0.1366616	0.005671824	0.0280587	0.32763	0.272444	0.235576	0.16435	0.0639892	0.0518331	0.250749	0.203114	-2.74904	-2.95973	1.36574	0.766794
8	-55832.65	-55825.87	-6.780066	0.0122469	0.0237104	0.00407727	0.00789378	-4.40249	-3.74184	-1.09984	-0.641185	0.001133775	0.1575212	0.005671824	0.03250269	0.314187	0.58641	0.0840839	0.015319	0.0714706	0.0606784	0.276533	0.234776	-2.63847	-2.80217	1.35305	0.766794
9	-55828.37	-55821.21	-7.15785	0.0115206	0.0293208	0.00538483	0.0137048	-4.46362	-3.52946	-0.760549	-0.255995	0.003118225	0.1542074	0.005671824	0.02909499	0.0776377	0.788674	0.113086	0.0206028	0.0669235	0.0616278	0.25894	0.23845	-2.70421	-2.78664	1.35305	1.79095
