Iteration	Posterior	Likelihood	Prior	extinction[1]	extinction[2]	extinction[3]	extinction[4]	extinction_alpha[1]	extinction_alpha[2]	extinction_beta[1]	extinction_beta[2]	hidden_rate1	hidden_rate2	rate_12	rate_21	rate_category_prior[1]	rate_category_prior[2]	rate_category_prior[3]	rate_category_prior[4]	speciation[1]	speciation[2]	speciation[3]	speciation[4]	speciation_alpha[1]	speciation_alpha[2]	speciation_beta[1]	speciation_beta[2]
0	-55840.81	-55833.5	-7.312924	0.00814348	0.0182699	0.00323143	0.00724974	-4.81054	-4.0025	-0.924292	-0.304677	0.003658493	0.1229128	0.00490307	0.05149868	0.327127	0.0365971	0.0243453	0.61193	0.0616292	0.0671441	0.237364	0.258605	-2.78662	-2.70091	1.34846	0.515186
1	-55846.49	-55838.52	-7.969383	0.0126566	0.0182699	0.00261601	0.00377622	-4.36957	-4.0025	-1.57653	1.26384	0.003103125	0.1229128	0.00490307	0.03060381	0.312841	0.0741734	0.023282	0.589704	0.0629272	0.0631171	0.264023	0.26482	-2.76578	-2.76276	1.43406	0.515186
2	-55834.21	-55826.8	-7.410631	0.0126566	0.0526599	0.00436208	0.0181491	-4.36957	-2.9439	-1.06523	1.89076	0.005152388	0.1484602	0.00490307	0.03060381	0.312841	0.0741734	0.023282	0.589704	0.0629272	0.0631171	0.26109	0.261878	-2.76578	-2.76276	1.42289	0.515186
3	-55828.41	-55820.39	-8.024237	0.0146344	0.0180205	0.0050437	0.00621073	-4.22438	-4.01624	-1.06523	1.89076	0.00211588	0.1484602	0.00490307	0.03060381	0.378153	0.199122	0.0281426	0.394583	0.0684195	0.0621002	0.259732	0.235743	-2.6821	-2.77901	1.33399	0.543186
4	-55837.56	-55827.15	-10.40527	0.011523	0.00667099	0.00397136	0.00229914	-4.46341	-5.00999	-1.06523	-1.49771	0.001893826	0.1573241	0.003649731	0.03317354	0.527485	0.151304	0.0213844	0.299827	0.0695258	0.0621002	0.263932	0.235743	-2.66606	-2.77901	1.33399	1.75725
5	-55840.78	-55833.95	-6.828376	0.011523	0.0337806	0.0109375	0.0320642	-4.46341	-3.38787	-0.0521477	0.848959	0.003949414	0.1701025	0.003649731	0.03130378	0.527485	0.151304	0.0213844	0.299827	0.0694669	0.0746709	0.271874	0.292241	-2.6669	-2.59466	1.36449	1.75725
6	-55829.61	-55822.8	-6.809969	0.011523	0.0337806	0.0109375	0.0320642	-4.46341	-3.38787	-0.0521477	-0.0518821	0.003537775	0.1553438	0.00575008	0.03673591	0.36115	0.188126	0.0146411	0.436082	0.0694669	0.0637924	0.271882	0.249673	-2.6669	-2.75212	1.36452	1.75725
7	-55843.39	-55837.91	-5.479563	0.0186073	0.0306111	0.0499333	0.0821457	-3.9842	-3.48639	0.987132	-0.0518821	0.003822838	0.130284	0.00383597	0.03673591	0.315771	0.164488	0.0128014	0.50694	0.0642062	0.0638969	0.275306	0.27398	-2.74566	-2.75048	1.45578	0.639739
8	-55838.2	-55831.22	-6.982861	0.0206074	0.00985318	0.0519699	0.0248488	-3.8821	-4.61996	0.925014	0.559682	0.004433866	0.1565307	0.004698574	0.03643257	0.0731404	0.222816	0.0173409	0.686703	0.0703403	0.0638969	0.301608	0.27398	-2.65441	-2.75048	1.45578	0.639739
9	-55837.08	-55829.61	-7.470337	0.0136514	0.00985318	0.0344275	0.0248488	-4.29391	-4.61996	0.925014	0.559682	0.00532839	0.1565307	0.006105566	0.04065103	0.13095	0.398928	0.0310469	0.439075	0.0665955	0.0638969	0.285551	0.27398	-2.70912	-2.75048	1.45578	0.39125
10	-55835.54	-55828.74	-6.797859	0.0136514	0.0135183	0.0322266	0.0319124	-4.29391	-4.30371	0.858949	-0.182026	0.004122862	0.1455208	0.006105566	0.04065103	0.0527043	0.877111	0.068262	0.00192255	0.0665955	0.0569231	0.282539	0.241503	-2.70912	-2.86605	1.44518	0.39125
11	-55835.85	-55828.76	-7.091813	0.00921285	0.0170319	0.0217486	0.0402068	-4.68716	-4.07267	0.858949	0.482801	0.005525478	0.1455208	0.005412635	0.03691935	0.40571	0.0540202	0.525471	0.0147995	0.0664939	0.0571234	0.282108	0.242353	-2.71065	-2.86254	1.44518	0.39125
12	-55831.43	-55823.04	-8.383507	0.00921285	0.0170319	0.0217486	0.0402068	-4.68716	-4.07267	0.858949	0.295481	0.002634954	0.1304286	0.005412635	0.03691935	0.40571	0.0540202	0.525471	0.0147995	0.0640962	0.0699175	0.252918	0.275888	-2.74737	-2.66044	1.37268	1.90073
13	-55838.55	-55827.43	-11.11557	0.00398612	0.0139003	0.0136939	0.0477532	-5.52494	-4.27584	1.23413	-0.691105	0.006480934	0.1300224	0.005256967	0.03691935	0.40571	0.0540202	0.525471	0.0147995	0.0668336	0.0699175	0.263719	0.275888	-2.70555	-2.66044	1.37268	2.10059
14	-55829.87	-55820.27	-9.59762	0.00601701	0.0139003	0.0052399	0.0121051	-5.11316	-4.27584	-0.138289	-0.691105	0.004118142	0.1380972	0.005256967	0.03691935	0.581975	0.07749	0.319305	0.0212294	0.0590253	0.0579098	0.238523	0.234015	-2.82979	-2.84887	1.3965	2.10059
15	-55830.19	-55819.46	-10.72576	0.00537224	0.0139003	0.00454721	0.0117656	-5.22651	-4.27584	-0.166731	-1.51584	0.004118142	0.1465247	0.005256967	0.03137174	0.513366	0.0683548	0.281663	0.136616	0.0590253	0.0579098	0.25271	0.247934	-2.82979	-2.84887	1.45428	2.10059
16	-55831.77	-55819.86	-11.90777	0.00253142	0.01629	0.000949133	0.00610779	-5.97898	-4.1172	-0.980986	-0.616745	0.004041534	0.1304588	0.006575544	0.03137174	0.467419	0.307066	0.000401864	0.225113	0.0590253	0.0579098	0.25271	0.247934	-2.82979	-2.84887	1.45428	2.10059
17	-55832.25	-55821.75	-10.49256	0.00388216	0.0285622	0.00123693	0.00910047	-5.55136	-3.55567	-1.14376	-0.616745	0.002908068	0.1285674	0.006304397	0.03927141	0.668543	0.188599	0.00459442	0.138264	0.0583631	0.0579098	0.249875	0.247934	-2.84107	-2.84887	1.45428	2.10059
18	-55834.91	-55824.99	-9.920187	0.00388216	0.0548812	0.00123693	0.0174862	-5.55136	-2.90258	-1.14376	-0.616745	0.0007730042	0.1454627	0.006304397	0.03074871	0.57863	0.163234	0.138467	0.119668	0.0612638	0.0556076	0.256538	0.232853	-2.79257	-2.88944	1.43209	2.10059
19	-55839.51	-55831.64	-7.873806	0.0157372	0.0187686	0.00874652	0.0104313	-4.15173	-3.97557	-0.587371	-0.616745	0.004345871	0.1600434	0.006304397	0.03807206	0.103048	0.116665	0.13125	0.649037	0.0612638	0.0554175	0.256538	0.232057	-2.79257	-2.89286	1.43209	2.10059
20	-55837.26	-55828.2	-9.057171	0.00438932	0.0187686	0.00243952	0.0104313	-5.42858	-3.97557	-0.587371	-0.616745	0.006679988	0.1704601	0.006304397	0.03807206	0.0564963	0.393376	0.0719582	0.478169	0.0612638	0.0554175	0.271213	0.245332	-2.79257	-2.89286	1.48772	0.925349
21	-55842.4	-55835.54	-6.867352	0.0107064	0.0389155	0.00442619	0.0160883	-4.53691	-3.24636	-0.883302	-0.616745	0.008298995	0.1704601	0.006304397	0.03807206	0.0280457	0.195278	0.539305	0.237371	0.0613268	0.0554175	0.271492	0.245332	-2.79154	-2.89286	1.48772	0.925349
