Iteration	Posterior	Likelihood	Prior	extinction[1]	extinction[2]	extinction[3]	extinction[4]	extinction_alpha[1]	extinction_alpha[2]	extinction_beta[1]	extinction_beta[2]	hidden_rate1	hidden_rate2	rate_12	rate_21	rate_category_prior[1]	rate_category_prior[2]	rate_category_prior[3]	rate_category_prior[4]	speciation[1]	speciation[2]	speciation[3]	speciation[4]	speciation_alpha[1]	speciation_alpha[2]	speciation_beta[1]	speciation_beta[2]
0	-56083.62	-56080.15	-3.472479	0.128236	0.0460358	0.0619638	0.0222446	-2.05389	-3.07834	-0.727319	0.366651	0.03114019	0.1957343	0.002024228	0.03088708	0.241459	0.233617	0.41209	0.112834	0.0819949	0.0907665	0.289648	0.320634	-2.5011	-2.39946	1.26201	0.69679
1	-55954.74	-55949.31	-5.429132	0.0124343	0.0398683	0.022791	0.0730755	-4.3873	-3.22217	0.605912	1.17846	0.000251101	0.158277	0.002051026	0.03088708	0.241459	0.233617	0.41209	0.112834	0.0956788	0.0743849	0.287717	0.223684	-2.34676	-2.5985	1.10098	0.69679
2	-55924.41	-55919.82	-4.598931	0.0290814	0.0398683	0.015229	0.0208777	-3.53766	-3.22217	-0.646898	1.10256	0.0175176	0.158277	0.001827864	0.03088708	0.471369	0.173143	0.305418	0.05007	0.0710621	0.0693936	0.269134	0.262815	-2.6442	-2.66796	1.33166	0.69679
3	-55940.34	-55935.85	-4.488466	0.0530331	0.0398683	0.0438657	0.0329765	-2.93684	-3.22217	-0.189785	0.415428	0.02063438	0.21565	0.009523181	0.03088708	0.471369	0.173143	0.305418	0.05007	0.0690933	0.0724926	0.293264	0.307692	-2.6723	-2.62427	1.44561	0.69679
4	-56230.86	-56226.96	-3.901441	0.0677925	0.0398683	0.0781109	0.0459365	-2.6913	-3.22217	0.141678	0.415428	0.118284	0.1794943	0.002625533	0.03088708	0.438763	0.14222	0.377889	0.0411276	0.0690933	0.053763	0.293264	0.228195	-2.6723	-2.92317	1.44561	0.69679
5	-56281.48	-56275.87	-5.614194	0.0352532	0.0398683	0.0337337	0.0381499	-3.3452	-3.22217	-0.0440583	0.415428	0.118284	0.2989234	0.01051508	0.1128847	0.146968	0.228806	0.562957	0.0612695	0.0662136	0.0874289	0.265722	0.350862	-2.71487	-2.43693	1.38957	0.707249
6	-56217.77	-56213.15	-4.626323	0.080023	0.0267506	0.0765739	0.0255976	-2.52544	-3.6212	-0.0440583	0.415428	0.05983994	0.4494976	0.005777543	0.1128847	0.0318775	0.217505	0.470588	0.280029	0.0817021	0.0874289	0.327879	0.350862	-2.50468	-2.43693	1.38957	0.024962
7	-56319.6	-56313.08	-6.525875	0.0187072	0.0211116	0.0179009	0.0202017	-3.97885	-3.85793	-0.0440583	0.415428	0.1087111	0.4494976	0.01557435	0.1128847	0.0567273	0.198607	0.246344	0.498322	0.0616268	0.0804009	0.247315	0.322658	-2.78666	-2.52073	1.38957	0.060706
8	-56080.51	-56075.39	-5.120506	0.0326803	0.0211116	0.0312717	0.0202017	-3.42098	-3.85793	-0.0440583	0.415428	0.03101703	0.2434213	0.003243533	0.1128847	0.135976	0.211386	0.323842	0.328796	0.0616268	0.081982	0.276205	0.367435	-2.78666	-2.50126	1.50005	0.188152
9	-56039.68	-56034.37	-5.302689	0.0264737	0.0633841	0.0253327	0.0606522	-3.6316	-2.75854	-0.0440583	-1.37685	0.03101703	0.2434213	0.01158552	0.03028884	0.0675566	0.215909	0.160893	0.555641	0.0832279	0.0477978	0.342399	0.19664	-2.48617	-3.04078	1.41439	0.188152
10	-56135.89	-56129.51	-6.379302	0.0153451	0.109063	0.0052055	0.0369974	-4.17696	-2.21583	-1.08108	1.4497	0.01463332	0.2295361	0.01516571	0.02310612	0.0845051	0.353595	0.201258	0.360642	0.0993687	0.0920401	0.436008	0.403851	-2.30892	-2.38553	1.47882	0.188152
11	-55951.77	-55945.51	-6.261751	0.0302683	0.103061	0.00757742	0.0258006	-3.49766	-2.27243	-1.38493	1.4497	0.04228843	0.2516154	0.005501472	0.02895445	0.553198	0.204274	0.116268	0.12626	0.0678016	0.0744604	0.262738	0.288542	-2.69117	-2.59749	1.35457	0.842303
12	-56181.8	-56175.36	-6.443477	0.0919897	0.103061	0.0230289	0.0258006	-2.38608	-2.27243	-1.38493	-1.99127	0.1509269	0.343713	0.005501472	0.02895445	0.122602	0.0452719	0.804144	0.0279821	0.0678016	0.0766954	0.262738	0.297203	-2.69117	-2.56791	1.35457	0.402468
13	-56325.41	-56318.97	-6.447573	0.0961331	0.103061	0.0240662	0.0258006	-2.34202	-2.27243	-1.38493	-1.99127	0.1509269	0.516269	0.005501472	0.02323897	0.0803372	0.0296653	0.526932	0.363066	0.0678016	0.0894727	0.254581	0.335951	-2.69117	-2.41382	1.32303	0.402468
14	-56399.39	-56395.29	-4.106546	0.0514887	0.0869676	0.0595021	0.100503	-2.96639	-2.44222	0.144648	-0.667659	0.3847	0.5340617	0.008041601	0.01333725	0.182993	0.026354	0.468114	0.322539	0.0590991	0.0828778	0.221905	0.311189	-2.82854	-2.49039	1.32303	0.402468
15	-56505.87	-56501.96	-3.91181	0.0514887	0.0278154	0.0595021	0.0321444	-2.96639	-3.58216	0.144648	-0.598172	0.3847	0.4819841	0.008041601	0.003708317	0.182993	0.026354	0.468114	0.322539	0.0635908	0.0828111	0.23877	0.310939	-2.75529	-2.49119	1.32303	0.402468
16	-56235.01	-56225.52	-9.48381	0.00730893	0.210765	0.000903665	0.0260587	-4.91866	-1.55701	-2.09039	-0.598172	0.1443488	0.3785959	0.02016137	0.02035076	0.0974128	0.0640952	0.0540481	0.784444	0.0635908	0.0583359	0.23877	0.219039	-2.75529	-2.84154	1.32303	0.786345
17	-56172.75	-56165.52	-7.236748	0.0176045	0.017232	0.00645774	0.0063211	-4.0396	-4.06098	-1.00288	0.83676	0.1443488	0.3692836	0.007065312	0.08445989	0.367385	0.24173	0.302168	0.088717	0.0558686	0.0583359	0.260258	0.271752	-2.88475	-2.84154	1.53867	0.0397179
18	-56178.03	-56169.15	-8.877289	0.0176045	0.017232	0.0298875	0.0292551	-4.0396	-4.06098	0.529283	0.83676	0.1055689	0.3661336	0.008393692	0.08445989	0.285836	0.156974	0.0290946	0.528095	0.0558686	0.0847676	0.260258	0.394881	-2.88475	-2.46784	1.53867	2.08961
19	-55991.68	-55984.27	-7.410655	0.0423561	0.017232	0.0719087	0.0292551	-3.16164	-4.06098	0.529283	-0.849747	0.01962237	0.3072421	0.008393692	0.0352636	0.246156	0.375163	0.0291856	0.349495	0.0782239	0.0539389	0.344897	0.237822	-2.54818	-2.9199	1.48367	2.08961
20	-56025.12	-56018.86	-6.261639	0.0423561	0.186452	0.0188184	0.0828384	-3.16164	-1.67958	-0.811281	0.780857	0.0284837	0.3072421	0.008669164	0.01360426	0.277949	0.423618	0.0329552	0.265478	0.0560995	0.0775709	0.291651	0.403277	-2.88063	-2.55656	1.64843	2.08961
21	-56109.31	-56102.39	-6.921021	0.0377368	0.186452	0.016766	0.0828384	-3.27712	-1.67958	-0.811281	0.780857	0.01734335	0.3080003	0.008715556	0.06588265	0.272077	0.127641	0.340413	0.259869	0.0734768	0.0775709	0.381993	0.403277	-2.61079	-2.55656	1.64843	1.92422
22	-56230.55	-56225.15	-5.405213	0.0889793	0.186452	0.0889514	0.186393	-2.41935	-1.67958	-0.000313707	0.719456	0.0475125	0.3080003	0.02072678	0.06168287	0.294845	0.00561626	0.368899	0.330639	0.0673448	0.0775709	0.350114	0.403277	-2.69793	-2.55656	1.64843	0.655559
23	-56191.93	-56184.78	-7.149786	0.0395832	0.0178267	0.0114372	0.00515084	-3.22935	-4.02706	-1.24154	0.719456	0.05237043	0.448441	0.01094673	0.06168287	0.318516	0.0719662	0.252333	0.357184	0.0897446	0.0816473	0.466566	0.42447	-2.41079	-2.50535	1.64843	0.655559
24	-56209.04	-56202.37	-6.674864	0.104755	0.0135751	0.0371054	0.00480844	-2.25613	-4.29952	-1.03786	0.719456	0.06237109	0.3769981	0.01292946	0.06168287	0.425789	0.0607072	0.286927	0.226576	0.0971278	0.0806041	0.36367	0.301802	-2.33173	-2.51821	1.32022	0.655559
25	-56092.66	-56085.08	-7.581123	0.0464528	0.0135751	0.00692602	0.00202402	-3.06932	-4.29952	-1.90315	0.890229	0.06750979	0.5822054	0.005945742	0.0496019	0.504154	0.0209143	0.265375	0.209557	0.0971278	0.0880591	0.36367	0.329715	-2.33173	-2.42975	1.32022	0.263185
