Iteration	Posterior	Likelihood	Prior	extinction[1]	extinction[2]	extinction[3]	extinction[4]	extinction_alpha[1]	extinction_alpha[2]	extinction_beta[1]	extinction_beta[2]	hidden_rate1	hidden_rate2	rate_12	rate_21	rate_category_prior[1]	rate_category_prior[2]	rate_category_prior[3]	rate_category_prior[4]	speciation[1]	speciation[2]	speciation[3]	speciation[4]	speciation_alpha[1]	speciation_alpha[2]	speciation_beta[1]	speciation_beta[2]
0	-55860.63	-55855.3	-5.331094	0.0138179	0.0696309	0.0253115	0.127549	-4.28179	-2.66455	0.605296	-0.911324	0.004449393	0.1431222	0.009042566	0.02792479	0.239619	0.125619	0.599049	0.0357134	0.0580987	0.0648233	0.275267	0.307128	-2.84561	-2.73609	1.5556	0.0106882
1	-55853.76	-55842.75	-11.01085	0.00552988	0.0257319	0.00462883	0.0215391	-5.19759	-3.66002	-0.177862	0.548133	0.008856583	0.1314192	0.007048882	0.03833044	0.00711817	0.222287	0.707398	0.0631963	0.0532902	0.05615	0.222352	0.234285	-2.932	-2.87973	1.42851	3.90717
2	-55852.67	-55846.48	-6.187906	0.0137239	0.0257319	0.0121456	0.0227725	-4.28861	-3.66002	-0.122177	1.38438	0.006705305	0.1116571	0.004064012	0.04369024	0.00711817	0.222287	0.707398	0.0631963	0.0573497	0.0540938	0.246488	0.232494	-2.85859	-2.91704	1.45814	0.0988597
3	-55840.08	-55833.24	-6.839595	0.0136332	0.0257319	0.0120652	0.0227725	-4.29525	-3.66002	-0.122177	1.38438	0.002843346	0.121854	0.005328684	0.02964999	0.00691414	0.215916	0.687122	0.0900485	0.054858	0.0628369	0.235778	0.270071	-2.90301	-2.76721	1.45814	0.844892
4	-55840.92	-55833.91	-7.002994	0.0136332	0.0187323	0.00571012	0.00784584	-4.29525	-3.97751	-0.870265	-0.412545	0.001520209	0.1215117	0.0049025	0.04771786	0.00691414	0.215916	0.687122	0.0900485	0.054858	0.0522654	0.244035	0.232502	-2.90301	-2.95142	1.49256	0.844892
5	-55846.25	-55838.68	-7.561967	0.0136332	0.0148466	0.00571012	0.00621836	-4.29525	-4.20998	-0.870265	-0.412545	0.004685807	0.1538837	0.0049025	0.04771786	0.0085405	0.138898	0.741332	0.11123	0.054858	0.0528526	0.261348	0.251794	-2.90301	-2.94025	1.56111	1.00521
6	-55842.47	-55831.06	-11.41918	0.0148371	0.0148466	0.00621438	0.00621836	-4.21062	-4.20998	-0.870265	-3.27046	0.0006736374	0.1256248	0.0049025	0.02696165	0.00781485	0.127096	0.678344	0.186744	0.0609849	0.0601148	0.255707	0.252059	-2.79713	-2.8115	1.43341	0.278044
7	-55836.71	-55824.41	-12.29441	0.00548744	0.0451395	0.00229836	0.0189062	-5.20529	-3.098	-0.870265	-3.27046	0.001881055	0.1402515	0.004999105	0.03971132	0.00446192	0.501612	0.387303	0.106622	0.0614345	0.0601148	0.257592	0.252059	-2.78978	-2.8115	1.43341	0.278044
8	-55860.2	-55855.78	-4.425185	0.0347259	0.0451395	0.0145446	0.0189062	-3.36027	-3.098	-0.870265	-0.393097	0.008630402	0.1526272	0.004609941	0.03971132	0.262717	0.209179	0.32765	0.200454	0.0582939	0.0601148	0.261448	0.269614	-2.84226	-2.8115	1.50074	0.245959
9	-55857.88	-55853.43	-4.442154	0.0347259	0.0328082	0.0194034	0.0183319	-3.36027	-3.41708	-0.582035	-0.393097	0.00980466	0.1638688	0.004639661	0.03971132	0.447708	0.169465	0.265443	0.117384	0.0582939	0.061388	0.261448	0.275325	-2.84226	-2.79054	1.50074	0.245959
