Iteration	Posterior	Likelihood	Prior	extinction[1]	extinction[2]	extinction[3]	extinction[4]	extinction_alpha[1]	extinction_alpha[2]	extinction_beta[1]	extinction_beta[2]	hidden_rate1	hidden_rate2	rate_12	rate_21	rate_category_prior[1]	rate_category_prior[2]	rate_category_prior[3]	rate_category_prior[4]	speciation[1]	speciation[2]	speciation[3]	speciation[4]	speciation_alpha[1]	speciation_alpha[2]	speciation_beta[1]	speciation_beta[2]
0	-56838.57	-56828.14	-10.43915	0.0182463	0.0574322	0.00198643	0.00625252	-4.0038	-2.85715	-2.21762	0.144998	0.5936359	2.828291	0.01326839	0.1869597	0.791909	0.0779206	0.0604185	0.0697515	0.125329	0.146061	0.178113	0.207575	-2.07681	-1.92373	0.351471	0.268507
1	-56623.75	-56617.45	-6.305041	0.028875	0.0574322	0.00677433	0.0134741	-3.54478	-2.85715	-1.44983	0.144998	1.038926	0.6087285	0.02073755	0.06842561	0.791909	0.0779206	0.0604185	0.0697515	0.118463	0.0714958	0.160124	0.0966392	-2.13315	-2.63812	0.301345	0.268507
2	-56602.19	-56597.26	-4.937627	0.028875	0.0574322	0.0643651	0.128022	-3.54478	-2.85715	0.801597	0.144998	0.172666	0.3589411	0.02448662	0.06842561	0.596737	0.0552279	0.298597	0.0494378	0.120996	0.119736	0.194938	0.192908	-2.112	-2.12246	0.476923	0.506056
3	-56458.32	-56454.75	-3.571521	0.0335412	0.111675	0.0142529	0.0474547	-3.39498	-2.19216	-0.855816	-0.623049	0.1169928	0.3194426	0.01627755	0.007880923	0.481545	0.0445669	0.433993	0.0398945	0.120996	0.0814926	0.198526	0.13371	-2.112	-2.50724	0.49516	0.568473
4	-56497.76	-56491.58	-6.185759	0.0390514	0.129053	0.0165944	0.0548392	-3.24288	-2.04753	-0.855816	1.79574	0.3527367	0.6170934	0.01627755	0.01703125	0.205048	0.0547257	0.53292	0.207307	0.120996	0.0989033	0.188564	0.154134	-2.112	-2.31361	0.44368	0.991825
5	-56583.49	-56575.54	-7.950655	0.0390514	0.129053	0.0165944	0.0548392	-3.24288	-2.04753	-0.855816	1.93029	0.8654462	0.5838586	0.01627755	0.08268151	0.445867	0.22749	0.0854976	0.241146	0.109428	0.124587	0.168629	0.191989	-2.21249	-2.08275	0.432433	1.17382
6	-56653.37	-56646.1	-7.264598	0.104468	0.0713843	0.0270561	0.0184877	-2.25887	-2.63968	-1.35097	1.24262	1.958104	0.88091	0.01627755	0.02093296	0.348782	0.177955	0.284624	0.188638	0.109428	0.0761825	0.150528	0.104795	-2.21249	-2.57462	0.318879	0.798374
7	-56809.72	-56799.52	-10.1969	0.104468	0.0584743	0.0243979	0.0136564	-2.25887	-2.83917	-1.45438	1.35455	1.958104	4.367316	0.01627755	0.003259135	0.273034	0.198655	0.317731	0.21058	0.155633	0.0761825	0.207902	0.101768	-1.86025	-2.57462	0.289566	0.798374
8	-56752.42	-56742.2	-10.21569	0.144288	0.08801	0.0521972	0.0318382	-1.93594	-2.4303	-1.01678	0.844889	4.312635	3.484482	0.00891127	0.004462965	0.228902	0.211817	0.382738	0.176543	0.142645	0.0897033	0.170627	0.1073	-1.94739	-2.41125	0.179121	0.798374
9	-56644.86	-56638.81	-6.047871	0.144288	0.08801	0.0521972	0.0318382	-1.93594	-2.4303	-1.01678	0.93356	2.599162	0.8940252	0.01026469	0.004462965	0.140919	0.339858	0.235962	0.283262	0.156934	0.0897033	0.17973	0.102734	-1.85193	-2.41125	0.135633	0.798374
10	-56680.4	-56672.84	-7.567709	0.184017	0.0320555	0.0665692	0.0115963	-1.69273	-3.44029	-1.01678	-1.08803	1.556331	0.9019952	0.01026469	0.1055319	0.140919	0.339858	0.235962	0.283262	0.156934	0.151373	0.17973	0.173362	-1.85193	-1.88801	0.135633	0.909355
11	-56676.38	-56667.22	-9.151581	0.149534	0.0692005	0.0090507	0.00418844	-1.90023	-2.67075	-2.80468	-1.08803	2.510215	0.2493558	0.01026469	0.01729408	0.110562	0.266646	0.293216	0.329575	0.129771	0.203372	0.146549	0.229665	-2.04198	-1.59272	0.121584	0.201177
12	-56569.98	-56561.89	-8.092647	0.0588383	0.0725538	0.0216669	0.0267176	-2.83296	-2.62343	-0.999007	1.05322	3.553164	0.6129134	0.01748897	0.05837568	0.110562	0.266646	0.293216	0.329575	0.11928	0.110055	0.133468	0.123145	-2.12629	-2.20678	0.112389	0.468213
13	-56442.59	-56431.55	-11.04668	0.0851258	0.0157092	0.0144381	0.00266442	-2.46363	-4.15351	-1.77426	2.00004	3.553164	0.2817114	0.008940994	0.05837568	0.120823	0.291391	0.320428	0.267358	0.11928	0.111473	0.134344	0.125552	-2.12629	-2.19397	0.118934	0.468213
14	-56439.05	-56432.67	-6.381225	0.0851287	0.0424058	0.0144386	0.00719243	-2.46359	-3.16047	-1.77426	-0.439694	1.89176	0.4474806	0.004534649	0.05837568	0.148157	0.255994	0.245628	0.350221	0.126836	0.149476	0.139571	0.164485	-2.06486	-1.90062	0.0956795	0.468213
15	-56499.59	-56493.36	-6.227057	0.211733	0.354748	0.0359119	0.0601686	-1.55243	-1.03635	-1.77426	-0.439694	1.851498	0.2158182	0.004044613	0.02442592	0.229818	0.397093	0.327718	0.0453714	0.136722	0.190586	0.15045	0.209722	-1.98981	-1.65765	0.0956795	0.468213
16	-56519.5	-56513.45	-6.045073	0.052049	0.0315118	0.00795557	0.0048165	-2.95557	-3.45739	-1.87831	-0.439694	0.5647962	0.8341097	0.004044613	0.036429	0.229818	0.397093	0.327718	0.0453714	0.164244	0.108918	0.187855	0.124576	-1.8064	-2.21716	0.134315	0.792074
17	-56471.05	-56467.48	-3.57134	0.052049	0.0315118	0.0675745	0.0409113	-2.95557	-3.45739	0.261045	-0.439694	0.2729525	0.3676278	0.004044613	0.036429	0.289664	0.500499	0.15265	0.0571866	0.163441	0.137596	0.183245	0.154268	-1.8113	-1.98343	0.114372	0.792074
18	-56491.99	-56487.02	-4.969558	0.0654321	0.0315118	0.124697	0.0600534	-2.72674	-3.45739	0.644873	-0.702428	0.3920051	1.401557	0.004044613	0.02840295	0.593364	0.272818	0.0166741	0.117144	0.163441	0.146452	0.183245	0.164197	-1.8113	-1.92106	0.114372	0.916801
19	-56468.51	-56463.54	-4.972572	0.0529592	0.0315118	0.0263783	0.0156956	-2.93823	-3.45739	-0.696982	0.848414	0.1546438	1.678617	0.008686191	0.02840295	0.457277	0.160894	0.00983353	0.371995	0.150784	0.139853	0.163282	0.151445	-1.89191	-1.96716	0.0796277	0.339939
20	-56753.09	-56747.5	-5.585911	0.0529592	0.178896	0.0138925	0.0469287	-2.93823	-1.72095	-1.33817	0.848414	0.4538584	0.1071315	0.01198902	0.02840295	0.539093	0.189682	0.0115929	0.259633	0.174232	0.190038	0.18491	0.201686	-1.74737	-1.66053	0.0594843	1.61117
21	-56574.91	-56566.25	-8.66742	0.179769	0.205531	0.0603357	0.0689822	-1.71608	-1.58216	-1.09175	0.732198	4.034992	0.09954205	0.01198902	0.02840295	0.180892	0.337096	0.0206026	0.46141	0.174232	0.118743	0.182412	0.124318	-1.74737	-2.13079	0.0458804	1.61117
22	-56625.38	-56619.41	-5.976182	0.179769	0.0705048	0.0603357	0.0236635	-1.71608	-2.65207	-1.09175	0.544138	1.072723	0.08586486	0.008032589	0.09633088	0.122782	0.228808	0.0139842	0.634426	0.174232	0.165182	0.182412	0.172938	-1.74737	-1.8007	0.0458804	1.61117
23	-56728.46	-56722.66	-5.798458	0.374345	0.0705048	0.125641	0.0236635	-0.982577	-2.65207	-1.09175	0.544138	0.4307391	0.0365336	0.008032589	0.08618323	0.10456	0.194849	0.0119088	0.688683	0.222017	0.139748	0.231892	0.145965	-1.505	-1.96791	0.0435195	1.61117
24	-56696.96	-56691.68	-5.277196	0.403072	0.037029	0.149815	0.013763	-0.908639	-3.29605	-0.989718	0.544138	1.044549	0.009123032	0.002784533	0.02479111	0.0436892	0.131908	0.536644	0.287759	0.222017	0.139748	0.228807	0.144023	-1.505	-1.96791	0.0301278	1.46139
25	-56721.51	-56717	-4.517761	0.403072	0.0636577	0.149815	0.0236604	-0.908639	-2.75424	-0.989718	0.544138	1.34232	0.009123032	0.002890334	0.04221565	0.0504414	0.241745	0.619583	0.0882309	0.240579	0.139748	0.245389	0.142542	-1.42471	-1.96791	0.0197951	0.341694
26	-56729.97	-56725.75	-4.225152	0.403072	0.0815518	0.149815	0.0303113	-0.908639	-2.50652	-0.989718	0.544138	1.34232	0.0332916	0.002102532	0.04221565	0.0504414	0.241745	0.619583	0.0882309	0.194608	0.147977	0.19943	0.151644	-1.63677	-1.9107	0.0244772	0.341694
27	-56563.73	-56561.32	-2.406479	0.173414	0.16511	0.0685087	0.0652279	-1.75207	-1.80115	-0.928723	0.544138	1.000934	0.03918603	0.001862275	0.01792631	0.129639	0.506201	0.0856456	0.278514	0.163003	0.147977	0.168533	0.152998	-1.81398	-1.9107	0.0333637	0.016562
28	-56677.99	-56673.1	-4.892159	0.148762	0.0936375	0.043795	0.0275665	-1.90541	-2.36832	-1.22283	-0.921172	2.154675	0.007519792	0.002186523	0.0831238	0.129639	0.506201	0.0856456	0.278514	0.166237	0.0972323	0.173924	0.101729	-1.79434	-2.33065	0.0452062	0.0630655
29	-56886.31	-56884.14	-2.166422	0.148762	0.136082	0.043795	0.040062	-1.90541	-1.9945	-1.22283	-0.331144	0.5379699	0.0567288	0.0003403907	0.0831238	0.53264	0.27775	0.0445938	0.145016	0.0956732	0.213074	0.0991803	0.220885	-2.34682	-1.54611	0.0360021	0.0630655
30	-56600.68	-56596.83	-3.85175	0.148762	0.0950327	0.043795	0.0279772	-1.90541	-2.35353	-1.22283	-1.95669	0.238816	0.0469768	0.0003403907	0.0831238	0.505618	0.0903467	0.358962	0.0450728	0.13669	0.139017	0.141405	0.143813	-1.99004	-1.97316	0.0339157	0.370392
31	-56656.86	-56654.12	-2.740958	0.148762	0.0265421	0.0467462	0.00834043	-1.90541	-3.62902	-1.15762	0.141333	0.05891224	0.2182021	0.0003403907	0.0831238	0.00426318	0.181968	0.722988	0.0907814	0.184645	0.205102	0.191015	0.212178	-1.68932	-1.58425	0.0339157	0.370392
32	-56679.75	-56677.38	-2.372334	0.142899	0.073239	0.0324488	0.0166307	-1.94562	-2.61403	-1.48248	0.141333	0.2505831	0.376622	0.0003403907	0.03927564	0.00312934	0.133572	0.796662	0.0666371	0.184645	0.138135	0.196535	0.14703	-1.68932	-1.97953	0.0624064	0.370392
33	-56694.38	-56692.41	-1.963522	0.127095	0.0447527	0.0288601	0.0101622	-2.06282	-3.1066	-1.48248	0.141333	0.02553636	0.2392622	0.0003403907	0.03360503	0.00208196	0.423563	0.530021	0.0443338	0.190172	0.11688	0.200818	0.123423	-1.65983	-2.1466	0.054468	0.263927
34	-56677.01	-56674.2	-2.81136	0.216044	0.0709409	0.0490582	0.0161089	-1.53227	-2.64591	-1.48248	0.141333	0.2086068	0.2757476	0.001167297	0.03360503	0.003434	0.075171	0.84827	0.0731246	0.190172	0.11688	0.200818	0.123423	-1.65983	-2.1466	0.054468	0.263927
35	-56526.59	-56519.94	-6.651719	0.216044	0.0709409	0.0214062	0.007029	-1.53227	-2.64591	-2.3118	0.141333	2.409759	0.06485784	0.001304328	0.07580721	0.0113086	0.33202	0.415862	0.240809	0.144624	0.11688	0.150461	0.121598	-1.93362	-2.1466	0.0395673	0.153714
36	-56458.29	-56452.18	-6.106631	0.0909664	0.0594584	0.0180502	0.0117982	-2.39727	-2.82248	-1.61733	1.46748	1.135693	0.5228318	0.006836906	0.06265486	0.0170102	0.499417	0.121354	0.362219	0.140011	0.11688	0.1482	0.123717	-1.96604	-2.1466	0.0568461	0.153714
37	-56467.43	-56458.9	-8.527506	0.0909664	0.101717	0.0308149	0.0344566	-2.39727	-2.28556	-1.08249	1.46748	1.664721	0.5151911	0.006836906	0.02655487	0.0202614	0.594873	0.144549	0.240317	0.155445	0.122573	0.166419	0.131227	-1.86147	-2.09905	0.0682156	3.28529
38	-56592.56	-56587.34	-5.219675	0.0909664	0.0176886	0.0613689	0.0119333	-2.39727	-4.03484	-0.393587	-1.37732	1.028509	0.5624454	0.006836906	0.02655487	0.0215854	0.423371	0.299024	0.25602	0.133304	0.102031	0.14267	0.1092	-2.01512	-2.28248	0.0679043	0.190038
39	-56651.03	-56645.68	-5.354862	0.0426844	0.0364335	0.030194	0.0257723	-3.15392	-3.31227	-0.34619	-1.37732	1.028509	0.396025	0.002690209	0.005369195	0.0291768	0.220573	0.404189	0.346061	0.133304	0.0688074	0.14267	0.073642	-2.01512	-2.67644	0.0679043	2.2118
40	-56637.15	-56631.46	-5.691571	0.0520132	0.0364335	0.0298396	0.0209017	-2.95626	-3.31227	-0.555661	0.374816	3.768411	0.4730622	0.005752838	0.005369195	0.0260999	0.575893	0.214422	0.183585	0.107476	0.114237	0.115027	0.122263	-2.23049	-2.16948	0.0679043	0.308058
41	-56530.44	-56527.86	-2.583582	0.0520132	0.0296252	0.0279561	0.015923	-2.95626	-3.51913	-0.620862	0.374816	0.7323821	0.1370437	0.00647925	0.007497055	0.0317332	0.700191	0.260702	0.00737397	0.120243	0.094154	0.127056	0.0994885	-2.11824	-2.36282	0.05511	0.147673
42	-56498.16	-56489.69	-8.473118	0.0264074	0.0278155	0.00195295	0.00205709	-3.63411	-3.58216	-2.6043	0.522608	1.029484	0.2626003	0.00647925	0.007497055	0.0259036	0.571562	0.212809	0.189725	0.140195	0.094154	0.147842	0.0992892	-1.96472	-2.36282	0.0531049	1.78335
43	-56562.78	-56557.36	-5.419249	0.0228876	0.0278155	0.0503868	0.0612355	-3.77716	-3.58216	0.789135	0.522608	2.78804	0.2626003	0.00647925	0.006105898	0.111746	0.30571	0.30552	0.277025	0.140195	0.0919974	0.147842	0.0970149	-1.96472	-2.386	0.0531049	0.00959242
44	-56738.62	-56736.09	-2.527956	0.0354924	0.0278155	0.00819009	0.00641859	-3.33844	-3.58216	-1.46639	0.282398	0.5916041	0.5311803	0.001209534	0.002607639	0.0932946	0.255232	0.255073	0.3964	0.140195	0.147932	0.145036	0.153039	-1.96472	-1.911	0.0339418	0.00959242
45	-56608.78	-56602.68	-6.098575	0.0512528	0.0278155	0.0175297	0.00951358	-2.97099	-3.58216	-1.07287	-2.03749	2.213645	0.2609189	0.00882613	0.002607639	0.112084	0.306636	0.306445	0.274834	0.114907	0.0999785	0.118814	0.103378	-2.16363	-2.3028	0.0334365	0.0101235
46	-56607.7	-56604.61	-3.08544	0.0512528	0.0278155	0.0175297	0.00951358	-2.97099	-3.58216	-1.07287	0.331604	0.4388446	0.6958292	0.01176929	0.002912364	0.112084	0.306636	0.306445	0.274834	0.147225	0.0999785	0.149953	0.101831	-1.91579	-2.3028	0.0183603	0.120892
47	-56587.11	-56580.51	-6.600705	0.0273571	0.0517016	0.0415154	0.078459	-3.59878	-2.96227	0.417088	-0.124617	0.584954	2.955295	0.01176929	0.003193883	0.102929	0.28159	0.363095	0.252386	0.135201	0.0999785	0.137706	0.101831	-2.00099	-2.3028	0.0183603	1.73067
48	-56608.79	-56603.1	-5.697317	0.0261707	0.0462587	0.0397149	0.0701993	-3.64312	-3.0735	0.417088	-0.124617	1.143854	0.7860285	0.01176929	0.01107775	0.112608	0.308068	0.397237	0.182088	0.119936	0.10982	0.121746	0.111478	-2.1208	-2.20892	0.0149834	1.73067
49	-56720.32	-56712.84	-7.483102	0.0164806	0.0462587	0.00688163	0.0193158	-4.10557	-3.0735	-0.873327	-0.534225	0.1689393	2.447077	0.01176929	0.01107775	0.152541	0.417314	0.183485	0.24666	0.119936	0.0518921	0.121932	0.0527559	-2.1208	-2.95859	0.0165092	1.73067
50	-56609.09	-56604.82	-4.271054	0.0346979	0.0462587	0.0691197	0.0921493	-3.36107	-3.0735	0.689159	0.757199	0.1843575	1.245647	0.00576544	0.002166112	0.152541	0.417314	0.183485	0.24666	0.158568	0.0985174	0.162774	0.101131	-1.84157	-2.31752	0.0261791	1.73067
51	-56697.03	-56691.02	-6.014097	0.0346979	0.0722512	0.0681944	0.142001	-3.36107	-2.62761	0.675683	-1.10814	1.642281	0.3229569	0.00576544	0.002166112	0.0890141	0.243521	0.523527	0.143937	0.136708	0.156697	0.141922	0.162673	-1.98991	-1.85344	0.0374327	2.7481
52	-56509.8	-56503	-6.798614	0.0104318	0.0208083	0.0205024	0.040896	-4.5629	-3.87241	0.675683	-1.00777	1.239499	1.581067	0.00576544	0.003977786	0.13444	0.367796	0.280371	0.217392	0.135868	0.102421	0.142779	0.107631	-1.99607	-2.27867	0.0496187	0.265434
53	-56434.22	-56426.32	-7.898138	0.00972814	0.0171935	0.0020137	0.00355901	-4.63273	-4.06322	-1.57505	-1.00777	0.3739976	0.9901521	0.005095595	0.03839787	0.13444	0.367796	0.280371	0.217392	0.12887	0.167597	0.13605	0.176935	-2.04895	-1.78619	0.0542185	0.265434
54	-56508.06	-56501.18	-6.882196	0.0455909	0.0171935	0.0109991	0.00414804	-3.08805	-4.06322	-1.4219	1.91139	0.03037403	0.6209093	0.005095595	0.0726236	0.13444	0.367796	0.280371	0.217392	0.12887	0.167597	0.133982	0.174246	-2.04895	-1.78619	0.0389074	0.265434
55	-56596.7	-56589.59	-7.114272	0.0348573	0.0439405	0.0733424	0.0924543	-3.35649	-3.12492	0.743877	-0.644257	0.4901873	0.9256797	0.006142002	0.0726236	0.0787965	0.215569	0.57822	0.127415	0.124368	0.133014	0.12959	0.1386	-2.08451	-2.0173	0.0411338	2.75847
56	-56463.73	-56456.1	-7.6289	0.0284462	0.0298243	0.059853	0.0627527	-3.55974	-3.51243	0.743877	-0.752082	0.4901873	1.756892	0.006142002	0.01480387	0.0415616	0.113703	0.304984	0.539752	0.133188	0.133014	0.138465	0.138284	-2.01599	-2.0173	0.0388537	2.75847
57	-56532.22	-56522.5	-9.718624	0.0109456	0.0298243	0.0193621	0.0527573	-4.51482	-3.51243	0.570379	1.52096	0.1372055	1.209921	0.006142002	0.09334146	0.342675	0.0709639	0.249492	0.336869	0.133188	0.156723	0.137562	0.161869	-2.01599	-1.85328	0.0323099	2.75847
