Iteration	Posterior	Likelihood	Prior	extinction[1]	extinction[2]	extinction[3]	extinction[4]	extinction_alpha[1]	extinction_alpha[2]	extinction_beta[1]	extinction_beta[2]	hidden_rate1	hidden_rate2	rate_12	rate_21	rate_category_prior[1]	rate_category_prior[2]	rate_category_prior[3]	rate_category_prior[4]	speciation[1]	speciation[2]	speciation[3]	speciation[4]	speciation_alpha[1]	speciation_alpha[2]	speciation_beta[1]	speciation_beta[2]
0	-55854.84	-55848.69	-6.141597	0.0102607	0.0454883	0.0048312	0.021418	-4.57944	-3.0903	-0.753225	0.559015	0.004249444	0.1430551	0.008633077	0.02333699	0.0987866	0.0010731	0.022794	0.877346	0.0716492	0.060322	0.242259	0.20396	-2.63597	-2.80806	1.21823	0.846191
1	-55854.91	-55849.83	-5.084141	0.0102607	0.0573881	0.0048312	0.027021	-4.57944	-2.85792	-0.753225	0.559015	0.004249444	0.1406032	0.006778239	0.02080331	0.0776366	0.000843348	0.232012	0.689508	0.0781087	0.0605561	0.267129	0.207099	-2.54965	-2.80419	1.22963	0.0924035
2	-55849.85	-55843.03	-6.819459	0.0175332	0.0305337	0.00215661	0.00375568	-4.04366	-3.48893	-2.09556	0.600166	0.004249444	0.1698176	0.005387225	0.02080331	0.0907102	0.000985364	0.102687	0.805618	0.0781087	0.0727653	0.261272	0.243398	-2.54965	-2.62052	1.20746	0.436536
3	-55850.51	-55840.72	-9.782188	0.0325317	0.0387143	0.00329363	0.00391957	-3.42554	-3.25155	-2.29023	-2.67964	0.004249444	0.1556965	0.005387225	0.03622518	0.242702	0.00263642	0.274747	0.479915	0.0781087	0.0811259	0.261272	0.271364	-2.54965	-2.51175	1.20746	0.120971
4	-55851.3	-55841.28	-10.01319	0.00534674	0.0192253	0.000541324	0.00194644	-5.23127	-3.95153	-2.29023	0.377753	0.005984034	0.1683443	0.004388117	0.03054694	0.0672728	0.249916	0.076155	0.606657	0.076241	0.082534	0.255024	0.276074	-2.57386	-2.49454	1.20746	0.761558
5	-55854.17	-55845.37	-8.791898	0.0273514	0.00829729	0.00276916	0.000840048	-3.59899	-4.79183	-2.29023	0.377753	0.008298021	0.1717029	0.004388117	0.03054694	0.432474	0.229055	0.0377502	0.300721	0.0786118	0.0772371	0.262954	0.258356	-2.54323	-2.56088	1.20746	0.761558
6	-55856.36	-55846.19	-10.1721	0.0121648	0.0103364	0.0012316	0.0010465	-4.40921	-4.57208	-2.29023	0.377753	0.0006360346	0.1284894	0.008361491	0.03054694	0.268593	0.207057	0.0234452	0.500905	0.0611203	0.062765	0.226092	0.232175	-2.79491	-2.76836	1.3081	1.03351
7	-55847.69	-55840.39	-7.297452	0.0350267	0.0248755	0.00567753	0.0040321	-3.35165	-3.69387	-1.81959	1.05952	0.0006360346	0.1605701	0.005635225	0.03006787	0.0168656	0.27832	0.0315143	0.6733	0.0628859	0.0570396	0.259817	0.235662	-2.76643	-2.86401	1.41865	1.03351
8	-55841.32	-55834	-7.322899	0.0210978	0.0345308	0.00240665	0.00393897	-3.85859	-3.3659	-2.17093	1.05952	0.0005130918	0.1171055	0.006289026	0.03006787	0.138623	0.408689	0.046276	0.406412	0.0628859	0.0570396	0.245369	0.222558	-2.76643	-2.86401	1.36144	0.217979
9	-55844.07	-55837.59	-6.48202	0.0232382	0.0345308	0.00265081	0.00393897	-3.76196	-3.3659	-2.17093	0.345262	0.001648798	0.1503296	0.003663772	0.03006787	0.138623	0.408689	0.046276	0.406412	0.0628859	0.0562537	0.244966	0.219131	-2.76643	-2.87788	1.3598	0.217979
10	-55846.02	-55840.24	-5.778295	0.0176217	0.0283939	0.00886094	0.0142776	-4.03862	-3.56158	-0.68748	0.345262	0.004914417	0.1503296	0.003295159	0.02947407	0.0538594	0.448906	0.0508298	0.446405	0.068424	0.0562537	0.266539	0.219131	-2.68203	-2.87788	1.3598	1.23937
11	-55830.84	-55823.05	-7.789922	0.0104312	0.010108	0.00524524	0.0050827	-4.56295	-4.59443	-0.68748	-0.368364	0.005326277	0.1501409	0.006115734	0.03173362	0.688572	0.0158534	0.0302151	0.26536	0.0674114	0.0637342	0.249718	0.236097	-2.69694	-2.75303	1.30952	0.908647
12	-55852.14	-55846.26	-5.885894	0.0184098	0.0205586	0.0232133	0.0259227	-3.99487	-3.88448	0.231841	-0.368364	0.00483577	0.1160306	0.006115734	0.04702122	0.688572	0.0158534	0.0302151	0.26536	0.0701662	0.0634477	0.24377	0.220429	-2.65689	-2.75754	1.24536	0.908647
13	-55854.61	-55848.3	-6.312001	0.0135437	0.0205586	0.0170775	0.0259227	-4.30183	-3.88448	0.231841	0.169678	0.00134364	0.135784	0.006115734	0.05249653	0.643393	0.0804261	0.0282326	0.247949	0.0712584	0.0630998	0.246793	0.218537	-2.64144	-2.76304	1.24224	0.908647
14	-55863.47	-55856.05	-7.419752	0.0249573	0.0118617	0.0314692	0.0149566	-3.69059	-4.43444	0.231841	-1.66588	0.006295583	0.1130237	0.004710993	0.05249653	0.594615	0.150142	0.0260922	0.229151	0.0695489	0.0660228	0.240872	0.22866	-2.66572	-2.71776	1.24224	0.81052
15	-55862.68	-55856.93	-5.751682	0.0249573	0.0266221	0.0314692	0.0335683	-3.69059	-3.62601	0.231841	-1.20885	0.01413285	0.1698454	0.004710993	0.03768831	0.57617	0.145485	0.0252828	0.253063	0.0739683	0.06832	0.292763	0.270407	-2.60412	-2.68355	1.37573	0.81052
16	-55843.66	-55838.61	-5.045245	0.0249573	0.0473504	0.0314692	0.059705	-3.69059	-3.05018	0.231841	-1.20885	0.002490286	0.163849	0.004710993	0.03768831	0.198671	0.41995	0.0522998	0.329079	0.0739683	0.067382	0.292763	0.266695	-2.60412	-2.69738	1.37573	0.544979
17	-55850.56	-55845.29	-5.267633	0.0249573	0.0628481	0.0314692	0.0792464	-3.69059	-2.76703	0.231841	-0.29916	0.001191815	0.1708242	0.004710993	0.03768831	0.198671	0.41995	0.0522998	0.329079	0.0739683	0.0744016	0.292349	0.294062	-2.60412	-2.59828	1.37431	1.5948
18	-55855.85	-55849.69	-6.157984	0.0367082	0.0147521	0.0136652	0.00549167	-3.30475	-4.21637	-0.988151	0.744209	0.005397667	0.180683	0.004710993	0.0581072	0.14289	0.582811	0.0376155	0.236683	0.0708382	0.0744016	0.277972	0.291955	-2.64736	-2.59828	1.36712	0.632762
19	-55869.77	-55864.31	-5.463958	0.0367082	0.0127326	0.0136652	0.00473989	-3.30475	-4.36359	-0.988151	0.744209	0.005397667	0.1958207	0.002478535	0.0581072	0.496288	0.370968	0.0182036	0.11454	0.0728977	0.0804648	0.282995	0.312371	-2.6187	-2.51993	1.35637	0.067481
20	-55873.55	-55867.47	-6.083289	0.0227152	0.0124604	0.00845605	0.00463855	-3.78472	-4.3852	-0.988151	-0.807348	0.005821187	0.1849147	0.002478535	0.0581072	0.29581	0.221114	0.0108502	0.472225	0.0728977	0.0721607	0.299203	0.296178	-2.6187	-2.62886	1.41206	0.112071
