Iteration	Posterior	Likelihood	Prior	extinction[1]	extinction[2]	extinction[3]	extinction[4]	extinction_alpha[1]	extinction_alpha[2]	extinction_beta[1]	extinction_beta[2]	hidden_rate1	hidden_rate2	rate_12	rate_21	rate_category_prior[1]	rate_category_prior[2]	rate_category_prior[3]	rate_category_prior[4]	speciation[1]	speciation[2]	speciation[3]	speciation[4]	speciation_alpha[1]	speciation_alpha[2]	speciation_beta[1]	speciation_beta[2]
0	-55842.44	-55834.6	-7.845652	0.0145918	0.010047	0.00361592	0.00248971	-4.2273	-4.60048	-1.39511	-0.878725	0.01074616	0.1764303	0.006038545	0.03593416	0.185864	0.250147	0.0905418	0.473448	0.0679262	0.0600213	0.269424	0.23807	-2.68933	-2.81306	1.37786	0.227003
1	-55845.69	-55837.1	-8.593655	0.00969872	0.00562345	0.00759963	0.00440637	-4.63576	-5.18081	-0.243894	-0.878725	0.01130022	0.1863543	0.006038545	0.03593416	0.132765	0.336528	0.361424	0.169283	0.0698467	0.0661127	0.279852	0.264891	-2.66145	-2.71639	1.38796	0.227003
2	-55848.02	-55838.06	-9.953893	0.00772407	0.00562345	0.00605236	0.00440637	-4.86341	-5.18081	-0.243894	-0.372067	0.01130022	0.1968494	0.004982235	0.0360454	0.117963	0.410497	0.321129	0.15041	0.0698467	0.0661127	0.273211	0.258605	-2.66145	-2.71639	1.36394	1.61153
3	-55852.39	-55844.84	-7.547542	0.00772407	0.0267456	0.00605236	0.020957	-4.86341	-3.62139	-0.243894	-0.0272104	0.005713674	0.2076652	0.004982235	0.03827759	0.102671	0.57386	0.192557	0.130912	0.0698467	0.0722595	0.274714	0.284204	-2.66145	-2.62749	1.36943	1.61153
4	-55843.88	-55836.66	-7.222109	0.014982	0.0267456	0.00267667	0.00477834	-4.2009	-3.62139	-1.72228	0.0870062	0.005384949	0.2024628	0.005212513	0.03849505	0.0337862	0.19199	0.0633651	0.710859	0.0735075	0.0632928	0.289112	0.248937	-2.61037	-2.75998	1.36943	0.848929
5	-55839.02	-55831.23	-7.790719	0.00721117	0.0437307	0.00128834	0.00781288	-4.93212	-3.1297	-1.72228	0.0870062	0.001639707	0.182731	0.004800355	0.02823628	0.0337862	0.19199	0.0633651	0.710859	0.0735075	0.0667653	0.289112	0.262594	-2.61037	-2.70657	1.36943	0.848929
6	-55837.08	-55830.75	-6.327807	0.0209296	0.0440507	0.00373926	0.00787005	-3.86659	-3.12241	-1.72228	0.0870062	0.001639707	0.1758172	0.006184381	0.02908635	0.0130771	0.240786	0.0245258	0.721611	0.0697009	0.066388	0.27414	0.26111	-2.66354	-2.71224	1.36943	0.848929
7	-55838.09	-55831.08	-7.011173	0.010066	0.0440507	0.0024348	0.0106551	-4.59859	-3.12241	-1.4193	0.0870062	0.003151285	0.1438756	0.005657475	0.0428928	0.0280385	0.366579	0.0525856	0.552797	0.0634874	0.070868	0.249702	0.278731	-2.75691	-2.64694	1.36943	0.848929
8	-55842.06	-55833.15	-8.909153	0.0156772	0.0363369	0.00112687	0.00261189	-4.15555	-3.31492	-2.63276	0.0870062	0.003906749	0.1418867	0.005657475	0.03932435	0.0551305	0.720782	0.103396	0.120691	0.0614505	0.0713527	0.24521	0.284724	-2.78952	-2.64012	1.38388	0.848929
9	-55836.72	-55825.89	-10.82731	0.00672057	0.0363369	0.000453878	0.00245404	-5.00258	-3.31492	-2.6951	0.808402	0.00147093	0.1609025	0.005430975	0.04241736	0.0551305	0.720782	0.103396	0.120691	0.0679677	0.063384	0.268256	0.250165	-2.68872	-2.75854	1.37291	0.860405
10	-55834.8	-55827.48	-7.319514	0.00672057	0.0363369	0.00245999	0.0133007	-5.00258	-3.31492	-1.00502	0.808402	0.009305584	0.1499469	0.005430975	0.03783433	0.0416035	0.789292	0.0780262	0.091078	0.0646455	0.0632378	0.255144	0.249588	-2.73884	-2.76085	1.37291	0.528999
11	-55826.92	-55819.12	-7.799442	0.00672057	0.0209444	0.00258751	0.00806385	-5.00258	-3.86589	-0.954479	0.808402	0.004192461	0.1482869	0.005986575	0.03783433	0.0416035	0.789292	0.0780262	0.091078	0.0663511	0.0663237	0.261876	0.261768	-2.71279	-2.71321	1.37291	0.528999
12	-55827.15	-55818.46	-8.689552	0.00681337	0.0117878	0.00262323	0.00453845	-4.98887	-4.44069	-0.954479	1.056	0.001310751	0.1420962	0.004574753	0.03783433	0.0346004	0.656432	0.0115448	0.297423	0.0663511	0.0581519	0.267407	0.234362	-2.71279	-2.8447	1.39381	0.528999
13	-55833.92	-55826.34	-7.585534	0.0133244	0.0117878	0.00513005	0.00453845	-4.31816	-4.44069	-0.954479	1.056	0.008867053	0.1501865	0.004574753	0.03783433	0.0427175	0.606159	0.00353694	0.347587	0.0645755	0.0581519	0.262566	0.236447	-2.73992	-2.8447	1.40267	0.528999
14	-55836.8	-55830.19	-6.617738	0.0133244	0.0117878	0.00513005	0.00453845	-4.31816	-4.44069	-0.954479	0.214547	0.006339336	0.1536055	0.006620172	0.02759832	0.0427175	0.606159	0.00353694	0.347587	0.0645755	0.0641149	0.262566	0.260693	-2.73992	-2.74708	1.40267	0.110045
15	-55833.51	-55828.41	-5.103989	0.0147422	0.0545071	0.00567592	0.0209859	-4.21704	-2.90942	-0.954479	0.214547	0.003631631	0.1403712	0.006256272	0.03728842	0.0716854	0.711448	0.0428837	0.173983	0.0626496	0.0615344	0.254735	0.250201	-2.7702	-2.78816	1.40267	0.110045
16	-55831.7	-55823.93	-7.7679	0.00547147	0.048782	0.00210659	0.0187817	-5.20821	-3.02039	-0.954479	1.30859	0.003631631	0.1531842	0.005113094	0.03693353	0.0716854	0.711448	0.0428837	0.173983	0.0626496	0.066636	0.254735	0.270944	-2.7702	-2.70851	1.40267	0.285738
17	-55837.43	-55829.72	-7.710061	0.0158551	0.034056	0.00249684	0.0053631	-4.14427	-3.37975	-1.84846	1.30859	0.003631631	0.1711881	0.005101833	0.03693353	0.0716854	0.711448	0.0428837	0.173983	0.0626496	0.0660243	0.257095	0.270943	-2.7702	-2.71773	1.41189	0.536208
18	-55829.43	-55821.41	-8.017959	0.0124474	0.0236351	0.0019602	0.00372203	-4.38624	-3.74502	-1.84846	-0.95787	0.003631631	0.1531955	0.005101833	0.03693353	0.0716854	0.711448	0.0428837	0.173983	0.0604094	0.0609687	0.251156	0.253481	-2.80661	-2.7974	1.42493	0.536208
19	-55837.61	-55831.45	-6.156268	0.0124474	0.0236351	0.00456517	0.00866833	-4.38624	-3.74502	-1.00306	0.347411	0.001912598	0.1394251	0.005101833	0.03013012	0.380294	0.0503781	0.2275	0.341828	0.0604094	0.0542926	0.233374	0.209743	-2.80661	-2.91337	1.3515	0.430354
20	-55839.24	-55831.7	-7.54028	0.0124474	0.0162923	0.00746771	0.00977441	-4.38624	-4.11706	-0.510923	1.62038	0.0004918075	0.1394251	0.004726467	0.03640305	0.319945	0.251063	0.191398	0.237594	0.0610513	0.0672958	0.257474	0.283809	-2.79604	-2.69866	1.4392	0.430354
21	-55838.6	-55828.63	-9.970356	0.00548191	0.016204	0.00145969	0.00431471	-5.2063	-4.1225	-1.32323	1.62038	0.002183926	0.1172602	0.005723398	0.03640305	0.326769	0.30765	0.00146084	0.36412	0.0610513	0.0676394	0.247507	0.274216	-2.79604	-2.69356	1.39973	0.598517
22	-55844.25	-55832.88	-11.36818	0.0063501	0.0230401	0.00448893	0.0162872	-5.05929	-3.77052	-0.346855	2.8651	0.009573856	0.1652796	0.005723398	0.03640305	0.409572	0.385609	0.00183102	0.202988	0.0655165	0.0537362	0.271774	0.222908	-2.72545	-2.92367	1.42267	0.598517
