Iteration	Posterior	Likelihood	Prior	extinction[1]	extinction[2]	extinction[3]	extinction[4]	extinction_alpha[1]	extinction_alpha[2]	extinction_beta[1]	extinction_beta[2]	hidden_rate1	hidden_rate2	rate_12	rate_21	rate_category_prior[1]	rate_category_prior[2]	rate_category_prior[3]	rate_category_prior[4]	speciation[1]	speciation[2]	speciation[3]	speciation[4]	speciation_alpha[1]	speciation_alpha[2]	speciation_beta[1]	speciation_beta[2]
0	-56485.05	-56474.06	-10.99191	0.0199019	0.201342	0.0115938	0.117292	-3.91694	-1.60275	-0.540343	-1.06496	1.094333	0.7562473	0.01103825	0.0157546	0.547704	0.0747586	0.0607196	0.316818	0.100957	0.120133	0.151713	0.18053	-2.29306	-2.11916	0.407297	5.68396
1	-56476.74	-56469.69	-7.047911	0.0183097	0.201342	0.0128578	0.141391	-4.00032	-1.60275	-0.353477	-1.06496	0.6086377	0.2364641	0.01018543	0.008832575	0.501893	0.0725515	0.0684424	0.357113	0.103304	0.120133	0.15524	0.18053	-2.27008	-2.11916	0.407297	3.06639
2	-56559.87	-56553.48	-6.386827	0.0675674	0.166757	0.0474487	0.117104	-2.69463	-1.79122	-0.353477	0.660765	1.27014	0.6627413	0.01018543	0.004398887	0.552873	0.0294314	0.0753945	0.342301	0.121162	0.120133	0.182076	0.18053	-2.11063	-2.11916	0.407297	3.06639
3	-56524.23	-56512.06	-12.16797	0.019238	0.102791	0.0145861	0.0779351	-3.95087	-2.27506	-0.27682	0.660765	3.168064	3.110441	0.01018543	0.01770854	0.533081	0.0111716	0.325818	0.12993	0.136884	0.120133	0.187556	0.164605	-1.98862	-2.11916	0.314947	3.06639
4	-56506.61	-56500.68	-5.935237	0.0537988	0.102791	0.0453078	0.0865675	-2.9225	-2.27506	-0.171771	0.660765	0.3865328	0.5915464	0.009262972	0.01770854	0.653526	0.0136957	0.173491	0.159287	0.120438	0.120133	0.165023	0.164605	-2.11662	-2.11916	0.314947	3.06639
5	-56444.84	-56437.92	-6.915222	0.0434141	0.0311219	0.0805856	0.0577687	-3.13697	-3.46984	0.618535	0.660765	0.1175515	2.36993	0.009262972	0.03983333	0.547182	0.0178993	0.226741	0.208177	0.114374	0.105011	0.399551	0.366843	-2.16828	-2.25369	1.25087	0.421953
6	-56396.52	-56388.01	-8.51389	0.0300788	0.0607586	0.0962897	0.194503	-3.50393	-2.80085	1.16354	0.660765	0.4815846	0.7840263	0.009262972	0.03983333	0.474371	0.0263847	0.192378	0.306866	0.0839091	0.105011	0.293126	0.366843	-2.47802	-2.25369	1.25087	2.88534
7	-56352.92	-56347.65	-5.265798	0.0300788	0.114403	0.0294194	0.111895	-3.50393	-2.16803	-0.0221672	0.660765	0.3119621	0.7840263	0.009262972	0.03983333	0.388623	0.0409959	0.09358	0.476801	0.0888223	0.105011	0.310289	0.366843	-2.42112	-2.25369	1.25087	0.566979
8	-56498.3	-56492.22	-6.083895	0.02362	0.115731	0.0045583	0.0223343	-3.74566	-2.15649	-1.64514	-0.33317	0.07924505	0.4722197	0.009262972	0.03983333	0.377518	0.0398245	0.119481	0.463177	0.0937119	0.0657128	0.199494	0.139889	-2.36753	-2.72246	0.755557	0.948143
9	-56327.81	-56320.1	-7.712896	0.0117386	0.145213	0.0111376	0.137779	-4.44487	-1.92955	-0.0525549	1.96656	0.05622264	0.1250199	0.02022778	0.01198808	0.630511	0.0236388	0.0709206	0.274929	0.0937119	0.0657128	0.250144	0.175406	-2.36753	-2.72246	0.98181	1.4748
