Iteration	Posterior	Likelihood	Prior	extinction[1]	extinction[2]	extinction[3]	extinction[4]	extinction_alpha[1]	extinction_alpha[2]	extinction_beta[1]	extinction_beta[2]	hidden_rate1	hidden_rate2	rate_12	rate_21	rate_category_prior[1]	rate_category_prior[2]	rate_category_prior[3]	rate_category_prior[4]	speciation[1]	speciation[2]	speciation[3]	speciation[4]	speciation_alpha[1]	speciation_alpha[2]	speciation_beta[1]	speciation_beta[2]
0	-55834.64	-55826.39	-8.252789	0.00555173	0.010501	0.008462	0.0160057	-5.19364	-4.55628	0.421476	-0.479081	0.002148464	0.127296	0.005648066	0.04248098	0.689697	0.214352	0.0772649	0.0186861	0.0590596	0.0502307	0.242171	0.205969	-2.82921	-2.99113	1.4111	0.0320158
1	-55837.14	-55826.05	-11.08923	0.00979195	0.00239348	0.0184137	0.00450092	-4.62619	-6.03501	0.631532	-0.320389	0.002146444	0.1224827	0.005648066	0.04248098	0.520053	0.0570123	0.34057	0.0823651	0.0578339	0.0550205	0.237145	0.225609	-2.85018	-2.90005	1.4111	0.732927
2	-55835.56	-55827.23	-8.333308	0.00979195	0.00696963	0.0184137	0.0131063	-4.62619	-4.96619	0.631532	-0.320389	0.007796983	0.140925	0.005648066	0.03033199	0.831289	0.0143679	0.133587	0.0207571	0.0660189	0.0650133	0.263634	0.259619	-2.71781	-2.73316	1.38462	0.732927
3	-55833.11	-55824.59	-8.520698	0.00818036	0.00696963	0.00642753	0.00547622	-4.80602	-4.96619	-0.241146	-0.320389	0.004090421	0.1657894	0.005648066	0.02979048	0.233484	0.0652782	0.606931	0.0943069	0.0660829	0.0650133	0.272883	0.268466	-2.71685	-2.73316	1.41813	0.732927
4	-55851.16	-55842.89	-8.264014	0.0294241	0.005741	0.0277097	0.00540651	-3.52594	-5.16012	-0.0600305	-0.320389	0.007435129	0.1737059	0.005648066	0.02979048	0.106182	0.0761196	0.707729	0.109969	0.0661454	0.0650133	0.28297	0.278127	-2.7159	-2.73316	1.45349	1.78809
5	-55840.74	-55833.41	-7.331558	0.00818963	0.0312828	0.00771246	0.0294601	-4.80489	-3.46469	-0.0600305	-0.57094	0.007435129	0.1529839	0.005039693	0.04046478	0.627885	0.16596	0.151428	0.0547276	0.0648986	0.0650133	0.277636	0.278127	-2.73493	-2.73316	1.45349	1.3919
6	-55826.52	-55819.11	-7.411863	0.00406316	0.0312828	0.00382642	0.0294601	-5.50579	-3.46469	-0.0600305	0.0327658	0.003241926	0.1327985	0.005039693	0.03168401	0.572565	0.0925064	0.285023	0.0499058	0.0588235	0.0631899	0.247328	0.265687	-2.83321	-2.76161	1.43617	0.322443
7	-55833.87	-55826.92	-6.956624	0.0126964	0.0115439	0.00788839	0.00717232	-4.36644	-4.4616	-0.475924	0.876472	0.002123363	0.1423909	0.005039693	0.03168401	0.397202	0.0641738	0.197727	0.340898	0.0586475	0.0641461	0.251134	0.274679	-2.83621	-2.74659	1.45444	0.322443
8	-55829.79	-55823.1	-6.691039	0.0126964	0.0195125	0.00788839	0.0121233	-4.36644	-3.9367	-0.475924	-0.15803	0.003673419	0.1423909	0.005039693	0.04093764	0.397202	0.0641738	0.197727	0.340898	0.0586475	0.0578775	0.251134	0.247836	-2.83621	-2.84943	1.45444	0.970256
9	-55835.88	-55829.19	-6.689529	0.0126964	0.0139742	0.0115289	0.0126892	-4.36644	-4.27054	-0.0964619	-0.15803	0.003673419	0.1423909	0.005319159	0.02736638	0.397202	0.0641738	0.197727	0.340898	0.0628318	0.0583837	0.240952	0.223894	-2.76729	-2.84072	1.34414	0.970256
10	-55835.94	-55828.57	-7.376328	0.0126964	0.0157727	0.00831486	0.0103296	-4.36644	-4.14947	-0.423271	1.08093	0.006371653	0.1545966	0.006672435	0.02988222	0.397202	0.0641738	0.197727	0.340898	0.0672407	0.0583837	0.268629	0.233245	-2.69948	-2.84072	1.38505	0.970256
11	-55831	-55823.41	-7.594116	0.00396199	0.0423923	0.00259471	0.0277627	-5.53101	-3.16079	-0.423271	0.484883	0.002164413	0.1551902	0.006672435	0.0314371	0.397202	0.0641738	0.197727	0.340898	0.06822	0.059383	0.272541	0.237237	-2.68502	-2.82375	1.38505	0.379367
12	-55829.42	-55822.85	-6.570426	0.00639676	0.0379913	0.00433936	0.0257721	-5.05196	-3.2704	-0.388064	0.484883	0.002995339	0.1446917	0.006672435	0.0314371	0.310125	0.0501052	0.1295	0.51027	0.0674798	0.0674264	0.269584	0.269371	-2.69593	-2.69672	1.38505	0.379367
13	-55829.75	-55820.68	-9.074557	0.00199317	0.0379913	0.0013521	0.0257721	-6.21803	-3.2704	-0.388064	0.484883	0.005349997	0.1541132	0.006672435	0.0314371	0.245811	0.0331317	0.383646	0.337412	0.0651942	0.0607247	0.260453	0.242597	-2.73039	-2.8014	1.38505	0.0235226
14	-55828.52	-55821.5	-7.018452	0.00669295	0.0379913	0.00206381	0.0117149	-5.0067	-3.2704	-1.1765	-0.469428	0.003068356	0.1522907	0.006672435	0.0314371	0.190146	0.0107712	0.124724	0.674359	0.0694306	0.0603577	0.273543	0.237797	-2.66743	-2.80747	1.37113	0.285741
15	-55836.97	-55832.14	-4.839752	0.0268616	0.0352337	0.0122608	0.0160822	-3.61706	-3.34575	-0.784293	-0.795006	0.004512481	0.1567015	0.006213854	0.0314371	0.207394	0.0117482	0.0453302	0.735528	0.0656915	0.0658464	0.258811	0.259422	-2.72279	-2.72043	1.37113	0.285741
16	-55838.51	-55833.49	-5.016463	0.0178441	0.0539541	0.00679341	0.0205408	-4.02608	-2.91962	-0.965719	-0.795006	0.006335389	0.1642139	0.006213854	0.0252124	0.207394	0.0117482	0.0453302	0.735528	0.0679629	0.0604969	0.26776	0.238346	-2.68879	-2.80516	1.37113	0.199021
17	-55830.93	-55824.54	-6.397047	0.0165733	0.0539541	0.00264433	0.00860856	-4.09996	-2.91962	-1.83538	-0.795006	0.001423567	0.1483995	0.006213854	0.0296559	0.193378	0.0117815	0.057229	0.737611	0.0679629	0.059808	0.26776	0.235632	-2.68879	-2.81662	1.37113	0.199021
18	-55834.23	-55825.99	-8.238691	0.00974272	0.0161661	0.00155449	0.00257935	-4.63124	-4.12484	-1.83538	-0.795006	0.001423567	0.148965	0.006213854	0.0296559	0.374594	0.00913464	0.0443719	0.5719	0.0625891	0.06344	0.244729	0.248056	-2.77116	-2.75766	1.36356	0.199021
19	-55834.61	-55823.31	-11.30031	0.00776672	0.00707248	0.000988426	0.000900074	-4.85791	-4.95154	-2.06149	0.944718	0.001566435	0.1517973	0.006213854	0.0296559	0.702569	0.0171325	0.0832217	0.197076	0.0668096	0.0640343	0.261232	0.25038	-2.70591	-2.74834	1.36356	0.978894
20	-55837.53	-55822.54	-14.99373	0.00883971	0.00392116	0.000407511	0.000180765	-4.7285	-5.54137	-3.07694	0.944718	0.002335216	0.1489377	0.00462311	0.03404236	0.465913	0.0307642	0.149439	0.353884	0.0602396	0.0615971	0.259319	0.265163	-2.80943	-2.78714	1.45973	0.978894
21	-55826.76	-55817.53	-9.232891	0.00883971	0.00564809	0.0022318	0.00142599	-4.7285	-5.17644	-1.37645	0.781873	0.00457281	0.1351911	0.00462311	0.03404236	0.278141	0.0520828	0.252995	0.416781	0.0611364	0.0615971	0.240906	0.242722	-2.79465	-2.78714	1.3713	0.055213
22	-55833.29	-55825.36	-7.923175	0.00675721	0.0303252	0.00170602	0.00765631	-4.99714	-3.49578	-1.37645	-1.04465	0.00457281	0.1351911	0.00462311	0.03404236	0.278141	0.0520828	0.252995	0.416781	0.0668956	0.0533346	0.2636	0.210164	-2.70462	-2.93117	1.3713	0.442682
23	-55828.79	-55818.71	-10.08099	0.00429933	0.0226856	0.00120278	0.00634653	-5.4493	-3.78602	-1.27382	-0.422368	0.00457281	0.1351911	0.004165172	0.0328159	0.144124	0.0269878	0.611207	0.217681	0.0643645	0.0587881	0.242708	0.22168	-2.74319	-2.83382	1.3273	2.10596
24	-55831.61	-55824.24	-7.370348	0.0113874	0.0143043	0.00300851	0.00377914	-4.47525	-4.2472	-1.33106	-0.422368	0.004936299	0.1308629	0.004782766	0.03496371	0.475924	0.0891183	0.409465	0.0254933	0.064909	0.0693272	0.244761	0.261421	-2.73477	-2.66892	1.3273	0.575772
25	-55837.58	-55831.45	-6.129888	0.0106795	0.0707507	0.00527813	0.034967	-4.53943	-2.64859	-0.704756	-0.422368	0.002568363	0.1431987	0.00654586	0.02301252	0.133948	0.147271	0.676653	0.0421285	0.0690366	0.0621266	0.260325	0.234269	-2.67312	-2.77858	1.3273	1.22085
26	-55828.84	-55822.54	-6.303812	0.0106795	0.0417215	0.00527813	0.02062	-4.53943	-3.17674	-0.704756	-0.464735	0.002307732	0.1431987	0.004479058	0.0313461	0.128989	0.141819	0.651603	0.0775898	0.0690366	0.0621266	0.260325	0.234269	-2.67312	-2.77858	1.3273	1.1763
27	-55830.16	-55823.66	-6.49648	0.0141067	0.0417215	0.00580774	0.0171768	-4.26111	-3.17674	-0.887458	-0.464735	0.002667	0.1431987	0.004479058	0.0313461	0.152538	0.167711	0.587996	0.0917553	0.0672206	0.0694609	0.252058	0.260459	-2.69978	-2.66699	1.32168	1.67519
28	-55831.14	-55824.64	-6.499342	0.019654	0.030208	0.00809157	0.0124367	-3.92947	-3.49965	-0.887458	0.456653	0.002329132	0.1597132	0.005230247	0.03729575	0.11297	0.292544	0.435469	0.159017	0.0722133	0.0635031	0.27078	0.238119	-2.62813	-2.75667	1.32168	1.67519
29	-55848.66	-55843.75	-4.913526	0.0216866	0.0282097	0.00892838	0.011614	-3.83106	-3.56809	-0.887458	0.456653	0.0087566	0.1840764	0.005230247	0.03729575	0.0813013	0.170678	0.0555841	0.692437	0.0722133	0.0802183	0.283153	0.314541	-2.62813	-2.523	1.36636	0.120137
30	-55840.84	-55832.49	-8.346429	0.0114198	0.0167702	0.00195575	0.00287206	-4.47241	-4.08815	-1.76457	0.456653	0.008263718	0.1907686	0.005230247	0.03245034	0.0813013	0.170678	0.0555841	0.692437	0.0722133	0.068364	0.283153	0.26806	-2.62813	-2.68291	1.36636	1.00079
31	-55839.11	-55832.17	-6.932821	0.00792721	0.0243432	0.00514247	0.0157917	-4.83745	-3.7155	-0.432768	0.0736586	0.00565009	0.1893174	0.005230247	0.03245034	0.199385	0.418573	0.136315	0.245727	0.0722133	0.0758229	0.279924	0.293916	-2.62813	-2.57936	1.35489	1.00079
32	-55840.49	-55834.23	-6.260257	0.00792721	0.0399193	0.00514247	0.0258961	-4.83745	-3.2209	-0.432768	0.0736586	0.004735528	0.1885467	0.005230247	0.03245034	0.115277	0.242003	0.507057	0.135663	0.0762127	0.0758229	0.295427	0.293916	-2.57423	-2.57936	1.35489	0.754519
33	-55841.83	-55836.85	-4.982079	0.0165718	0.0479175	0.0107503	0.0310846	-4.10005	-3.03828	-0.432768	0.0736586	0.003948105	0.1890779	0.00494522	0.0312747	0.115277	0.242003	0.507057	0.135663	0.0762127	0.0671223	0.295427	0.260189	-2.57423	-2.70124	1.35489	0.754519
34	-55841.46	-55835.71	-5.753674	0.0237403	0.0159964	0.0113943	0.00767756	-3.74058	-4.13539	-0.734061	0.0149682	0.003348678	0.1716774	0.00494522	0.0312747	0.0968474	0.536256	0.249561	0.117336	0.0762127	0.0622217	0.295427	0.241193	-2.57423	-2.77705	1.35489	0.754519
35	-55832.56	-55823.91	-8.651797	0.00598177	0.0467912	0.00278274	0.0217674	-5.11904	-3.06206	-0.765281	0.0149682	0.004852734	0.1469108	0.004599953	0.02797321	0.122592	0.200369	0.460518	0.216521	0.0676893	0.0622217	0.262388	0.241193	-2.69283	-2.77705	1.35489	2.60677
36	-55828.46	-55818.7	-9.75983	0.00546758	0.0143617	0.000677014	0.00177831	-5.20892	-4.24319	-2.0889	0.0149682	0.00680258	0.1469108	0.004599953	0.0380066	0.120292	0.19661	0.451877	0.231221	0.0655005	0.0622217	0.253903	0.241193	-2.7257	-2.77705	1.35489	0.320625
37	-55831.04	-55821.51	-9.529902	0.00546758	0.0295008	0.000677014	0.00365289	-5.20892	-3.52334	-2.0889	-1.1377	0.001855598	0.1562687	0.005832812	0.02728077	0.120292	0.19661	0.451877	0.231221	0.0664927	0.0625477	0.257606	0.242322	-2.71066	-2.77183	1.35434	0.320625
38	-55835.58	-55827.99	-7.591181	0.0122247	0.0113704	0.00934615	0.00869302	-4.4043	-4.47674	-0.268492	-1.1377	0.008573439	0.1617928	0.005832812	0.03152014	0.120292	0.19661	0.451877	0.231221	0.0664927	0.0625477	0.269687	0.253687	-2.71066	-2.77183	1.40017	0.681594
