Iteration	Posterior	Likelihood	Prior	extinction[1]	extinction[2]	extinction[3]	extinction[4]	extinction_alpha[1]	extinction_alpha[2]	extinction_beta[1]	extinction_beta[2]	hidden_rate1	hidden_rate2	rate_12	rate_21	rate_category_prior[1]	rate_category_prior[2]	rate_category_prior[3]	rate_category_prior[4]	speciation[1]	speciation[2]	speciation[3]	speciation[4]	speciation_alpha[1]	speciation_alpha[2]	speciation_beta[1]	speciation_beta[2]
0	-55824.45	-55813.32	-11.13016	0.00394877	0.00767705	0.00254611	0.00495005	-5.53435	-4.86952	-0.438839	0.228861	0.003281887	0.1289894	0.005163887	0.03539112	0.0186063	0.821867	0.0445092	0.115017	0.0639316	0.0552934	0.251264	0.217314	-2.74994	-2.8951	1.36869	1.94769
1	-55822.79	-55812.85	-9.937315	0.00394877	0.0224556	0.00154828	0.00880462	-5.53435	-3.79622	-0.936262	0.348463	0.002793702	0.135717	0.005163887	0.03638145	0.0186063	0.821867	0.0445092	0.115017	0.0625578	0.0593407	0.245865	0.233221	-2.77166	-2.82446	1.36869	1.94769
2	-55821.66	-55813.3	-8.358809	0.00394877	0.0224556	0.00154828	0.00880462	-5.53435	-3.79622	-0.936262	0.348463	0.002793702	0.1378404	0.005163887	0.03417701	0.00618562	0.0906573	0.452672	0.450485	0.0625578	0.0563574	0.250953	0.22608	-2.77166	-2.87604	1.38918	0.360015
3	-55823.92	-55814.33	-9.59197	0.00394877	0.0166882	0.000767871	0.00324516	-5.53435	-4.09305	-1.63754	0.348463	0.00194568	0.1389325	0.005018473	0.03417701	0.00618562	0.0906573	0.452672	0.450485	0.0619618	0.0563574	0.246359	0.224076	-2.78124	-2.87604	1.38027	0.360015
4	-55826.32	-55816.08	-10.23486	0.0053681	0.0166882	0.00104387	0.00324516	-5.22728	-4.09305	-1.63754	-0.230107	0.004968138	0.1451228	0.005018473	0.03215834	0.00621261	0.0866898	0.454647	0.452451	0.0619618	0.0576929	0.248413	0.231298	-2.78124	-2.85262	1.38857	1.7436
5	-55826.98	-55815.37	-11.60889	0.00350959	0.0132053	0.000682469	0.00256787	-5.65226	-4.32714	-1.63754	-0.230107	0.003853894	0.137197	0.004678271	0.03870226	0.538024	0.0595891	0.091379	0.311007	0.0592855	0.0593542	0.2451	0.245384	-2.82539	-2.82423	1.4193	1.7436
6	-55824.88	-55814.59	-10.28215	0.00348764	0.0132053	0.00279024	0.0105647	-5.65853	-4.32714	-0.223096	0.0192134	0.00352805	0.137197	0.004678271	0.03870226	0.0655881	0.0930622	0.35564	0.48571	0.0621033	0.0567956	0.25675	0.234806	-2.77896	-2.8683	1.4193	1.7436
7	-55826.05	-55815.21	-10.8347	0.00260852	0.0156944	0.00185604	0.011167	-5.94897	-4.15445	-0.340337	0.582839	0.002743313	0.1342312	0.004678271	0.03025302	0.084504	0.119902	0.0889999	0.706594	0.0621033	0.0579675	0.25675	0.239651	-2.77896	-2.84787	1.4193	1.7436
8	-55824.82	-55813.92	-10.90456	0.00265855	0.0156944	0.00189164	0.011167	-5.92998	-4.15445	-0.340337	0.582839	0.002743313	0.131551	0.004684405	0.03682899	0.0712169	0.258285	0.0750059	0.595492	0.0620852	0.0555984	0.256675	0.229856	-2.77925	-2.8896	1.4193	1.7436
9	-55825.63	-55814.46	-11.17282	0.00301063	0.0107599	0.00214216	0.00765603	-5.8056	-4.53192	-0.340337	-0.655278	0.003280626	0.123376	0.004684405	0.03682899	0.239073	0.185782	0.401437	0.173708	0.0610761	0.0555984	0.250194	0.227755	-2.79563	-2.8896	1.41011	1.7436
10	-55832.09	-55821.42	-10.6694	0.00554828	0.00338704	0.00255151	0.00155761	-5.19427	-5.6878	-0.776802	-0.280072	0.004199714	0.1379378	0.003591473	0.04129143	0.239073	0.185782	0.401437	0.173708	0.0610761	0.0537584	0.2461	0.216614	-2.79563	-2.92326	1.39362	0.300662
11	-55828.68	-55814.95	-13.73076	0.00258815	0.00215942	0.00119022	0.00099306	-5.95681	-6.13792	-0.776802	-0.280072	0.001739752	0.1224083	0.00428718	0.04129143	0.33619	0.261252	0.158286	0.244272	0.0595466	0.053054	0.239937	0.213776	-2.821	-2.93645	1.39362	0.300662
12	-55833.54	-55816.34	-17.20493	0.00191252	0.00380362	0.000165103	0.000328358	-6.25933	-5.5718	-2.44961	0.398147	0.001989908	0.1224083	0.00428718	0.04253127	0.33619	0.261252	0.158286	0.244272	0.0595466	0.0556416	0.231351	0.216179	-2.821	-2.88882	1.35717	1.69766
13	-55828.34	-55815.57	-12.76487	0.00467626	0.00529658	0.000403691	0.000457241	-5.36526	-5.24069	-2.44961	0.354732	0.001580162	0.1186773	0.00530956	0.04253127	0.357831	0.206112	0.124878	0.311179	0.0619311	0.0556416	0.242966	0.218292	-2.78173	-2.88882	1.3669	0.181737
14	-55829.27	-55814.88	-14.39226	0.00400048	0.00270322	0.000438413	0.000296247	-5.52134	-5.91331	-2.21101	0.354732	0.003223886	0.1193733	0.00530956	0.0416072	0.352273	0.203766	0.137581	0.30638	0.0618541	0.0556416	0.242664	0.218292	-2.78298	-2.88882	1.3669	0.430552
