Iteration	Posterior	Likelihood	Prior	extinction[1]	extinction[2]	extinction[3]	extinction[4]	extinction_alpha[1]	extinction_alpha[2]	extinction_beta[1]	extinction_beta[2]	hidden_rate1	hidden_rate2	rate_12	rate_21	rate_category_prior[1]	rate_category_prior[2]	rate_category_prior[3]	rate_category_prior[4]	speciation[1]	speciation[2]	speciation[3]	speciation[4]	speciation_alpha[1]	speciation_alpha[2]	speciation_beta[1]	speciation_beta[2]
0	-55879.92	-55874.5	-5.4212	0.0304949	0.0967154	0.0175632	0.055702	-3.4902	-2.33598	-0.551756	-1.69836	0.0115486	0.185625	0.006459576	0.02944898	0.202929	0.173667	0.401806	0.221597	0.0723544	0.0880845	0.255048	0.310496	-2.62618	-2.42946	1.25987	0.565647
1	-55866.14	-55861.53	-4.606785	0.025305	0.0967154	0.0175165	0.0669479	-3.67675	-2.33598	-0.367858	1.06581	0.003010459	0.1677407	0.006459576	0.02944898	0.263564	0.257148	0.31843	0.160857	0.0809418	0.0976028	0.292474	0.352677	-2.51402	-2.32685	1.28465	0.565647
2	-55914.72	-55910.68	-4.039021	0.0355081	0.0967154	0.0245793	0.0669479	-3.33799	-2.33598	-0.367858	-1.42259	0.005544741	0.1677407	0.006459576	0.008785311	0.338602	0.262225	0.23514	0.164033	0.0814248	0.0894296	0.259627	0.285151	-2.50808	-2.4143	1.15957	0.592031
3	-55961.86	-55954.44	-7.426719	0.0275421	0.0967154	0.0226217	0.0794369	-3.59204	-2.33598	-0.19681	-1.42259	0.001494841	0.2110079	0.01231991	0.008785311	0.237557	0.48239	0.16497	0.115083	0.0996136	0.106868	0.337499	0.36208	-2.30646	-2.23616	1.22027	3.40258
4	-55944.27	-55937.31	-6.962678	0.0502616	0.0505889	0.0412822	0.0415511	-2.99051	-2.98402	-0.19681	0.448703	0.004342872	0.224317	0.01231991	0.02658537	0.184767	0.375194	0.389589	0.0504504	0.0877273	0.0793215	0.329382	0.297821	-2.43352	-2.53425	1.32298	3.40258
5	-55937.11	-55932.49	-4.616266	0.0148822	0.207686	0.0122235	0.170582	-4.20759	-1.57173	-0.19681	0.448703	0.004342872	0.1934829	0.008853247	0.006727778	0.191998	0.597482	0.158095	0.0524246	0.0797949	0.1228	0.282285	0.434421	-2.5283	-2.0972	1.26346	0.840824
6	-55921.07	-55915.54	-5.527523	0.0119318	0.207686	0.00925789	0.161143	-4.42855	-1.57173	-0.253734	0.448703	0.002351027	0.1988202	0.01618183	0.01152812	0.156272	0.486307	0.128678	0.228743	0.0769727	0.107307	0.272301	0.379614	-2.5643	-2.23206	1.26346	0.840824
7	-55912.52	-55907.22	-5.305514	0.0140972	0.207686	0.010938	0.161143	-4.26178	-1.57173	-0.253734	0.448703	0.0008336659	0.1970467	0.01618183	0.01152812	0.156086	0.485729	0.129713	0.228471	0.0819519	0.0974658	0.301433	0.358495	-2.50162	-2.32825	1.30241	0.840824
8	-55893.67	-55888.82	-4.850394	0.0140972	0.197369	0.0108589	0.15203	-4.26178	-1.62268	-0.260995	0.0708375	0.001154474	0.1881817	0.007467785	0.01315705	0.258058	0.149755	0.214455	0.377732	0.0798096	0.0974658	0.293553	0.358495	-2.52811	-2.32825	1.30241	0.840824
9	-55978.52	-55973.07	-5.444151	0.00852845	0.197369	0.00656934	0.15203	-4.76435	-1.62268	-0.260995	0.0708375	0.010567	0.1881817	0.006436131	0.01006861	0.24171	0.140268	0.200869	0.417153	0.0786406	0.0785861	0.282039	0.281844	-2.54287	-2.54356	1.27716	0.840824
10	-55883.94	-55878.17	-5.770669	0.0132254	0.0919435	0.0106384	0.0739589	-4.32562	-2.38658	-0.217664	0.0708375	0.003245736	0.1721082	0.01052887	0.01006861	0.24171	0.140268	0.200869	0.417153	0.0772721	0.0785861	0.296878	0.301926	-2.56042	-2.54356	1.34599	1.75963
11	-55951.85	-55945.63	-6.221535	0.0132254	0.0919435	0.00489201	0.0340095	-4.32562	-2.38658	-0.994534	0.0708375	0.0030362	0.128247	0.01052887	0.00931214	0.303415	0.176076	0.252148	0.268361	0.0623228	0.0939042	0.245971	0.370614	-2.77543	-2.36548	1.37288	1.75963
