Iteration	Posterior	Likelihood	Prior	extinction[1]	extinction[2]	extinction[3]	extinction[4]	extinction_alpha[1]	extinction_alpha[2]	extinction_beta[1]	extinction_beta[2]	hidden_rate1	hidden_rate2	rate_12	rate_21	rate_category_prior[1]	rate_category_prior[2]	rate_category_prior[3]	rate_category_prior[4]	speciation[1]	speciation[2]	speciation[3]	speciation[4]	speciation_alpha[1]	speciation_alpha[2]	speciation_beta[1]	speciation_beta[2]
0	-55834.63	-55828.37	-6.256026	0.00657792	0.0501326	0.0065201	0.0496919	-5.02404	-2.99308	-0.00882958	0.696528	0.001507899	0.136909	0.007084943	0.02846809	0.166287	0.0756353	0.0708951	0.687183	0.0657529	0.0701493	0.269836	0.287878	-2.72185	-2.65713	1.41191	0.242059
1	-55836.34	-55831.49	-4.853386	0.0160752	0.0548924	0.0159339	0.0544099	-4.13048	-2.90238	-0.00882958	-0.829663	0.002735718	0.1271605	0.006974234	0.03180856	0.172124	0.0431854	0.0733839	0.711306	0.0662746	0.0641003	0.255357	0.246979	-2.71395	-2.74731	1.34886	0.242059
2	-55858.18	-55849.01	-9.165265	0.00249702	0.0711601	0.00132854	0.0378606	-5.99266	-2.64282	-0.631021	-0.911398	0.002150021	0.125873	0.01013632	0.03180856	0.172124	0.0431854	0.0733839	0.711306	0.0723586	0.0641003	0.249578	0.221094	-2.62612	-2.74731	1.23814	0.608664
3	-55871.31	-55859.8	-11.51006	0.00611177	0.0336445	0.00224717	0.0123704	-5.09754	-3.39191	-1.00054	-0.911398	0.002150021	0.125873	0.006137217	0.03180856	0.12704	0.0318738	0.316093	0.524993	0.0657983	0.0888385	0.257712	0.347954	-2.72116	-2.42094	1.36525	4.53251
4	-55842.53	-55834.15	-8.382822	0.0118577	0.0405141	0.0298187	0.101882	-4.43478	-3.2061	0.922163	-1.53711	0.002585597	0.125873	0.006137217	0.03180856	0.12704	0.0318738	0.316093	0.524993	0.0660519	0.0657073	0.260736	0.259376	-2.71731	-2.72254	1.37307	1.96103
5	-55850.49	-55842.5	-7.989991	0.00417537	0.0185493	0.0037117	0.0164894	-5.47855	-3.98732	-0.117713	0.359665	0.001169816	0.1641343	0.006137217	0.03180856	0.253319	0.0407447	0.177651	0.528285	0.0727102	0.0622581	0.308666	0.264295	-2.62127	-2.77647	1.44578	0.277471
6	-55840.3	-55831.31	-8.989687	0.00267016	0.0460891	0.000729165	0.012586	-5.92562	-3.07718	-1.29799	0.359665	0.005213895	0.1509434	0.003783253	0.03180856	0.169538	0.0272691	0.118896	0.684297	0.0587467	0.0534511	0.249389	0.226908	-2.83452	-2.92899	1.44578	0.277471
7	-55867.56	-55862.15	-5.415836	0.0123222	0.0460891	0.00336493	0.012586	-4.39635	-3.07718	-1.29799	0.359665	0.00595969	0.1317561	0.003815077	0.0176025	0.0672699	0.0306272	0.133538	0.768565	0.0587467	0.0489574	0.249389	0.207832	-2.83452	-3.0168	1.44578	0.13986
8	-55853.7	-55843.8	-9.903007	0.0123222	0.0404028	0.0047458	0.0155608	-4.39635	-3.20886	-0.954143	1.74867	0.002369371	0.1317561	0.007184173	0.0176025	0.135744	0.0208051	0.321363	0.522088	0.0575588	0.0577364	0.244346	0.2451	-2.85495	-2.85187	1.44578	3.22093
9	-55838.21	-55827.74	-10.4697	0.00906584	0.0214106	0.00349164	0.00824614	-4.70324	-3.84387	-0.954143	1.74867	0.002369371	0.1388038	0.007170557	0.03572111	0.135744	0.0208051	0.321363	0.522088	0.0575588	0.0577364	0.244346	0.2451	-2.85495	-2.85187	1.44578	2.35503
10	-55843.83	-55835.09	-8.742142	0.0120835	0.017885	0.00465388	0.00688827	-4.41591	-4.02379	-0.954143	-0.592259	0.007800618	0.1388038	0.007170557	0.03572111	0.0676719	0.0224438	0.346675	0.563209	0.0576323	0.0606098	0.244658	0.257298	-2.85367	-2.8033	1.44578	2.25041
11	-55860.03	-55852.29	-7.74098	0.0120835	0.0216577	0.00484564	0.00868498	-4.41591	-3.83239	-0.913765	-0.187888	0.00579336	0.1323275	0.002801438	0.02991383	0.0676719	0.0224438	0.346675	0.563209	0.0635383	0.0560391	0.26973	0.237895	-2.75611	-2.88171	1.44578	2.25041
