Iteration	Posterior	Likelihood	Prior	extinction[1]	extinction[2]	log_extinction[1]	log_extinction[2]	log_speciation[1]	log_speciation[2]	rate_12	rate_21	rate_category_prior[1]	rate_category_prior[2]	speciation[1]	speciation[2]
0	-57767.89	-57762.76	-5.128844	0.0999113	0.12564	-2.30347	-2.07434	-1.92008	-1.24891	0.03679296	0.8631675	0.413875	0.586125	0.146596	0.286817
1	-58350.92	-58347.04	-3.887823	0.0555251	0.12564	-2.89092	-2.07434	-1.25742	-2.1042	0.03679296	0.223764	0.734356	0.265644	0.284387	0.121944
2	-57333.02	-57328.81	-4.212279	0.0670056	0.12564	-2.70298	-2.07434	-1.55561	-2.71116	0.09636271	0.2251349	0.734356	0.265644	0.21106	0.0664599
3	-57769.85	-57766.5	-3.35779	0.0448624	0.210935	-3.10416	-1.55621	-1.55561	-1.72371	0.09636271	0.02579245	0.853407	0.146593	0.21106	0.178403
4	-57315.96	-57311.17	-4.78794	0.0937702	0.116655	-2.36691	-2.14854	-1.55561	-2.45771	0.09636271	0.5080157	0.853407	0.146593	0.21106	0.085631
5	-57316.74	-57311.91	-4.824694	0.0937702	0.116655	-2.36691	-2.14854	-1.55561	-2.66379	0.09636271	0.5080157	0.651172	0.348828	0.21106	0.0696836
6	-57401.56	-57396.63	-4.932671	0.0832694	0.132081	-2.48567	-2.02434	-1.79619	-2.82391	0.1211745	0.5080157	0.651172	0.348828	0.165929	0.0593735
7	-57234.52	-57228.66	-5.863624	0.0311971	0.132081	-3.46743	-2.02434	-1.84456	-3.57047	0.1211745	0.5080157	0.923879	0.0761208	0.158095	0.0281427
8	-57363.04	-57357.69	-5.341272	0.15048	0.082312	-1.89393	-2.49724	-2.23461	-1.06847	0.1211745	0.5080157	0.920986	0.0790136	0.107034	0.343532
9	-57264.91	-57258.75	-6.167056	0.0131349	0.0369589	-4.33248	-3.29795	-2.23461	-2.29382	0.06575518	0.5080157	0.920986	0.0790136	0.107034	0.100881
10	-58584.93	-58578.7	-6.23523	0.268314	0.0369589	-1.3156	-3.29795	-2.12152	-1.40301	0.2559359	0.5080157	0.920986	0.0790136	0.119849	0.245855
11	-59849.73	-59842.79	-6.938414	0.268314	0.0369589	-1.3156	-3.29795	-3.7823	-1.50518	0.2559359	0.5080157	0.85931	0.14069	0.0227704	0.221978
12	-60813.3	-60805.81	-7.484842	0.190771	0.0569379	-1.65668	-2.86579	-3.30231	-1.50518	0.995266	0.5080157	0.701451	0.298549	0.036798	0.221978
13	-60491.54	-60483.99	-7.549947	0.0809115	0.0209218	-2.5144	-3.86696	-2.39157	-2.01223	0.995266	0.5080157	0.869264	0.130736	0.0914862	0.133691
14	-58059.77	-58055.72	-4.051365	0.0428495	0.0209218	-3.15006	-3.86696	-2.75307	-2.34681	0.02324983	0.1610486	0.500226	0.499774	0.063732	0.0956735
15	-57426.61	-57423.22	-3.386102	0.0384748	0.0468085	-3.25775	-3.06169	-2.43803	-2.27162	0.02324983	0.1610486	0.500226	0.499774	0.0873324	0.103145
16	-57130.03	-57126.44	-3.592974	0.0673841	0.0455769	-2.69735	-3.08835	-1.80399	-3.32944	0.02324983	0.1610486	0.788703	0.211297	0.164641	0.0358133
17	-57416.52	-57411.23	-5.294644	0.0506925	0.66245	-2.98198	-0.41181	-1.61117	-2.4799	0.09523943	0.1610486	0.788703	0.211297	0.199655	0.0837519
18	-57749.19	-57746	-3.188575	0.13651	0.26322	-1.99136	-1.33477	-1.61117	-2.24904	0.06849516	0.03989886	0.221451	0.778549	0.199655	0.1055
19	-57079.07	-57074.56	-4.50648	0.13651	0.0125999	-1.99136	-4.37407	-1.61117	-2.47118	0.03018069	0.1087013	0.483332	0.516668	0.199655	0.0844855
