Iteration	Posterior	Likelihood	Prior	extinction[1]	extinction[2]	log_extinction[1]	log_extinction[2]	log_speciation[1]	log_speciation[2]	rate_12	rate_21	rate_category_prior[1]	rate_category_prior[2]	speciation[1]	speciation[2]
0	-56429.3	-56425.55	-3.751259	0.0318804	0.0106084	-3.44576	-4.54611	-1.94593	-1.96018	0.007522059	0.0351785	0.178004	0.821996	0.142854	0.140833
1	-56516.97	-56514.55	-2.429225	0.0318804	0.0293394	-3.44576	-3.52883	-2.00204	-2.54735	0.007339869	0.0351785	0.582876	0.417124	0.13506	0.0782892
2	-56430.95	-56428.55	-2.403503	0.0345091	0.0283347	-3.36653	-3.56367	-2.00204	-2.04943	0.007339869	0.0351785	0.582876	0.417124	0.13506	0.128808
3	-56431.12	-56428.93	-2.192379	0.0285273	0.0283347	-3.55689	-3.56367	-2.00204	-2.18444	0.006498536	0.02035833	0.823873	0.176127	0.13506	0.112541
4	-56444.53	-56441.51	-3.022156	0.018609	0.0309071	-3.98411	-3.47677	-1.88066	-1.98365	0.006498536	0.04238374	0.937474	0.0625264	0.15249	0.137566
5	-56425.99	-56422.62	-3.369893	0.0106017	0.0612001	-4.54674	-2.79361	-2.10761	-1.93927	0.006498536	0.04238374	0.937474	0.0625264	0.121528	0.143808
6	-56448.74	-56445.38	-3.357772	0.0106017	0.0371677	-4.54674	-3.29231	-2.15976	-2.18619	0.005657646	0.03185673	0.937474	0.0625264	0.115353	0.112344
7	-56401.69	-56397.98	-3.707589	0.0106017	0.0257716	-4.54674	-3.65848	-2.06161	-2.18619	0.005972	0.03185673	0.937474	0.0625264	0.127249	0.112344
8	-56437.64	-56433.74	-3.894365	0.0106017	0.0228774	-4.54674	-3.77761	-2.14876	-1.83067	0.005972	0.03185673	0.937474	0.0625264	0.116628	0.160306
9	-56471.83	-56467.09	-4.739692	0.0106017	0.0150185	-4.54674	-4.19847	-2.08442	-1.95338	0.0121993	0.03185673	0.937474	0.0625264	0.124379	0.141793
10	-56461.98	-56455.73	-6.251111	0.00649921	0.010792	-5.03607	-4.52895	-2.08442	-2.27597	0.0121993	0.04528986	0.937474	0.0625264	0.124379	0.102698
11	-56460.14	-56454.43	-5.714658	0.00876668	0.010792	-4.7368	-4.52895	-2.08442	-2.06949	0.0121993	0.04528986	0.546401	0.453599	0.124379	0.12625
12	-56416.11	-56412.23	-3.882463	0.00876668	0.0439784	-4.7368	-3.12406	-2.08442	-1.97598	0.009205825	0.03308423	0.546401	0.453599	0.124379	0.138626
