Iteration	Posterior	Likelihood	Prior	extinction[1]	extinction[2]	log_extinction[1]	log_extinction[2]	log_speciation[1]	log_speciation[2]	rate_12	rate_21	rate_category_prior[1]	rate_category_prior[2]	speciation[1]	speciation[2]
0	-59922.19	-59913.34	-8.847998	0.0296163	0.0682437	-3.51943	-2.68467	-2.417	-0.559195	0.727788	1.080053	0.338195	0.661805	0.0891884	0.571669
1	-57228.98	-57222.01	-6.979592	0.0296163	0.112286	-3.51943	-2.18671	-2.37746	-0.741925	0.1030669	1.080053	0.515541	0.484459	0.0927858	0.476196
2	-59839.05	-59830.67	-8.37944	0.0235883	0.153707	-3.74701	-1.87271	-2.37746	-3.43683	0.7015085	1.080053	0.792411	0.207589	0.0927858	0.0321666
3	-58971.03	-58962.76	-8.269866	0.134558	0.153707	-2.00576	-1.87271	-2.47377	0.0269039	0.2597479	1.080053	0.753073	0.246927	0.084267	1.02727
4	-63289.12	-63284.57	-4.55306	0.1233	0.153707	-2.09314	-1.87271	-2.47377	-0.918836	0.2597479	0.06507643	0.69547	0.30453	0.084267	0.398983
5	-63880.88	-63875.46	-5.422781	0.0598949	0.27674	-2.81516	-1.28468	-3.75937	-1.86736	0.2597479	0.1216673	0.659292	0.340708	0.0232983	0.154531
6	-57483.34	-57479.93	-3.413299	0.129679	0.0896793	-2.04269	-2.41152	-1.71671	-1.86736	0.05941458	0.1216673	0.659292	0.340708	0.179656	0.154531
7	-57449.12	-57444.93	-4.189836	0.129679	0.0656266	-2.04269	-2.72377	-1.43497	-3.64472	0.05941458	0.1216673	0.659292	0.340708	0.238122	0.0261287
8	-59377.74	-59373.41	-4.332714	0.0555739	0.287242	-2.89004	-1.24743	-1.04553	-2.0012	0.05941458	0.1216673	0.204857	0.795143	0.351505	0.135172
9	-56904.93	-56904.12	-0.8087973	0.0555739	0.0781999	-2.89004	-2.54849	-2.12342	-1.94031	0.01602769	0.003604435	0.310462	0.689538	0.119621	0.143659
10	-58725.35	-58721.35	-3.994391	0.0555739	0.0193377	-2.89004	-3.9457	-2.12342	-1.67829	0.07980517	0.0430264	0.310462	0.689538	0.119621	0.186693
11	-58738.76	-58731.81	-6.950087	0.0421512	0.0193377	-3.16649	-3.9457	-2.60354	-3.46248	0.07980517	0.9570731	0.571524	0.428476	0.0740114	0.0313518
12	-58723.87	-58719.38	-4.490232	0.101694	0.0396206	-2.28578	-3.22841	-3.50268	-1.64954	0.02763218	0.3469524	0.780134	0.219866	0.0301166	0.192139
13	-57431.06	-57426.57	-4.487046	0.101694	0.0922769	-2.28578	-2.38296	-1.5006	-1.29922	0.05344965	0.3469524	0.780134	0.219866	0.222996	0.272743
14	-58573.66	-58568.73	-4.928163	0.0682851	0.0922769	-2.68406	-2.38296	-3.30181	-0.646493	0.05344965	0.2197311	0.797275	0.202725	0.0368167	0.52388
15	-58877.33	-58871.67	-5.661879	0.274125	0.35964	-1.29417	-1.02265	-3.60612	-0.646493	0.02316845	0.2197311	0.932228	0.0677723	0.0271571	0.52388
16	-61024.59	-61021.51	-3.081871	0.217782	0.1872	-1.52426	-1.67558	-3.48025	-1.55811	0.002898597	0.2197311	0.869659	0.130341	0.0307997	0.210533
17	-59857.63	-59853.46	-4.169773	0.0538351	0.0427971	-2.92183	-3.15128	-3.48025	-1.55811	0.07503536	0.0829207	0.722649	0.277351	0.0307997	0.210533
18	-61177.41	-61171.22	-6.191242	0.0206506	0.0188168	-3.88001	-3.97301	-3.81528	-1.22632	0.09092704	0.06579943	0.687322	0.312678	0.0220316	0.293369
19	-60460.12	-60456.57	-3.556306	0.169179	0.263103	-1.7768	-1.33521	-1.9054	-4.02404	0.09092704	0.00855204	0.687322	0.312678	0.148763	0.0178806
20	-58428.77	-58426.02	-2.753438	0.169179	0.225843	-1.7768	-1.48791	-1.9054	-2.35896	0.02104576	0.07557783	0.831301	0.168699	0.148763	0.0945187
21	-57547.6	-57543.8	-3.799617	0.120125	0.105	-2.11923	-2.25379	-1.67407	-0.711083	0.02104576	0.1382487	0.831301	0.168699	0.187482	0.491112
22	-57552.86	-57548.75	-4.104676	0.117341	0.21973	-2.14267	-1.51536	-1.67407	-1.33261	0.01749341	0.3838733	0.70737	0.29263	0.187482	0.263787
23	-59963.34	-59954.96	-8.37757	0.117341	1.16102	-2.14267	0.1493	-2.1284	-1.94433	0.1290363	1.375746	0.662757	0.337243	0.119028	0.143083
24	-58937.36	-58933.31	-4.047156	0.117341	0.245248	-2.14267	-1.40548	-2.1284	-1.94433	0.01587675	0.5575624	0.680173	0.319827	0.119028	0.143083
25	-58905.96	-58900.33	-5.628502	0.0678836	0.0428315	-2.68996	-3.15048	-2.1284	-1.94433	0.01602688	1.609849	0.680173	0.319827	0.119028	0.143083
26	-61690.97	-61685.01	-5.957765	0.0224168	0.198541	-3.79795	-1.61676	-3.39298	-3.40707	0.07717424	0.3684942	0.680173	0.319827	0.0336084	0.033138
27	-60186.92	-60182.64	-4.280296	0.0149473	0.198541	-4.20322	-1.61676	-3.39298	-1.51907	0.04661655	0.02509257	0.680173	0.319827	0.0336084	0.218916
28	-59620.6	-59615.56	-5.039778	0.0319743	0.198541	-3.44282	-1.61676	-3.04821	-1.51907	0.01641265	0.7175017	0.680173	0.319827	0.0474436	0.218916
29	-58898.58	-58892.08	-6.497706	0.31737	0.0774552	-1.14769	-2.55806	-3.04821	-0.0607711	0.01547766	0.7175017	0.680173	0.319827	0.0474436	0.941039
30	-57782.91	-57777.58	-5.322537	0.194325	0.0774552	-1.63823	-2.55806	-1.7129	-0.606908	0.01547766	0.7175017	0.686706	0.313294	0.180341	0.545034
31	-58070.71	-58062.67	-8.038655	0.0234179	0.0774552	-3.75426	-2.55806	-2.49564	-2.44607	0.3947486	1.613949	0.686706	0.313294	0.0824434	0.0866338
32	-58908.08	-58900.04	-8.043343	0.0234179	0.260673	-3.75426	-1.34449	-2.49564	-2.67108	0.3947486	1.34904	0.976171	0.0238293	0.0824434	0.0691775
33	-58726.22	-58720.41	-5.814838	0.089615	0.0903922	-2.41223	-2.4036	-1.57478	-1.53511	0.3947486	0.4241002	0.976171	0.0238293	0.207054	0.215433
34	-58694.26	-58688.17	-6.098571	0.0378139	0.0903922	-3.27508	-2.4036	-2.96078	-1.53511	0.3947486	0.4241002	0.976171	0.0238293	0.0517787	0.215433
35	-59186.92	-59182.15	-4.772104	0.37716	0.0903922	-0.975086	-2.4036	-1.63453	-1.53511	0.06405358	0.2566411	0.916691	0.0833088	0.195044	0.215433
36	-57948.66	-57943.68	-4.979717	0.37716	0.0719007	-0.975086	-2.63247	-0.981845	-1.53511	0.03695879	0.2566411	0.712893	0.287107	0.374619	0.215433
37	-58181.76	-58177.8	-3.955087	0.0884106	0.0551194	-2.42576	-2.89825	-1.26784	-2.45299	0.02615066	0.3215315	0.712893	0.287107	0.281438	0.0860363
38	-56936.38	-56931.62	-4.766045	0.0242595	0.0465011	-3.71895	-3.06828	-2.1195	-1.25248	0.02615066	0.3215315	0.486478	0.513522	0.120091	0.285796
39	-57192.82	-57189.53	-3.294728	0.0190014	0.0639152	-3.96324	-2.7502	-2.12217	-3.90671	0.02615066	0.008768829	0.471509	0.528491	0.119771	0.0201066
40	-58065.12	-58061.47	-3.645568	0.0608143	0.0639152	-2.79993	-2.7502	-1.85484	-3.65682	0.08732679	0.03989024	0.471509	0.528491	0.156477	0.0258145
41	-57405.86	-57402.28	-3.587486	0.0608143	0.154092	-2.79993	-1.87021	-1.58147	-3.67915	0.06152379	0.03989024	0.575668	0.424332	0.205674	0.0252445
42	-58793.08	-58787.67	-5.413197	0.0429094	0.154092	-3.14866	-1.87021	-1.58147	-3.67915	0.01456518	0.9052343	0.882063	0.117937	0.205674	0.0252445
43	-58850.61	-58844.97	-5.641437	0.0429094	1.09882	-3.14866	0.0942325	-1.58147	-3.67915	0.01456518	0.1187088	0.621856	0.378144	0.205674	0.0252445
44	-57541.46	-57537.86	-3.603725	0.0429094	0.0606241	-3.14866	-2.80306	-1.58147	-2.26754	0.07673025	0.07927225	0.621856	0.378144	0.205674	0.103567
45	-58276.25	-58275.06	-1.182092	0.0200062	0.0162947	-3.91172	-4.11692	-2.87943	-2.26754	0.002583911	0.0008686393	0.818651	0.181349	0.0561666	0.103567
46	-59206.85	-59203.96	-2.888079	0.143018	0.0162947	-1.94479	-4.11692	-2.8271	-2.26754	0.002583911	0.1234569	0.731712	0.268288	0.0591844	0.103567
47	-57676.58	-57670.73	-5.853561	0.141658	0.0132288	-1.95434	-4.32536	-1.2093	-3.62892	0.04428046	0.1800634	0.674927	0.325073	0.298406	0.0265447
48	-57798.88	-57793.01	-5.875094	0.118371	0.0116567	-2.13393	-4.45188	-1.20673	-3.47802	0.04428046	0.1800634	0.674927	0.325073	0.299174	0.0308684
49	-57420.05	-57415.55	-4.508378	0.0545222	0.299161	-2.90915	-1.20677	-1.62569	-3.47802	0.04428046	0.1800634	0.674927	0.325073	0.196775	0.0308684
50	-57441.22	-57437.91	-3.303868	0.0867267	0.0962632	-2.44499	-2.34067	-1.75854	-3.47802	0.01477428	0.1800634	0.271084	0.728916	0.172297	0.0308684
51	-58707.37	-58701.58	-5.794822	0.17557	0.012369	-1.73972	-4.39256	-1.75854	-4.25669	0.006948994	0.2805833	0.133888	0.866112	0.172297	0.0141691
52	-57880.02	-57872.2	-7.815911	0.0124845	0.175145	-4.38327	-1.74214	-2.08769	-2.3503	0.3960568	0.8256777	0.17172	0.82828	0.123974	0.095341
53	-59421.75	-59414.29	-7.462691	0.0124845	0.0336785	-4.38327	-3.39089	-1.22215	-2.3503	0.3960568	0.2866996	0.17172	0.82828	0.294597	0.095341
54	-60309.75	-60300.81	-8.935613	0.0431526	0.177424	-3.14301	-1.72921	-2.78366	-5.33163	0.1729358	0.6446564	0.17172	0.82828	0.0618119	0.00483617
55	-57602.75	-57597.15	-5.606456	0.0431526	0.049917	-3.14301	-2.99739	-2.22818	-2.27153	0.1729358	0.6446564	0.0519789	0.948021	0.107724	0.103154
56	-57591.49	-57585.67	-5.818072	0.0502433	0.0489852	-2.99088	-3.01624	-1.4691	-2.59994	0.1729358	0.6446564	0.0519789	0.948021	0.230133	0.0742781
57	-58079.58	-58073.12	-6.460114	0.0584784	0.0534522	-2.8391	-2.92897	-1.4691	-2.59489	0.4478623	0.6446564	0.0519789	0.948021	0.230133	0.0746538
58	-58875.25	-58867.97	-7.282418	0.0584784	0.0534522	-2.8391	-2.92897	-2.04561	-4.05892	0.4478623	0.6341389	0.403209	0.596791	0.129302	0.0172676
59	-57518.82	-57510.91	-7.908866	0.0584784	0.0534522	-2.8391	-2.92897	-1.58791	-1.89546	0.3093273	1.90715	0.542188	0.457812	0.204353	0.150249
60	-58758.73	-58749.23	-9.498664	0.0584784	0.0277923	-2.8391	-3.583	-1.28888	-1.46704	0.3093273	2.524253	0.542188	0.457812	0.275579	0.230607
61	-57685.38	-57675.48	-9.896155	0.019216	0.0333015	-3.95201	-3.40215	-1.59096	-2.91795	0.3093273	2.524253	0.808063	0.191937	0.20373	0.0540442
62	-59800.84	-59795.79	-5.049775	0.228156	0.0639501	-1.47772	-2.74965	-1.1548	-1.56583	0.19328	0.1498269	0.545261	0.454739	0.315121	0.208915
63	-57859.01	-57856.01	-2.995363	0.188256	0.0639501	-1.66995	-2.74965	-1.72332	-2.65678	0.01578923	0.1498269	0.545261	0.454739	0.178473	0.0701742
64	-57089.67	-57087.19	-2.489506	0.162782	0.140371	-1.81534	-1.96347	-1.72332	-1.15565	0.007295162	0.06866025	0.518787	0.481213	0.178473	0.314852
65	-57536.48	-57532.7	-3.781865	0.0129876	0.140371	-4.34376	-1.96347	-1.78375	-3.36821	0.007295162	0.06866025	0.392187	0.607813	0.168007	0.0344512
66	-59114.84	-59107.94	-6.897799	0.0161687	0.0397537	-4.12468	-3.22505	-3.05898	-1.37611	0.02825744	1.122843	0.392187	0.607813	0.0469354	0.252558
67	-57627.25	-57620.8	-6.453706	0.135672	0.0562844	-1.99751	-2.87734	-1.9774	-1.37611	0.173217	1.122843	0.745523	0.254477	0.138429	0.252558
68	-57700.82	-57694.66	-6.164555	0.0364479	0.72071	-3.31187	-0.327519	-1.91889	-2.77778	0.05763428	0.4951278	0.745523	0.254477	0.146771	0.0621763
69	-57398.1	-57393.47	-4.62625	0.0892954	0.176132	-2.4158	-1.73652	-1.58998	-2.77778	0.1202439	0.3035707	0.745523	0.254477	0.20393	0.0621763
70	-57397.96	-57393.34	-4.62625	0.0892954	0.176132	-2.4158	-1.73652	-1.58998	-2.77778	0.1202439	0.3035707	0.984533	0.0154674	0.20393	0.0621763
71	-58402.05	-58396.57	-5.483752	0.0479798	0.0465467	-3.03697	-3.0673	-1.58998	-2.45804	0.3080775	0.3035707	0.862694	0.137306	0.20393	0.0856023
72	-58650.39	-58644.99	-5.394862	0.148074	0.108886	-1.91004	-2.21746	-1.2941	-2.73193	0.3080775	0.3035707	0.718473	0.281527	0.274143	0.0650935
73	-62934.36	-62927.58	-6.78107	0.480031	0.0514789	-0.733904	-2.96658	-1.2941	-2.96784	0.4344599	0.3035707	0.718473	0.281527	0.274143	0.0514144
74	-59357.22	-59352.71	-4.509216	0.0868604	0.0514789	-2.44345	-2.96658	-3.12484	-1.90849	0.04400815	0.4757896	0.74556	0.25444	0.0439439	0.148304
75	-57646.97	-57643	-3.971052	0.0868604	0.133452	-2.44345	-2.01401	-2.28287	-1.61512	0.04400815	0.3427867	0.722849	0.277151	0.101991	0.198867
76	-57110.15	-57104.31	-5.841045	0.0126442	0.133452	-4.37056	-2.01401	-1.99815	-1.77823	0.08541125	0.3463982	0.610304	0.389696	0.135585	0.168937
77	-57121.05	-57116.32	-4.727159	0.0555751	0.0586449	-2.89002	-2.83625	-2.34155	-1.30145	0.08541125	0.3463982	0.610304	0.389696	0.0961782	0.272138
78	-57520.23	-57515.98	-4.251079	0.0447646	0.0586449	-3.10634	-2.83625	-1.69742	-3.30459	0.02363549	0.3463982	0.796136	0.203864	0.183156	0.0367144
79	-56815.87	-56813.56	-2.309683	0.0447646	0.107351	-3.10634	-2.23165	-1.69742	-1.54579	0.02363549	0.02192834	0.90005	0.0999505	0.183156	0.213143
80	-58765.77	-58761.68	-4.081773	0.0447646	0.354032	-3.10634	-1.03837	-1.69742	-2.33533	0.1826244	0.03310738	0.90005	0.0999505	0.183156	0.0967785
81	-61044.65	-61040.43	-4.222195	0.202306	0.158055	-1.59797	-1.84481	-1.69742	-1.32466	0.1826244	0.061355	0.503232	0.496768	0.183156	0.265893
82	-62328.88	-62323.75	-5.126429	0.281329	0.0242308	-1.26823	-3.72013	-1.69742	-3.24099	0.1826244	0.07344488	0.621238	0.378762	0.183156	0.039125
83	-59369.06	-59364.63	-4.42586	0.124105	0.0675598	-2.08662	-2.69474	-1.95902	-3.0311	0.1826244	0.1807746	0.78601	0.21399	0.140996	0.0482625
84	-57005.38	-57000.69	-4.693767	0.0220629	0.199959	-3.81386	-1.60964	-2.15152	-0.768516	0.01885597	0.1807746	0.782253	0.217747	0.116308	0.463701
85	-59317.87	-59309.55	-8.314487	0.0233015	0.654796	-3.75924	-0.423431	-2.65638	-1.34048	0.2419081	0.9207458	0.633947	0.366053	0.0702018	0.26172
