Iteration	Posterior	Likelihood	Prior	extinction[1]	extinction[2]	log_extinction[1]	log_extinction[2]	log_speciation[1]	log_speciation[2]	rate_12	rate_21	rate_category_prior[1]	rate_category_prior[2]	speciation[1]	speciation[2]
0	-70564.26	-70558.1	-6.155972	0.659395	0.0816556	-0.416432	-2.50524	-1.82563	-3.82333	0.1157199	0.2083103	0.0583905	0.941609	0.161117	0.021855
1	-74081.7	-74072.65	-9.047363	0.629704	0.0816556	-0.462505	-2.50524	-1.82563	-2.12693	0.1157199	2.694243	0.0583905	0.941609	0.161117	0.119202
2	-72911.84	-72901.53	-10.30837	0.629704	0.0816556	-0.462505	-2.50524	-1.82026	-3.51014	0.3363247	2.694243	0.0583905	0.941609	0.161984	0.0298929
3	-59023.42	-59019.22	-4.199223	0.0962518	0.0816556	-2.34079	-2.50524	-1.82026	-2.18761	0.006108335	1.115029	0.0583905	0.941609	0.161984	0.112185
4	-60282.56	-60275.09	-7.469485	0.0962518	0.0816556	-2.34079	-2.50524	-0.927792	-2.49196	1.022089	0.5494426	0.194667	0.805333	0.395426	0.0827474
5	-63141.36	-63133.54	-7.818545	0.248949	0.0413864	-1.39051	-3.1848	-1.79193	-0.261535	0.37903	0.5494426	0.525802	0.474198	0.166638	0.769869
6	-63186.25	-63176.73	-9.522696	0.228669	1.12699	-1.47548	0.119546	-1.79193	-0.646321	0.37903	0.7795573	0.471524	0.528476	0.166638	0.52397
7	-71484.68	-71474.68	-9.997611	0.0354248	0.255968	-3.34034	-1.3627	-3.76261	-3.99166	1.270165	0.7795573	0.621807	0.378193	0.0232231	0.018469
8	-58338.74	-58332.98	-5.761059	0.0340345	0.0914669	-3.38038	-2.39178	-1.37736	-2.89344	0.07604589	0.7795573	0.255145	0.744855	0.252244	0.0553853
9	-62023.94	-62017.66	-6.277319	0.0927497	0.0914669	-2.37785	-2.39178	-0.717576	-2.89344	0.1296949	0.7795573	0.223717	0.776283	0.487934	0.0553853
10	-57798.68	-57793.53	-5.15838	0.142564	0.111907	-1.94796	-2.19009	-1.54283	-3.2204	0.04310931	0.7795573	0.513547	0.486453	0.213776	0.0399392
11	-57924	-57920.48	-3.525064	0.142564	0.0280513	-1.94796	-3.57372	-1.54283	-3.02487	0.05613022	0.03940573	0.604047	0.395953	0.213776	0.0485641
12	-63362.37	-63359.59	-2.788058	0.142564	0.076456	-1.94796	-2.57104	-2.57409	-3.02487	0.1203105	0.01707481	0.318535	0.681465	0.0762228	0.0485641
13	-87361.22	-87352.55	-8.674269	0.127847	0.213084	-2.05692	-1.54607	-2.63263	-2.81094	4.151688	0.01707481	0.595164	0.404836	0.0718889	0.0601484
14	-57884.65	-57882.32	-2.336298	0.0469786	0.213084	-3.05806	-1.54607	-2.3882	-2.01823	0.04080987	0.01707481	0.930004	0.0699958	0.0917944	0.13289
15	-58664.95	-58658.75	-6.204218	0.0469786	0.0472673	-3.05806	-3.05194	-1.46426	-2.55163	0.04080987	1.437097	0.732652	0.267348	0.23125	0.0779543
16	-68967.17	-68962.92	-4.246387	0.0469786	0.133646	-3.05806	-2.01256	-1.86507	-1.10966	0.4900228	0.0123582	0.923972	0.0760283	0.154885	0.32967
17	-62086.94	-62081.64	-5.304678	0.0469786	0.00880077	-3.05806	-4.73292	-3.07244	-3.62606	0.08819273	0.0123582	0.840686	0.159314	0.0463083	0.0266208
18	-59851.35	-59843.28	-8.063873	0.0122261	0.124639	-4.40418	-2.08233	-3.07244	-2.59548	0.08819273	1.63965	0.917723	0.0822765	0.0463083	0.0746102
19	-60546.26	-60538.43	-7.828774	0.0779321	0.212135	-2.55192	-1.55053	-2.73263	-5.36845	0.0519881	0.481699	0.921521	0.0784787	0.0650483	0.00466133
20	-70722.23	-70714.79	-7.444679	0.0601029	0.212135	-2.8117	-1.55053	-2.36072	-2.00645	2.176779	0.1235277	0.921521	0.0784787	0.0943519	0.134466
21	-71304.98	-71298.95	-6.032987	0.0336572	0.212135	-3.39153	-1.55053	-1.84462	-2.30291	1.170663	0.05521091	0.903501	0.0964993	0.158085	0.099968
22	-61490.18	-61482.29	-7.895336	0.0336572	0.0499675	-3.39153	-2.99638	-3.21437	-2.30291	1.170663	0.5754162	0.714615	0.285385	0.0401806	0.099968
23	-73728.94	-73723.26	-5.680366	0.0336572	0.0933433	-3.39153	-2.37147	-3.55005	-0.302724	0.3272041	0.0178927	0.581125	0.418875	0.0287231	0.738803
24	-56888.51	-56887.07	-1.444355	0.111755	0.140906	-2.19145	-1.95966	-1.40831	-1.43151	0.0048651	0.0178927	0.399212	0.600788	0.244556	0.238949
25	-58892.36	-58888.68	-3.68472	0.0219783	0.0736415	-3.8177	-2.60855	-1.40831	-0.507635	0.0048651	0.04958725	0.399212	0.600788	0.244556	0.601917
26	-63699.47	-63696.09	-3.377389	0.35651	0.486553	-1.03139	-0.72041	-2.46687	-0.99567	0.004579525	0.0410959	0.399212	0.600788	0.0848501	0.369476
27	-58729.13	-58723.39	-5.739346	0.100167	0.0371592	-2.30091	-3.29254	-1.67686	-1.16518	0.01105987	1.38151	0.263657	0.736343	0.186961	0.311865
28	-59757.17	-59752.09	-5.0835	0.0251729	0.0785227	-3.68199	-2.54437	-3.35462	-1.26629	0.007390301	0.7335014	0.263657	0.736343	0.0349227	0.281876
29	-62143.48	-62138.27	-5.207836	0.0870016	0.0209253	-2.44183	-3.8668	-2.60009	-2.59113	0.3261287	0.1164125	0.401021	0.598979	0.0742669	0.0749352
