Iteration	Posterior	Likelihood	Prior	extinction[1]	extinction[2]	log_extinction[1]	log_extinction[2]	log_speciation[1]	log_speciation[2]	rate_12	rate_21	rate_category_prior[1]	rate_category_prior[2]	speciation[1]	speciation[2]
0	-69305.58	-69301.42	-4.160218	0.101183	0.0500402	-2.29082	-2.99493	-3.78652	-3.61146	0.1765355	0.01255746	0.490474	0.509526	0.0226744	0.0270125
1	-61329.3	-61321.54	-7.765421	0.0380627	0.0750886	-3.26852	-2.58909	-3.78652	-1.90692	0.137791	1.689475	0.490474	0.509526	0.0226744	0.148537
2	-61564.41	-61561.32	-3.091223	0.0380627	0.198299	-3.26852	-1.61798	-2.73835	-1.90692	0.137791	0.01318409	0.170825	0.829175	0.0646773	0.148537
3	-78489.61	-78483.18	-6.430097	0.0363908	0.198299	-3.31344	-1.61798	-2.73835	-0.746947	1.441095	0.01318409	0.609803	0.390197	0.0646773	0.473811
4	-72231.96	-72227.99	-3.969092	0.409116	0.370329	-0.893757	-0.993363	-2.73835	-2.99387	0.02424722	0.07041001	0.579225	0.420775	0.0646773	0.050093
5	-71697.95	-71691.72	-6.233752	0.165543	0.0567193	-1.79852	-2.86964	-2.58988	-2.99387	1.440087	0.07041001	0.823202	0.176798	0.0750288	0.050093
6	-57883.59	-57877.71	-5.875335	0.0348967	0.176353	-3.35536	-1.73527	-2.58988	-1.36934	0.2443079	0.4289019	0.79431	0.20569	0.0750288	0.254274
7	-57631.71	-57625.84	-5.868455	0.0492758	0.12254	-3.01032	-2.09932	-2.55081	-1.36934	0.2443079	0.5909053	0.738498	0.261502	0.0780187	0.254274
8	-60339.4	-60335.41	-3.995611	0.0492758	0.260518	-3.01032	-1.34508	-2.55081	-1.36934	0.1518214	0.04236339	0.719822	0.280178	0.0780187	0.254274
9	-64441.96	-64435.67	-6.295945	0.0492758	0.260518	-3.01032	-1.34508	-0.520163	-1.36934	0.1518214	0.2701152	0.241206	0.758794	0.594424	0.254274
10	-62513.32	-62506.87	-6.454774	0.0822856	0.317972	-2.49756	-1.14579	-1.99382	-1.23684	0.7724375	0.1960676	0.241206	0.758794	0.136174	0.290301
11	-82563.59	-82560.5	-3.093366	0.320538	0.188688	-1.13775	-1.66766	-1.99382	-1.94554	0.7724375	0.000547145	0.241206	0.758794	0.136174	0.14291
12	-85466.99	-85464.72	-2.269042	0.320538	0.188688	-1.13775	-1.66766	-1.99382	-1.97262	0.7724375	0.0001067937	0.0684156	0.931584	0.136174	0.139092
13	-66998.3	-66994.85	-3.450566	0.519536	0.0487219	-0.654819	-3.02163	-1.99382	-2.76141	0.05627133	0.02060376	0.0200868	0.979913	0.136174	0.0632025
14	-70493.28	-70487.89	-5.390201	0.0283914	0.0758344	-3.56167	-2.5792	-5.50973	-2.76141	0.04078449	0.003161109	0.0207494	0.979251	0.00404719	0.0632025
15	-58402.48	-58392.66	-9.824051	0.00507904	1.20107	-5.28263	0.183214	-1.64865	-2.76141	0.04078449	0.5408366	0.0207494	0.979251	0.19231	0.0632025
16	-58022.34	-58015.62	-6.714944	0.00507904	0.0406454	-5.28263	-3.20287	-2.6188	-3.63777	0.04078449	0.06115801	0.189849	0.810151	0.0728905	0.0263111
17	-74988.64	-74977.79	-10.84762	0.0112223	0.0406454	-4.48985	-3.20287	-2.6188	-5.36934	1.209518	0.06115801	0.507419	0.492581	0.0728905	0.00465719
18	-68239.21	-68233.19	-6.023266	0.0888456	0.0649645	-2.42085	-2.73391	-2.6188	-2.83714	1.209518	0.1187721	0.628581	0.371419	0.0728905	0.0585932
19	-57837.44	-57832.47	-4.976253	0.0491855	0.0275929	-3.01216	-3.5902	-2.11301	-3.3936	0.02169803	0.5249215	0.472832	0.527168	0.120873	0.0335876
20	-58852.86	-58846.58	-6.274219	0.053057	0.0552283	-2.93639	-2.89628	-2.11301	-3.3936	0.3848971	0.5249215	0.291809	0.708191	0.120873	0.0335876
21	-66391.11	-66384.46	-6.649966	0.396964	0.0552283	-0.923911	-2.89628	-2.27939	-3.3936	0.3148242	0.5249215	0.291809	0.708191	0.102347	0.0335876
22	-65606.82	-65598.6	-8.226392	0.83547	0.0552283	-0.179761	-2.89628	-2.27939	-0.554208	0.07617972	1.051002	0.270484	0.729516	0.102347	0.574527
23	-58761.4	-58753.03	-8.367767	0.276383	0.101774	-1.28597	-2.285	-2.27939	-0.443592	0.5106995	1.051002	0.270484	0.729516	0.102347	0.641727
24	-62032.97	-62024.09	-8.881347	0.137933	0.505409	-1.98099	-0.682388	-2.4093	-0.0609463	0.006850455	2.578956	0.270484	0.729516	0.0898778	0.940874
25	-64759.98	-64750.55	-9.430963	0.224872	1.10143	-1.49222	0.0966081	-2.4093	-0.0609463	0.006850455	1.9282	0.198834	0.801166	0.0898778	0.940874
26	-62057.65	-62050.99	-6.656411	0.0560613	1.10143	-2.88131	0.0966081	-2.4093	-2.95459	0.0010277	1.9282	0.198834	0.801166	0.0898778	0.0521003
27	-61904.1	-61897.86	-6.241913	0.0560613	1.41291	-2.88131	0.345649	-2.4093	-2.32136	0.0010277	1.373961	0.198834	0.801166	0.0898778	0.0981402
28	-61354.79	-61347.68	-7.106548	0.0560613	0.344268	-2.88131	-1.06634	-3.12031	-2.32136	0.1480178	1.373961	0.388512	0.611488	0.0441433	0.0981402
29	-60129.72	-60125.12	-4.604311	0.0632106	0.344268	-2.76128	-1.06634	-2.58566	-1.51157	0.1480178	0.1180261	0.459694	0.540306	0.075346	0.220564
30	-59265.68	-59260.89	-4.784411	0.158874	0.251499	-1.83964	-1.38032	-2.09695	-0.935195	0.1480178	0.1129012	0.459694	0.540306	0.122831	0.392509
31	-59494.88	-59489.04	-5.843311	0.0122619	0.251499	-4.40126	-1.38032	-2.6729	-2.09873	0.1480178	0.1563683	0.558817	0.441183	0.0690519	0.122612
32	-77606.76	-77598.05	-8.714368	0.0944082	0.251499	-2.36013	-1.38032	-2.69727	-2.85359	2.996819	0.1563683	0.200228	0.799772	0.0673893	0.0576368
33	-57783.33	-57779.13	-4.194816	0.157017	0.251499	-1.8514	-1.38032	-1.61717	-3.54235	0.03675917	0.1563683	0.733436	0.266564	0.19846	0.0289453
34	-57929.46	-57924.49	-4.969904	0.157017	0.104493	-1.8514	-2.25864	-1.61717	-3.43151	0.03675917	0.6377877	0.819969	0.180031	0.19846	0.032338
35	-57550.43	-57543.81	-6.618238	0.0460273	0.0339007	-3.07852	-3.38432	-2.32449	-0.387251	0.07355529	0.6377877	0.598367	0.401633	0.0978335	0.678921
36	-57347.52	-57334.76	-12.76217	0.0460273	0.00192331	-3.07852	-6.25371	-2.32449	-1.52718	0.3331764	1.318204	0.740106	0.259894	0.0978335	0.217147
37	-57501.88	-57494.75	-7.129178	0.0681663	0.0355695	-2.6858	-3.33627	-1.98678	-2.55933	0.3080246	1.318204	0.740106	0.259894	0.137136	0.0773566
38	-57871.05	-57863.64	-7.410209	0.0959825	0.0355695	-2.34359	-3.33627	-1.98678	-3.3008	0.3080246	1.318204	0.484643	0.515357	0.137136	0.0368537
39	-61992.26	-61985.05	-7.212755	0.0108913	0.0355695	-4.51979	-3.33627	-1.98678	-3.3008	0.4893237	0.1248997	0.484643	0.515357	0.137136	0.0368537
40	-67012.4	-67005.68	-6.724508	0.339915	1.27406	-1.07906	0.242211	-1.9672	-3.34763	0.08084105	0.1248997	0.241982	0.758018	0.139848	0.0351677
41	-60759.84	-60752.91	-6.930506	0.0820701	1.27406	-2.50018	0.242211	-0.864236	-1.24454	0.08084105	0.1248997	0.426494	0.573506	0.421373	0.288074
42	-59029.53	-59021.4	-8.132891	0.233823	1.27406	-1.45319	0.242211	-1.12187	-4.14929	0.1522903	0.1248997	0.696741	0.303259	0.325671	0.0157756
43	-67365.3	-67361.85	-3.450994	0.0879719	0.0724367	-2.43074	-2.62504	-3.13809	-0.556641	0.1522903	0.005139461	0.804083	0.195917	0.0433655	0.573131
44	-70953.75	-70950.66	-3.097296	0.260633	0.0696033	-1.34464	-2.66494	-3.13809	-3.39181	0.1522903	0.005139461	0.888657	0.111343	0.0433655	0.0336477
45	-62727.55	-62722.52	-5.035155	0.0225824	0.0161638	-3.79058	-4.12498	-3.13809	-2.36895	0.1522903	0.02294568	0.888657	0.111343	0.0433655	0.0935786
46	-66899.43	-66894.92	-4.511877	0.169352	0.0333003	-1.77577	-3.40219	-4.09201	-2.06907	0.1522903	0.02294568	0.888657	0.111343	0.0167056	0.126304
