Iteration	Posterior	Likelihood	Prior	extinction[1]	extinction[2]	log_extinction[1]	log_extinction[2]	log_speciation[1]	log_speciation[2]	rate_12	rate_21	rate_category_prior[1]	rate_category_prior[2]	speciation[1]	speciation[2]
0	-56392.42	-56386.01	-6.402876	0.00630259	0.00794949	-5.06679	-4.83465	-2.07401	-2.04482	0.005180591	0.04319214	0.776521	0.223479	0.125681	0.129403
1	-56394.67	-56389.87	-4.805854	0.00589091	0.0256807	-5.13435	-3.66202	-2.06436	-2.14915	0.005180591	0.03754554	0.776521	0.223479	0.1269	0.116583
2	-56387.71	-56381.21	-6.492501	0.00496822	0.00927951	-5.30469	-4.67995	-2.06436	-2.14915	0.005180591	0.03477864	0.776521	0.223479	0.1269	0.116583
3	-56388.91	-56383.33	-5.589161	0.00496822	0.0177155	-5.30469	-4.03331	-2.07019	-2.02988	0.005426012	0.03553984	0.698117	0.301883	0.126162	0.131352
4	-56390.2	-56385.66	-4.540386	0.00697507	0.0239667	-4.96541	-3.73109	-2.04148	-2.13402	0.005426012	0.03553984	0.290543	0.709457	0.129836	0.118361
5	-56390.71	-56385.68	-5.027878	0.00545772	0.0239667	-5.21072	-3.73109	-2.07064	-2.13402	0.005426012	0.03553984	0.28565	0.71435	0.126105	0.118361
6	-56391.91	-56386.42	-5.495704	0.00837241	0.00946908	-4.78281	-4.65972	-2.07064	-2.13402	0.004676845	0.04349637	0.28565	0.71435	0.126105	0.118361
7	-56393.16	-56386.7	-6.460862	0.00523952	0.00946908	-5.25153	-4.65972	-2.01921	-2.13402	0.00503554	0.04349637	0.468349	0.531651	0.13276	0.118361
8	-56387.07	-56380.26	-6.815105	0.00429465	0.00946908	-5.45038	-4.65972	-2.05175	-2.14849	0.005144428	0.03711942	0.536825	0.463175	0.128509	0.11666
9	-56392.29	-56386.55	-5.737888	0.00623766	0.0118016	-5.07715	-4.43952	-2.01085	-2.10359	0.005144428	0.04166998	0.0648897	0.93511	0.133875	0.122018
10	-56399.58	-56395.29	-4.292706	0.0149819	0.0118016	-4.20091	-4.43952	-1.98493	-2.14345	0.004881257	0.04624282	0.449685	0.550315	0.13739	0.117249
11	-56394.08	-56388.92	-5.159498	0.00855647	0.0118016	-4.76107	-4.43952	-2.04204	-2.14345	0.004881257	0.04624282	0.287772	0.712228	0.129764	0.117249
12	-56389.67	-56385.73	-3.933936	0.00898862	0.0270613	-4.7118	-3.60965	-2.04588	-2.0372	0.004881257	0.03654078	0.287772	0.712228	0.129267	0.130394
13	-56394.11	-56388.45	-5.664308	0.00705465	0.00940249	-4.95407	-4.66678	-2.09325	-2.05759	0.004034479	0.03654078	0.64488	0.35512	0.123286	0.127761
14	-56390.1	-56384.67	-5.43005	0.00705465	0.0110356	-4.95407	-4.50663	-2.05982	-2.04541	0.004208551	0.03654078	0.64488	0.35512	0.127477	0.129327
15	-56390.36	-56384.7	-5.664516	0.00705465	0.0101883	-4.95407	-4.58651	-2.06718	-2.04541	0.005754342	0.03319648	0.64488	0.35512	0.126542	0.129327
16	-56391.15	-56386.3	-4.849717	0.00705465	0.0166093	-4.95407	-4.09779	-2.06718	-2.04541	0.004096827	0.0381637	0.64488	0.35512	0.126542	0.129327
17	-56403.82	-56397.96	-5.855961	0.00439514	0.0166093	-5.42726	-4.09779	-2.07596	-1.89884	0.003979687	0.0381637	0.29996	0.70004	0.125436	0.149742
18	-56388.77	-56382.78	-5.984029	0.00439514	0.0166093	-5.42726	-4.09779	-2.03399	-2.08672	0.005507489	0.0381637	0.29996	0.70004	0.130812	0.124093
19	-56388.64	-56381.98	-6.668225	0.00439514	0.0101332	-5.42726	-4.59193	-2.03113	-2.09528	0.005507489	0.03529786	0.277222	0.722778	0.131187	0.123036
20	-56389.62	-56383.93	-5.691344	0.00669302	0.0101332	-5.00669	-4.59193	-2.01693	-2.09528	0.004558903	0.03529786	0.103589	0.896411	0.133063	0.123036
21	-56387.28	-56380.44	-6.847691	0.00669302	0.00553154	-5.00669	-5.19729	-2.06084	-2.12774	0.004558903	0.03790831	0.103589	0.896411	0.127347	0.119106
22	-56389.31	-56384.26	-5.043391	0.00837486	0.0118863	-4.78252	-4.43237	-2.06209	-2.12302	0.004558903	0.03790831	0.659575	0.340425	0.127188	0.11967
23	-56396.32	-56390.5	-5.820162	0.0108277	0.0063097	-4.52565	-5.06567	-2.06276	-2.16881	0.004558903	0.04566728	0.659575	0.340425	0.127103	0.114314
24	-56391.27	-56385.44	-5.827718	0.00689431	0.00852085	-4.97706	-4.76524	-2.06276	-2.16881	0.004558903	0.03014032	0.68429	0.31571	0.127103	0.114314
25	-56390.54	-56383.56	-6.976981	0.00418746	0.00852085	-5.47566	-4.76524	-2.06276	-2.21693	0.005262979	0.03183788	0.68429	0.31571	0.127103	0.108943
