Iteration	Posterior	Likelihood	Prior	extinction[1]	extinction[2]	log_extinction[1]	log_extinction[2]	log_speciation[1]	log_speciation[2]	rate_12	rate_21	rate_category_prior[1]	rate_category_prior[2]	speciation[1]	speciation[2]
0	-63867.52	-63861.95	-5.574451	0.00805326	0.125525	-4.82168	-2.07525	-4.31795	-1.83693	0.04777415	0.01082742	0.741491	0.258509	0.0133271	0.159306
1	-57653.19	-57649.13	-4.055202	0.0117887	0.0957735	-4.44062	-2.34577	-1.91105	-1.83693	0.0751539	0.01872537	0.741491	0.258509	0.147924	0.159306
2	-57332.64	-57325.72	-6.91662	0.0115645	0.524745	-4.45982	-0.644842	-2.3309	-0.788176	0.0751539	0.1383315	0.764656	0.235344	0.0972085	0.454673
3	-57821.56	-57815.17	-6.386814	0.00888958	0.141265	-4.72288	-1.95711	-2.3309	-0.788176	0.0751539	0.1383315	0.764656	0.235344	0.0972085	0.454673
4	-59550.28	-59546.07	-4.215322	0.0107598	0.141265	-4.53194	-1.95711	-2.84253	-2.71514	0.0751539	0.01710207	0.764656	0.235344	0.0582778	0.0661956
5	-62683.46	-62678.86	-4.598533	0.0429656	0.141265	-3.14736	-1.95711	-1.01975	-0.735516	0.00226161	0.6133559	0.764656	0.235344	0.360686	0.479258
6	-60139.32	-60136.04	-3.280892	0.0429656	0.0582403	-3.14736	-2.84318	-2.65788	-2.82795	0.00226161	0.6133559	0.764656	0.235344	0.0700968	0.0591342
7	-58837.09	-58829.45	-7.644692	0.0429656	0.00464275	-3.14736	-5.37245	-1.77297	-2.09322	0.1799584	0.1268892	0.364581	0.635419	0.169828	0.12329
8	-57732.88	-57727.05	-5.837217	0.045668	0.109853	-3.08636	-2.20862	-2.18205	-2.82505	0.1799584	0.8252793	0.402464	0.597536	0.11281	0.0593059
9	-57400.44	-57394.41	-6.033744	0.045668	0.109853	-3.08636	-2.20862	-1.56623	-2.82505	0.1799584	0.8252793	0.402464	0.597536	0.208831	0.0593059
